-0.5974906077755135,0.001,0.0,-31.289894
-0.5979409467035367,-0.00045033892802318423,0.0,-31.292234
-0.5988383301672353,-0.0008973834636986347,0.0,-31.28132
-0.6001761964969262,-0.001337866329690894,0.0,-31.275984
-0.6019447707552383,-0.0017685742583121253,0.0,-31.276257
-0.6041311451966516,-0.002186374441413233,0.0,-31.282154
-0.606719385500491,-0.0025882403038393897,0.0,-31.293606
-0.6096906618598479,-0.0029712763593568946,0.0,-31.310553
-0.6130234037580721,-0.0033327418982242113,0.0,-31.329895
-0.6166934770056647,-0.003670073247592622,0.0,-31.353163
-0.6206743813475694,-0.003980904341904625,0.0,-31.380919
-0.6249374666901403,-0.004263085342570898,0.0,-31.41296
-0.6294521657464753,-0.0045146990563350725,0.0,-31.449062
-0.6341862406677723,-0.004734074921296905,1.0,-31.532919
-0.6381060410271185,-0.003919800359346198,0.0,-31.556267
-0.6421838283688865,-0.004077787341768057,0.0,-31.55401
-0.6463908698666574,-0.0042070414977708834,0.0,-31.55153
-0.6506976585644382,-0.0043067886977807895,2.0,-31.537048
-0.6530741364891232,-0.0023764779246849554,1.0,-31.5477
-0.6545037838777475,-0.0014296473886243983,2.0,-31.412521
-0.6539766858617299,0.000527098016017686,1.0,-31.481897
-0.6524964959246091,0.0014801899371206825,2.0,-31.26021
-0.6490734864459533,0.0034230094786557733,2.0,-31.133514
-0.6437314836588086,0.005342002787144661,2.0,-31.010118
-0.6365078638504041,0.007223619808404492,2.0,-30.768238
-0.627453526678811,0.009054337171593133,2.0,-30.46143
-0.6166328196234991,0.010820707055311959,2.0,-30.152397
-0.604123380977102,0.012509438646397102,2.0,-29.843443
-0.590015864733724,0.014107516243378006,2.0,-29.680256
-0.5744135098218818,0.01560235491184229,2.0,-29.63272
-0.55743151880855,0.016981991013331713,2.0,-29.621475
-0.5391962176733067,0.018235301135243322,2.0,-29.624954
-0.5198439784065019,0.019352239266804842,2.0,-29.660515
-0.49951989952309783,0.020324078883404012,1.0,-29.842064
-0.4793762551928345,0.02014364433026332,0.0,-29.89215
-0.46056330768833026,0.018812947504504244,1.0,-30.265167
-0.44222031344474677,0.01834299424358347,1.0,-30.50343
-0.4244816128020748,0.01773870064267196,0.0,-30.659483
-0.40847538454279236,0.016006228259282454,0.0,-30.784067
-0.39431551882088195,0.014159865721910393,0.0,-30.889523
-0.38210115002611483,0.012214368794767106,0.0,-31.00554
-0.37191642803082403,0.010184721995290788,0.0,-31.120117
-0.36383046746039777,0.008085960570426244,0.0,-31.088646
-0.3578974132287851,0.005933054231612655,0.0,-31.102219
-0.35415656432016623,0.0037408489086188388,0.0,-31.172415
-0.3526325057689187,0.0015240585512475624,0.0,-31.24715
-0.3533352099984221,-0.0007027042295034199,0.0,-31.195845
-0.3562600821541644,-0.002924872155742279,0.0,-31.063255
-0.36138793890995,-0.005127856755785663,0.0,-30.95021
-0.3686849256115422,-0.007296986701592185,0.0,-30.807198
-0.37810239175876575,-0.009417466147223545,1.0,-30.628784
-0.38857675890727494,-0.010474367148509208,0.0,-30.253143
-0.4010363247215135,-0.012459565814238594,2.0,-30.153034
-0.41339453634195994,-0.01235821162044645,0.0,-29.941488
-0.42756430452362165,-0.014169768181661725,0.0,-29.671022
-0.44344440850338607,-0.015880103979764432,0.0,-29.282793
-0.46091989355511537,-0.017475485051729283,0.0,-29.151655
-0.47986270488283655,-0.018942811327721208,0.0,-29.091604
-0.500132596372642,-0.020269891489805385,0.0,-29.057793
-0.5215783388710241,-0.021445742498382183,0.0,-29.028477
-0.5440392345520738,-0.022460895681049666,0.0,-29.02121
-0.5673469228510175,-0.02330768829894375,0.0,-29.09982
-0.5913274411925874,-0.023980518341569872,2.0,-29.476809
-0.6138034825187239,-0.02247604132613642,0.0,-29.40667
-0.636611215699685,-0.022807733180961222,0.0,-29.360306
-0.6595875004632052,-0.02297628476352023,0.0,-29.228823
-0.6825719271236541,-0.022984426660448875,0.0,-28.816727
-0.7054087423825338,-0.02283681525887969,0.0,-28.465347
-0.7279485934861346,-0.022539851103600773,0.0,-28.097137
-0.7500500339115248,-0.022101440425390192,0.0,-27.747185
-0.7715807483224594,-0.0215307144109346,0.0,-27.45188
-0.792418471255503,-0.020837722933043683,0.0,-27.1899
-0.8124515912262652,-0.020033119970762233,0.0,-27.070702
-0.8315794481716979,-0.01912785694543269,0.0,-27.016592
-0.8497123461520686,-0.018132897980370603,0.0,-26.985817
-0.8667713142158848,-0.01705896806381625,0.0,-26.977547
-0.8826876559071902,-0.01591634169130536,0.0,-26.963535
-0.8974023320880805,-0.014714676180890247,1.0,-27.1271
-0.9098652228932123,-0.012462890805131733,1.0,-27.027357
-0.9200373062537993,-0.010172083360587112,0.0,-26.889486
-0.9288891036572963,-0.00885179740349698,2.0,-26.8035
-0.9343967199698109,-0.005507616312514622,2.0,-26.851248
-0.936546120757146,-0.0021494007873351204,2.0,-26.95892
-0.9353320033873146,0.0012141173698314712,2.0,-26.993366
-0.9307573510585266,0.0045746523287880075,2.0,-26.963896
-0.9228336850780932,0.007923665980433522,2.0,-26.548403
