action,newObservation,reward,observation,qValue
0,-0.48136702597621406$-0.0013257523613213016,-1.0,-0.48004127361489274$0.0,-31.171707
0,-0.48400866977603707$-0.0026416437998230064,-1.0,-0.48136702597621406$-0.0013257523613213016,-31.116795
2,-0.48594654176998187$-0.0019378719939447885,-1.0,-0.48400866977603707$-0.0026416437998230064,-31.170904
0,-0.4891662053843788$-0.0032196636143969563,-1.0,-0.48594654176998187$-0.0019378719939447885,-31.117426
0,-0.49364365425798973$-0.004477448873610927,-1.0,-0.4891662053843788$-0.0032196636143969563,-31.058851
0,-0.49934546427488186$-0.005701810016892151,-1.0,-0.49364365425798973$-0.004477448873610927,-31.021847
0,-0.5062290136726478$-0.006883549397765965,-1.0,-0.49934546427488186$-0.005701810016892151,-31.000195
0,-0.5142427773360307$-0.008013763663382877,-1.0,-0.5062290136726478$-0.006883549397765965,-30.786865
0,-0.52332670177328$-0.009083924437249301,-1.0,-0.5142427773360307$-0.008013763663382877,-30.592686
0,-0.5334126667639904$-0.010085964990710367,-1.0,-0.52332670177328$-0.009083924437249301,-30.537489
0,-0.5444250382039971$-0.011012371440006812,-1.0,-0.5334126667639904$-0.010085964990710367,-30.492987
0,-0.556281314276349$-0.01185627607235185,-1.0,-0.5444250382039971$-0.011012371440006812,-30.450836
0,-0.5688928638551255$-0.012611549578776516,-1.0,-0.556281314276349$-0.01185627607235185,-30.401947
1,-0.5811657521942832$-0.0122728883391577,-1.0,-0.5688928638551255$-0.012611549578776516,-30.445946
1,-0.5930090312234613$-0.01184327902917804,-1.0,-0.5811657521942832$-0.0122728883391577,-30.563559
0,-0.6053354872281427$-0.012326456004681366,-1.0,-0.5930090312234613$-0.01184327902917804,-30.6655
0,-0.6180550427849955$-0.012719555556852754,-1.0,-0.6053354872281427$-0.012326456004681366,-30.70877
0,-0.6310756191434835$-0.01302057635848806,-1.0,-0.6180550427849955$-0.012719555556852754,-30.759518
0,-0.6443040135645683$-0.013228394421084793,-1.0,-0.6310756191434835$-0.01302057635848806,-30.716658
0,-0.6576467741524459$-0.013342760587877488,-1.0,-0.6443040135645683$-0.013228394421084793,-30.615627
0,-0.6710110542489507$-0.013364280096504866,-1.0,-0.6576467741524459$-0.013342760587877488,-30.524815
0,-0.6843054288983395$-0.013294374649388731,-1.0,-0.6710110542489507$-0.013364280096504866,-30.44453
2,-0.6954406572224022$-0.011135228324062777,-1.0,-0.6843054288983395$-0.013294374649388731,-30.474531
0,-0.706343404931771$-0.010902747709368738,-1.0,-0.6954406572224022$-0.011135228324062777,-30.564
0,-0.7169432007392524$-0.010599795807481495,-1.0,-0.706343404931771$-0.010902747709368738,-30.502234
0,-0.7271728671213918$-0.010229666382139369,-1.0,-0.7169432007392524$-0.010599795807481495,-30.347908
0,-0.7369688851996783$-0.009796018078286476,-1.0,-0.7271728671213918$-0.010229666382139369,-30.212227
0,-0.7462716934479815$-0.009302808248303176,-1.0,-0.7369688851996783$-0.009796018078286476,-30.084099
