action,newObservation,reward,observation,qValue
2,-0.5500334592629444$0.0012070756750159283,-1.0,-0.5512405349379603$0.0,-31.346191
0,-0.5496283312091403$0.00040512805380414857,-1.0,-0.5500334592629444$0.0012070756750159283,-31.3661
0,-0.5500281798328496$-0.00039984862370928036,-1.0,-0.5496283312091403$0.00040512805380414857,-31.35867
0,-0.551230015549075$-0.00120183571622547,-1.0,-0.5500281798328496$-0.00039984862370928036,-31.231335
2,-0.5512248542146936$5.16133438148241e-06,-1.0,-0.551230015549075$-0.00120183571622547,-31.060307
0,-0.5520127344068186$-0.0007878801921250064,-1.0,-0.5512248542146936$5.16133438148241e-06,-31.297848
0,-0.5535877678902197$-0.0015750334834010984,-1.0,-0.5520127344068186$-0.0007878801921250064,-31.13645
2,-0.5539381872244253$-0.0003504193342056671,-1.0,-0.5535877678902197$-0.0015750334834010984,-31.026812
0,-0.555061375018032$-0.0011231877936066568,-1.0,-0.5539381872244253$-0.0003504193342056671,-31.201996
2,-0.5549489435375403$0.00011243148049165696,-1.0,-0.555061375018032$-0.0011231877936066568,-31.055935
0,-0.5556017322790099$-0.0006527887414695523,-1.0,-0.5549489435375403$0.00011243148049165696,-31.281565
0,-0.5570148674176559$-0.0014131351386460372,-1.0,-0.5556017322790099$-0.0006527887414695523,-31.126896
2,-0.5571778014345962$-0.00016293401694027145,-1.0,-0.5570148674176559$-0.0014131351386460372,-31.046623
0,-0.558089318489904$-0.0009115170553077944,-1.0,-0.5571778014345962$-0.00016293401694027145,-31.20606
1,-0.5587426178124765$-0.0006532993225725035,-1.0,-0.558089318489904$-0.0009115170553077944,-31.085138
2,-0.5581328263623143$0.0006097914501621069,-1.0,-0.5587426178124765$-0.0006532993225725035,-31.09317
0,-0.5582644926178103$-0.00013166625549603775,-1.0,-0.5581328263623143$0.0006097914501621069,-31.34619
0,-0.5591366343971074$-0.0008721417792970149,-1.0,-0.5582644926178103$-0.00013166625549603775,-31.201305
2,-0.5587427468728575$0.00039388752424990216,-1.0,-0.5591366343971074$-0.0008721417792970149,-31.08265
0,-0.559085767613295$-0.0003430207404374561,-1.0,-0.5587427468728575$0.00039388752424990216,-31.29831
0,-0.5601631383880569$-0.0010773707747618417,-1.0,-0.559085767613295$-0.0003430207404374561,-31.152205
0,-0.5619668260653568$-0.0018036876772998408,-1.0,-0.5601631383880569$-0.0010773707747618417,-31.074997
0,-0.564483388364582$-0.002516562299225282,-1.0,-0.5619668260653568$-0.0018036876772998408,-31.035131
1,-0.5666940843232581$-0.00221069595867602,-1.0,-0.564483388364582$-0.002516562299225282,-31.016386
0,-0.5695824651288459$-0.0028883808055878675,-1.0,-0.5666940843232581$-0.00221069595867602,-31.020565
0,-0.5731270610881867$-0.0035445959593407217,-1.0,-0.5695824651288459$-0.0028883808055878675,-30.985891
0,-0.5773015602217474$-0.004174499133560731,-1.0,-0.5731270610881867$-0.0035445959593407217,-30.953878
0,-0.5820750285910242$-0.004773468369276785,-1.0,-0.5773015602217474$-0.004174499133560731,-30.924765
0,-0.5874121711304966$-0.005337142539472426,-1.0,-0.5820750285910242$-0.004773468369276785,-30.898762
0,-0.593273631250056$-0.005861460119559431,-1.0,-0.5874121711304966$-0.005337142539472426,-30.930098
0,-0.5996163268767336$-0.0063426956266775004,-1.0,-0.593273631250056$-0.005861460119559431,-30.974709
0,-0.6063938199360351$-0.0067774930593015245,-1.0,-0.5996163268767336$-0.0063426956266775004,-31.027157
0,-0.613556715563681$-0.007162895627645817,-1.0,-0.6063938199360351$-0.0067774930593015245,-31.08704
0,-0.6210530866266918$-0.007496371063010848,-1.0,-0.613556715563681$-0.007162895627645817,-31.153917
0,-0.6288289184625654$-0.007775831835873636,-1.0,-0.6210530866266918$-0.007496371063010848,-31.209711
0,-0.6368285681625943$-0.00799964970002883,-1.0,-0.6288289184625654$-0.007775831835873636,-31.231117
0,-0.6449952322740535$-0.008166664111459276,-1.0,-0.6368285681625943$-0.00799964970002883,-31.252611
0,-0.6532714165141094$-0.00827618424005584,-1.0,-0.6449952322740535$-0.008166664111459276,-31.200336
0,-0.6615994010047163$-0.008327984490606948,-1.0,-0.6532714165141094$-0.00827618424005584,-31.139523
0,-0.669921694669482$-0.008322293664765779,-1.0,-0.6615994010047163$-0.008327984490606948,-31.085115
0,-0.6781814727839478$-0.008259778114465738,-1.0,-0.669921694669482$-0.008322293664765779,-31.037428
0,-0.6863229922294822$-0.008141519445534389,-1.0,-0.6781814727839478$-0.008259778114465738,-30.996714
0,-0.6942919797443501$-0.00796898751486782,-1.0,-0.6863229922294822$-0.008141519445534389,-30.963165
0,-0.7020359893585255$-0.0077440096141754,-1.0,-0.6942919797443501$-0.00796898751486782,-30.91079
0,-0.7095047261979915$-0.007468736839466005,-1.0,-0.7020359893585255$-0.0077440096141754,-30.852636
2,-0.7146503349009313$-0.0051456087029398264,-1.0,-0.7095047261979915$-0.007468736839466005,-30.81113
2,-0.7174402303900442$-0.002789895489112873,-1.0,-0.7146503349009313$-0.0051456087029398264,-30.714817
2,-0.7178568799455447$-0.00041664955550049527,-1.0,-0.7174402303900442$-0.002789895489112873,-30.637783
2,-0.715897673415955$0.0019592065295897312,-1.0,-0.7178568799455447$-0.00041664955550049527,-30.608997
2,-0.7115749031311972$0.004322770284757783,-1.0,-0.715897673415955$0.0019592065295897312,-30.683039
2,-0.7049158567641465$0.006659046367050774,-1.0,-0.7115749031311972$0.004322770284757783,-30.747025
2,-0.6959630079339436$0.008952848830202824,-1.0,-0.7049158567641465$0.006659046367050774,-30.771149
0,-0.6867742715332822$0.009188736400661474,-1.0,-0.6959630079339436$0.008952848830202824,-31.2898
2,-0.6754100150324764$0.011364256500805766,-1.0,-0.6867742715332822$0.009188736400661474,-30.8038
2,-0.6619461288699006$0.013463886162575867,-1.0,-0.6754100150324764$0.011364256500805766,-30.444834
2,-0.6464741716581948$0.015471957211705752,-1.0,-0.6619461288699006$0.013463886162575867,-30.07374
1,-0.6301013788245113$0.01637279283368342,-1.0,-0.6464741716581948$0.015471957211705752,-30.003752
2,-0.6119433376957093$0.018158041128801986,-1.0,-0.6301013788245113$0.01637279283368342,-29.477304
2,-0.592130442120935$0.019812895574774312,-1.0,-0.6119433376957093$0.018158041128801986,-29.11991
2,-0.5708071723844125$0.021323269736522495,-1.0,-0.592130442120935$0.019812895574774312,-28.863163
2,-0.5481310221000353$0.02267615028437722,-1.0,-0.5708071723844125$0.021323269736522495,-28.766417
2,-0.5242710460199477$0.02385997608008759,-1.0,-0.5481310221000353$0.02267615028437722,-28.8112
2,-0.4994060279151158$0.02486501810483186,-1.0,-0.5242710460199477$0.02385997608008759,-28.886135
2,-0.47372229616266986$0.02568373175244592,-1.0,-0.4994060279151158$0.02486501810483186,-29.036217
2,-0.44741124371406676$0.02631105244860311,-1.0,-0.47372229616266986$0.02568373175244592,-29.369493
2,-0.4206666356059447$0.02674460810812205,-1.0,-0.44741124371406676$0.02631105244860311,-29.384258
2,-0.39368180801308666$0.02698482759285804,-1.0,-0.4206666356059447$0.02674460810812205,-29.31859
2,-0.36664687544780916$0.02703493256527752,-1.0,-0.39368180801308666$0.02698482759285804,-29.287983
2,-0.33974606546969605$0.026900809978113116,-1.0,-0.36664687544780916$0.02703493256527752,-29.239878
