action,newObservation,reward,observation,qValue
0,-0.43979422840328597$-0.0016337942272021135,-1.0,-0.43816043417608386$0.0,-30.804098
0,-0.4430499561467033$-0.0032557277434173237,-1.0,-0.43979422840328597$-0.0016337942272021135,-30.706215
0,-0.44790393781772947$-0.004853981671026184,-1.0,-0.4430499561467033$-0.0032557277434173237,-30.624264
2,-0.4523207641069095$-0.0044168262891800605,-1.0,-0.44790393781772947$-0.004853981671026184,-30.717762
0,-0.45826811080294805$-0.005947346696038538,-1.0,-0.4523207641069095$-0.0044168262891800605,-30.630272
0,-0.4657023065820996$-0.007434195779151547,-1.0,-0.45826811080294805$-0.005947346696038538,-30.579731
0,-0.4745685458931846$-0.008866239311084975,-1.0,-0.4657023065820996$-0.007434195779151547,-30.52496
0,-0.48480118735837885$-0.010232641465194247,-1.0,-0.4745685458931846$-0.008866239311084975,-30.488527
1,-0.4953241541782289$-0.010522966819850045,-1.0,-0.48480118735837885$-0.010232641465194247,-30.367422
0,-0.5070589264522138$-0.01173477227398495,-1.0,-0.4953241541782289$-0.010522966819850045,-30.220375
0,-0.5199176966976179$-0.012858770245404046,-1.0,-0.5070589264522138$-0.01173477227398495,-30.156677
0,-0.5338040744736319$-0.013886377776013953,-1.0,-0.5199176966976179$-0.012858770245404046,-30.109795
0,-0.5486139244647263$-0.014809849991094448,-1.0,-0.5338040744736319$-0.013886377776013953,-30.077585
0,-0.5642363368907308$-0.015622412426004515,-1.0,-0.5486139244647263$-0.014809849991094448,-30.058662
0,-0.5805547220261678$-0.016318385135436906,-1.0,-0.5642363368907308$-0.015622412426004515,-30.045368
0,-0.597448013125534$-0.016893291099366253,-1.0,-0.5805547220261678$-0.016318385135436906,-30.102444
0,-0.6147919548002414$-0.017343941674707444,-1.0,-0.597448013125534$-0.016893291099366253,-30.151512
0,-0.6324604475382901$-0.017668492738048675,-1.0,-0.6147919548002414$-0.017343941674707444,-30.176975
0,-0.6503269142125249$-0.01786646667423474,-1.0,-0.6324604475382901$-0.017668492738048675,-30.083927
0,-0.6682656515778196$-0.01793873736529476,-1.0,-0.6503269142125249$-0.01786646667423474,-29.99175
2,-0.6841531292168812$-0.015887477639061676,-1.0,-0.6682656515778196$-0.01793873736529476,-30.042387
0,-0.69988247269892$-0.015729343482038794,-1.0,-0.6841531292168812$-0.015887477639061676,-30.07265
0,-0.7153504618778962$-0.015467989178976151,-1.0,-0.69988247269892$-0.015729343482038794,-29.804436
0,-0.7304583290158576$-0.015107867137961374,-1.0,-0.7153504618778962$-0.015467989178976151,-29.548391
0,-0.7451124310979558$-0.014654102082098212,-1.0,-0.7304583290158576$-0.015107867137961374,-29.316193
0,-0.7592247885636463$-0.014112357465690535,-1.0,-0.7451124310979558$-0.014654102082098212,-29.108788
0,-0.7727134884743478$-0.013488699910701507,-1.0,-0.7592247885636463$-0.014112357465690535,-28.932997
0,-0.7855029556497926$-0.012789467175444658,-1.0,-0.7727134884743478$-0.013488699910701507,-28.793053
0,-0.7975241002147948$-0.01202114456500221,-1.0,-0.7855029556497926$-0.012789467175444658,-28.678638
0,-0.8087143540721304$-0.01119025385733563,-1.0,-0.7975241002147948$-0.01202114456500221,-28.58991
0,-0.8190176119170354$-0.010303257844904932,-1.0,-0.8087143540721304$-0.01119025385733563,-28.526903
0,-0.8283840944871477$-0.009366482570112262,-1.0,-0.8190176119170354$-0.010303257844904932,-28.41684
0,-0.8367701528298278$-0.008386058342680103,-1.0,-0.8283840944871477$-0.009366482570112262,-28.340103
0,-0.8441380325580359$-0.007367879728208106,-1.0,-0.8367701528298278$-0.008386058342680103,-28.296194
2,-0.8484556164866398$-0.004317583928603944,-1.0,-0.8441380325580359$-0.007367879728208106,-28.220434
2,-0.8497045484080452$-0.0012489319214053808,-1.0,-0.8484556164866398$-0.004317583928603944,-28.334253
2,-0.8478795830704048$0.0018249653376404152,-1.0,-0.8497045484080452$-0.0012489319214053808,-28.543036
2,-0.8429883947353647$0.004891188335040059,-1.0,-0.8478795830704048$0.0018249653376404152,-28.75092
2,-0.8350518564038059$0.00793653833155886,-1.0,-0.8429883947353647$0.004891188335040059,-29.02916
1,-0.8251047720239824$0.00994708437982353,-1.0,-0.8350518564038059$0.00793653833155886,-29.202969
2,-0.8121923693128226$0.012912402711159735,-1.0,-0.8251047720239824$0.00994708437982353,-29.011103
2,-0.7963759629077577$0.015816406405064917,-1.0,-0.8121923693128226$0.012912402711159735,-28.89961
2,-0.7777345400807436$0.018641422827014045,-1.0,-0.7963759629077577$0.015816406405064917,-28.875034
2,-0.7563664564031443$0.021368083677599334,-1.0,-0.7777345400807436$0.018641422827014045,-28.758072
2,-0.7323910755866853$0.023975380816458988,-1.0,-0.7563664564031443$0.021368083677599334,-28.630941
2,-0.7059501614376029$0.026440914149082385,-1.0,-0.7323910755866853$0.023975380816458988,-28.468437
2,-0.677208813384336$0.02874134805326684,-1.0,-0.7059501614376029$0.026440914149082385,-28.084528
0,-0.6483557358833988$0.02885307750093726,-1.0,-0.677208813384336$0.02874134805326684,-28.351017
2,-0.6175886734302946$0.03076706245310427,-1.0,-0.6483557358833988$0.02885307750093726,-27.544073
2,-0.585125990737443$0.032462682692851554,-1.0,-0.6175886734302946$0.03076706245310427,-27.114923
2,-0.5512044697906964$0.03392152094674656,-1.0,-0.585125990737443$0.032462682692851554,-26.93477
2,-0.5160761427292615$0.03512832706143487,-1.0,-0.5512044697906964$0.03392152094674656,-26.698803
2,-0.48000423062527575$0.03607191210398576,-1.0,-0.5160761427292615$0.03512832706143487,-26.65622
2,-0.4432583463344435$0.03674588429083227,-1.0,-0.48000423062527575$0.03607191210398576,-26.449354
0,-0.4081091983383726$0.03514914799607087,-1.0,-0.4432583463344435$0.03674588429083227,-26.82003
2,-0.37280899659080413$0.03530020174756848,-1.0,-0.4081091983383726$0.03514914799607087,-26.805504
0,-0.3396015392779268$0.033207457312877324,-1.0,-0.37280899659080413$0.03530020174756848,-27.58785
2,-0.30670504239458285$0.03289649688334394,-1.0,-0.3396015392779268$0.033207457312877324,-27.895796
1,-0.2753228669043762$0.03138217549020665,-1.0,-0.30670504239458285$0.03289649688334394,-28.289206
2,-0.2446353043239761$0.030687562580400084,-1.0,-0.2753228669043762$0.03138217549020665,-28.596409
2,-0.21480415171849768$0.029831152605478414,-1.0,-0.2446353043239761$0.030687562580400084,-28.58157
2,-0.18597163126311306$0.02883252045538463,-1.0,-0.21480415171849768$0.029831152605478414,-28.565704
2,-0.15826001292787817$0.0277116183352349,-1.0,-0.18597163126311306$0.02883252045538463,-28.588154
2,-0.13177187783471875$0.026488135093159417,-1.0,-0.15826001292787817$0.0277116183352349,-28.532871
2,-0.10659093039163817$0.025180947443080585,-1.0,-0.13177187783471875$0.026488135093159417,-28.462337
2,-0.08278325011325478$0.023807680278383384,-1.0,-0.10659093039163817$0.025180947443080585,-28.424358
0,-0.06239886828610674$0.020384381827148045,-1.0,-0.08278325011325478$0.023807680278383384,-28.256775
0,-0.04547081101330211$0.01692805727280463,-1.0,-0.06239886828610674$0.020384381827148045,-28.52774
0,-0.03201952934814255$0.01345128166515956,-1.0,-0.04547081101330211$0.01692805727280463,-28.541132
0,-0.022056722483811873$0.009962806864330672,-1.0,-0.03201952934814255$0.01345128166515956,-28.36888
0,-0.015588444502362403$0.00646827798144947,-1.0,-0.022056722483811873$0.009962806864330672,-28.197374
0,-0.012617433273578383$0.00297101122878402,-1.0,-0.015588444502362403$0.00646827798144947,-28.160645
0,-0.013144631262876388$-0.0005271979892980043,-1.0,-0.012617433273578383$0.00297101122878402,-28.261845
0,-0.017169885714075135$-0.004025254451198746,-1.0,-0.013144631262876388$-0.0005271979892980043,-28.394367
0,-0.024691824342538294$-0.007521938628463159,-1.0,-0.017169885714075135$-0.004025254451198746,-28.558174
0,-0.03570690713716181$-0.011015082794623517,-1.0,-0.024691824342538294$-0.007521938628463159,-28.571218
2,-0.04820766008119536$-0.012500752944033551,-1.0,-0.03570690713716181$-0.011015082794623517,-28.488253
2,-0.06218231380534303$-0.013974653724147666,-1.0,-0.04820766008119536$-0.012500752944033551,-28.35902
0,-0.07961359382983083$-0.017431280024487787,-1.0,-0.06218231380534303$-0.013974653724147666,-28.011932
0,-0.10047390603291612$-0.020860312203085284,-1.0,-0.07961359382983083$-0.017431280024487787,-27.628485
0,-0.1247215066793478$-0.02424760064643168,-1.0,-0.10047390603291612$-0.020860312203085284,-27.27702
0,-0.15229614060196894$-0.027574633922621144,-1.0,-0.1247215066793478$-0.02424760064643168,-26.985123
0,-0.18311434836657786$-0.030818207764608932,-1.0,-0.15229614060196894$-0.027574633922621144,-26.726902
1,-0.21606472543118865$-0.0329503770646108,-1.0,-0.18311434836657786$-0.030818207764608932,-26.713715
0,-0.25200804089554796$-0.03594331546435928,-1.0,-0.21606472543118865$-0.0329503770646108,-26.336504
0,-0.2907702797142007$-0.038762238818652775,-1.0,-0.25200804089554796$-0.03594331546435928,-26.03193
0,-0.33214016499762244$-0.041369885283421705,-1.0,-0.2907702797142007$-0.038762238818652775,-26.033064
0,-0.37586832750013244$-0.04372816250250998,-1.0,-0.33214016499762244$-0.041369885283421705,-25.854074
1,-0.42066855166563444$-0.04480022416550198,-1.0,-0.37586832750013244$-0.04372816250250998,-25.734789
0,-0.46722854265566177$-0.046559990990027326,-1.0,-0.42066855166563444$-0.04480022416550198,-25.227768
0,-0.5152092981471756$-0.04798075549151392,-1.0,-0.46722854265566177$-0.046559990990027326,-25.311
0,-0.5642529680768904$-0.04904366992971476,-1.0,-0.5152092981471756$-0.04798075549151392,-25.330376
0,-0.6139924869083138$-0.049739518831423316,-1.0,-0.5642529680768904$-0.04904366992971476,-25.227087
0,-0.6640623317575491$-0.0500698448492354,-1.0,-0.6139924869083138$-0.049739518831423316,-24.947605
0,-0.7141096019508819$-0.05004727019333276,-1.0,-0.6640623317575491$-0.0500698448492354,-23.923119
0,-0.7638045681187611$-0.04969496616787917,-1.0,-0.7141096019508819$-0.05004727019333276,-22.990097
0,-0.8128499125509758$-0.049045344432214706,-1.0,-0.7638045681187611$-0.04969496616787917,-22.71734
0,-0.8609880611104926$-0.04813814855951681,-1.0,-0.8128499125509758$-0.049045344432214706,-22.451899
0,-0.9080062525410825$-0.04701819143058988,-1.0,-0.8609880611104926$-0.04813814855951681,-22.2411
1,-0.9527392551681447$-0.0447330026270623,-1.0,-0.9080062525410825$-0.04701819143058988,-22.386705
0,-0.9960719645513252$-0.043332709383180436,-1.0,-0.9527392551681447$-0.0447330026270623,-21.835842
0,-1.0379340218720885$-0.04186205732076328,-1.0,-0.9960719645513252$-0.043332709383180436,-21.461784
0,-1.0782970445266957$-0.040363022654607145,-1.0,-1.0379340218720885$-0.04186205732076328,-21.17671
0,-1.117170940048827$-0.03887389552213126,-1.0,-1.0782970445266957$-0.040363022654607145,-21.295681
0,-1.1545997166867605$-0.03742877663793364,-1.0,-1.117170940048827$-0.03887389552213126,-20.70933
0,-1.190657145779933$-0.0360574290931726,-1.0,-1.1545997166867605$-0.03742877663793364,-20.049421
0,-1.2$0.0,-1.0,-1.190657145779933$-0.0360574290931726,-19.327147
0,-1.1987581039591646$0.0012418960408353682,-1.0,-1.2$0.0,-20.322308
0,-1.196270205713714$0.002487898245450696,-1.0,-1.1987581039591646$0.0012418960408353682,-20.376083
0,-1.192528173202872$0.0037420325108419024,-1.0,-1.196270205713714$0.002487898245450696,-20.456528
0,-1.1875200116579745$0.005008161544897544,-1.0,-1.192528173202872$0.0037420325108419024,-20.567877
0,-1.1812301149799374$0.006289896678037213,-1.0,-1.1875200116579745$0.005008161544897544,-20.70709
0,-1.173639613080305$0.007590501899632274,-1.0,-1.1812301149799374$0.006289896678037213,-20.72628
0,-1.1647268252899894$0.008912787790315643,-1.0,-1.173639613080305$0.007590501899632274,-20.750315
0,-1.1544678319750572$0.010258993314932281,-1.0,-1.1647268252899894$0.008912787790315643,-20.785637
2,-1.1408371780811093$0.013630653893947986,-1.0,-1.1544678319750572$0.010258993314932281,-20.84204
2,-1.1238045214502663$0.017032656630842996,-1.0,-1.1408371780811093$0.013630653893947986,-20.20686
2,-1.1033375968001429$0.02046692465012343,-1.0,-1.1238045214502663$0.017032656630842996,-19.441843
2,-1.0794060450955936$0.023931551704549275,-1.0,-1.1033375968001429$0.02046692465012343,-18.7016
2,-1.0519861549183103$0.027419890177283218,-1.0,-1.0794060450955936$0.023931551704549275,-18.17203
2,-1.0210665227072535$0.030919632211056737,-1.0,-1.0519861549183103$0.027419890177283218,-17.477224
0,-0.9886545684077648$0.03241195429948875,-1.0,-1.0210665227072535$0.030919632211056737,-17.715132
1,-0.9537810720104852$0.034873496397279526,-1.0,-0.9886545684077648$0.03241195429948875,-17.286264
2,-0.9155051094258675$0.03827596258461771,-1.0,-0.9537810720104852$0.034873496397279526,-16.180273
2,-0.8739217298257738$0.04158337960009376,-1.0,-0.9155051094258675$0.03827596258461771,-15.254543
2,-0.8291685879846402$0.044753141841133534,-1.0,-0.8739217298257738$0.04158337960009376,-14.399004
0,-0.7834314365759245$0.045737151408715725,-1.0,-0.8291685879846402$0.044753141841133534,-14.83548
2,-0.7349369790675452$0.04849445750837931,-1.0,-0.7834314365759245$0.045737151408715725,-14.194576
2,-0.6839615617660959$0.05097541730144928,-1.0,-0.7349369790675452$0.04849445750837931,-14.182621
2,-0.6308292837888384$0.053132277977257496,-1.0,-0.6839615617660959$0.05097541730144928,-13.801346
2,-0.5759065763994389$0.054922707389399576,-1.0,-0.6308292837888384$0.053132277977257496,-14.129969
2,-0.5195931686192653$0.05631340778017362,-1.0,-0.5759065763994389$0.054922707389399576,-14.249998
2,-0.4623098021684076$0.057283366450857666,-1.0,-0.5195931686192653$0.05631340778017362,-14.40078
2,-0.4044835173939563$0.05782628477445128,-1.0,-0.4623098021684076$0.057283366450857666,-14.120298
2,-0.34653170490503743$0.05795181248891889,-1.0,-0.4044835173939563$0.05782628477445128,-13.851442
2,-0.28884631589239756$0.057685389012639886,-1.0,-0.34653170490503743$0.05795181248891889,-13.229805
2,-0.23177959703539353$0.057066718857004026,-1.0,-0.28884631589239756$0.057685389012639886,-12.531309
0,-0.1776324699304555$0.05414712710493802,-1.0,-0.23177959703539353$0.057066718857004026,-12.958578
2,-0.12463868960973867$0.05299378032071684,-1.0,-0.1776324699304555$0.05414712710493802,-12.206787
2,-0.07297216951256194$0.051666520097176726,-1.0,-0.12463868960973867$0.05299378032071684,-12.060728
2,-0.022745982731356702$0.05022618678120524,-1.0,-0.07297216951256194$0.051666520097176726,-11.891979
2,0.025986022313601177$0.04873200504495788,-1.0,-0.022745982731356702$0.05022618678120524,-11.788826
2,0.07322562033713957$0.047239598023538394,-1.0,0.025986022313601177$0.04873200504495788,-11.384592
0,0.11702529856848287$0.0437996782313433,-1.0,0.07322562033713957$0.047239598023538394,-11.171301
2,0.15947746868244123$0.042452170113958354,-1.0,0.11702529856848287$0.0437996782313433,-10.651762
0,0.19871034450915648$0.039232875826715245,-1.0,0.15947746868244123$0.042452170113958354,-10.367071
2,0.23687443529816674$0.03816409078901025,-1.0,0.19871034450915648$0.039232875826715245,-9.607777
2,0.2741436374950034$0.037269202196836666,-1.0,0.23687443529816674$0.03816409078901025,-8.601828
2,0.31071173508739947$0.036568097592396036,-1.0,0.2741436374950034$0.037269202196836666,-7.555656
2,0.34678953018559694$0.03607779509819747,-1.0,0.31071173508739947$0.036568097592396036,-6.453297
2,0.38260256941179843$0.03581303922620149,-1.0,0.34678953018559694$0.03607779509819747,-5.661773
