action,newObservation,reward,observation,qValue
0,-0.5998416374604243$-0.00043633928215351594,-1.0,-0.5994052981782708$0.0,-31.302464
0,-0.6007111282272832$-0.000869490766858911,-1.0,-0.5998416374604243$-0.00043633928215351594,-31.31226
0,-0.6020074210748931$-0.0012962928476098873,-1.0,-0.6007111282272832$-0.000869490766858911,-31.305029
0,-0.6037210571575387$-0.0017136360826455342,-1.0,-0.6020074210748931$-0.0012962928476098873,-31.299856
0,-0.6058395458887065$-0.002118488731167869,-1.0,-0.6037210571575387$-0.0017136360826455342,-31.300125
0,-0.6083474675141995$-0.0025079216254930703,-1.0,-0.6058395458887065$-0.002118488731167869,-31.305832
0,-0.6112265996592215$-0.0028791321450219545,-1.0,-0.6083474675141995$-0.0025079216254930703,-31.316933
0,-0.6144560667094576$-0.003229467050236129,-1.0,-0.6112265996592215$-0.0028791321450219545,-31.331709
0,-0.6180125106385117$-0.0035564439290540753,-1.0,-0.6144560667094576$-0.003229467050236129,-31.349733
1,-0.6208702816443047$-0.002857771005792943,-1.0,-0.6180125106385117$-0.0035564439290540753,-31.42087
0,-0.6240088263893522$-0.0031385447450475315,-1.0,-0.6208702816443047$-0.002857771005792943,-31.434399
0,-0.6274056331538682$-0.003396806764516083,-1.0,-0.6240088263893522$-0.0031385447450475315,-31.45465
0,-0.6310364119503363$-0.0036307787964680606,-1.0,-0.6274056331538682$-0.003396806764516083,-31.478653
0,-0.6348752877156559$-0.003838875765319638,-1.0,-0.6310364119503363$-0.0036307787964680606,-31.506237
0,-0.6388950046135112$-0.004019716897855311,-1.0,-0.6348752877156559$-0.003838875765319638,-31.537199
0,-0.6430671393484827$-0.004172134734971504,-1.0,-0.6388950046135112$-0.004019716897855311,-31.555304
0,-0.6473623212938807$-0.0042951819453980345,-1.0,-0.6430671393484827$-0.004172134734971504,-31.553043
0,-0.6517504571725268$-0.00438813587864608,-1.0,-0.6473623212938807$-0.0042951819453980345,-31.550571
2,-0.654200958007899$-0.002450500835372243,-1.0,-0.6517504571725268$-0.00438813587864608,-31.521826
2,-0.6546968121289723$-0.0004958541210733822,-1.0,-0.654200958007899$-0.002450500835372243,-31.453632
1,-0.6542345835033496$0.00046222862562271614,-1.0,-0.6546968121289723$-0.0004958541210733822,-31.514313
1,-0.652817475087938$0.0014171084154116897,-1.0,-0.6542345835033496$0.00046222862562271614,-31.48554
2,-0.6494553179800426$0.0033621571078953235,-1.0,-0.652817475087938$0.0014171084154116897,-31.264454
