action,newObservation,reward,observation,qValue
0,-0.512872504907814$-0.0010885929242284561,-1.0,-0.5117839119835855$0.0,-31.313292
2,-0.5130415309794457$-0.00016902607163175886,-1.0,-0.512872504907814$-0.0010885929242284561,-31.395264
0,-0.5142897231489345$-0.0012481921694887876,-1.0,-0.5130415309794457$-0.00016902607163175886,-31.312445
0,-0.516607724136681$-0.002318000987746505,-1.0,-0.5142897231489345$-0.0012481921694887876,-31.294794
1,-0.518978154166504$-0.0023704300298229165,-1.0,-0.516607724136681$-0.002318000987746505,-31.365606
0,-0.522383237747253$-0.0034050835807491278,-1.0,-0.518978154166504$-0.0023704300298229165,-31.282564
0,-0.5267974378416801$-0.004414200094427025,-1.0,-0.522383237747253$-0.0034050835807491278,-31.202274
0,-0.5321876483374579$-0.005390210495777835,-1.0,-0.5267974378416801$-0.004414200094427025,-30.95214
0,-0.5385134494153461$-0.006325801077888139,-1.0,-0.5321876483374579$-0.005390210495777835,-30.843687
0,-0.5457274277603534$-0.007213978345007323,-1.0,-0.5385134494153461$-0.006325801077888139,-30.789484
1,-0.5527755630911325$-0.007048135330779061,-1.0,-0.5457274277603534$-0.007213978345007323,-30.781681
0,-0.5606051518334871$-0.007829588742354614,-1.0,-0.5527755630911325$-0.007048135330779061,-30.734905
0,-0.5691577625437313$-0.008552610710244168,-1.0,-0.5606051518334871$-0.007829588742354614,-30.686176
0,-0.5783697436947096$-0.009211981150978318,-1.0,-0.5691577625437313$-0.008552610710244168,-30.644732
0,-0.5881727885245603$-0.009803044829850754,-1.0,-0.5783697436947096$-0.009211981150978318,-30.634666
0,-0.5984945517639172$-0.010321763239356824,-1.0,-0.5881727885245603$-0.009803044829850754,-30.723116
2,-0.6072593111010436$-0.008764759337126395,-1.0,-0.5984945517639172$-0.010321763239356824,-30.89352
0,-0.6164031831115508$-0.009143872010507276,-1.0,-0.6072593111010436$-0.008764759337126395,-31.001228
0,-0.6258599793215986$-0.009456796210047805,-1.0,-0.6164031831115508$-0.009143872010507276,-31.052504
0,-0.6355617905598223$-0.009701811238223649,-1.0,-0.6258599793215986$-0.009456796210047805,-31.080126
0,-0.6454395801405752$-0.00987778958075287,-1.0,-0.6355617905598223$-0.009701811238223649,-31.076595
1,-0.6544237766095078$-0.008984196468932604,-1.0,-0.6454395801405752$-0.00987778958075287,-31.085577
0,-0.663451782075773$-0.009028005466265204,-1.0,-0.6544237766095078$-0.008984196468932604,-31.050476
0,-0.6724613931446729$-0.00900961106889986,-1.0,-0.663451782075773$-0.009028005466265204,-30.992931
0,-0.6813912778391369$-0.008929884694463971,-1.0,-0.6724613931446729$-0.00900961106889986,-30.942732
0,-0.6901814250976473$-0.00879014725851042,-1.0,-0.6813912778391369$-0.008929884694463971,-30.900126
0,-0.6987735615377207$-0.008592136440073447,-1.0,-0.6901814250976473$-0.00879014725851042,-30.86522
0,-0.7071115312899877$-0.008337969752266972,-1.0,-0.6987735615377207$-0.008592136440073447,-30.841118
0,-0.7151416359445798$-0.008030104654592096,-1.0,-0.7071115312899877$-0.008337969752266972,-30.802921
1,-0.7218129329460568$-0.006671297001476914,-1.0,-0.7151416359445798$-0.008030104654592096,-30.786512
2,-0.7260836983664324$-0.004270765420375581,-1.0,-0.7218129329460568$-0.006671297001476914,-30.625366
2,-0.7279275152551493$-0.0018438168887169653,-1.0,-0.7260836983664324$-0.004270765420375581,-30.593359
2,-0.7273330507672393$0.000594464487909954,-1.0,-0.7279275152551493$-0.0018438168887169653,-30.535442
2,-0.7243039539318392$0.00302909683540009,-1.0,-0.7273330507672393$0.000594464487909954,-30.576172
2,-0.7188588890090684$0.005445064922770885,-1.0,-0.7243039539318392$0.00302909683540009,-30.645735
2,-0.7110316996032441$0.00782718940582429,-1.0,-0.7188588890090684$0.005445064922770885,-30.681057
2,-0.7008716790997769$0.010160020503467176,-1.0,-0.7110316996032441$0.00782718940582429,-30.668674
2,-0.6884439043449494$0.012427774754827517,-1.0,-0.7008716790997769$0.010160020503467176,-30.660664
2,-0.6738295727040142$0.01461433164093522,-1.0,-0.6884439043449494$0.012427774754827517,-30.471556
2,-0.6571262688341937$0.016703303869820597,-1.0,-0.6738295727040142$0.01461433164093522,-30.03363
2,-0.6384480780254845$0.01867819080870916,-1.0,-0.6571262688341937$0.016703303869820597,-29.600742
2,-0.6179254592434228$0.020522618782061693,-1.0,-0.6384480780254845$0.01867819080870916,-29.214172
2,-0.5957047944329422$0.022220664810480593,-1.0,-0.6179254592434228$0.020522618782061693,-28.809542
2,-0.5719475422407188$0.02375725219222352,-1.0,-0.5957047944329422$0.022220664810480593,-28.4903
2,-0.5468289444394775$0.025118597801241278,-1.0,-0.5719475422407188$0.02375725219222352,-28.352476
2,-0.5205362613670721$0.026292683072405433,-1.0,-0.5468289444394775$0.025118597801241278,-28.432774
2,-0.4932665468282651$0.027269714538807003,-1.0,-0.5205362613670721$0.026292683072405433,-28.536335
2,-0.46522401018157367$0.02804253664669143,-1.0,-0.4932665468282651$0.027269714538807003,-28.725864
2,-0.4366170498700437$0.028606960311530007,-1.0,-0.46522401018157367$0.02804253664669143,-28.94043
2,-0.40765507417521957$0.028961975694824126,-1.0,-0.4366170498700437$0.028606960311530007,-28.933641
1,-0.37954524748307633$0.028109826692143226,-1.0,-0.40765507417521957$0.028961975694824126,-29.049349
0,-0.3534825051036048$0.026062742379471513,-1.0,-0.37954524748307633$0.028109826692143226,-29.365807
2,-0.32764096682534716$0.025841538278257657,-1.0,-0.3534825051036048$0.026062742379471513,-29.397484
2,-0.30218591032120523$0.02545505650414195,-1.0,-0.32764096682534716$0.025841538278257657,-29.486607
2,-0.2772720032975622$0.024913907023643038,-1.0,-0.30218591032120523$0.02545505650414195,-29.542858
1,-0.2540419326671802$0.02323007063038196,-1.0,-0.2772720032975622$0.024913907023643038,-29.709288
2,-0.2316202867023986$0.022421645964781634,-1.0,-0.2540419326671802$0.02323007063038196,-29.727402
2,-0.21011899773141313$0.02150128897098547,-1.0,-0.2316202867023986$0.022421645964781634,-29.754208
0,-0.19163725160082373$0.0184817461305894,-1.0,-0.21011899773141313$0.02150128897098547,-29.772343
0,-0.1762536061951384$0.015383645405685317,-1.0,-0.19163725160082373$0.0184817461305894,-29.845661
1,-0.16302854292801514$0.013225063267123272,-1.0,-0.1762536061951384$0.015383645405685317,-29.821198
0,-0.15301038670206113$0.010018156225953995,-1.0,-0.16302854292801514$0.013225063267123272,-29.554781
0,-0.1462334359549944$0.006776950747066713,-1.0,-0.15301038670206113$0.010018156225953995,-29.390701
0,-0.14271974643063737$0.0035136895243570577,-1.0,-0.1462334359549944$0.006776950747066713,-29.317724
0,-0.14248038582794445$0.00023936060269290436,-1.0,-0.14271974643063737$0.0035136895243570577,-29.405525
0,-0.14551609892384973$-0.0030357130959052735,-1.0,-0.14248038582794445$0.00023936060269290436,-29.523014
0,-0.15181735323778373$-0.006301254313934006,-1.0,-0.14551609892384973$-0.0030357130959052735,-29.475464
0,-0.16136376323470353$-0.009546409996919792,-1.0,-0.15181735323778373$-0.006301254313934006,-29.282116
0,-0.1741229188119343$-0.012759155577230773,-1.0,-0.16136376323470353$-0.009546409996919792,-28.989779
0,-0.19004867378437848$-0.015925754972444174,-1.0,-0.1741229188119343$-0.012759155577230773,-28.715572
0,-0.20907898417778514$-0.019030310393406653,-1.0,-0.19004867378437848$-0.015925754972444174,-28.460707
0,-0.23113342521308808$-0.022054441035302946,-1.0,-0.20907898417778514$-0.019030310393406653,-28.24403
0,-0.25611055914532393$-0.02497713393223588,-1.0,-0.23113342521308808$-0.022054441035302946,-28.060272
0,-0.2838853706978553$-0.027774811552531385,-1.0,-0.25611055914532393$-0.02497713393223588,-27.926575
0,-0.31430702734243426$-0.030421656644578986,-1.0,-0.2838853706978553$-0.027774811552531385,-27.787317
0,-0.34719725040872923$-0.03289022306629496,-1.0,-0.31430702734243426$-0.030421656644578986,-27.752977
1,-0.3813495906838451$-0.03415234027511588,-1.0,-0.34719725040872923$-0.03289022306629496,-27.575356
0,-0.4175367115624344$-0.036187120878589274,-1.0,-0.3813495906838451$-0.03415234027511588,-27.040537
0,-0.4555059432245765$-0.03796923166214209,-1.0,-0.4175367115624344$-0.036187120878589274,-26.432272
0,-0.4949823266658738$-0.03947638344129727,-1.0,-0.4555059432245765$-0.03796923166214209,-26.417387
1,-0.5346730699383145$-0.039690743272440716,-1.0,-0.4949823266658738$-0.03947638344129727,-26.677612
0,-0.5752807712815652$-0.04060770134325069,-1.0,-0.5346730699383145$-0.039690743272440716,-26.639973
0,-0.6165024087876575$-0.041221637506092305,-1.0,-0.5752807712815652$-0.04060770134325069,-26.607723
0,-0.658036254987986$-0.04153384620032853,-1.0,-0.6165024087876575$-0.041221637506092305,-26.636631
0,-0.6995889332934975$-0.04155267830551148,-1.0,-0.658036254987986$-0.04153384620032853,-25.587538
0,-0.7408821585712714$-0.041293225277773876,-1.0,-0.6995889332934975$-0.04155267830551148,-24.91195
0,-0.7816587382423369$-0.04077657967106555,-1.0,-0.7408821585712714$-0.041293225277773876,-24.393745
1,-0.8206874930764227$-0.03902875483408589,-1.0,-0.7816587382423369$-0.04077657967106555,-24.370928
0,-0.858771577770495$-0.038084084694072214,-1.0,-0.8206874930764227$-0.03902875483408589,-24.081612
0,-0.8957445630523302$-0.03697298528183522,-1.0,-0.858771577770495$-0.038084084694072214,-23.903053
0,-0.9314711919477324$-0.03572662889540224,-1.0,-0.8957445630523302$-0.03697298528183522,-23.678196
