action,newObservation,reward,observation,qValue
1,-0.5587058108769032$0.00026479109772767763,-1.0,-0.5589706019746309$0.0,-31.239256
0,-0.5591782035272113$-0.0004723926503081051,-1.0,-0.5587058108769032$0.00026479109772767763,-31.273678
0,-0.5603842568777395$-0.0012060533505283016,-1.0,-0.5591782035272113$-0.0004723926503081051,-31.126238
2,-0.5603149787698114$6.927810792810838e-05,-1.0,-0.5603842568777395$-0.0012060533505283016,-31.068684
0,-0.5609708856344893$-0.0006559068646778794,-1.0,-0.5603149787698114$6.927810792810838e-05,-31.21981
2,-0.5603470885175589$0.0006237971169303382,-1.0,-0.5609708856344893$-0.0006559068646778794,-31.100239
0,-0.5604482370108446$-0.0001011484932856928,-1.0,-0.5603470885175589$0.0006237971169303382,-31.32686
0,-0.5612735771187295$-0.0008253401078848832,-1.0,-0.5604482370108446$-0.0001011484932856928,-31.185482
2,-0.5608169574277675$0.00045661969096205527,-1.0,-0.5612735771187295$-0.0008253401078848832,-31.092083
0,-0.5610817809982949$-0.00026482357052735016,-1.0,-0.5608169574277675$0.00045661969096205527,-31.289814
0,-0.562066074109366$-0.0009842931110711987,-1.0,-0.5610817809982949$-0.00026482357052735016,-31.147488
2,-0.561762502420331$0.00030357168903503724,-1.0,-0.562066074109366$-0.0009842931110711987,-31.086082
0,-0.5621733276940696$-0.00041082527373863167,-1.0,-0.561762502420331$0.00030357168903503724,-31.250774
1,-0.5622954891311402$-0.00012216143707065324,-1.0,-0.5621733276940696$-0.00041082527373863167,-31.123896
1,-0.5621280766682583$0.00016741246288200066,-1.0,-0.5622954891311402$-0.00012216143707065324,-31.172327
0,-0.5626723374840952$-0.0005442608158369073,-1.0,-0.5621280766682583$0.00016741246288200066,-31.220772
2,-0.5619242172469401$0.000748120237155119,-1.0,-0.5626723374840952$-0.0005442608158369073,-31.111755
0,-0.5618892890855693$3.492816137079394e-05,-1.0,-0.5619242172469401$0.000748120237155119,-31.335243
0,-0.5625678132331685$-0.0006785241475991652,-1.0,-0.5618892890855693$3.492816137079394e-05,-31.197493
0,-0.5639547348943016$-0.0013869216611331024,-1.0,-0.5625678132331685$-0.0006785241475991652,-31.103981
0,-0.5660397257123873$-0.0020849908180856553,-1.0,-0.5639547348943016$-0.0013869216611331024,-31.064323
0,-0.5688072687263376$-0.002767543013950346,-1.0,-0.5660397257123873$-0.0020849908180856553,-31.026747
0,-0.5722367865578034$-0.0034295178314658783,-1.0,-0.5688072687263376$-0.002767543013950346,-30.991528
1,-0.5753028123638755$-0.0030660258060721196,-1.0,-0.5722367865578034$-0.0034295178314658783,-30.989004
0,-0.578982611008481$-0.0036797986446055722,-1.0,-0.5753028123638755$-0.0030660258060721196,-30.987175
0,-0.583248939431274$-0.004266328422793004,-1.0,-0.578982611008481$-0.0036797986446055722,-30.957996
1,-0.587070275547321$-0.0038213361160470147,-1.0,-0.583248939431274$-0.004266328422793004,-30.97552
0,-0.5914184468650026$-0.004348171317681553,-1.0,-0.587070275547321$-0.0038213361160470147,-30.99935
0,-0.5962614726843423$-0.004843025819339708,-1.0,-0.5914184468650026$-0.004348171317681553,-31.025776
2,-0.5995638340883727$-0.003302361404030411,-1.0,-0.5962614726843423$-0.004843025819339708,-31.106659
0,-0.6033013764345687$-0.0037375423461960804,-1.0,-0.5995638340883727$-0.003302361404030411,-31.173626
0,-0.6074468290141891$-0.004145452579620419,-1.0,-0.6033013764345687$-0.0037375423461960804,-31.197193
0,-0.6119700320444439$-0.004523203030254763,-1.0,-0.6074468290141891$-0.004145452579620419,-31.22696
