action,newObservation,reward,observation,qValue
0,-0.5414518346096457$-0.0008727023981293364,-1.0,-0.5405791322115164$0.0,-31.362505
0,-0.5431907030722903$-0.0017388684626445795,-1.0,-0.5414518346096457$-0.0008727023981293364,-31.234215
0,-0.5457827166669273$-0.0025920135946370317,-1.0,-0.5431907030722903$-0.0017388684626445795,-31.060026
2,-0.5472084734962225$-0.0014257568292951855,-1.0,-0.5457827166669273$-0.0025920135946370317,-30.955961
0,-0.5494573056094$-0.002248832113177495,-1.0,-0.5472084734962225$-0.0014257568292951855,-31.06074
2,-0.5505123932088642$-0.0010550875994642802,-1.0,-0.5494573056094$-0.002248832113177495,-30.977133
2,-0.5503658479199853$0.00014654528887888749,-1.0,-0.5505123932088642$-0.0010550875994642802,-31.10482
0,-0.5510187652712965$-0.0006529173513111766,-1.0,-0.5503658479199853$0.00014654528887888749,-31.33377
0,-0.5524662645502442$-0.0014474992789476713,-1.0,-0.5510187652712965$-0.0006529173513111766,-31.172472
0,-0.5546975281928329$-0.0022312636425886904,-1.0,-0.5524662645502442$-0.0014474992789476713,-31.03667
0,-0.5576958894056157$-0.0029983612127827716,-1.0,-0.5546975281928329$-0.0022312636425886904,-30.994247
0,-0.5614389680013088$-0.003743078595693063,-1.0,-0.5576958894056157$-0.0029983612127827716,-30.954437
0,-0.5658988543158197$-0.004459886314510874,-1.0,-0.5614389680013088$-0.003743078595693063,-30.917522
1,-0.5700423408377442$-0.0041434865219245115,-1.0,-0.5658988543158197$-0.004459886314510874,-30.915129
0,-0.5748386265405881$-0.004796285702843906,-1.0,-0.5700423408377442$-0.0041434865219245115,-30.911455
0,-0.5802521250521603$-0.005413498511572159,-1.0,-0.5748386265405881$-0.004796285702843906,-30.882263
0,-0.586242766130718$-0.005990641078557779,-1.0,-0.5802521250521603$-0.005413498511572159,-30.856499
0,-0.5927663380094658$-0.006523571878747736,-1.0,-0.586242766130718$-0.005990641078557779,-30.884518
0,-0.5997748678800677$-0.007008529870601917,-1.0,-0.5927663380094658$-0.006523571878747736,-30.936623
0,-0.6072170369762249$-0.007442169096157115,-1.0,-0.5997748678800677$-0.007008529870601917,-30.99684
0,-0.615038625873044$-0.007821588896819146,-1.0,-0.6072170369762249$-0.007442169096157115,-31.064713
0,-0.6231829847880892$-0.008144358915045221,-1.0,-0.615038625873044$-0.007821588896819146,-31.139744
1,-0.6305915229114686$-0.0074085381233794005,-1.0,-0.6231829847880892$-0.008144358915045221,-31.249048
0,-0.6382113235552203$-0.007619800643751697,-1.0,-0.6305915229114686$-0.0074085381233794005,-31.26963
0,-0.6459883677384476$-0.007777044183227374,-1.0,-0.6382113235552203$-0.007619800643751697,-31.290258
0,-0.6538679760241642$-0.007879608285716655,-1.0,-0.6459883677384476$-0.007777044183227374,-31.239887
0,-0.661795246187888$-0.00792727016372375,-1.0,-0.6538679760241642$-0.007879608285716655,-31.182184
0,-0.6697154809505633$-0.007920234762675357,-1.0,-0.661795246187888$-0.00792727016372375,-31.13058
0,-0.6775746003363059$-0.007859119385742623,-1.0,-0.6697154809505633$-0.007920234762675357,-31.085388
2,-0.6833195337237702$-0.005744933387464319,-1.0,-0.6775746003363059$-0.007859119385742623,-31.107698
0,-0.6889118772231871$-0.005592343499416991,-1.0,-0.6833195337237702$-0.005744933387464319,-31.12252
2,-0.6923145757213806$-0.003402698498193443,-1.0,-0.6889118772231871$-0.005592343499416991,-31.004015
1,-0.6945052459767094$-0.0021906702553288375,-1.0,-0.6923145757213806$-0.003402698498193443,-31.075287
2,-0.6944695442570191$3.5701719690299505e-05,-1.0,-0.6945052459767094$-0.0021906702553288375,-30.884558
2,-0.6922077039016082$0.002261840355410937,-1.0,-0.6944695442570191$3.5701719690299505e-05,-30.866426
