action,newObservation,reward,observation,qValue
0,-0.41686192766641555$-0.0017997162551804434,-1.0,-0.4150622114112351$0.0,-30.851065
0,-0.4204485599447719$-0.0035866322783563633,-1.0,-0.41686192766641555$-0.0017997162551804434,-30.687372
0,-0.4257965307808707$-0.005347970836098781,-1.0,-0.4204485599447719$-0.0035866322783563633,-30.596039
0,-0.43286753922161575$-0.007071008440745033,-1.0,-0.4257965307808707$-0.005347970836098781,-30.493198
2,-0.4396106602278712$-0.006743121006255449,-1.0,-0.43286753922161575$-0.007071008440745033,-30.534447
2,-0.44597704813426436$-0.0063663879063931466,-1.0,-0.4396106602278712$-0.006743121006255449,-30.512669
0,-0.4539203518300703$-0.007943303695805898,-1.0,-0.44597704813426436$-0.0063663879063931466,-30.436195
2,-0.4613824461971191$-0.007462094367048798,-1.0,-0.4539203518300703$-0.007943303695805898,-30.531609
0,-0.4703084583966315$-0.008926012199512395,-1.0,-0.4613824461971191$-0.007462094367048798,-30.48006
0,-0.4806324476091228$-0.010323989212491344,-1.0,-0.4703084583966315$-0.008926012199512395,-30.435032
0,-0.4922777926684254$-0.011645345059302592,-1.0,-0.4806324476091228$-0.010323989212491344,-30.301907
0,-0.5051576995846683$-0.012879906916242818,-1.0,-0.4922777926684254$-0.011645345059302592,-30.075396
1,-0.5181758440294898$-0.013018144444821574,-1.0,-0.5051576995846683$-0.012879906916242818,-30.09866
0,-0.5322346586669671$-0.014058814637477308,-1.0,-0.5181758440294898$-0.013018144444821574,-30.081121
0,-0.54722871142676$-0.014994052759792903,-1.0,-0.5322346586669671$-0.014058814637477308,-30.045729
0,-0.5630456880668564$-0.015816976640096406,-1.0,-0.54722871142676$-0.014994052759792903,-30.026535
0,-0.5795675029244051$-0.01652181485754871,-1.0,-0.5630456880668564$-0.015816976640096406,-30.021292
0,-0.5966715219205183$-0.01710401899611327,-1.0,-0.5795675029244051$-0.01652181485754871,-30.06931
0,-0.614231874321945$-0.017560352401426754,-1.0,-0.5966715219205183$-0.01710401899611327,-30.11593
0,-0.6321208231212019$-0.017888948799256846,-1.0,-0.614231874321945$-0.017560352401426754,-30.148224
0,-0.6502101588202767$-0.018089335699074793,-1.0,-0.6321208231212019$-0.017888948799256846,-30.054485
1,-0.6673725784069207$-0.017162419586644013,-1.0,-0.6502101588202767$-0.018089335699074793,-30.096117
0,-0.6844898191107475$-0.01711724070382679,-1.0,-0.6673725784069207$-0.017162419586644013,-30.01765
0,-0.7014466883743683$-0.01695686926362079,-1.0,-0.6844898191107475$-0.01711724070382679,-29.867859
0,-0.7181320883304144$-0.0166853999560461,-1.0,-0.7014466883743683$-0.01695686926362079,-29.564629
0,-0.7344399093038061$-0.016307820973391646,-1.0,-0.7181320883304144$-0.0166853999560461,-29.286648
