action,newObservation,reward,observation,qValue
0,-0.5040103610769435$-0.0011554787986228403,-1.0,-0.5028548822783206$0.0,-31.29715
0,-0.5063126684419172$-0.002302307364973688,-1.0,-0.5040103610769435$-0.0011554787986228403,-31.27792
0,-0.5097445635092801$-0.003431895067362868,-1.0,-0.5063126684419172$-0.002302307364973688,-31.260925
0,-0.5142803352542737$-0.004535771744993615,-1.0,-0.5097445635092801$-0.003431895067362868,-31.243439
0,-0.5198859861992521$-0.005605650944978386,-1.0,-0.5142803352542737$-0.004535771744993615,-31.17563
0,-0.526519482488951$-0.006633496289698927,-1.0,-0.5198859861992521$-0.005605650944978386,-30.884323
0,-0.5341310737572647$-0.007611591268313669,-1.0,-0.526519482488951$-0.006633496289698927,-30.763365
0,-0.5426636859325608$-0.008532612175296059,-1.0,-0.5341310737572647$-0.007611591268313669,-30.698431
0,-0.5520533892249062$-0.00938970329234542,-1.0,-0.5426636859325608$-0.008532612175296059,-30.639126
2,-0.5602299420060745$-0.008176552781168299,-1.0,-0.5520533892249062$-0.00938970329234542,-30.640354
0,-0.5691323136794468$-0.00890237167337233,-1.0,-0.5602299420060745$-0.008176552781168299,-30.669771
0,-0.5786942448810521$-0.009561931201605263,-1.0,-0.5691323136794468$-0.00890237167337233,-30.623667
0,-0.5888448389771361$-0.010150594096084032,-1.0,-0.5786942448810521$-0.009561931201605263,-30.62161
0,-0.599509206368681$-0.010664367391544837,-1.0,-0.5888448389771361$-0.010150594096084032,-30.71432
0,-0.610609153824502$-0.011099947455820961,-1.0,-0.599509206368681$-0.010664367391544837,-30.816793
0,-0.6220639090471577$-0.01145475522265571,-1.0,-0.610609153824502$-0.011099947455820961,-30.854391
0,-0.6337908689016006$-0.011726959854442907,-1.0,-0.6220639090471577$-0.01145475522265571,-30.894745
0,-0.6457063583566583$-0.011915489455057703,-1.0,-0.6337908689016006$-0.011726959854442907,-30.851336
0,-0.6577263863306162$-0.012020027973957844,-1.0,-0.6457063583566583$-0.011915489455057703,-30.760187
0,-0.6697673843833565$-0.012040998052740304,-1.0,-0.6577263863306162$-0.012020027973957844,-30.678198
0,-0.6817469146010663$-0.011979530217709828,-1.0,-0.6697673843833565$-0.012040998052740304,-30.605804
0,-0.6935843340670018$-0.011837419465935556,-1.0,-0.6817469146010663$-0.011979530217709828,-30.542812
0,-0.7052014049451288$-0.011617070878127068,-1.0,-0.6935843340670018$-0.011837419465935556,-30.489609
0,-0.7165228413213574$-0.011321436376228478,-1.0,-0.7052014049451288$-0.011617070878127068,-30.40258
0,-0.727476786415667$-0.010953945094309648,-1.0,-0.7165228413213574$-0.011321436376228478,-30.232971
0,-0.7379952164445536$-0.010518430028886487,-1.0,-0.727476786415667$-0.010953945094309648,-30.082764
0,-0.748014270118847$-0.010019053674293427,-1.0,-0.7379952164445536$-0.010518430028886487,-29.952627
0,-0.7574745053575559$-0.00946023523870891,-1.0,-0.748014270118847$-0.010019053674293427,-29.820992
0,-0.7663210871541825$-0.008846581796626542,-1.0,-0.7574745053575559$-0.00946023523870891,-29.659866
0,-0.7745039125457549$-0.00818282539157243,-1.0,-0.7663210871541825$-0.008846581796626542,-29.537647
0,-0.7819776802361916$-0.0074737676904366775,-1.0,-0.7745039125457549$-0.00818282539157243,-29.437012
2,-0.7867019135763713$-0.004724233340179703,-1.0,-0.7819776802361916$-0.0074737676904366775,-29.320324
2,-0.7886514793232965$-0.001949565746925157,-1.0,-0.7867019135763713$-0.004724233340179703,-29.29536
2,-0.7878161092730747$0.0008353700502217792,-1.0,-0.7886514793232965$-0.001949565746925157,-29.43933
1,-0.7852001957960204$0.0026159134770542825,-1.0,-0.7878161092730747$0.0008353700502217792,-29.903345
2,-0.7798175655594526$0.005382630236567835,-1.0,-0.7852001957960204$0.0026159134770542825,-29.87381
1,-0.7726970103125348$0.007120555246917746,-1.0,-0.7798175655594526$0.005382630236567835,-30.088705
2,-0.7628773129825069$0.009819697330027886,-1.0,-0.7726970103125348$0.007120555246917746,-30.133026
2,-0.750413225828503$0.012464087154003881,-1.0,-0.7628773129825069$0.009819697330027886,-30.14001
1,-0.7363762944254708$0.014036931403032154,-1.0,-0.750413225828503$0.012464087154003881,-30.262066
2,-0.7198497201164433$0.016526574309027528,-1.0,-0.7363762944254708$0.014036931403032154,-30.258484
2,-0.7009348351345168$0.018914884981926477,-1.0,-0.7198497201164433$0.016526574309027528,-30.213554
2,-0.6797517876741146$0.021183047460402237,-1.0,-0.7009348351345168$0.018914884981926477,-29.755749
2,-0.6564399605292497$0.02331182714486496,-1.0,-0.6797517876741146$0.021183047460402237,-29.230827
2,-0.6311579883287146$0.025281972200535085,-1.0,-0.6564399605292497$0.02331182714486496,-28.589138
2,-0.6040832482809139$0.027074740047800798,-1.0,-0.6311579883287146$0.025281972200535085,-28.071743
2,-0.5754107228955906$0.028672525385323243,-1.0,-0.6040832482809139$0.027074740047800798,-27.741446
2,-0.5453511707566938$0.030059552138896738,-1.0,-0.5754107228955906$0.028672525385323243,-27.635477
0,-0.5161285914201823$0.0292225793365115,-1.0,-0.5453511707566938$0.030059552138896738,-28.271078
2,-0.4859620337754094$0.030166557644772864,-1.0,-0.5161285914201823$0.0292225793365115,-28.140518
2,-0.4550771523012028$0.030884881474206573,-1.0,-0.4859620337754094$0.030166557644772864,-28.2698
2,-0.4237025712506721$0.031374581050530675,-1.0,-0.4550771523012028$0.030884881474206573,-28.360424
2,-0.39206604698268316$0.03163652426798897,-1.0,-0.4237025712506721$0.031374581050530675,-28.322071
1,-0.36139061592637123$0.03067543105631191,-1.0,-0.39206604698268316$0.03163652426798897,-28.570732
0,-0.33288429706896244$0.0285063188574088,-1.0,-0.36139061592637123$0.03067543105631191,-28.932625
2,-0.3047315666321644$0.028152730436798074,-1.0,-0.33288429706896244$0.0285063188574088,-29.064632
2,-0.2771049077662903$0.027626658865874048,-1.0,-0.3047315666321644$0.028152730436798074,-29.199196
0,-0.25216301140422576$0.024941896362064564,-1.0,-0.2771049077662903$0.027626658865874048,-29.448421
1,-0.2290392408369526$0.02312377056727316,-1.0,-0.25216301140422576$0.024941896362064564,-29.60867
2,-0.20684816398387484$0.022191076853077737,-1.0,-0.2290392408369526$0.02312377056727316,-29.66444
0,-0.18769099204845652$0.019157171935418316,-1.0,-0.20684816398387484$0.022191076853077737,-29.702812
0,-0.17164786708973417$0.016043124958722357,-1.0,-0.18769099204845652$0.019157171935418316,-29.799908
1,-0.15778054337914754$0.013867323710586636,-1.0,-0.17164786708973417$0.016043124958722357,-29.772352
0,-0.1471383445053393$0.010642198873808247,-1.0,-0.15778054337914754$0.013867323710586636,-29.52224
0,-0.13975651572903428$0.007381828776305039,-1.0,-0.1471383445053393$0.010642198873808247,-29.351706
0,-0.13565815331888245$0.004098362410151811,-1.0,-0.13975651572903428$0.007381828776305039,-29.237707
0,-0.13485559748835713$0.0008025558305253164,-1.0,-0.13565815331888245$0.004098362410151811,-29.321014
0,-0.13735122416486412$-0.0024956266765069975,-1.0,-0.13485559748835713$0.0008025558305253164,-29.434256
0,-0.14313760153229307$-0.0057863773674289454,-1.0,-0.13735122416486412$-0.0024956266765069975,-29.437325
0,-0.1521970048436588$-0.00905940331136574,-1.0,-0.14313760153229307$-0.0057863773674289454,-29.295555
0,-0.16450030990665054$-0.012303305062991729,-1.0,-0.1521970048436588$-0.00905940331136574,-28.998096
0,-0.18000531453629776$-0.015505004629647205,-1.0,-0.16450030990665054$-0.012303305062991729,-28.718563
0,-0.19865457037612405$-0.01864925583982631,-1.0,-0.18000531453629776$-0.015505004629647205,-28.45812
0,-0.22037284608053037$-0.021718275704406334,-1.0,-0.19865457037612405$-0.01864925583982631,-28.230047
0,-0.24506438664194746$-0.02469154056141709,-1.0,-0.22037284608053037$-0.021718275704406334,-28.040337
0,-0.2726101802258614$-0.027545793583913958,-1.0,-0.24506438664194746$-0.02469154056141709,-27.854603
0,-0.30286548828908777$-0.030255308063226332,-1.0,-0.2726101802258614$-0.027545793583913958,-27.744093
