action,newObservation,reward,observation,qValue
0,-0.42935600024321635$-0.0017097464892624234,-1.0,-0.42764625375395393$0.0,-30.706123
0,-0.4327631884558569$-0.0034071882126405174,-1.0,-0.42935600024321635$-0.0017097464892624234,-30.603693
0,-0.43784324301803806$-0.005080054562181196,-1.0,-0.4327631884558569$-0.0034071882126405174,-30.517927
0,-0.44455939273583295$-0.006716149717794894,-1.0,-0.43784324301803806$-0.005080054562181196,-30.449453
0,-0.4528627984324262$-0.00830340569659327,-1.0,-0.44455939273583295$-0.006716149717794894,-30.388714
0,-0.4626927511671121$-0.009829952734685916,-1.0,-0.4528627984324262$-0.00830340569659327,-30.314684
0,-0.473976961571977$-0.011284210404864891,-1.0,-0.4626927511671121$-0.009829952734685916,-30.266623
0,-0.4866319625230312$-0.012655000951054185,-1.0,-0.473976961571977$-0.011284210404864891,-30.150772
0,-0.5005636466072653$-0.013931684084234043,-1.0,-0.4866319625230312$-0.012655000951054185,-29.923618
0,-0.5156679566848693$-0.015104310077604006,-1.0,-0.5005636466072653$-0.013931684084234043,-29.8547
0,-0.5318317422926255$-0.01616378560775621,-1.0,-0.5156679566848693$-0.015104310077604006,-29.806488
2,-0.546933786927987$-0.015102044635361416,-1.0,-0.5318317422926255$-0.01616378560775621,-29.898628
1,-0.5618609618908548$-0.014927174962867733,-1.0,-0.546933786927987$-0.015102044635361416,-30.10634
0,-0.577501800217513$-0.015640838326658166,-1.0,-0.5618609618908548$-0.014927174962867733,-30.114862
0,-0.5937401255005322$-0.016238325283019307,-1.0,-0.577501800217513$-0.015640838326658166,-30.143795
0,-0.6104562642465171$-0.016716138745984894,-1.0,-0.5937401255005322$-0.016238325283019307,-30.192368
0,-0.62752831865478$-0.017072054408262868,-1.0,-0.6104562642465171$-0.016716138745984894,-30.275297
0,-0.6448334692651265$-0.017305150610346494,-1.0,-0.62752831865478$-0.017072054408262868,-30.179934
0,-0.6622492737595871$-0.017415804494460518,-1.0,-0.6448334692651265$-0.017305150610346494,-30.089922
1,-0.6786549270643651$-0.01640565330477811,-1.0,-0.6622492737595871$-0.017415804494460518,-30.14005
0,-0.6949391469610022$-0.01628421989663703,-1.0,-0.6786549270643651$-0.01640565330477811,-30.044607
0,-0.710994160117866$-0.01605501315686374,-1.0,-0.6949391469610022$-0.01628421989663703,-29.805859
0,-0.7267165803825256$-0.01572242026465964,-1.0,-0.710994160117866$-0.01605501315686374,-29.532917
0,-0.7420081572278278$-0.01529157684530211,-1.0,-0.7267165803825256$-0.01572242026465964,-29.284073
0,-0.7567763836798658$-0.014768226452037988,-1.0,-0.7420081572278278$-0.01529157684530211,-29.060373
0,-0.7709349593788466$-0.01415857569898079,-1.0,-0.7567763836798658$-0.014768226452037988,-28.866503
0,-0.7844041105715447$-0.013469151192698085,-1.0,-0.7709349593788466$-0.01415857569898079,-28.711994
0,-0.7971107744252758$-0.01270666385373112,-1.0,-0.7844041105715447$-0.013469151192698085,-28.58355
0,-0.8089886597968833$-0.011877885371607484,-1.0,-0.7971107744252758$-0.01270666385373112,-28.481354
0,-0.819978200299782$-0.010989540502898668,-1.0,-0.8089886597968833$-0.011877885371607484,-28.405468
0,-0.8300264181065906$-0.010048217806808608,-1.0,-0.819978200299782$-0.010989540502898668,-28.341984
0,-0.8390867184169791$-0.009060300310388524,-1.0,-0.8300264181065906$-0.010048217806808608,-28.27096
0,-0.8471186349968374$-0.008031916579858278,-1.0,-0.8390867184169791$-0.009060300310388524,-28.218575
2,-0.85208754679303$-0.00496891179619261,-1.0,-0.8471186349968374$-0.008031916579858278,-28.16642
2,-0.8539726340707227$-0.0018850872776926676,-1.0,-0.85208754679303$-0.00496891179619261,-28.251286
2,-0.8527661192241672$0.001206514846555375,-1.0,-0.8539726340707227$-0.0018850872776926676,-28.43063
2,-0.848472972474213$0.004293146749954204,-1.0,-0.8527661192241672$0.001206514846555375,-28.615868
2,-0.8411111006264053$0.0073618718478077865,-1.0,-0.848472972474213$0.004293146749954204,-28.888687
2,-0.83071200727599$0.010399093350415172,-1.0,-0.8411111006264053$0.0073618718478077865,-28.973808
2,-0.8173218826253688$0.013390124650621275,-1.0,-0.83071200727599$0.010399093350415172,-28.779573
2,-0.8010030495095627$0.016318833115806015,-1.0,-0.8173218826253688$0.013390124650621275,-28.677475
2,-0.781835659036328$0.01916739047323463,-1.0,-0.8010030495095627$0.016318833115806015,-28.663431
2,-0.7599194952417023$0.021916163794625697,-1.0,-0.781835659036328$0.01916739047323463,-28.511425
2,-0.7353757155445453$0.024543779697157014,-1.0,-0.7599194952417023$0.021916163794625697,-28.391502
2,-0.7083483263084369$0.02702738923610841,-1.0,-0.7353757155445453$0.024543779697157014,-28.223747
2,-0.6790051756207228$0.029343150687714065,-1.0,-0.7083483263084369$0.02702738923610841,-27.804407
1,-0.6485382443949841$0.030466931225738684,-1.0,-0.6790051756207228$0.029343150687714065,-27.793324
2,-0.6161560542972212$0.0323821900977629,-1.0,-0.6485382443949841$0.030466931225738684,-27.232182
2,-0.5820885706818745$0.034067483615346714,-1.0,-0.6161560542972212$0.0323821900977629,-26.84404
2,-0.5465846612302527$0.03550390945162175,-1.0,-0.5820885706818745$0.034067483615346714,-26.553219
2,-0.5099084942308211$0.036676166999431645,-1.0,-0.5465846612302527$0.03550390945162175,-26.332706
2,-0.47233497547787817$0.03757351875294293,-1.0,-0.5099084942308211$0.036676166999431645,-26.363297
1,-0.4351444214160607$0.03719055406181746,-1.0,-0.47233497547787817$0.03757351875294293,-26.34313
2,-0.3976095164537965$0.0375349049622642,-1.0,-0.4351444214160607$0.03719055406181746,-25.865217
2,-0.3599971926203964$0.0376123238334001,-1.0,-0.3976095164537965$0.0375349049622642,-25.779049
2,-0.32256320826731655$0.037433984353079854,-1.0,-0.3599971926203964$0.0376123238334001,-25.995838
2,-0.2855472334547904$0.037015974812526165,-1.0,-0.32256320826731655$0.037433984353079854,-26.156376
2,-0.24916870575884914$0.03637852769594126,-1.0,-0.2855472334547904$0.037015974812526165,-26.147335
2,-0.2136236443601294$0.035545061398719734,-1.0,-0.24916870575884914$0.03637852769594126,-26.028353
2,-0.17908252130260993$0.034541123057519454,-1.0,-0.2136236443601294$0.035545061398719734,-25.707726
2,-0.14568919963778865$0.03339332166482128,-1.0,-0.17908252130260993$0.034541123057519454,-25.409422
2,-0.11356086996500216$0.03212832967278649,-1.0,-0.14568919963778865$0.03339332166482128,-25.209871
1,-0.08378885730300531$0.029772012661996847,-1.0,-0.11356086996500216$0.03212832967278649,-25.348099
2,-0.055438278195468586$0.028350579107536723,-1.0,-0.08378885730300531$0.029772012661996847,-25.59627
2,-0.028553202933201672$0.026885075262266914,-1.0,-0.055438278195468586$0.028350579107536723,-25.405592
0,-0.005158961317162831$0.02339424161603884,-1.0,-0.028553202933201672$0.026885075262266914,-25.355175
2,0.016735579710320397$0.021894541027483228,-1.0,-0.005158961317162831$0.02339424161603884,-26.286795
0,0.03513327097180065$0.018397691261480248,-1.0,0.016735579710320397$0.021894541027483228,-26.228603
0,0.05004483578326867$0.014911564811468023,-1.0,0.03513327097180065$0.018397691261480248,-26.805595
0,0.06148452317357567$0.011439687390307002,-1.0,0.05004483578326867$0.014911564811468023,-27.241508
0,0.06946661901920248$0.007982095845626813,-1.0,0.06148452317357567$0.011439687390307002,-27.290195
2,0.07600280679453851$0.006536187775336025,-1.0,0.06946661901920248$0.007982095845626813,-27.516144
1,0.08010369832206275$0.00410089152752424,-1.0,0.07600280679453851$0.006536187775336025,-27.407251
0,0.08077642990018796$0.0006727315781252172,-1.0,0.08010369832206275$0.00410089152752424,-27.178802
0,0.0780222073232299$-0.0027542225769580588,-1.0,0.08077642990018796$0.0006727315781252172,-27.265354
0,0.07183615662576256$-0.006186050697467336,-1.0,0.0780222073232299$-0.0027542225769580588,-27.34537
0,0.06220793646035442$-0.009628220165408145,-1.0,0.07183615662576256$-0.006186050697467336,-27.451561
2,0.05112312564301365$-0.01108481081734077,-1.0,0.06220793646035442$-0.009628220165408145,-27.7359
0,0.03656765994345529$-0.014555465699558356,-1.0,0.05112312564301365$-0.01108481081734077,-27.353615
0,0.018527222592692273$-0.018040437350763015,-1.0,0.03656765994345529$-0.014555465699558356,-26.918282
0,-0.0030093540998843323$-0.021536576692576605,-1.0,0.018527222592692273$-0.018040437350763015,-26.520073
0,-0.02804582891076683$-0.025036474810882496,-1.0,-0.0030093540998843323$-0.021536576692576605,-26.159668
0,-0.0565734600447728$-0.028527631134005978,-1.0,-0.02804582891076683$-0.025036474810882496,-25.85337
0,-0.08856517126659022$-0.03199171122181742,-1.0,-0.0565734600447728$-0.028527631134005978,-25.60661
0,-0.12396915775330536$-0.03540398648671513,-1.0,-0.08856517126659022$-0.03199171122181742,-25.404602
0,-0.16270223393537747$-0.03873307618207212,-1.0,-0.12396915775330536$-0.03540398648671513,-25.06306
0,-0.20464336589701665$-0.041941131961639184,-1.0,-0.16270223393537747$-0.03873307618207212,-24.684801
0,-0.24962797353006003$-0.04498460763304337,-1.0,-0.20464336589701665$-0.041941131961639184,-24.270409
0,-0.29744370410308574$-0.04781573057302571,-1.0,-0.24962797353006003$-0.04498460763304337,-24.1147
0,-0.3478284318675118$-0.05038472776442602,-1.0,-0.29744370410308574$-0.04781573057302571,-24.065748
0,-0.40047118826958616$-0.052642756402074366,-1.0,-0.3478284318675118$-0.05038472776442602,-23.878843
0,-0.45501654440975503$-0.054545356140168894,-1.0,-0.40047118826958616$-0.052642756402074366,-23.385468
0,-0.5110726459539858$-0.05605610154423085,-1.0,-0.45501654440975503$-0.054545356140168894,-23.894283
0,-0.5682226713613726$-0.05715002540738678,-1.0,-0.5110726459539858$-0.05605610154423085,-23.774942
0,-0.6260390163212476$-0.057816344959875025,-1.0,-0.5682226713613726$-0.05715002540738678,-23.788763
