action,newObservation,reward,observation,qValue
0,-0.5498746440498712$-0.0008091856349009172,-1.0,-0.5490654584149702$0.0,-31.318336
0,-0.5514869646989414$-0.0016123206490702212,-1.0,-0.5498746440498712$-0.0008091856349009172,-31.153599
2,-0.5518903678576513$-0.0004034031587098776,-1.0,-0.5514869646989414$-0.0016123206490702212,-31.018007
1,-0.5520818387388318$-0.00019147088118048623,-1.0,-0.5518903678576513$-0.0004034031587098776,-31.236094
0,-0.5530599465152023$-0.0009781077763705093,-1.0,-0.5520818387388318$-0.00019147088118048623,-31.251247
2,-0.5528173830726287$0.00024256344257361003,-1.0,-0.5530599465152023$-0.0009781077763705093,-31.089098
0,-0.5533559605942476$-0.0005385775216188893,-1.0,-0.5528173830726287$0.00024256344257361003,-31.32797
0,-0.5546716555443284$-0.0013156949500807706,-1.0,-0.5533559605942476$-0.0005385775216188893,-31.171354
2,-0.5547546412662789$-8.29857219505402e-05,-1.0,-0.5546716555443284$-0.0013156949500807706,-31.044296
0,-0.5556042980766535$-0.0008496568103745013,-1.0,-0.5547546412662789$-8.29857219505402e-05,-31.245655
2,-0.5552142821293514$0.0003900159473019932,-1.0,-0.5556042980766535$-0.0008496568103745013,-31.085672
0,-0.5555875052341227$-0.00037322310477128074,-1.0,-0.5552142821293514$0.0003900159473019932,-31.332668
0,-0.5567211809477255$-0.0011336757136027765,-1.0,-0.5555875052341227$-0.00037322310477128074,-31.181171
2,-0.5566068472262439$0.00011433372148157207,-1.0,-0.5567211809477255$-0.0011336757136027765,-31.06074
0,-0.5572453573572188$-0.0006385101309749654,-1.0,-0.5566068472262439$0.00011433372148157207,-31.265432
0,-0.5586319464309654$-0.0013865890737465207,-1.0,-0.5572453573572188$-0.0006385101309749654,-31.113304
0,-0.5607562701728396$-0.002124323741874167,-1.0,-0.5586319464309654$-0.0013865890737465207,-31.053219
1,-0.5626024895010302$-0.0018462193281905985,-1.0,-0.5607562701728396$-0.002124323741874167,-31.027025
0,-0.5651568480475384$-0.0025543585465082346,-1.0,-0.5626024895010302$-0.0018462193281905985,-31.033905
0,-0.5684003278790787$-0.0032434798315402517,-1.0,-0.5651568480475384$-0.0025543585465082346,-30.996704
0,-0.5723088068084612$-0.003908478929382521,-1.0,-0.5684003278790787$-0.0032434798315402517,-30.96209
0,-0.5768532593090248$-0.004544452500563538,-1.0,-0.5723088068084612$-0.003908478929382521,-30.93031
0,-0.5820000001229311$-0.005146740813906279,-1.0,-0.5768532593090248$-0.004544452500563538,-30.9016
0,-0.5877109691949512$-0.005710969072020175,-1.0,-0.5820000001229311$-0.005146740813906279,-30.876179
0,-0.5939440559930406$-0.006233086798089284,-1.0,-0.5877109691949512$-0.005710969072020175,-30.915575
0,-0.6006534606098034$-0.006709404616762869,-1.0,-0.5939440559930406$-0.006233086798089284,-30.964735
0,-0.6077900883013394$-0.0071366276915359635,-1.0,-0.6006534606098034$-0.006709404616762869,-31.0218
0,-0.6153019733489684$-0.007511885047629051,-1.0,-0.6077900883013394$-0.0071366276915359635,-31.086336
0,-0.6231347273700165$-0.007832754021048069,-1.0,-0.6153019733489684$-0.007511885047629051,-31.157871
0,-0.6312320065057985$-0.008097279135781945,-1.0,-0.6231347273700165$-0.007832754021048069,-31.198286
0,-0.6395359913282768$-0.00830398482247832,-1.0,-0.6312320065057985$-0.008097279135781945,-31.216965
0,-0.6479878728779275$-0.008451881549650686,-1.0,-0.6395359913282768$-0.00830398482247832,-31.216085
0,-0.6565283380125616$-0.008540465134634138,-1.0,-0.6479878728779275$-0.008451881549650686,-31.14978
0,-0.6650980472373039$-0.008569709224742341,-1.0,-0.6565283380125616$-0.008540465134634138,-31.089859
0,-0.6736380984127728$-0.008540051175468877,-1.0,-0.6650980472373039$-0.008569709224742341,-31.03667
0,-0.6820904701996731$-0.008452371786900323,-1.0,-0.6736380984127728$-0.008540051175468877,-30.990509
0,-0.690398439776272$-0.008307969576598996,-1.0,-0.6820904701996731$-0.008452371786900323,-30.951605
1,-0.6975069702295612$-0.0071085304532891936,-1.0,-0.690398439776272$-0.008307969576598996,-31.008032
2,-0.702369560619915$-0.0048625903903537805,-1.0,-0.6975069702295612$-0.0071085304532891936,-30.900421
2,-0.7049547270653838$-0.0025851664454687733,-1.0,-0.702369560619915$-0.0048625903903537805,-30.803047
2,-0.7052458416052176$-0.0002911145398339062,-1.0,-0.7049547270653838$-0.0025851664454687733,-30.739658
2,-0.7032410366289739$0.002004804976243801,-1.0,-0.7052458416052176$-0.0002911145398339062,-30.708893
2,-0.6989531936820266$0.004287842946947248,-1.0,-0.7032410366289739$0.002004804976243801,-30.804285
2,-0.6924100187837119$0.00654317489831473,-1.0,-0.6989531936820266$0.004287842946947248,-30.912895
2,-0.683654189620016$0.008755829163695886,-1.0,-0.6924100187837119$0.00654317489831473,-30.927614
2,-0.6727435438937511$0.010910645726264843,-1.0,-0.683654189620016$0.008755829163695886,-30.849335
2,-0.6597512635868052$0.012992280306945833,-1.0,-0.6727435438937511$0.010910645726264843,-30.49022
2,-0.6447659978738609$0.014985265712944295,-1.0,-0.6597512635868052$0.012992280306945833,-30.124527
2,-0.6278918589966532$0.016874138877207682,-1.0,-0.6447659978738609$0.014985265712944295,-29.758522
2,-0.6092482216824653$0.018643637314187916,-1.0,-0.6278918589966532$0.016874138877207682,-29.39497
2,-0.5889692587080481$0.02027896297441719,-1.0,-0.6092482216824653$0.018643637314187916,-29.044123
2,-0.5672031537340548$0.021766104973993238,-1.0,-0.5889692587080481$0.02027896297441719,-28.787567
2,-0.5441109478281433$0.02309220590591154,-1.0,-0.5672031537340548$0.021766104973993238,-28.740005
2,-0.5198649977050291$0.024245950123114167,-1.0,-0.5441109478281433$0.02309220590591154,-28.788984
2,-0.49464705033052236$0.025217947374506784,-1.0,-0.5198649977050291$0.024245950123114167,-28.87305
2,-0.46864596799017$0.026001082340352387,-1.0,-0.49464705033052236$0.025217947374506784,-29.027603
2,-0.4420551673373678$0.02659080065280219,-1.0,-0.46864596799017$0.026001082340352387,-29.385328
2,-0.41506986207859065$0.026985305258777192,-1.0,-0.4420551673373678$0.02659080065280219,-29.333584
2,-0.38788421870976053$0.027185643368830108,-1.0,-0.41506986207859065$0.026985305258777192,-29.273863
2,-0.3606885456068997$0.02719567310286081,-1.0,-0.38788421870976053$0.027185643368830108,-29.251411
2,-0.33366663639255006$0.027021909214349684,-1.0,-0.3606885456068997$0.02719567310286081,-29.18768
2,-0.306993378781565$0.02667325761098506,-1.0,-0.33366663639255006$0.027021909214349684,-29.330915
2,-0.2808327213398521$0.02616065744171293,-1.0,-0.306993378781565$0.02667325761098506,-29.386644
2,-0.25533606515906104$0.02549665618079108,-1.0,-0.2808327213398521$0.02616065744171293,-29.45913
2,-0.23064111842391424$0.024694946735146803,-1.0,-0.25533606515906104$0.02549665618079108,-29.471697
2,-0.20687122244395204$0.023769895979962215,-1.0,-0.23064111842391424$0.024694946735146803,-29.47813
2,-0.18413513081683974$0.022736091627112286,-1.0,-0.20687122244395204$0.023769895979962215,-29.553226
0,-0.16452720116233335$0.019607929654506386,-1.0,-0.18413513081683974$0.022736091627112286,-29.5087
2,-0.14612087552699252$0.018406325635340844,-1.0,-0.16452720116233335$0.019607929654506386,-29.787405
0,-0.13097816957177907$0.015142705955213444,-1.0,-0.14612087552699252$0.018406325635340844,-29.488863
0,-0.1191449371487904$0.011833232422988664,-1.0,-0.13097816957177907$0.015142705955213444,-29.30886
0,-0.1106536982091242$0.008491238939666204,-1.0,-0.1191449371487904$0.011833232422988664,-29.124477
0,-0.10552597188372267$0.0051277263254015226,-1.0,-0.1106536982091242$0.008491238939666204,-28.969767
0,-0.10377401138632952$0.001751960497393153,-1.0,-0.10552597188372267$0.0051277263254015226,-29.013933
0,-0.10540187448851977$-0.0016278631021902552,-1.0,-0.10377401138632952$0.001751960497393153,-29.1216
0,-0.1104057930056909$-0.005003918517171116,-1.0,-0.10540187448851977$-0.0016278631021902552,-29.256104
