action,newObservation,reward,observation,qValue
0,-0.568621691371531$-0.0006683213495328434,-1.0,-0.5679533700219981$0.0,-31.156
0,-0.5699533666398142$-0.0013316752682832223,-1.0,-0.568621691371531$-0.0006683213495328434,-31.117252
0,-0.5719385019411092$-0.0019851353012949827,-1.0,-0.5699533666398142$-0.0013316752682832223,-31.080183
0,-0.5745623587237896$-0.002623856782680353,-1.0,-0.5719385019411092$-0.0019851353012949827,-31.045076
0,-0.5778054760227564$-0.0032431172989668285,-1.0,-0.5745623587237896$-0.002623856782680353,-31.01219
1,-0.5806438325910656$-0.0028383565683090636,-1.0,-0.5778054760227564$-0.0032431172989668285,-31.014961
0,-0.584056436541761$-0.003412603950695381,-1.0,-0.5806438325910656$-0.0028383565683090636,-31.012018
0,-0.5880180899805645$-0.003961653438803536,-1.0,-0.584056436541761$-0.003412603950695381,-30.984657
0,-0.592499600416885$-0.004481510436320551,-1.0,-0.5880180899805645$-0.003961653438803536,-31.003878
0,-0.5974680266271932$-0.004968426210308201,-1.0,-0.592499600416885$-0.004481510436320551,-31.032232
0,-0.6028869569812668$-0.005418930354073623,-1.0,-0.5974680266271932$-0.004968426210308201,-31.067995
0,-0.6087168177436914$-0.00582986076242451,-1.0,-0.6028869569812668$-0.005418930354073623,-31.1109
0,-0.6149152083362033$-0.006198390592511877,-1.0,-0.6087168177436914$-0.00582986076242451,-31.160625
0,-0.6214372600152716$-0.006522051679068228,-1.0,-0.6149152083362033$-0.006198390592511877,-31.216797
0,-0.6282360139124452$-0.006798753897173703,-1.0,-0.6214372600152716$-0.006522051679068228,-31.272635
0,-0.6352628139334386$-0.007026800020993397,-1.0,-0.6282360139124452$-0.006798753897173703,-31.303886
2,-0.6404677096464483$-0.005204895713009623,-1.0,-0.6352628139334386$-0.007026800020993397,-31.37873
0,-0.6458139359652878$-0.005346226318839468,-1.0,-0.6404677096464483$-0.005204895713009623,-31.490242
2,-0.6492639475502799$-0.003450011584992087,-1.0,-0.6458139359652878$-0.005346226318839468,-31.554434
2,-0.6507936375320129$-0.0015296899817329912,-1.0,-0.6492639475502799$-0.003450011584992087,-31.514435
2,-0.6503923486339498$0.0004012888980631517,-1.0,-0.6507936375320129$-0.0015296899817329912,-31.432842
0,-0.6500628747286535$0.00032947390529626487,-1.0,-0.6503923486339498$0.0004012888980631517,-31.548634
2,-0.6478075107007699$0.002255364027883598,-1.0,-0.6500628747286535$0.00032947390529626487,-31.332523
2,-0.6436419900100065$0.004165520690763315,-1.0,-0.6478075107007699$0.002255364027883598,-31.207626
2,-0.6375954804117274$0.006046509598279095,-1.0,-0.6436419900100065$0.004165520690763315,-31.08257
0,-0.6317105642630008$0.00588491614872665,-1.0,-0.6375954804117274$0.006046509598279095,-31.307407
2,-0.6240289509280755$0.007681613334925197,-1.0,-0.6317105642630008$0.00588491614872665,-30.88722
2,-0.6146054554761534$0.009423495451922144,-1.0,-0.6240289509280755$0.007681613334925197,-30.627754
2,-0.6035078579187578$0.011097597557395575,-1.0,-0.6146054554761534$0.009423495451922144,-30.330788
2,-0.5908166661558513$0.012691191762906569,-1.0,-0.6035078579187578$0.011097597557395575,-30.03264
0,-0.5786247499760697$0.01219191617978154,-1.0,-0.5908166661558513$0.012691191762906569,-30.275703
2,-0.5650220108080364$0.013602739168033383,-1.0,-0.5786247499760697$0.01219191617978154,-30.106264
2,-0.5501093963804226$0.014912614427613812,-1.0,-0.5650220108080364$0.013602739168033383,-30.031109
1,-0.5349981618407649$0.015111234539657632,-1.0,-0.5501093963804226$0.014912614427613812,-30.154224
2,-0.5188014485679924$0.016196713272772466,-1.0,-0.5349981618407649$0.015111234539657632,-30.156563
2,-0.5016407140058774$0.01716073456211496,-1.0,-0.5188014485679924$0.016196713272772466,-30.179728
2,-0.48364454582530425$0.01799616818057315,-1.0,-0.5016407140058774$0.01716073456211496,-30.164352
2,-0.46494731735205835$0.0186972284732459,-1.0,-0.48364454582530425$0.01799616818057315,-30.066725
1,-0.4466877085195441$0.018259608832514256,-1.0,-0.46494731735205835$0.0186972284732459,-30.205858
0,-0.4299998280760229$0.01668788044352122,-1.0,-0.4466877085195441$0.018259608832514256,-30.462435
0,-0.41500475105907236$0.014995077016950525,-1.0,-0.4299998280760229$0.01668788044352122,-30.707315
0,-0.40180979859402804$0.013194952465044318,-1.0,-0.41500475105907236$0.014995077016950525,-30.859081
0,-0.39050807620252737$0.011301722391500665,-1.0,-0.40180979859402804$0.013194952465044318,-30.971619
0,-0.38117822330411627$0.009329852898411116,-1.0,-0.39050807620252737$0.011301722391500665,-31.085583
0,-0.3738843208619017$0.007293902442214564,-1.0,-0.38117822330411627$0.009329852898411116,-31.19314
0,-0.3686759034681764$0.005208417393725289,-1.0,-0.3738843208619017$0.007293902442214564,-31.16235
0,-0.3655880260089095$0.0030878774592669185,-1.0,-0.3686759034681764$0.005208417393725289,-31.20756
0,-0.3646413425972127$0.0009466834116967642,-1.0,-0.3655880260089095$0.0030878774592669185,-31.274261
0,-0.36584216585172075$-0.0012008232545080437,-1.0,-0.3646413425972127$0.0009466834116967642,-31.346554
0,-0.36918248694413697$-0.003340321092416221,-1.0,-0.36584216585172075$-0.0012008232545080437,-31.263966
1,-0.373639950319906$-0.004457463375769033,-1.0,-0.36918248694413697$-0.003340321092416221,-31.2643
0,-0.38018454945521707$-0.006544599135311106,-1.0,-0.373639950319906$-0.004457463375769033,-31.098646
0,-0.38877187703185834$-0.008587327576641272,-1.0,-0.38018454945521707$-0.006544599135311106,-30.86419
0,-0.3993430581420889$-0.010571181110230601,-1.0,-0.38877187703185834$-0.008587327576641272,-30.491558
0,-0.4118247240923884$-0.012481665950299502,-1.0,-0.3993430581420889$-0.010571181110230601,-30.20852
0,-0.4261290735398281$-0.014304349447439671,-1.0,-0.4118247240923884$-0.012481665950299502,-29.9307
0,-0.4421540727480342$-0.01602499920820609,-1.0,-0.4261290735398281$-0.014304349447439671,-29.658426
0,-0.45978384761851765$-0.017629774870483433,-1.0,-0.4421540727480342$-0.01602499920820609,-29.27602
0,-0.47888931619229635$-0.019105468573778723,-1.0,-0.45978384761851765$-0.017629774870483433,-29.124905
1,-0.4983291011880922$-0.019439784995795847,-1.0,-0.47888931619229635$-0.019105468573778723,-29.181107
0,-0.5189582272628442$-0.020629126074752004,-1.0,-0.4983291011880922$-0.019439784995795847,-29.150005
0,-0.5406221563258794$-0.021663929063035207,-1.0,-0.5189582272628442$-0.020629126074752004,-29.123531
0,-0.5631584655258342$-0.022536309199954772,-1.0,-0.5406221563258794$-0.021663929063035207,-29.109013
0,-0.586398773045032$-0.023240307519197766,-1.0,-0.5631584655258342$-0.022536309199954772,-29.135696
2,-0.608170861965212$-0.02177208892018002,-1.0,-0.586398773045032$-0.023240307519197766,-29.550205
0,-0.630315443454949$-0.02214458148973709,-1.0,-0.608170861965212$-0.02177208892018002,-29.528152
0,-0.6526732525802412$-0.022357809125292148,-1.0,-0.630315443454949$-0.02214458148973709,-29.469189
0,-0.6750870145079079$-0.022413761927666635,-1.0,-0.6526732525802412$-0.022357809125292148,-29.371498
2,-0.6954033228686543$-0.02031630836074634,-1.0,-0.6750870145079079$-0.022413761927666635,-29.21794
