action,newObservation,reward,observation,qValue
0,-0.5981333910022661$-0.0004489206295824233,-1.0,-0.5976844703726837$0.0,-31.291162
0,-0.5990279486752381$-0.0008945576729719303,-1.0,-0.5981333910022661$-0.0004489206295824233,-31.2946
0,-0.600361603240656$-0.0013336545654179224,-1.0,-0.5990279486752381$-0.0008945576729719303,-31.283718
0,-0.6021246118056327$-0.0017630085649766813,-1.0,-0.600361603240656$-0.0013336545654179224,-31.278397
0,-0.6043041089154346$-0.002179497109801972,-1.0,-0.6021246118056327$-0.0017630085649766813,-31.278677
0,-0.6068842124156125$-0.0025801035001779002,-1.0,-0.6043041089154346$-0.002179497109801972,-31.284546
0,-0.609846154080508$-0.0029619416648954465,-1.0,-0.6068842124156125$-0.0025801035001779002,-31.295975
0,-0.6131684338425657$-0.0033222797620577065,-1.0,-0.609846154080508$-0.0029619416648954465,-31.312862
2,-0.6148269961992017$-0.00165856235663597,-1.0,-0.6131684338425657$-0.0033222797620577065,-31.368359
0,-0.616809856586355$-0.0019828603871533614,-1.0,-0.6148269961992017$-0.00165856235663597,-31.417583
0,-0.6191027090831539$-0.0022928524967988813,-1.0,-0.616809856586355$-0.0019828603871533614,-31.43163
0,-0.6216890417140352$-0.0025863326308812953,-1.0,-0.6191027090831539$-0.0022928524967988813,-31.44162
0,-0.6245502691669574$-0.0028612274529222475,-1.0,-0.6216890417140352$-0.0025863326308812953,-31.455463
0,-0.6276658816484382$-0.0031156124814807457,-1.0,-0.6245502691669574$-0.0028612274529222475,-31.473057
0,-0.6310136084179278$-0.0033477267694896067,-1.0,-0.6276658816484382$-0.0031156124814807457,-31.494268
0,-0.6345695943776597$-0.0035559859597319447,-1.0,-0.6310136084179278$-0.0033477267694896067,-31.518951
0,-0.6383085879444205$-0.003738993566760766,-1.0,-0.6345695943776597$-0.0035559859597319447,-31.546925
0,-0.6422041383017765$-0.003895550357355983,-1.0,-0.6383085879444205$-0.003738993566760766,-31.55776
0,-0.646228800030246$-0.004024661728469457,-1.0,-0.6422041383017765$-0.003895550357355983,-31.55522
