action,newObservation,reward,observation,qValue
2,-0.5899652268769479$0.0015055297228871922,-1.0,-0.5914707565998351$0.0,-31.26178
2,-0.586965230761226$0.0029999961157219325,-1.0,-0.5899652268769479$0.0015055297228871922,-31.190046
2,-0.5824928434670671$0.004472387294158929,-1.0,-0.586965230761226$0.0029999961157219325,-31.135632
2,-0.5765810451704058$0.005911798296661356,-1.0,-0.5824928434670671$0.004472387294158929,-31.073818
2,-0.56927355092555$0.0073074942448558165,-1.0,-0.5765810451704058$0.005911798296661356,-31.028883
2,-0.5606245668277466$0.008648984097803385,-1.0,-0.56927355092555$0.0073074942448558165,-30.951506
2,-0.5506984599822792$0.009926106845467427,-1.0,-0.5606245668277466$0.008648984097803385,-30.830973
2,-0.5395693293253772$0.011129130656902006,-1.0,-0.5506984599822792$0.009926106845467427,-30.73364
2,-0.5273204653363147$0.012248863989062414,-1.0,-0.5395693293253772$0.011129130656902006,-30.678402
2,-0.5140436892541401$0.013276776082174563,-1.0,-0.5273204653363147$0.012248863989062414,-30.66098
2,-0.49983856650571684$0.014205122748423294,-1.0,-0.5140436892541401$0.013276776082174563,-30.62551
2,-0.48481149445893573$0.015027072046781111,-1.0,-0.49983856650571684$0.014205122748423294,-30.581589
0,-0.47107467098645084$0.013736823472484897,-1.0,-0.48481149445893573$0.015027072046781111,-30.435583
0,-0.45873015016763585$0.012344520818814965,-1.0,-0.47107467098645084$0.013736823472484897,-30.498238
0,-0.4478690790132658$0.010861071154370072,-1.0,-0.45873015016763585$0.012344520818814965,-30.631397
0,-0.4385711072030087$0.009297971810257086,-1.0,-0.4478690790132658$0.010861071154370072,-30.771557
0,-0.4309039497148442$0.007667157488164494,-1.0,-0.4385711072030087$0.009297971810257086,-30.851866
0,-0.4249230777754624$0.005980871939381766,-1.0,-0.4309039497148442$0.007667157488164494,-30.912498
0,-0.42067151189065094$0.0042515658848114625,-1.0,-0.4249230777754624$0.005980871939381766,-30.944641
0,-0.41817969167874736$0.002491820211903601,-1.0,-0.42067151189065094$0.0042515658848114625,-30.953262
0,-0.41746540050802267$0.0007142911707246811,-1.0,-0.41817969167874736$0.002491820211903601,-30.94942
0,-0.4185337280896092$-0.0010683275815865385,-1.0,-0.41746540050802267$0.0007142911707246811,-30.865185
0,-0.4213770606865322$-0.0028433325969229994,-1.0,-0.4185337280896092$-0.0010683275815865385,-30.711159
1,-0.42497509591194077$-0.0035980352254085905,-1.0,-0.4213770606865322$-0.0028433325969229994,-30.779753
0,-0.43030206401675575$-0.005326968104814977,-1.0,-0.42497509591194077$-0.0035980352254085905,-30.563622
0,-0.437319657272309$-0.007017593255553258,-1.0,-0.43030206401675575$-0.005326968104814977,-30.462128
0,-0.44597714255259824$-0.008657485280289284,-1.0,-0.437319657272309$-0.007017593255553258,-30.32824
0,-0.4562115429332759$-0.010234400380677704,-1.0,-0.44597714255259824$-0.008657485280289284,-30.212864
0,-0.4679479119962457$-0.011736369062969754,-1.0,-0.4562115429332759$-0.010234400380677704,-30.158697
0,-0.4810997262793736$-0.013151814283127889,-1.0,-0.4679479119962457$-0.011736369062969754,-30.109236
0,-0.49556942057867087$-0.014469694299297264,-1.0,-0.4810997262793736$-0.013151814283127889,-29.825222
2,-0.5092490873906373$-0.01367966681196647,-1.0,-0.49556942057867087$-0.014469694299297264,-29.869726
0,-0.5240363436257947$-0.014787256235157264,-1.0,-0.5092490873906373$-0.01367966681196647,-29.943031
0,-0.5398203181016882$-0.015783974475893563,-1.0,-0.5240363436257947$-0.014787256235157264,-29.900885
1,-0.5554826790238737$-0.015662360922185557,-1.0,-0.5398203181016882$-0.015783974475893563,-29.97806
0,-0.5719062751458351$-0.016423596121961405,-1.0,-0.5554826790238737$-0.015662360922185557,-29.996738
0,-0.588968831914732$-0.017062556768896887,-1.0,-0.5719062751458351$-0.016423596121961405,-29.996769
0,-0.6065442498236464$-0.017575417908914346,-1.0,-0.588968831914732$-0.017062556768896887,-30.078836
0,-0.6245039767637994$-0.01795972694015304,-1.0,-0.6065442498236464$-0.017575417908914346,-30.162407
0,-0.6427184201316366$-0.018214443367837153,-1.0,-0.6245039767637994$-0.01795972694015304,-30.066008
0,-0.6610583603947306$-0.018339940263094025,-1.0,-0.6427184201316366$-0.018214443367837153,-29.975115
0,-0.6793963261494488$-0.0183379657547181,-1.0,-0.6610583603947306$-0.018339940263094025,-29.883419
1,-0.6966078916054389$-0.017211565455990098,-1.0,-0.6793963261494488$-0.0183379657547181,-29.900309
0,-0.7135793675191853$-0.01697147591374637,-1.0,-0.6966078916054389$-0.017211565455990098,-29.615223
0,-0.7302018858609889$-0.0166225183418036,-1.0,-0.7135793675191853$-0.01697147591374637,-29.326332
0,-0.746372204281761$-0.016170318420772066,-1.0,-0.7302018858609889$-0.0166225183418036,-29.06279
0,-0.7619933514139514$-0.015621147132190401,-1.0,-0.746372204281761$-0.016170318420772066,-28.82565
0,-0.776975108203681$-0.014981756789729538,-1.0,-0.7619933514139514$-0.015621147132190401,-28.627108
0,-0.7912343276393086$-0.014259219435627624,-1.0,-0.776975108203681$-0.014981756789729538,-28.462646
0,-0.8046951017136172$-0.013460774074308644,-1.0,-0.7912343276393086$-0.014259219435627624,-28.325428
0,-0.8172887898897901$-0.012593688176172875,-1.0,-0.8046951017136172$-0.013460774074308644,-28.215586
2,-0.8269539275245483$-0.009665137634758153,-1.0,-0.8172887898897901$-0.012593688176172875,-28.345114
2,-0.8336452053812949$-0.006691277856746628,-1.0,-0.8269539275245483$-0.009665137634758153,-28.444283
2,-0.8373322252255081$-0.0036870198442131782,-1.0,-0.8336452053812949$-0.006691277856746628,-28.392021
2,-0.8379985813950926$-0.0006663561695845568,-1.0,-0.8373322252255081$-0.0036870198442131782,-28.512604
2,-0.8356413352095241$0.0023572461855685812,-1.0,-0.8379985813950926$-0.0006663561695845568,-28.766819
2,-0.8302709185168242$0.00537041669269987,-1.0,-0.8356413352095241$0.0023572461855685812,-29.019897
2,-0.8219114728921236$0.008359445624700555,-1.0,-0.8302709185168242$0.00537041669269987,-29.21568
2,-0.8106016013799675$0.011309871512156129,-1.0,-0.8219114728921236$0.008359445624700555,-29.287586
0,-0.7983954795032703$0.01220612187669726,-1.0,-0.8106016013799675$0.011309871512156129,-29.644588
2,-0.7833540231222841$0.015041456380986206,-1.0,-0.7983954795032703$0.01220612187669726,-29.390041
2,-0.7655556736509969$0.017798349471287275,-1.0,-0.7833540231222841$0.015041456380986206,-29.365314
2,-0.7450978569164826$0.020457816734514314,-1.0,-0.7655556736509969$0.017798349471287275,-29.313469
2,-0.7220983816129964$0.02299947530348609,-1.0,-0.7450978569164826$0.020457816734514314,-29.156742
2,-0.6966966018591021$0.025401779753894307,-1.0,-0.7220983816129964$0.02299947530348609,-29.006329
2,-0.6690541549021656$0.02764244695693654,-1.0,-0.6966966018591021$0.025401779753894307,-28.527046
2,-0.6393550856520266$0.029699069250139026,-1.0,-0.6690541549021656$0.02764244695693654,-27.914501
2,-0.6078051888034656$0.03154989684856099,-1.0,-0.6393550856520266$0.029699069250139026,-27.336304
2,-0.5746304396511418$0.03317474915232374,-1.0,-0.6078051888034656$0.03154989684856099,-27.0426
2,-0.5400744463723453$0.03455599327879656,-1.0,-0.5746304396511418$0.03317474915232374,-26.798025
2,-0.504394935869786$0.03567951050255925,-1.0,-0.5400744463723453$0.03455599327879656,-26.594757
2,-0.4678593745043899$0.03653556136539612,-1.0,-0.504394935869786$0.03567951050255925,-26.654612
2,-0.43073991314282767$0.03711946136156224,-1.0,-0.4678593745043899$0.03653556136539612,-26.151144
2,-0.3933079202577931$0.03743199288503459,-1.0,-0.43073991314282767$0.03711946136156224,-25.876698
2,-0.35582841565902623$0.03747950459876689,-1.0,-0.3933079202577931$0.03743199288503459,-25.85893
2,-0.31855473268819795$0.037273682970828295,-1.0,-0.35582841565902623$0.03747950459876689,-26.084164
2,-0.2817237158085879$0.03683101687961006,-1.0,-0.31855473268819795$0.037273682970828295,-26.235754
2,-0.2455517070775686$0.03617200873101931,-1.0,-0.2817237158085879$0.03683101687961006,-26.22469
2,-0.21023149793348503$0.03532020914408357,-1.0,-0.2455517070775686$0.03617200873101931,-26.059515
2,-0.17593033417964773$0.03430116375383729,-1.0,-0.21023149793348503$0.03532020914408357,-25.753288
2,-0.14278897464173$0.03314135953791774,-1.0,-0.17593033417964773$0.03430116375383729,-25.454939
2,-0.11092172840138445$0.03186724624034554,-1.0,-0.14278897464173$0.03314135953791774,-25.273842
2,-0.08041733888315689$0.030504389518227558,-1.0,-0.11092172840138445$0.03186724624034554,-25.180286
2,-0.051340548379868435$0.02907679050328845,-1.0,-0.08041733888315689$0.030504389518227558,-25.085714
1,-0.02473416311762775$0.026606385262240684,-1.0,-0.051340548379868435$0.02907679050328845,-25.05631
2,0.00037910149904393786$0.02511326461667169,-1.0,-0.02473416311762775$0.026606385262240684,-25.264486
2,0.02399236773254235$0.023613266233498412,-1.0,0.00037910149904393786$0.02511326461667169,-25.184303
2,0.04611210704995364$0.02211973931741129,-1.0,0.02399236773254235$0.023613266233498412,-25.159792
0,0.06475572941571259$0.018643622365758956,-1.0,0.04611210704995364$0.02211973931741129,-25.17279
0,0.07994637828018829$0.015190648864475697,-1.0,0.06475572941571259$0.018643622365758956,-25.904308
1,0.09270858664377694$0.012762208363588658,-1.0,0.07994637828018829$0.015190648864475697,-26.715477
0,0.1020668657402366$0.009358279096459652,-1.0,0.09270858664377694$0.012762208363588658,-26.698936
0,0.10804143050157299$0.0059745647613363905,-1.0,0.1020668657402366$0.009358279096459652,-26.74868
0,0.11064617030182129$0.0026047398002483125,-1.0,0.10804143050157299$0.0059745647613363905,-26.74424
2,0.11188737908845106$0.0012412087866297684,-1.0,0.11064617030182129$0.0026047398002483125,-27.115746
0,0.10976810684432438$-0.0021192722441266856,-1.0,0.11188737908845106$0.0012412087866297684,-26.766317
0,0.10428316573853899$-0.005484941105785388,-1.0,0.10976810684432438$-0.0021192722441266856,-26.803047
0,0.09541957353018027$-0.008863592208358728,-1.0,0.10428316573853899$-0.005484941105785388,-26.89725
0,0.08315771383720992$-0.012261859692970344,-1.0,0.09541957353018027$-0.008863592208358728,-27.049175
0,0.06747324755897628$-0.015684466278233635,-1.0,0.08315771383720992$-0.012261859692970344,-26.785793
0,0.04833982382966073$-0.019133423729315552,-1.0,0.06747324755897628$-0.015684466278233635,-26.371609
0,0.025732642369840027$-0.022607181459820706,-1.0,0.04833982382966073$-0.019133423729315552,-25.992062
0,-0.0003670933888789557$-0.026099735758718982,-1.0,0.025732642369840027$-0.022607181459820706,-25.647696
0,-0.029966827631575585$-0.02959973424269663,-1.0,-0.0003670933888789557$-0.026099735758718982,-25.355444
0,-0.0630564660556053$-0.03308963842402972,-1.0,-0.029966827631575585$-0.02959973424269663,-25.119678
0,-0.09960150638688893$-0.036545040331283626,-1.0,-0.0630564660556053$-0.03308963842402972,-24.92616
0,-0.13953576945596002$-0.0399342630690711,-1.0,-0.09960150638688893$-0.036545040331283626,-24.537949
0,-0.18275417237300784$-0.0432184029170478,-1.0,-0.13953576945596002$-0.0399342630690711,-24.07018
0,-0.2291061537772927$-0.046351981404284856,-1.0,-0.18275417237300784$-0.0432184029170478,-23.591164
0,-0.27839051052943015$-0.04928435675213746,-1.0,-0.2291061537772927$-0.046351981404284856,-23.432867
0,-0.3303524935741135$-0.05196198304468335,-1.0,-0.27839051052943015$-0.04928435675213746,-23.434381
0,-0.3846839903002973$-0.0543314967261838,-1.0,-0.3303524935741135$-0.05196198304468335,-23.355234
