action,newObservation,reward,observation,qValue
0,-0.42214501189571274$-0.001761805412392444,-1.0,-0.4203832064833203$0.0,-30.761608
1,-0.4246560270167754$-0.002511015121062659,-1.0,-0.42214501189571274$-0.001761805412392444,-30.814028
0,-0.42889826371958295$-0.004242236702807553,-1.0,-0.4246560270167754$-0.002511015121062659,-30.606018
0,-0.4348412382127268$-0.005942974493143846,-1.0,-0.42889826371958295$-0.004242236702807553,-30.512106
0,-0.44244205581632196$-0.007600817603595152,-1.0,-0.4348412382127268$-0.005942974493143846,-30.407297
0,-0.45164555313493426$-0.009203497318612298,-1.0,-0.44244205581632196$-0.007600817603595152,-30.281599
0,-0.46238451851382023$-0.010738965378885962,-1.0,-0.45164555313493426$-0.009203497318612298,-30.214846
0,-0.47458001463065885$-0.01219549611683862,-1.0,-0.46238451851382023$-0.010738965378885962,-30.180145
0,-0.48814182781468424$-0.013561813184025379,-1.0,-0.47458001463065885$-0.01219549611683862,-29.932676
0,-0.5029690669073136$-0.014827239092629382,-1.0,-0.48814182781468424$-0.013561813184025379,-29.81987
2,-0.5169509300625035$-0.013981863155189844,-1.0,-0.5029690669073136$-0.014827239092629382,-29.874224
0,-0.5319826487540963$-0.015031718691592776,-1.0,-0.5169509300625035$-0.013981863155189844,-29.955496
0,-0.5479514950264001$-0.01596884627230382,-1.0,-0.5319826487540963$-0.015031718691592776,-29.922188
0,-0.5647378583377696$-0.016786363311369526,-1.0,-0.5479514950264001$-0.01596884627230382,-29.909126
0,-0.5822164612110043$-0.01747860287323478,-1.0,-0.5647378583377696$-0.016786363311369526,-29.90641
1,-0.599257693829615$-0.01704123261861068,-1.0,-0.5822164612110043$-0.01747860287323478,-30.100344
0,-0.6167363443137179$-0.01747865048410296,-1.0,-0.599257693829615$-0.01704123261861068,-30.153355
0,-0.6345255168503583$-0.01778917253664031,-1.0,-0.6167363443137179$-0.01747865048410296,-30.153343
0,-0.6524980094319075$-0.017972492581549242,-1.0,-0.6345255168503583$-0.01778917253664031,-30.061522
0,-0.6705276719587931$-0.0180296625268856,-1.0,-0.6524980094319075$-0.017972492581549242,-29.968441
0,-0.6884907067570666$-0.017963034798273467,-1.0,-0.6705276719587931$-0.0180296625268856,-29.886818
0,-0.7062668757185543$-0.017776168961487683,-1.0,-0.6884907067570666$-0.017963034798273467,-29.644794
0,-0.7237405826643033$-0.017473706945749005,-1.0,-0.7062668757185543$-0.017776168961487683,-29.331177
0,-0.7408018057661645$-0.017061223101861245,-1.0,-0.7237405826643033$-0.017473706945749005,-29.043163
0,-0.7573468623865311$-0.01654505662036669,-1.0,-0.7408018057661645$-0.017061223101861245,-28.781935
0,-0.7732789968790794$-0.01593213449254826,-1.0,-0.7573468623865311$-0.01654505662036669,-28.55524
0,-0.7885087900944325$-0.015229793215353086,-1.0,-0.7732789968790794$-0.01593213449254826,-28.369003
0,-0.8029543969785535$-0.014445606884121037,-1.0,-0.7885087900944325$-0.015229793215353086,-28.21069
0,-0.816541625279973$-0.01358722830141949,-1.0,-0.8029543969785535$-0.014445606884121037,-28.080513
0,-0.8292038736841126$-0.012662248404139619,-1.0,-0.816541625279973$-0.01358722830141949,-27.997025
0,-0.8408819515139172$-0.01167807782980458,-1.0,-0.8292038736841126$-0.012662248404139619,-28.010063
0,-0.851523804463863$-0.010641852949945756,-1.0,-0.8408819515139172$-0.01167807782980458,-28.013237
0,-0.8610841717737339$-0.00956036730987089,-1.0,-0.851523804463863$-0.010641852949945756,-27.943104
0,-0.8695241999858614$-0.008440028212127474,-1.0,-0.8610841717737339$-0.00956036730987089,-27.890528
2,-0.8748110371971821$-0.005286837211320686,-1.0,-0.8695241999858614$-0.008440028212127474,-27.829643
2,-0.876924806798314$-0.0021137696011318953,-1.0,-0.8748110371971821$-0.005286837211320686,-27.913342
2,-0.875857714467675$0.0010670923306388986,-1.0,-0.876924806798314$-0.0021137696011318953,-28.013615
2,-0.87161368406381$0.004244030403864994,-1.0,-0.875857714467675$0.0010670923306388986,-28.17041
1,-0.8652085419368977$0.006405142126912306,-1.0,-0.87161368406381$0.004244030403864994,-28.583933
2,-0.8556668358941579$0.009541706042739701,-1.0,-0.8652085419368977$0.006405142126912306,-28.488287
2,-0.8430265947567634$0.012640241137394509,-1.0,-0.8556668358941579$0.009541706042739701,-28.225931
2,-0.8273408388932226$0.015685755863540762,-1.0,-0.8430265947567634$0.012640241137394509,-27.97988
2,-0.8086794437426683$0.018661395150554292,-1.0,-0.8273408388932226$0.015685755863540762,-27.828835
2,-0.7871312243375507$0.021548219405117607,-1.0,-0.8086794437426683$0.018661395150554292,-27.61569
2,-0.7628060709699461$0.02432515336760456,-1.0,-0.7871312243375507$0.021548219405117607,-27.521547
2,-0.7358369302786822$0.02696914069126387,-1.0,-0.7628060709699461$0.02432515336760456,-27.631832
2,-0.7063813973165062$0.029455532962176036,-1.0,-0.7358369302786822$0.02696914069126387,-27.260353
2,-0.6746226692774506$0.03175872803905553,-1.0,-0.7063813973165062$0.029455532962176036,-26.890003
2,-0.6407696178282596$0.03385305144919104,-1.0,-0.6746226692774506$0.03175872803905553,-26.651958
2,-0.6050557707766093$0.035713847051650316,-1.0,-0.6407696178282596$0.03385305144919104,-26.365353
2,-0.5677370586088752$0.037318712167734025,-1.0,-0.6050557707766093$0.035713847051650316,-25.927137
2,-0.5290882758546634$0.0386487827542118,-1.0,-0.5677370586088752$0.037318712167734025,-25.784292
2,-0.4893983237095233$0.03968995214514015,-1.0,-0.5290882758546634$0.0386487827542118,-25.752588
2,-0.4489644251535386$0.04043389855598466,-1.0,-0.4893983237095233$0.03968995214514015,-25.379498
2,-0.40808561892010287$0.04087880623343574,-1.0,-0.4489644251535386$0.04043389855598466,-24.697975
2,-0.367055925270111$0.04102969364999188,-1.0,-0.40808561892010287$0.04087880623343574,-23.814674
2,-0.32615761932507037$0.04089830594504065,-1.0,-0.367055925270111$0.04102969364999188,-23.852985
2,-0.28565503884046894$0.0405025804846014,-1.0,-0.32615761932507037$0.04089830594504065,-24.15446
2,-0.24578929441553202$0.03986574442493693,-1.0,-0.28565503884046894$0.0405025804846014,-24.009544
2,-0.20677415199839813$0.03901514241713388,-1.0,-0.24578929441553202$0.03986574442493693,-23.936726
2,-0.1687932372214697$0.03798091477692844,-1.0,-0.20677415199839813$0.03901514241713388,-23.682114
2,-0.13199858776173234$0.03679464945973736,-1.0,-0.1687932372214697$0.03798091477692844,-23.331467
2,-0.0965104706244053$0.03548811713732704,-1.0,-0.13199858776173234$0.03679464945973736,-23.009705
1,-0.06341829789738374$0.03309217272702157,-1.0,-0.0965104706244053$0.03548811713732704,-23.038015
0,-0.03378101533105206$0.029637282566331677,-1.0,-0.06341829789738374$0.03309217272702157,-23.435282
2,-0.00563090573238954$0.02815010959866252,-1.0,-0.03378101533105206$0.029637282566331677,-23.973022
0,0.01901956056265838$0.02465046629504792,-1.0,-0.00563090573238954$0.02815010959866252,-23.944998
2,0.04217409537015254$0.023154534807494163,-1.0,0.01901956056265838$0.02465046629504792,-24.782936
1,0.06284861336001975$0.020674517989867205,-1.0,0.04217409537015254$0.023154534807494163,-24.885649
0,0.08006743678040576$0.017218823420386005,-1.0,0.06284861336001975$0.020674517989867205,-25.319073
0,0.09385803553760497$0.013790598757199204,-1.0,0.08006743678040576$0.017218823420386005,-25.90524
0,0.10424708620835517$0.010389050670750204,-1.0,0.09385803553760497$0.013790598757199204,-26.543703
0,0.11125740250869982$0.007010316300344651,-1.0,0.10424708620835517$0.010389050670750204,-26.710848
0,0.11490568566402805$0.003648283155328218,-1.0,0.11125740250869982$0.007010316300344651,-26.671309
0,0.11520104105605465$0.0002953553920266058,-1.0,0.11490568566402805$0.003648283155328218,-26.714396
0,0.11214421818006678$-0.0030568228759878615,-1.0,0.11520104105605465$0.0002953553920266058,-26.709875
0,0.10572754948420539$-0.006416668695861395,-1.0,0.11214421818006678$-0.0030568228759878615,-26.762606
0,0.0959355860527562$-0.009791963431449176,-1.0,0.10572754948420539$-0.006416668695861395,-26.872726
0,0.08274645078963026$-0.013189135263125948,-1.0,0.0959355860527562$-0.009791963431449176,-27.040504
0,0.06613394924919277$-0.016612501540437488,-1.0,0.08274645078963026$-0.013189135263125948,-26.62996
0,0.04607049063386673$-0.020063458615326043,-1.0,0.06613394924919277$-0.016612501540437488,-26.226185
1,0.023530872045806193$-0.022539618588060535,-1.0,0.04607049063386673$-0.020063458615326043,-26.14527
0,-0.0025025199818262817$-0.026033392027632475,-1.0,0.023530872045806193$-0.022539618588060535,-25.684418
0,-0.03203584155546926$-0.029533321573642978,-1.0,-0.0025025199818262817$-0.026033392027632475,-25.391258
0,-0.06505762619306912$-0.03302178463759986,-1.0,-0.03203584155546926$-0.029533321573642978,-25.154732
0,-0.10153194622268447$-0.03647432002961535,-1.0,-0.06505762619306912$-0.03302178463759986,-24.960669
0,-0.14139118685617574$-0.039859240633491264,-1.0,-0.10153194622268447$-0.03647432002961535,-24.574911
0,-0.18452887543953453$-0.04313768858335879,-1.0,-0.14139118685617574$-0.039859240633491264,-24.117397
0,-0.23079317492020046$-0.046264299480665926,-1.0,-0.18452887543953453$-0.04313768858335879,-23.639145
2,-0.277981797343343$-0.047188622423142534,-1.0,-0.23079317492020046$-0.046264299480665926,-23.581081
0,-0.32785031748269333$-0.049868520139350316,-1.0,-0.277981797343343$-0.047188622423142534,-23.979507
0,-0.38010401258323023$-0.05225369510053689,-1.0,-0.32785031748269333$-0.049868520139350316,-23.883568
0,-0.43440098507297076$-0.05429697248974054,-1.0,-0.38010401258323023$-0.05225369510053689,-23.462214
2,-0.4883589856328591$-0.05395800055988836,-1.0,-0.43440098507297076$-0.05429697248974054,-23.982203
0,-0.5435807925668986$-0.05522180693403947,-1.0,-0.4883589856328591$-0.05395800055988836,-24.255798
0,-0.599652824114995$-0.05607203154809635,-1.0,-0.5435807925668986$-0.05522180693403947,-24.026772
0,-0.6561593864570788$-0.056506562342083795,-1.0,-0.599652824114995$-0.05607203154809635,-23.85093
0,-0.7126977434884568$-0.05653835703137797,-1.0,-0.6561593864570788$-0.056506562342083795,-22.805695
2,-0.7668927146683399$-0.05419497117988303,-1.0,-0.7126977434884568$-0.05653835703137797,-22.186382
0,-0.8204207319393305$-0.05352801727099066,-1.0,-0.7668927146683399$-0.05419497117988303,-21.93668
0,-0.8730053369934294$-0.05258460505409893,-1.0,-0.8204207319393305$-0.05352801727099066,-21.688051
0,-0.924423602003035$-0.0514182650096056,-1.0,-0.8730053369934294$-0.05258460505409893,-21.479866
0,-0.9745095348168269$-0.050085932813791936,-1.0,-0.924423602003035$-0.0514182650096056,-21.20574
0,-1.0231546723753486$-0.048645137558521734,-1.0,-0.9745095348168269$-0.050085932813791936,-20.787102
0,-1.0703063102901877$-0.047151637914839055,-1.0,-1.0231546723753486$-0.048645137558521734,-20.707724
0,-1.1159639534651775$-0.04565764317498987,-1.0,-1.0703063102901877$-0.047151637914839055,-20.928173
0,-1.1601746074340245$-0.044210653968846936,-1.0,-1.1159639534651775$-0.04565764317498987,-20.70034
0,-1.2$0.0,-1.0,-1.1601746074340245$-0.044210653968846936,-19.93615
2,-1.1967581039591646$0.0032418960408353683,-1.0,-1.2$0.0,-20.470938
2,-1.1902636585360942$0.006494445423070333,-1.0,-1.1967581039591646$0.0032418960408353683,-20.603607
0,-1.1824959639787938$0.007767694557300442,-1.0,-1.1902636585360942$0.006494445423070333,-20.47328
0,-1.1734313962009901$0.009064567777803616,-1.0,-1.1824959639787938$0.007767694557300442,-20.525284
0,-1.163043964723651$0.01038743147733903,-1.0,-1.1734313962009901$0.009064567777803616,-20.572529
0,-1.1513059991040682$0.011737965619582794,-1.0,-1.163043964723651$0.01038743147733903,-20.640707
1,-1.1371889794104835$0.014117019693584646,-1.0,-1.1513059991040682$0.011737965619582794,-20.637995
2,-1.1196625153290445$0.017526464081438906,-1.0,-1.1371889794104835$0.014117019693584646,-20.142336
2,-1.098694894625521$0.020967620703523534,-1.0,-1.1196625153290445$0.017526464081438906,-19.370588
2,-1.0742570493627082$0.024437845262812865,-1.0,-1.098694894625521$0.020967620703523534,-18.642353
0,-1.0483274370121611$0.025929612350547,-1.0,-1.0742570493627082$0.024437845262812865,-18.730877
2,-1.0188978390238224$0.029429597988338742,-1.0,-1.0483274370121611$0.025929612350547,-17.89331
2,-0.9859772454542092$0.03292059356961322,-1.0,-1.0188978390238224$0.029429597988338742,-17.185917
2,-0.9495986976622999$0.03637854779190935,-1.0,-0.9859772454542092$0.03292059356961322,-16.505653
2,-0.9098265487535481$0.0397721489087518,-1.0,-0.9495986976622999$0.03637854779190935,-15.635006
2,-0.8667637085657159$0.04306284018783209,-1.0,-0.9098265487535481$0.0397721489087518,-14.769724
2,-0.8205582713960072$0.046205437169708666,-1.0,-0.8667637085657159$0.04306284018783209,-13.966866
2,-0.771408773280955$0.04914949811505225,-1.0,-0.8205582713960072$0.046205437169708666,-13.7386875
2,-0.7195672329603049$0.05184154032065015,-1.0,-0.771408773280955$0.04914949811505225,-13.352144
2,-0.665339144409312$0.0542280885509929,-1.0,-0.7195672329603049$0.05184154032065015,-13.393097
2,-0.60907975033785$0.05625939407146192,-1.0,-0.665339144409312$0.0542280885509929,-13.759819
