action,newObservation,reward,observation,qValue
0,-0.4949307673763532$-0.0012238888707983724,-1.0,-0.49370687850555484$0.0,-31.272562
0,-0.4973694013462844$-0.0024386339699311557,-1.0,-0.4949307673763532$-0.0012238888707983724,-31.221869
1,-0.5000045526764695$-0.0026351513301850786,-1.0,-0.4973694013462844$-0.0024386339699311557,-31.2922
0,-0.5038165129512677$-0.003811960274798188,-1.0,-0.5000045526764695$-0.0026351513301850786,-31.199215
0,-0.5087767531188234$-0.0049602401675557396,-1.0,-0.5038165129512677$-0.003811960274798188,-31.17021
0,-0.514848121825391$-0.006071368706567496,-1.0,-0.5087767531188234$-0.0049602401675557396,-31.14519
0,-0.5219851128972045$-0.007136991071813499,-1.0,-0.514848121825391$-0.006071368706567496,-30.852018
0,-0.5301342063920057$-0.008149093494801196,-1.0,-0.5219851128972045$-0.007136991071813499,-30.706985
0,-0.539234287296123$-0.009100080904117276,-1.0,-0.5301342063920057$-0.008149093494801196,-30.65171
0,-0.5492171448597923$-0.009982857563669383,-1.0,-0.539234287296123$-0.009100080904117276,-30.590866
0,-0.5600080537484159$-0.010790908888623553,-1.0,-0.5492171448597923$-0.009982857563669383,-30.536459
0,-0.5715264357132153$-0.011518381964799422,-1.0,-0.5600080537484159$-0.010790908888623553,-30.488888
0,-0.5836865974908526$-0.012160161777637292,-1.0,-0.5715264357132153$-0.011518381964799422,-30.448494
0,-0.5963985373278538$-0.01271193983700113,-1.0,-0.5836865974908526$-0.012160161777637292,-30.522236
0,-0.6095688091381974$-0.013170271810343668,-1.0,-0.5963985373278538$-0.01271193983700113,-30.603613
0,-0.6231014301132326$-0.013532620975035147,-1.0,-0.6095688091381974$-0.013170271810343668,-30.650776
0,-0.6368988148848128$-0.013797384771580181,-1.0,-0.6231014301132326$-0.013532620975035147,-30.680264
0,-0.6508627173410841$-0.013963902456271321,-1.0,-0.6368988148848128$-0.013797384771580181,-30.592468
0,-0.6648951601028559$-0.014032442761771775,-1.0,-0.6508627173410841$-0.013963902456271321,-30.491983
0,-0.6788993316061817$-0.01400417150332579,-1.0,-0.6648951601028559$-0.014032442761771775,-30.402485
0,-0.6927804317360675$-0.013881100129885898,-1.0,-0.6788993316061817$-0.01400417150332579,-30.323366
0,-0.7064464489596122$-0.013666017223544668,-1.0,-0.6927804317360675$-0.013881100129885898,-30.257765
1,-0.7188088547744421$-0.012362405814829945,-1.0,-0.7064464489596122$-0.013666017223544668,-30.155294
0,-0.7307894488160889$-0.011980594041646787,-1.0,-0.7188088547744421$-0.012362405814829945,-30.01096
0,-0.742314258170237$-0.011524809354148118,-1.0,-0.7307894488160889$-0.011980594041646787,-29.843243
1,-0.7523138974473998$-0.009999639277162874,-1.0,-0.742314258170237$-0.011524809354148118,-29.820486
0,-0.7617296377514919$-0.009415740304092137,-1.0,-0.7523138974473998$-0.009999639277162874,-29.727669
0,-0.7705074814507817$-0.008777843699289797,-1.0,-0.7617296377514919$-0.009415740304092137,-29.577877
0,-0.7785982652780488$-0.008090783827267021,-1.0,-0.7705074814507817$-0.008777843699289797,-29.463814
0,-0.7859577093699295$-0.007359444091880735,-1.0,-0.7785982652780488$-0.008090783827267021,-29.36686
2,-0.7905464215602296$-0.004588712190300136,-1.0,-0.7859577093699295$-0.007359444091880735,-29.248734
2,-0.7923402759593948$-0.0017938543991652591,-1.0,-0.7905464215602296$-0.004588712190300136,-29.228773
2,-0.7913299333139665$0.0010103426454282803,-1.0,-0.7923402759593948$-0.0017938543991652591,-29.395073
2,-0.7875206473100563$0.003809286003910133,-1.0,-0.7913299333139665$0.0010103426454282803,-29.693676
2,-0.7809323740949264$0.006588273215129921,-1.0,-0.7875206473100563$0.003809286003910133,-29.858875
2,-0.7716001752879937$0.009332198806932738,-1.0,-0.7809323740949264$0.006588273215129921,-30.010466
2,-0.7595748777980256$0.01202529748996822,-1.0,-0.7716001752879937$0.009332198806932738,-30.023129
2,-0.7449239271079452$0.014650950690080346,-1.0,-0.7595748777980256$0.01202529748996822,-30.105831
2,-0.7277323449754164$0.017191582132528853,-1.0,-0.7449239271079452$0.014650950690080346,-30.201443
2,-0.7081036789852866$0.019628665990129843,-1.0,-0.7277323449754164$0.017191582132528853,-30.12016
2,-0.6861608120678109$0.021942866917475667,-1.0,-0.7081036789852866$0.019628665990129843,-29.71596
2,-0.6620464876293181$0.02411432443849286,-1.0,-0.6861608120678109$0.021942866917475667,-29.194803
2,-0.6359234034006199$0.026123084228698114,-1.0,-0.6620464876293181$0.02411432443849286,-28.508148
2,-0.6079737374618585$0.027949665938761446,-1.0,-0.6359234034006199$0.026123084228698114,-27.951986
