action,newObservation,reward,observation,qValue
0,-0.4534840425352947$-0.0015332315338067413,-1.0,-0.45195081100148793$0.0,-30.933628
0,-0.4565392653814481$-0.0030552228461534574,-1.0,-0.4534840425352947$-0.0015332315338067413,-30.840742
0,-0.4610940488052514$-0.004554783423803265,-1.0,-0.4565392653814481$-0.0030552228461534574,-30.76384
0,-0.4671148753005237$-0.006020826495272278,-1.0,-0.4610940488052514$-0.004554783423803265,-30.702473
0,-0.47455730661683604$-0.007442431316312324,-1.0,-0.4671148753005237$-0.006020826495272278,-30.657082
0,-0.48336622347138003$-0.008808916854544019,-1.0,-0.47455730661683604$-0.007442431316312324,-30.6184
0,-0.4934761523693715$-0.010109928897991467,-1.0,-0.48336622347138003$-0.008808916854544019,-30.592968
0,-0.5048116935771833$-0.011335541207811826,-1.0,-0.4934761523693715$-0.010109928897991467,-30.25538
0,-0.5172880633134286$-0.012476369736245297,-1.0,-0.5048116935771833$-0.011335541207811826,-30.187664
0,-0.5308117605644584$-0.013523697251029823,-1.0,-0.5172880633134286$-0.012476369736245297,-30.136532
0,-0.5452813646499427$-0.01446960408548428,-1.0,-0.5308117605644584$-0.013523697251029823,-30.102377
0,-0.5605884639728195$-0.015307099322876777,-1.0,-0.5452813646499427$-0.01446960408548428,-30.079512
0,-0.5766187096523723$-0.016030245679552763,-1.0,-0.5605884639728195$-0.015307099322876777,-30.070478
0,-0.5932529804634816$-0.016634270811109367,-1.0,-0.5766187096523723$-0.016030245679552763,-30.091331
0,-0.6103686382924334$-0.017115657828951705,-1.0,-0.5932529804634816$-0.016634270811109367,-30.142555
2,-0.625840846815416$-0.01547220852298259,-1.0,-0.6103686382924334$-0.017115657828951705,-30.336334
0,-0.6415582071618645$-0.015717360346448533,-1.0,-0.625840846815416$-0.01547220852298259,-30.405212
2,-0.6554092215489666$-0.013851014387102166,-1.0,-0.6415582071618645$-0.015717360346448533,-30.435804
0,-0.6692972202451835$-0.0138879986962168,-1.0,-0.6554092215489666$-0.013851014387102166,-30.478697
0,-0.6831269447652235$-0.013829724520040058,-1.0,-0.6692972202451835$-0.0138879986962168,-30.393524
2,-0.6948053613385485$-0.01167841657332502,-1.0,-0.6831269447652235$-0.013829724520040058,-30.422846
0,-0.7062554449993359$-0.011450083660787315,-1.0,-0.6948053613385485$-0.01167841657332502,-30.50466
0,-0.7174031398216957$-0.011147694822359784,-1.0,-0.7062554449993359$-0.011450083660787315,-30.410578
0,-0.7281778211728492$-0.010774681351153512,-1.0,-0.7174031398216957$-0.011147694822359784,-30.245499
0,-0.7385126860507655$-0.010334864877916287,-1.0,-0.7281778211728492$-0.010774681351153512,-30.09972
0,-0.7483450708385482$-0.009832384787782669,-1.0,-0.7385126860507655$-0.010334864877916287,-29.973885
0,-0.757616698304889$-0.009271627466340839,-1.0,-0.7483450708385482$-0.009832384787782669,-29.829668
0,-0.7662738579312511$-0.008657159626362192,-1.0,-0.757616698304889$-0.009271627466340839,-29.672882
0,-0.7742675255568777$-0.007993667625626604,-1.0,-0.7662738579312511$-0.008657159626362192,-29.554163
2,-0.779553429837679$-0.005285904280801246,-1.0,-0.7742675255568777$-0.007993667625626604,-29.452156
2,-0.7821028336991647$-0.002549403861485758,-1.0,-0.779553429837679$-0.005285904280801246,-29.41576
0,-0.7839020328315258$-0.0017991991323611444,-1.0,-0.7821028336991647$-0.002549403861485758,-29.791782
1,-0.7839414172211813$-3.938438965549315e-05,-1.0,-0.7839020328315258$-0.0017991991323611444,-29.721094
2,-0.7812207770777767$0.00272064014340458,-1.0,-0.7839414172211813$-3.938438965549315e-05,-29.708069
2,-0.7757546621544794$0.0054661149232973156,-1.0,-0.7812207770777767$0.00272064014340458,-29.950434
2,-0.7675726552687293$0.008182006885750093,-1.0,-0.7757546621544794$0.0054661149232973156,-30.117373
2,-0.7567198974853518$0.010852757783377498,-1.0,-0.7675726552687293$0.008182006885750093,-30.156782
2,-0.7432578131221779$0.01346208436317399,-1.0,-0.7567198974853518$0.010852757783377498,-30.182602
2,-0.7272649576134024$0.015992855508775473,-1.0,-0.7432578131221779$0.01346208436317399,-30.228193
2,-0.7088378880280023$0.018427069585400087,-1.0,-0.7272649576134024$0.015992855508775473,-30.26934
2,-0.6880919363679684$0.02074595166003388,-1.0,-0.7088378880280023$0.018427069585400087,-29.893303
2,-0.665161751971271$0.02293018439669733,-1.0,-0.6880919363679684$0.02074595166003388,-29.376072
2,-0.64020147416413$0.024960277807141093,-1.0,-0.665161751971271$0.02293018439669733,-28.771072
2,-0.6133844025282956$0.026817071635834373,-1.0,-0.64020147416413$0.024960277807141093,-28.186333
2,-0.584902051987477$0.028482350540818595,-1.0,-0.6133844025282956$0.026817071635834373,-27.736156
2,-0.5549625143066534$0.029939537680823605,-1.0,-0.584902051987477$0.028482350540818595,-27.619003
2,-0.5237880955170363$0.031174418789617107,-1.0,-0.5549625143066534$0.029939537680823605,-27.534306
2,-0.491612256828105$0.0321758386889313,-1.0,-0.5237880955170363$0.031174418789617107,-27.66385
2,-0.45867594902513986$0.032936307802965165,-1.0,-0.491612256828105$0.0321758386889313,-27.746664
2,-0.42522348971552393$0.03345245930961594,-1.0,-0.45867594902513986$0.032936307802965165,-27.650976
1,-0.39249818107762846$0.03272530863789547,-1.0,-0.42522348971552393$0.03345245930961594,-27.656763
2,-0.35973097290658873$0.032767208171039744,-1.0,-0.39249818107762846$0.03272530863789547,-27.881876
2,-0.32714386479111246$0.032587108115476285,-1.0,-0.35973097290658873$0.032767208171039744,-28.079918
2,-0.2949463392781646$0.032197525512947876,-1.0,-0.32714386479111246$0.032587108115476285,-28.14131
2,-0.263332348964698$0.03161399031346664,-1.0,-0.2949463392781646$0.032197525512947876,-28.321177
1,-0.23347797718472538$0.029854371779972615,-1.0,-0.263332348964698$0.03161399031346664,-28.632833
2,-0.2045350118270088$0.02894296535771656,-1.0,-0.23347797718472538$0.029854371779972615,-28.759144
2,-0.17663599019083498$0.027899021636173842,-1.0,-0.2045350118270088$0.02894296535771656,-28.79781
2,-0.14989410253167346$0.026741887659161516,-1.0,-0.17663599019083498$0.027899021636173842,-28.754364
2,-0.12440367797790343$0.025490424553770024,-1.0,-0.14989410253167346$0.026741887659161516,-28.714733
2,-0.10024115687836002$0.024162521099543408,-1.0,-0.12440367797790343$0.025490424553770024,-28.665491
0,-0.07946644187615776$0.020774715002202272,-1.0,-0.10024115687836002$0.024162521099543408,-28.556652
0,-0.06212101991103321$0.017345421965124553,-1.0,-0.07946644187615776$0.020774715002202272,-28.71224
0,-0.048232309464610754$0.01388871044642245,-1.0,-0.06212101991103321$0.017345421965124553,-28.713425
1,-0.03681747314813888$0.011414836316471872,-1.0,-0.048232309464610754$0.01388871044642245,-28.701618
0,-0.02888740265766047$0.007930070490478409,-1.0,-0.03681747314813888$0.011414836316471872,-28.365377
0,-0.024447950118387622$0.004439452539272849,-1.0,-0.02888740265766047$0.007930070490478409,-28.226168
0,-0.02350177644237316$0.0009461736760144604,-1.0,-0.024447950118387622$0.004439452539272849,-28.313997
0,-0.026049391588150266$-0.002547615145777104,-1.0,-0.02350177644237316$0.0009461736760144604,-28.433165
0,-0.03208937669672998$-0.006039985108579712,-1.0,-0.026049391588150266$-0.002547615145777104,-28.583597
0,-0.0416177863080759$-0.009528409611345923,-1.0,-0.03208937669672998$-0.006039985108579712,-28.675772
0,-0.05462673576691776$-0.013008949458841863,-1.0,-0.0416177863080759$-0.009528409611345923,-28.441143
0,-0.07110218938930077$-0.016475453622383014,-1.0,-0.05462673576691776$-0.013008949458841863,-28.099413
0,-0.09102098371797814$-0.01991879432867737,-1.0,-0.07110218938930077$-0.016475453622383014,-27.707506
0,-0.11434715152514284$-0.0233261678071647,-1.0,-0.09102098371797814$-0.01991879432867737,-27.344213
0,-0.1410276593843143$-0.02668050785917146,-1.0,-0.11434715152514284$-0.0233261678071647,-27.035904
0,-0.17098773595947514$-0.029960076575160824,-1.0,-0.1410276593843143$-0.02668050785917146,-26.76707
0,-0.20412604780336313$-0.033138311843887984,-1.0,-0.17098773595947514$-0.029960076575160824,-26.53358
0,-0.24031006799817328$-0.03618402019481016,-1.0,-0.20412604780336313$-0.033138311843887984,-26.219849
0,-0.2793720682972648$-0.03906200029909153,-1.0,-0.24031006799817328$-0.03618402019481016,-25.878391
0,-0.32110622958578494$-0.041734161288520116,-1.0,-0.2793720682972648$-0.03906200029909153,-25.827284
0,-0.365267386351632$-0.04416115676584705,-1.0,-0.32110622958578494$-0.041734161288520116,-25.74811
0,-0.41157187626894104$-0.04630448991730907,-1.0,-0.365267386351632$-0.04416115676584705,-25.483128
0,-0.4597008401862769$-0.048128963917335815,-1.0,-0.41157187626894104$-0.04630448991730907,-24.948238
0,-0.5093061089740186$-0.0496052687877417,-1.0,-0.4597008401862769$-0.048128963917335815,-25.031866
0,-0.5600185399177187$-0.05071243094370001,-1.0,-0.5093061089740186$-0.0496052687877417,-25.080269
0,-0.6114583657601467$-0.05143982584242802,-1.0,-0.5600185399177187$-0.05071243094370001,-24.945448
0,-0.6632468481371985$-0.051788482377051775,-1.0,-0.6114583657601467$-0.05143982584242802,-24.644264
0,-0.7150183400073487$-0.05177149187015019,-1.0,-0.6632468481371985$-0.051788482377051775,-23.612658
0,-0.7664318005215619$-0.05141346051421321,-1.0,-0.7150183400073487$-0.05177149187015019,-22.621984
0,-0.8171808849527544$-0.050749084431192575,-1.0,-0.7664318005215619$-0.05141346051421321,-22.404993
0,-0.8670019339139934$-0.049821048961239005,-1.0,-0.8171808849527544$-0.050749084431192575,-22.137806
0,-0.9156794658451597$-0.048677531931166286,-1.0,-0.8670019339139934$-0.049821048961239005,-21.943016
0,-0.9630490777798664$-0.0473696119347067,-1.0,-0.9156794658451597$-0.048677531931166286,-21.712957
0,-1.0089979284181327$-0.045948850638266314,-1.0,-0.9630490777798664$-0.0473696119347067,-21.325281
0,-1.053463177224096$-0.04446524880596329,-1.0,-1.0089979284181327$-0.045948850638266314,-20.918436
0,-1.0964288676703378$-0.04296569044624166,-1.0,-1.053463177224096$-0.04446524880596329,-21.053322
0,-1.1379217754654645$-0.04149290779512669,-1.0,-1.0964288676703378$-0.04296569044624166,-21.010435
0,-1.1780067105057415$-0.040084935040277006,-1.0,-1.1379217754654645$-0.04149290779512669,-20.367128
0,-1.2$0.0,-1.0,-1.1780067105057415$-0.040084935040277006,-19.579739
0,-1.1987581039591646$0.0012418960408353682,-1.0,-1.2$0.0,-20.322308
0,-1.196270205713714$0.002487898245450696,-1.0,-1.1987581039591646$0.0012418960408353682,-20.376083
0,-1.192528173202872$0.0037420325108419024,-1.0,-1.196270205713714$0.002487898245450696,-20.456528
0,-1.1875200116579745$0.005008161544897544,-1.0,-1.192528173202872$0.0037420325108419024,-20.567877
0,-1.1812301149799374$0.006289896678037213,-1.0,-1.1875200116579745$0.005008161544897544,-20.70709
0,-1.173639613080305$0.007590501899632274,-1.0,-1.1812301149799374$0.006289896678037213,-20.72628
0,-1.1647268252899894$0.008912787790315643,-1.0,-1.173639613080305$0.007590501899632274,-20.750315
0,-1.1544678319750572$0.010258993314932281,-1.0,-1.1647268252899894$0.008912787790315643,-20.785637
2,-1.1408371780811093$0.013630653893947986,-1.0,-1.1544678319750572$0.010258993314932281,-20.84204
2,-1.1238045214502663$0.017032656630842996,-1.0,-1.1408371780811093$0.013630653893947986,-20.20686
2,-1.1033375968001429$0.02046692465012343,-1.0,-1.1238045214502663$0.017032656630842996,-19.441843
2,-1.0794060450955936$0.023931551704549275,-1.0,-1.1033375968001429$0.02046692465012343,-18.7016
2,-1.0519861549183103$0.027419890177283218,-1.0,-1.0794060450955936$0.023931551704549275,-18.17203
2,-1.0210665227072535$0.030919632211056737,-1.0,-1.0519861549183103$0.027419890177283218,-17.477224
2,-0.9866545684077648$0.034411954299488755,-1.0,-1.0210665227072535$0.030919632211056737,-16.859413
2,-0.9487837372140636$0.03787083119370117,-1.0,-0.9866545684077648$0.034411954299488755,-16.233461
2,-0.9075210762262674$0.04126266098779622,-1.0,-0.9487837372140636$0.03787083119370117,-15.275316
2,-0.8629747045576811$0.0445463716685863,-1.0,-0.9075210762262674$0.04126266098779622,-14.408598
2,-0.815300516197785$0.047674188359896105,-1.0,-0.8629747045576811$0.0445463716685863,-13.7629795
2,-0.764707300475816$0.050593215721968975,-1.0,-0.815300516197785$0.047674188359896105,-13.537367
2,-0.7114593817358145$0.05324791874000155,-1.0,-0.764707300475816$0.050593215721968975,-13.2674675
2,-0.6558759192508476$0.05558346248496679,-1.0,-0.7114593817358145$0.05324791874000155,-13.29361
2,-0.5983262118983932$0.057549707352454495,-1.0,-0.6558759192508476$0.05558346248496679,-13.75712
2,-0.5392207315280172$0.059105480370376044,-1.0,-0.5983262118983932$0.057549707352454495,-13.962036
0,-0.48099812937372505$0.058222602154292154,-1.0,-0.5392207315280172$0.059105480370376044,-14.909964
2,-0.4220941630128372$0.05890396636088788,-1.0,-0.48099812937372505$0.058222602154292154,-13.868919
2,-0.36293977019036255$0.05915439282247463,-1.0,-0.4220941630128372$0.05890396636088788,-13.549868
2,-0.3039442070561348$0.058995563134227796,-1.0,-0.36293977019036255$0.05915439282247463,-13.063623
2,-0.24547938856790807$0.05846481848822671,-1.0,-0.3039442070561348$0.058995563134227796,-11.919238
2,-0.1878667340074674$0.05761265456044069,-1.0,-0.24547938856790807$0.05846481848822671,-11.776033
2,-0.13136742256376968$0.05649931144369772,-1.0,-0.1878667340074674$0.05761265456044069,-11.304083
2,-0.07617646523789262$0.05519095732587706,-1.0,-0.13136742256376968$0.05649931144369772,-10.602276
2,-0.022420509428878244$0.05375595580901438,-1.0,-0.07617646523789262$0.05519095732587706,-10.073242
2,0.02984109938990026$0.052261608818778504,-1.0,-0.022420509428878244$0.05375595580901438,-9.653215
2,0.08061271954588671$0.05077162015598645,-1.0,0.02984109938990026$0.052261608818778504,-9.286404
2,0.12995709120444562$0.04934437165855892,-1.0,0.08061271954588671$0.05077162015598645,-8.745981
2,0.177989067881817$0.048031976677371385,-1.0,0.12995709120444562$0.04934437165855892,-7.9226975
2,0.22486905772834473$0.04687998984652773,-1.0,0.177989067881817$0.048031976677371385,-7.101296
2,0.270796666656592$0.045927608928247314,-1.0,0.22486905772834473$0.04687998984652773,-6.2660213
2,0.3160048620372547$0.045208195380662654,-1.0,0.270796666656592$0.045927608928247314,-5.415631
2,0.36075481514695656$0.04474995310970188,-1.0,0.3160048620372547$0.045208195380662654,-4.5836034
2,0.40533144322633874$0.04457662807938216,-1.0,0.36075481514695656$0.04474995310970188,-3.6987567
2,0.45003955955143526$0.044708116325096504,-1.0,0.40533144322633874$0.04457662807938216,-2.8172479
2,0.495200448656492$0.04516088910505671,-1.0,0.45003955955143526$0.044708116325096504,-1.968101
2,0.5411486078663773$0.045948159209885306,-1.0,0.495200448656492$0.04516088910505671,-1.0402427
