action,newObservation,reward,observation,qValue
0,-0.5568284573112158$-0.0007568387189003545,-1.0,-0.5560716185923155$0.0,-31.248621
2,-0.5563364860040084$0.0004919713072073083,-1.0,-0.5568284573112158$-0.0007568387189003545,-31.091404
0,-0.5565993764059707$-0.000262890401962243,-1.0,-0.5563364860040084$0.0004919713072073083,-31.341246
0,-0.557615166417113$-0.0010157900111423114,-1.0,-0.5565993764059707$-0.000262890401962243,-31.192465
2,-0.5573762760763956$0.00023889034071730448,-1.0,-0.557615166417113$-0.0010157900111423114,-31.069984
0,-0.557884487805424$-0.0005082117290283654,-1.0,-0.5573762760763956$0.00023889034071730448,-31.281897
0,-0.5591360098641105$-0.0012515220586864519,-1.0,-0.557884487805424$-0.0005082117290283654,-31.132174
2,-0.559121507276653$1.4502587457538999e-05,-1.0,-0.5591360098641105$-0.0012515220586864519,-31.062195
0,-0.5598410881951549$-0.000719580918501877,-1.0,-0.559121507276653$1.4502587457538999e-05,-31.221077
2,-0.55928938700297$0.0005517011921848335,-1.0,-0.5598410881951549$-0.000719580918501877,-31.093153
0,-0.5594705173954608$-0.00018113039249077225,-1.0,-0.55928938700297$0.0005517011921848335,-31.323431
0,-0.5603831287138095$-0.000912611318348583,-1.0,-0.5594705173954608$-0.00018113039249077225,-31.179726
2,-0.5600204169834623$0.00036271173034723727,-1.0,-0.5603831287138095$-0.000912611318348583,-31.084501
0,-0.5603850861577994$-0.00036466917433713335,-1.0,-0.5600204169834623$0.00036271173034723727,-31.27956
0,-0.5614744176919149$-0.0010893315341155467,-1.0,-0.5603850861577994$-0.00036466917433713335,-31.135086
0,-0.5632802927850719$-0.00180587509315698,-1.0,-0.5614744176919149$-0.0010893315341155467,-31.077017
0,-0.5657892589399046$-0.002508966154832792,-1.0,-0.5632802927850719$-0.00180587509315698,-31.037746
0,-0.568982640675105$-0.0031933817352003103,-1.0,-0.5657892589399046$-0.002508966154832792,-31.000755
0,-0.5728366940634126$-0.0038540533883076942,-1.0,-0.568982640675105$-0.0031933817352003103,-30.966316
0,-0.5773228045233435$-0.004486110459930855,-1.0,-0.5728366940634126$-0.0038540533883076942,-30.93468
1,-0.5814077269508805$-0.004084922427536998,-1.0,-0.5773228045233435$-0.004486110459930855,-30.946241
0,-0.5860612523678342$-0.0046535254169537245,-1.0,-0.5814077269508805$-0.004084922427536998,-30.938728
0,-0.5912490460376285$-0.005187793669794225,-1.0,-0.5860612523678342$-0.0046535254169537245,-30.947042
0,-0.5969329385743888$-0.005683892536760267,-1.0,-0.5912490460376285$-0.005187793669794225,-30.983128
0,-0.6030712509811017$-0.006138312406712908,-1.0,-0.5969329385743888$-0.005683892536760267,-31.026995
0,-0.6096191505995122$-0.006547899618410559,-1.0,-0.6030712509811017$-0.006138312406712908,-31.0783
0,-0.6165290343167036$-0.0069098837171914194,-1.0,-0.6096191505995122$-0.006547899618410559,-31.136658
2,-0.6217509347447738$-0.005221900428070193,-1.0,-0.6165290343167036$-0.0069098837171914194,-31.255768
0,-0.6272472857637086$-0.005496351018934751,-1.0,-0.6217509347447738$-0.005221900428070193,-31.33546
1,-0.6319787393817016$-0.004731453617992948,-1.0,-0.6272472857637086$-0.005496351018934751,-31.440702
0,-0.6369115896225149$-0.004932850240813344,-1.0,-0.6319787393817016$-0.004731453617992948,-31.462067
0,-0.6420108672196138$-0.00509927759709888,-1.0,-0.6369115896225149$-0.004932850240813344,-31.483158
0,-0.6472406150721426$-0.00522974785252878,-1.0,-0.6420108672196138$-0.00509927759709888,-31.507645
0,-0.6525641675169265$-0.00532355244478383,-1.0,-0.6472406150721426$-0.00522974785252878,-31.528767
0,-0.6579444303785726$-0.0053802628616461375,-1.0,-0.6525641675169265$-0.00532355244478383,-31.48194
2,-0.661344158811288$-0.003399728432715384,-1.0,-0.6579444303785726$-0.0053802628616461375,-31.44453
2,-0.6627399493045668$-0.001395790493278772,-1.0,-0.661344158811288$-0.003399728432715384,-31.374662
2,-0.6621222234281327$0.0006177258764341808,-1.0,-0.6627399493045668$-0.001395790493278772,-31.34415
2,-0.6594952180631592$0.002627005364973417,-1.0,-0.6621222234281327$0.0006177258764341808,-31.299017
2,-0.6548769899487346$0.004618228114424662,-1.0,-0.6594952180631592$0.002627005364973417,-31.19095
2,-0.6482994310660696$0.006577558882665015,-1.0,-0.6548769899487346$0.004618228114424662,-31.091883
2,-0.6398082802974069$0.008491150768662655,-1.0,-0.6482994310660696$0.006577558882665015,-30.930153
2,-0.6294631066564055$0.01034517364100141,-1.0,-0.6398082802974069$0.008491150768662655,-30.615524
2,-0.6173372309267965$0.012125875729608954,-1.0,-0.6294631066564055$0.01034517364100141,-30.297474
2,-0.6035175465015324$0.013819684425263996,-1.0,-0.6173372309267965$0.012125875729608954,-29.978338
2,-0.5881041972846369$0.015413349216895533,-1.0,-0.6035175465015324$0.013819684425263996,-29.66796
2,-0.5712100712989792$0.016894125985657815,-1.0,-0.5881041972846369$0.015413349216895533,-29.50108
2,-0.5529600735360739$0.018249997762905278,-1.0,-0.5712100712989792$0.016894125985657815,-29.471657
2,-0.5334901506877198$0.01946992284835418,-1.0,-0.5529600735360739$0.018249997762905278,-29.46951
2,-0.5129460534130744$0.020544097274645377,-1.0,-0.5334901506877198$0.01946992284835418,-29.48981
2,-0.4914818379556562$0.021464215457418213,-1.0,-0.5129460534130744$0.020544097274645377,-29.545506
2,-0.46925812700736413$0.022223710948292064,-1.0,-0.4914818379556562$0.021464215457418213,-29.603237
2,-0.4464401681138983$0.022817958893465853,-1.0,-0.46925812700736413$0.022223710948292064,-29.830902
1,-0.42419574480410205$0.02224442330979625,-1.0,-0.4464401681138983$0.022817958893465853,-29.993645
1,-0.40268584352996106$0.021509901274140982,-1.0,-0.42419574480410205$0.02224442330979625,-30.200449
2,-0.3810630326046578$0.021622810925303253,-1.0,-0.40268584352996106$0.021509901274140982,-30.376244
1,-0.36047695833994386$0.02058607426471392,-1.0,-0.3810630326046578$0.021622810925303253,-30.29149
1,-0.341066048852006$0.019410909487937913,-1.0,-0.36047695833994386$0.02058607426471392,-30.292654
2,-0.3219567346466512$0.01910931420535475,-1.0,-0.341066048852006$0.019410909487937913,-30.272516
1,-0.30426917371779666$0.01768756092885456,-1.0,-0.3219567346466512$0.01910931420535475,-30.331991
0,-0.2891104297517588$0.015158743966037811,-1.0,-0.30426917371779666$0.01768756092885456,-30.441332
0,-0.2765688458393062$0.012541583912452652,-1.0,-0.2891104297517588$0.015158743966037811,-30.429417
0,-0.2667149926423028$0.009853853197003394,-1.0,-0.2765688458393062$0.012541583912452652,-30.338686
0,-0.2596026461983662$0.007112346443936603,-1.0,-0.2667149926423028$0.009853853197003394,-30.273457
0,-0.2552696782168259$0.00433296798154032,-1.0,-0.2596026461983662$0.007112346443936603,-30.261082
0,-0.2537387648227441$0.0015309133940817716,-1.0,-0.2552696782168259$0.00433296798154032,-30.417076
0,-0.2550178452872966$-0.0012790804645524904,-1.0,-0.2537387648227441$0.0015309133940817716,-30.351576
0,-0.25910028895394344$-0.004082443666646847,-1.0,-0.2550178452872966$-0.0012790804645524904,-30.274273
0,-0.2659647555977866$-0.006864466643843145,-1.0,-0.25910028895394344$-0.004082443666646847,-30.042295
0,-0.2755747615519675$-0.009610005954180868,-1.0,-0.2659647555977866$-0.006864466643843145,-29.770306
0,-0.28787799097628175$-0.012303229424314274,-1.0,-0.2755747615519675$-0.009610005954180868,-29.529888
0,-0.3028054183678616$-0.014927427391579859,-1.0,-0.28787799097628175$-0.012303229424314274,-29.329128
0,-0.3202703341388701$-0.0174649157710085,-1.0,-0.3028054183678616$-0.014927427391579859,-29.162212
0,-0.340167388487865$-0.019897054348994858,-1.0,-0.3202703341388701$-0.0174649157710085,-29.039785
2,-0.3603717878020127$-0.020204399314147668,-1.0,-0.340167388487865$-0.019897054348994858,-29.172186
0,-0.38275204803550944$-0.022380260233496783,-1.0,-0.3603717878020127$-0.020204399314147668,-29.072447
0,-0.40715750463836164$-0.024405456602852198,-1.0,-0.38275204803550944$-0.022380260233496783,-28.846493
2,-0.43141861758467126$-0.024261112946309598,-1.0,-0.40715750463836164$-0.024405456602852198,-28.491377
0,-0.4573623035439919$-0.025943685959320624,-1.0,-0.43141861758467126$-0.024261112946309598,-28.108732
0,-0.48479950027233526$-0.027437196728343397,-1.0,-0.4573623035439919$-0.025943685959320624,-28.050728
0,-0.513527034922865$-0.028727534650529695,-1.0,-0.48479950027233526$-0.027437196728343397,-28.007652
0,-0.5433300961351192$-0.029803061212254157,-1.0,-0.513527034922865$-0.028727534650529695,-27.999445
0,-0.5739852588495441$-0.03065516271442496,-1.0,-0.5433300961351192$-0.029803061212254157,-28.026428
0,-0.6052639604085867$-0.03127870155904259,-1.0,-0.5739852588495441$-0.03065516271442496,-28.17717
0,-0.6369362819376951$-0.031672321529108524,-1.0,-0.6052639604085867$-0.03127870155904259,-28.208384
0,-0.66877485623061$-0.031838574292914805,-1.0,-0.6369362819376951$-0.031672321529108524,-27.891726
2,-0.698558707050273$-0.029783850819663026,-1.0,-0.66877485623061$-0.031838574292914805,-27.497332
