action,newObservation,reward,observation,qValue
0,-0.47050198772903884$-0.0014069590249773545,-1.0,-0.4690950287040615$0.0,-31.090923
0,-0.47330549073939204$-0.0028035030103531963,-1.0,-0.47050198772903884$-0.0014069590249773545,-31.00922
0,-0.4774847638729359$-0.004179273133543906,-1.0,-0.47330549073939204$-0.0028035030103531963,-30.937498
0,-0.48300878995726804$-0.005524026084332093,-1.0,-0.4774847638729359$-0.004179273133543906,-30.881197
1,-0.4888364891600395$-0.005827699202771474,-1.0,-0.48300878995726804$-0.005524026084332093,-30.962934
0,-0.49592443318563717$-0.007087944025597672,-1.0,-0.4888364891600395$-0.005827699202771474,-30.884407
0,-0.5042196964185619$-0.008295263232924741,-1.0,-0.49592443318563717$-0.007087944025597672,-30.866985
0,-0.5136602208840532$-0.009440524465491226,-1.0,-0.5042196964185619$-0.008295263232924741,-30.521702
0,-0.5241752734664983$-0.010515052582445155,-1.0,-0.5136602208840532$-0.009440524465491226,-30.45534
0,-0.5356860023170874$-0.011510728850589147,-1.0,-0.5241752734664983$-0.010515052582445155,-30.399536
0,-0.5481060968329903$-0.01242009451590287,-1.0,-0.5356860023170874$-0.011510728850589147,-30.35875
0,-0.5613425519871508$-0.013236455154160517,-1.0,-0.5481060968329903$-0.01242009451590287,-30.331354
0,-0.5752965333376775$-0.013953981350526674,-1.0,-0.5613425519871508$-0.013236455154160517,-30.286495
0,-0.589864334054118$-0.014567800716440435,-1.0,-0.5752965333376775$-0.013953981350526674,-30.290995
0,-0.6049384101480848$-0.015074076093966878,-1.0,-0.589864334054118$-0.014567800716440435,-30.358198
0,-0.6204084752170121$-0.015470065068927329,-1.0,-0.6049384101480848$-0.015074076093966878,-30.417095
0,-0.6361626318356457$-0.01575415661863356,-1.0,-0.6204084752170121$-0.015470065068927329,-30.420685
0,-0.6520885136513915$-0.015925881815745804,-1.0,-0.6361626318356457$-0.01575415661863356,-30.335003
0,-0.6680744105612947$-0.015985896909903204,-1.0,-0.6520885136513915$-0.015925881815745804,-30.247845
0,-0.6840103492519273$-0.015935938690632617,-1.0,-0.6680744105612947$-0.015985896909903204,-30.155952
0,-0.699789102906342$-0.015778753654414737,-1.0,-0.6840103492519273$-0.015935938690632617,-30.06784
0,-0.715307106914377$-0.015518004008035097,-1.0,-0.699789102906342$-0.015778753654414737,-29.797817
0,-0.7304652617214265$-0.0151581548070494,-1.0,-0.715307106914377$-0.015518004008035097,-29.540699
0,-0.7451696091725684$-0.014704347451141889,-1.0,-0.7304652617214265$-0.0151581548070494,-29.30748
0,-0.759331874450654$-0.014162265278085638,-1.0,-0.7451696091725684$-0.014704347451141889,-29.099104
0,-0.7728698715522136$-0.013537997101559656,-1.0,-0.759331874450654$-0.014162265278085638,-28.922594
0,-0.7857077758071016$-0.01283790425488796,-1.0,-0.7728698715522136$-0.013537997101559656,-28.781858
0,-0.7977762719040616$-0.012068496096959987,-1.0,-0.7857077758071016$-0.01283790425488796,-28.66671
0,-0.8090125899987065$-0.01123631809464492,-1.0,-0.7977762719040616$-0.012068496096959987,-28.577303
0,-0.8193604456121825$-0.010347855613475987,-1.0,-0.8090125899987065$-0.01123631809464492,-28.513676
0,-0.8287699011298285$-0.009409455517646043,-1.0,-0.8193604456121825$-0.010347855613475987,-28.406649
0,-0.8371971678109046$-0.008427266681076023,-1.0,-0.8287699011298285$-0.009409455517646043,-28.331982
0,-0.8446043674152242$-0.007407199604319514,-1.0,-0.8371971678109046$-0.008427266681076023,-28.28764
2,-0.8489592719720693$-0.004354904556845228,-1.0,-0.8446043674152242$-0.007407199604319514,-28.212906
2,-0.8502434057760487$-0.0012841338039794072,-1.0,-0.8489592719720693$-0.004354904556845228,-28.325703
2,-0.8484513882194941$0.0017920175565546786,-1.0,-0.8502434057760487$-0.0012841338039794072,-28.5331
2,-0.8435907364629419$0.004860651756552168,-1.0,-0.8484513882194941$0.0017920175565546786,-28.735794
2,-0.8356821403657688$0.007908596097173079,-1.0,-0.8435907364629419$0.004860651756552168,-29.021294
2,-0.82476019232294$0.010921948042828842,-1.0,-0.8356821403657688$0.007908596097173079,-29.039577
2,-0.810874524292371$0.013885668030569025,-1.0,-0.82476019232294$0.010921948042828842,-28.86399
2,-0.7940912726095851$0.016783251682785875,-1.0,-0.810874524292371$0.013885668030569025,-28.780212
2,-0.7744947581487991$0.01959651446078605,-1.0,-0.7940912726095851$0.016783251682785875,-28.750347
2,-0.7521892360965333$0.02230552205226576,-1.0,-0.7744947581487991$0.01959651446078605,-28.615334
2,-0.7273005385548933$0.024888697541640012,-1.0,-0.7521892360965333$0.02230552205226576,-28.466206
1,-0.700977408368699$0.02632313018619424,-1.0,-0.7273005385548933$0.024888697541640012,-28.469574
2,-0.6723858405454254$0.02859156782327363,-1.0,-0.700977408368699$0.02632313018619424,-28.233418
2,-0.6417150574468622$0.030670783098563203,-1.0,-0.6723858405454254$0.02859156782327363,-27.659113
2,-0.6091768250010449$0.032538232445817314,-1.0,-0.6417150574468622$0.030670783098563203,-27.17804
1,-0.5760037848050306$0.03317304019601425,-1.0,-0.6091768250010449$0.032538232445817314,-27.21444
2,-0.5414393241299906$0.034564460675039925,-1.0,-0.5760037848050306$0.03317304019601425,-26.793554
2,-0.5057411232136121$0.035698200916378535,-1.0,-0.5414393241299906$0.034564460675039925,-26.583418
2,-0.4691767906336056$0.036564332580006444,-1.0,-0.5057411232136121$0.035698200916378535,-26.621788
