action,newObservation,reward,observation,qValue
0,-0.49150451818988106$-0.0012496625444703305,-1.0,-0.4902548556454107$0.0,-31.247082
0,-0.49399451593012167$-0.0024899977402406295,-1.0,-0.49150451818988106$-0.0012496625444703305,-31.195324
2,-0.4957062538457099$-0.0017117379155882203,-1.0,-0.49399451593012167$-0.0024899977402406295,-31.270601
0,-0.4986269416328685$-0.0029206877871586255,-1.0,-0.4957062538457099$-0.0017117379155882203,-31.205532
0,-0.5027347430361301$-0.004107801403261566,-1.0,-0.4986269416328685$-0.0029206877871586255,-31.174969
0,-0.5079989225280019$-0.005264179491871865,-1.0,-0.5027347430361301$-0.004107801403261566,-31.139244
0,-0.5143800582141046$-0.006381135686102632,-1.0,-0.5079989225280019$-0.005264179491871865,-31.09966
0,-0.5218303254671088$-0.0074502672530042165,-1.0,-0.5143800582141046$-0.006381135686102632,-30.793718
0,-0.5302938560338769$-0.008463530566768091,-1.0,-0.5218303254671088$-0.0074502672530042165,-30.678024
0,-0.5397071768734459$-0.009413320839569054,-1.0,-0.5302938560338769$-0.008463530566768091,-30.625135
0,-0.5499997317209078$-0.010292554847461862,-1.0,-0.5397071768734459$-0.009413320839569054,-30.567421
0,-0.5610944863521382$-0.011094754631230427,-1.0,-0.5499997317209078$-0.010292554847461862,-30.513702
0,-0.5729086158357894$-0.011814129483651266,-1.0,-0.5610944863521382$-0.011094754631230427,-30.466991
0,-0.5853542688604721$-0.012445653024682665,-1.0,-0.5729086158357894$-0.011814129483651266,-30.427624
0,-0.5983394007360647$-0.01298513187559263,-1.0,-0.5853542688604721$-0.012445653024682665,-30.523966
0,-0.6117686631531483$-0.013429262417083563,-1.0,-0.5983394007360647$-0.01298513187559263,-30.588963
2,-0.6235443355307377$-0.011775672377589497,-1.0,-0.6117686631531483$-0.013429262417083563,-30.733215
0,-0.6355815974658979$-0.012037261935160195,-1.0,-0.6235443355307377$-0.011775672377589497,-30.877071
0,-0.6477946974946707$-0.012213100028772713,-1.0,-0.6355815974658979$-0.012037261935160195,-30.804842
0,-0.6600977303654324$-0.012303032870761777,-1.0,-0.6477946974946707$-0.012213100028772713,-30.713436
0,-0.6724053936328819$-0.01230766326744948,-1.0,-0.6600977303654324$-0.012303032870761777,-30.631504
0,-0.6846337093467582$-0.012228315713876316,-1.0,-0.6724053936328819$-0.01230766326744948,-30.559462
0,-0.6967006978398038$-0.012066988493045636,-1.0,-0.6846337093467582$-0.012228315713876316,-30.496761
0,-0.7085269924598435$-0.011826294620039727,-1.0,-0.6967006978398038$-0.012066988493045636,-30.457594
0,-0.7200363864238253$-0.011509393963981755,-1.0,-0.7085269924598435$-0.011826294620039727,-30.302248
2,-0.7291563056474257$-0.009119919223600398,-1.0,-0.7200363864238253$-0.011509393963981755,-30.24786
0,-0.7378304152664483$-0.008674109619022558,-1.0,-0.7291563056474257$-0.009119919223600398,-30.314604
0,-0.7460061377523304$-0.008175722485882027,-1.0,-0.7378304152664483$-0.008674109619022558,-30.161167
0,-0.7536348447256922$-0.007628706973361774,-1.0,-0.7460061377523304$-0.008175722485882027,-30.023245
2,-0.7586720001165351$-0.0050371553908428995,-1.0,-0.7536348447256922$-0.007628706973361774,-29.875174
2,-0.76108865270784$-0.00241665259130482,-1.0,-0.7586720001165351$-0.0050371553908428995,-29.830914
2,-0.7608710436602115$0.00021760904762849718,-1.0,-0.76108865270784$-0.00241665259130482,-29.877253
2,-0.7580204083887946$0.0028506352714169087,-1.0,-0.7608710436602115$0.00021760904762849718,-30.126564
2,-0.752552994664185$0.0054674137246096,-1.0,-0.7580204083887946$0.0028506352714169087,-30.330639
2,-0.7445002949636561$0.008052699700528947,-1.0,-0.752552994664185$0.0054674137246096,-30.446636
0,-0.7359094672958952$0.00859082766776089,-1.0,-0.7445002949636561$0.008052699700528947,-30.770725
2,-0.7248318099650826$0.011077657330812687,-1.0,-0.7359094672958952$0.00859082766776089,-30.450172
2,-0.7113349236221083$0.01349688634297433,-1.0,-0.7248318099650826$0.011077657330812687,-30.409374
2,-0.6955032827045045$0.015831640917603862,-1.0,-0.7113349236221083$0.01349688634297433,-30.47356
2,-0.6774387525468597$0.018064530157644743,-1.0,-0.6955032827045045$0.015831640917603862,-30.153189
2,-0.6572609485605415$0.020177803986318195,-1.0,-0.6774387525468597$0.018064530157644743,-29.652906
2,-0.635107327582391$0.022153620978150514,-1.0,-0.6572609485605415$0.020177803986318195,-29.151587
2,-0.6111329037105034$0.02397442387188755,-1.0,-0.635107327582391$0.022153620978150514,-28.654526
2,-0.5855094933469424$0.025623410363561104,-1.0,-0.6111329037105034$0.02397442387188755,-28.216743
2,-0.558424417623061$0.027085075723881278,-1.0,-0.5855094933469424$0.025623410363561104,-28.043419
2,-0.5300786244957154$0.028345793127345684,-1.0,-0.558424417623061$0.027085075723881278,-27.980022
