action,newObservation,reward,observation,qValue
0,-0.40520277004133853$-0.0018826411595772152,-1.0,-0.40332012888176133$0.0,-31.048481
0,-0.40895482783157155$-0.003752057790233041,-1.0,-0.40520277004133853$-0.0018826411595772152,-30.87313
0,-0.4145498637929421$-0.005595035961370538,-1.0,-0.40895482783157155$-0.003752057790233041,-30.67118
0,-0.4219482557640833$-0.007398391971141156,-1.0,-0.4145498637929421$-0.005595035961370538,-30.563581
1,-0.4300972651603149$-0.00814900939623161,-1.0,-0.4219482557640833$-0.007398391971141156,-30.565256
0,-0.43993837579637946$-0.009841110636064597,-1.0,-0.4300972651603149$-0.00814900939623161,-30.302082
0,-0.45140037277319417$-0.01146199697681469,-1.0,-0.43993837579637946$-0.009841110636064597,-30.126217
0,-0.4643996338430402$-0.012999261069846047,-1.0,-0.45140037277319417$-0.01146199697681469,-29.989853
0,-0.4788405581653597$-0.014440924322319495,-1.0,-0.4643996338430402$-0.012999261069846047,-29.822975
0,-0.4946161613068335$-0.015775603141473832,-1.0,-0.4788405581653597$-0.014440924322319495,-29.64895
0,-0.5116088602759273$-0.01699269896909382,-1.0,-0.4946161613068335$-0.015775603141473832,-29.58482
0,-0.5296914642201637$-0.01808260394423635,-1.0,-0.5116088602759273$-0.01699269896909382,-29.543371
0,-0.5487283755440588$-0.019036911323895213,-1.0,-0.5296914642201637$-0.01808260394423635,-29.52498
0,-0.5685769933468295$-0.019848617802770693,-1.0,-0.5487283755440588$-0.019036911323895213,-29.510286
1,-0.588089297253265$-0.01951230390643545,-1.0,-0.5685769933468295$-0.019848617802770693,-29.670816
0,-0.6081209340557336$-0.020031636802468653,-1.0,-0.588089297253265$-0.01951230390643545,-29.81982
0,-0.6285254259062958$-0.020404491850562194,-1.0,-0.6081209340557336$-0.020031636802468653,-29.784622
0,-0.6491558996521987$-0.020630473745902857,-1.0,-0.6285254259062958$-0.020404491850562194,-29.716183
0,-0.6698668052948284$-0.02071090564262984,-1.0,-0.6491558996521987$-0.020630473745902857,-29.620754
0,-0.6905155680415864$-0.020648762746757934,-1.0,-0.6698668052948284$-0.02071090564262984,-29.47438
0,-0.7109641209842749$-0.02044855294268845,-1.0,-0.6905155680415864$-0.020648762746757934,-29.125149
0,-0.731080271659162$-0.020116150674887128,-1.0,-0.7109641209842749$-0.02044855294268845,-28.784
0,-0.7507388649869696$-0.01965859332780759,-1.0,-0.731080271659162$-0.020116150674887128,-28.44973
0,-0.7698227164366824$-0.019083851449712825,-1.0,-0.7507388649869696$-0.01965859332780759,-28.148302
0,-0.7882233016367377$-0.01840058520005532,-1.0,-0.7698227164366824$-0.019083851449712825,-27.898224
0,-0.8058412009964644$-0.01761789935972664,-1.0,-0.7882233016367377$-0.01840058520005532,-27.67896
0,-0.8225863092485175$-0.01674510825205308,-1.0,-0.8058412009964644$-0.01761789935972664,-27.49863
0,-0.8383778294465686$-0.015791520198051114,-1.0,-0.8225863092485175$-0.01674510825205308,-27.463303
1,-0.8521440783874614$-0.013766248940892832,-1.0,-0.8383778294465686$-0.015791520198051114,-27.615849
1,-0.8638262685978455$-0.011682190210384122,-1.0,-0.8521440783874614$-0.013766248940892832,-27.774534
0,-0.8743772962838657$-0.010551027686020203,-1.0,-0.8638262685978455$-0.011682190210384122,-27.706926
0,-0.8837568665529691$-0.009379570269103462,-1.0,-0.8743772962838657$-0.010551027686020203,-27.62988
2,-0.889930983707227$-0.006174117154257822,-1.0,-0.8837568665529691$-0.009379570269103462,-27.554014
2,-0.8928782214009674$-0.002947237693740435,-1.0,-0.889930983707227$-0.006174117154257822,-27.607784
2,-0.8925886206308107$0.0002896007701566777,-1.0,-0.8928782214009674$-0.002947237693740435,-27.695665
2,-0.8890631522513942$0.0035254683794165055,-1.0,-0.8925886206308107$0.0002896007701566777,-27.841154
2,-0.8823137701113077$0.006749382140086414,-1.0,-0.8890631522513942$0.0035254683794165055,-28.028494
2,-0.8723640522728799$0.009949717838427841,-1.0,-0.8823137701113077$0.006749382140086414,-28.040054
2,-0.859250398956512$0.013113653316367945,-1.0,-0.8723640522728799$0.009949717838427841,-27.594639
2,-0.8430237248004759$0.016226674156036035,-1.0,-0.859250398956512$0.013113653316367945,-27.25698
2,-0.8237515482934484$0.019272176507027495,-1.0,-0.8430237248004759$0.016226674156036035,-27.097168
2,-0.8015203424803284$0.02223120581312003,-1.0,-0.8237515482934484$0.019272176507027495,-26.822086
2,-0.7764379695647469$0.02508237291558156,-1.0,-0.8015203424803284$0.02223120581312003,-26.700336
2,-0.7486359812028962$0.027801988361850626,-1.0,-0.7764379695647469$0.02508237291558156,-26.772999
2,-0.7182715317089022$0.03036444949399394,-1.0,-0.7486359812028962$0.027801988361850626,-26.552673
2,-0.6855286306279064$0.032742901080995895,-1.0,-0.7182715317089022$0.03036444949399394,-26.149658
2,-0.6506184627406337$0.03491016788727263,-1.0,-0.6855286306279064$0.032742901080995895,-25.943678
2,-0.6137785354180885$0.03683992732254526,-1.0,-0.6506184627406337$0.03491016788727263,-25.978033
2,-0.5752704802462285$0.03850805517185991,-1.0,-0.6137785354180885$0.03683992732254526,-25.399372
2,-0.535376437494308$0.03989404275192053,-1.0,-0.5752704802462285$0.03850805517185991,-25.276627
2,-0.49439408065635415$0.040982356837953794,-1.0,-0.535376437494308$0.03989404275192053,-25.370298
2,-0.45263047891063357$0.0417636017457206,-1.0,-0.49439408065635415$0.040982356837953794,-24.879257
2,-0.4103951273864228$0.042235351524210735,-1.0,-0.45263047891063357$0.0417636017457206,-24.181446
2,-0.36799257657009$0.0424025508163328,-1.0,-0.4103951273864228$0.042235351524210735,-23.086521
2,-0.32571514465453194$0.04227743191555804,-1.0,-0.36799257657009$0.0424025508163328,-22.935009
2,-0.2838361901981563$0.0418789544563756,-1.0,-0.32571514465453194$0.04227743191555804,-23.239532
2,-0.24260435833127486$0.04123183186688145,-1.0,-0.2838361901981563$0.0418789544563756,-23.150753
2,-0.2022391039971757$0.04036525433409916,-1.0,-0.24260435833127486$0.04123183186688145,-23.043589
2,-0.1629276600214104$0.03931144397576529,-1.0,-0.2022391039971757$0.04036525433409916,-22.771986
2,-0.12482347846096725$0.03810418156044316,-1.0,-0.1629276600214104$0.03931144397576529,-22.466269
2,-0.08804605054152335$0.0367774279194439,-1.0,-0.12482347846096725$0.03810418156044316,-22.066998
2,-0.052681917293338716$0.03536413324818464,-1.0,-0.08804605054152335$0.0367774279194439,-21.753723
0,-0.02078662590848157$0.031895291384857145,-1.0,-0.052681917293338716$0.03536413324818464,-21.927858
2,0.009613524844266086$0.030400150752747657,-1.0,-0.02078662590848157$0.031895291384857145,-22.326492
2,0.03851471524837165$0.02890119040410556,-1.0,0.009613524844266086$0.030400150752747657,-22.06402
2,0.06593257515666312$0.027417859908291476,-1.0,0.03851471524837165$0.02890119040410556,-21.757456
2,0.09189918075188518$0.02596660559522206,-1.0,0.06593257515666312$0.027417859908291476,-21.4734
2,0.11646019747700878$0.0245610167251236,-1.0,0.09189918075188518$0.02596660559522206,-21.231308
2,0.13967225188681098$0.02321205440980219,-1.0,0.11646019747700878$0.0245610167251236,-21.021399
2,0.1616005827290335$0.021928330842222503,-1.0,0.13967225188681098$0.02321205440980219,-20.834936
2,0.1823169951753189$0.02071641244628541,-1.0,0.1616005827290335$0.021928330842222503,-20.645489
2,0.20189812202716137$0.019581126851842465,-1.0,0.1823169951753189$0.02071641244628541,-20.45103
0,0.21842398145328482$0.016525859426123456,-1.0,0.20189812202716137$0.019581126851842465,-20.320553
0,0.23196763527601127$0.013543653822726464,-1.0,0.21842398145328482$0.016525859426123456,-21.25711
0,0.24259260114610906$0.010624965870097786,-1.0,0.23196763527601127$0.013543653822726464,-22.12158
0,0.2503509308246027$0.007758329678493641,-1.0,0.24259260114610906$0.010624965870097786,-22.77
0,0.2552818334047006$0.004930902580097914,-1.0,0.2503509308246027$0.007758329678493641,-23.286987
0,0.2574107445861028$0.0021289111814021557,-1.0,0.2552818334047006$0.004930902580097914,-23.526503
0,0.2567487684032667$-0.0006619761828360778,-1.0,0.2574107445861028$0.0021289111814021557,-23.708359
1,0.2542924442551801$-0.0024563241480865814,-1.0,0.2567487684032667$-0.0006619761828360778,-24.311552
0,0.24902899321520172$-0.005263451039978371,-1.0,0.2542924442551801$-0.0024563241480865814,-24.187006
0,0.2409313637022021$-0.008097629512999617,-1.0,0.24902899321520172$-0.005263451039978371,-24.41188
0,0.22995883314910445$-0.010972530553097647,-1.0,0.2409313637022021$-0.008097629512999617,-24.563698
0,0.21605799104148418$-0.01390084210762026,-1.0,0.22995883314910445$-0.010972530553097647,-24.751553
0,0.19916418004047326$-0.016893811001010926,-1.0,0.21605799104148418$-0.01390084210762026,-24.904099
0,0.1792034969464969$-0.019960683093976358,-1.0,0.19916418004047326$-0.016893811001010926,-24.665598
0,0.15609547694200832$-0.023108020004488583,-1.0,0.1792034969464969$-0.019960683093976358,-24.361586
0,0.1297565993604467$-0.026338877581561608,-1.0,0.15609547694200832$-0.023108020004488583,-24.07942
0,0.10010475570997394$-0.029651843650472756,-1.0,0.1297565993604467$-0.026338877581561608,-23.81951
0,0.06706480313534216$-0.03303995257463178,-1.0,0.10010475570997394$-0.029651843650472756,-23.598938
0,0.03057527909498016$-0.036489524040362,-1.0,0.06706480313534216$-0.03303995257463178,-23.407694
0,-0.009403735280652581$-0.03997901437563274,-1.0,0.03057527909498016$-0.036489524040362,-22.980276
0,-0.05288175488209521$-0.04347801960144263,-1.0,-0.009403735280652581$-0.03997901437563274,-22.395493
0,-0.09982838001199718$-0.046946625129901956,-1.0,-0.05288175488209521$-0.04347801960144263,-21.852379
0,-0.15016372642695208$-0.05033534641495491,-1.0,-0.09982838001199718$-0.046946625129901956,-21.363056
0,-0.20374965621111552$-0.05358592978416342,-1.0,-0.15016372642695208$-0.05033534641495491,-20.94205
2,-0.25838291570840166$-0.05463325949728617,-1.0,-0.20374965621111552$-0.05358592978416342,-20.872988
1,-0.3148019675691831$-0.05641905186078145,-1.0,-0.25838291570840166$-0.05463325949728617,-21.770996
0,-0.37368658015410045$-0.05888461258491736,-1.0,-0.3148019675691831$-0.05641905186078145,-21.942202
0,-0.43465801356139283$-0.06097143340729239,-1.0,-0.37368658015410045$-0.05888461258491736,-21.73621
0,-0.4972886157361144$-0.06263060217472156,-1.0,-0.43465801356139283$-0.06097143340729239,-21.733126
0,-0.561116339282569$-0.06382772354645458,-1.0,-0.4972886157361144$-0.06263060217472156,-21.839767
0,-0.6256632748208998$-0.06454693553833075,-1.0,-0.561116339282569$-0.06382772354645458,-21.654207
0,-0.6904566319212855$-0.06479335710038564,-1.0,-0.6256632748208998$-0.06454693553833075,-20.606508
0,-0.7550501669870692$-0.0645935350657837,-1.0,-0.6904566319212855$-0.06479335710038564,-19.639578
0,-0.8190439788601183$-0.06399381187304908,-1.0,-0.7550501669870692$-0.0645935350657837,-19.131845
0,-0.8821008904225212$-0.06305691156240295,-1.0,-0.8190439788601183$-0.06399381187304908,-19.674765
0,-0.9439582246797776$-0.061857334257256466,-1.0,-0.8821008904225212$-0.06305691156240295,-19.579
0,-1.0044345100250687$-0.060476285345291016,-1.0,-0.9439582246797776$-0.061857334257256466,-19.191454
0,-1.0634313397943256$-0.058996829769256846,-1.0,-1.0044345100250687$-0.060476285345291016,-19.578222
0,-1.1209311337564223$-0.05749979396209661,-1.0,-1.0634313397943256$-0.058996829769256846,-20.087078
