action,newObservation,reward,observation,qValue
0,-0.5762059201350823$-0.0006116130230461347,-1.0,-0.5755943071120362$0.0,-31.171972
0,-0.577424615432971$-0.001218695297888625,-1.0,-0.5762059201350823$-0.0006116130230461347,-31.136513
0,-0.5792413690314878$-0.0018167535985167986,-1.0,-0.577424615432971$-0.001218695297888625,-31.102587
1,-0.5806427385738125$-0.0014013695423247586,-1.0,-0.5792413690314878$-0.0018167535985167986,-31.096333
0,-0.5826183635837955$-0.0019756250099829007,-1.0,-0.5806427385738125$-0.0014013695423247586,-31.098341
0,-0.5851536508770598$-0.002535287293264323,-1.0,-0.5826183635837955$-0.0019756250099829007,-31.067974
1,-0.5872298959909081$-0.0020762451138483006,-1.0,-0.5851536508770598$-0.002535287293264323,-31.07424
0,-0.5898318008448656$-0.002601904853957462,-1.0,-0.5872298959909081$-0.0020762451138483006,-31.085682
2,-0.5909402202721918$-0.0011084194273261678,-1.0,-0.5898318008448656$-0.002601904853957462,-31.128666
0,-0.5925470074382908$-0.0016067871660989947,-1.0,-0.5909402202721918$-0.0011084194273261678,-31.176807
0,-0.5946403623995573$-0.0020933549612665277,-1.0,-0.5925470074382908$-0.0016067871660989947,-31.171879
2,-0.5952049298872363$-0.0005645674876789751,-1.0,-0.5946403623995573$-0.0020933549612665277,-31.20771
0,-0.5962365722066841$-0.0010316423194478507,-1.0,-0.5952049298872363$-0.0005645674876789751,-31.25404
0,-0.5977277324463026$-0.001491160239618429,-1.0,-0.5962365722066841$-0.0010316423194478507,-31.243757
0,-0.599667496835667$-0.0019397643893643711,-1.0,-0.5977277324463026$-0.001491160239618429,-31.239332
0,-0.602041684826127$-0.002374187990459982,-1.0,-0.599667496835667$-0.0019397643893643711,-31.240788
0,-0.6048329661533056$-0.002791281327178697,-1.0,-0.602041684826127$-0.002374187990459982,-31.248114
2,-0.6060210038871405$-0.001188037733834955,-1.0,-0.6048329661533056$-0.002791281327178697,-31.29763
0,-0.6075971548825042$-0.0015761509953636302,-1.0,-0.6060210038871405$-0.001188037733834955,-31.353016
0,-0.6095499644293288$-0.0019528095468245971,-1.0,-0.6075971548825042$-0.0015761509953636302,-31.353058
0,-0.6118652598025345$-0.0023152953732056805,-1.0,-0.6095499644293288$-0.0019528095468245971,-31.356434
0,-0.6145262658854792$-0.0026610060829447405,-1.0,-0.6118652598025345$-0.0023152953732056805,-31.364258
0,-0.6175137418056016$-0.002987475920122431,-1.0,-0.6145262658854792$-0.0026610060829447405,-31.376495
0,-0.6208061372974313$-0.0032923954918296634,-1.0,-0.6175137418056016$-0.002987475920122431,-31.393059
0,-0.6243797672859099$-0.0035736299884786714,-1.0,-0.6208061372974313$-0.0032923954918296634,-31.413832
0,-0.6282090029667621$-0.003829235680852139,-1.0,-0.6243797672859099$-0.0035736299884786714,-31.43864
0,-0.6322664774564785$-0.004057474489716421,-1.0,-0.6282090029667621$-0.003829235680852139,-31.46733
0,-0.6365233038992538$-0.004256826442775398,-1.0,-0.6322664774564785$-0.004057474489716421,-31.499674
2,-0.6389493037593341$-0.002425999860080341,-1.0,-0.6365233038992538$-0.004256826442775398,-31.552254
2,-0.6395273383433775$-0.0005780345840433257,-1.0,-0.6389493037593341$-0.002425999860080341,-31.502432
2,-0.6382533306662663$0.0012740076771111915,-1.0,-0.6395273383433775$-0.0005780345840433257,-31.38427
2,-0.6351362699227171$0.0031170607435491845,-1.0,-0.6382533306662663$0.0012740076771111915,-31.26471
2,-0.6301982012538622$0.004938068668854946,-1.0,-0.6351362699227171$0.0031170607435491845,-31.144602
2,-0.6234741949060838$0.006724006347778335,-1.0,-0.6301982012538622$0.004938068668854946,-30.975248
2,-0.6150122807168387$0.008461914189245126,-1.0,-0.6234741949060838$0.006724006347778335,-30.755222
2,-0.6048733267487161$0.010138953968122597,-1.0,-0.6150122807168387$0.008461914189245126,-30.464802
0,-0.5951308354317583$0.009742491316957834,-1.0,-0.6048733267487161$0.010138953968122597,-30.55046
2,-0.5838559618952492$0.011274873536509057,-1.0,-0.5951308354317583$0.009742491316957834,-30.294342
2,-0.5711316168252141$0.012724345070035203,-1.0,-0.5838559618952492$0.011274873536509057,-30.191439
1,-0.5580519824043195$0.01307963442089452,-1.0,-0.5711316168252141$0.012724345070035203,-30.264015
2,-0.5437144087752843$0.01433757362903521,-1.0,-0.5580519824043195$0.01307963442089452,-30.181267
2,-0.5282260594508401$0.015488349324444187,-1.0,-0.5437144087752843$0.01433757362903521,-30.165615
2,-0.5117030066121216$0.016523052838718424,-1.0,-0.5282260594508401$0.015488349324444187,-30.181917
2,-0.49426915310418096$0.01743385350794068,-1.0,-0.5117030066121216$0.016523052838718424,-30.201921
2,-0.47605498803588303$0.01821416506829795,-1.0,-0.49426915310418096$0.01743385350794068,-30.149954
2,-0.45719619358248315$0.018858794453399864,-1.0,-0.47605498803588303$0.01821416506829795,-30.057587
1,-0.4388321311463513$0.018364062436131846,-1.0,-0.45719619358248315$0.018858794453399864,-30.314058
0,-0.42209698850542376$0.01673514264092751,-1.0,-0.4388321311463513$0.018364062436131846,-30.510607
0,-0.407111399186635$0.014985589318788732,-1.0,-0.42209698850542376$0.01673514264092751,-30.73218
0,-0.3939817911097441$0.013129608076890958,-1.0,-0.407111399186635$0.014985589318788732,-30.85407
0,-0.382799996534914$0.011181794574830069,-1.0,-0.3939817911097441$0.013129608076890958,-30.962074
0,-0.37364307033304206$0.009156926201871923,-1.0,-0.382799996534914$0.011181794574830069,-31.080132
0,-0.3665732588188566$0.007069811514185476,-1.0,-0.37364307033304206$0.009156926201871923,-31.172943
0,-0.3616380619069144$0.004935196911942212,-1.0,-0.3665732588188566$0.007069811514185476,-31.117407
