action,newObservation,reward,observation,qValue
0,-0.5676917680916432$-0.0006752872037134336,-1.0,-0.5670164808879298$0.0,-31.154043
0,-0.56903732141724$-0.0013455533255967399,-1.0,-0.5676917680916432$-0.0006752872037134336,-31.114887
0,-0.5710431400901934$-0.002005818672953456,-1.0,-0.56903732141724$-0.0013455533255967399,-31.077435
0,-0.5736943262650481$-0.002651186174854719,-1.0,-0.5710431400901934$-0.002005818672953456,-31.041962
0,-0.5769712085410594$-0.0032768822760112773,-1.0,-0.5736943262650481$-0.002651186174854719,-31.008736
0,-0.5808495058017669$-0.003878297260707434,-1.0,-0.5769712085410594$-0.0032768822760112773,-30.977995
2,-0.5833005305103536$-0.0024510247085867205,-1.0,-0.5808495058017669$-0.003878297260707434,-30.990828
0,-0.5863061821633501$-0.003005651652996543,-1.0,-0.5833005305103536$-0.0024510247085867205,-31.040846
0,-0.5898442973791354$-0.003538115215785302,-1.0,-0.5863061821633501$-0.003005651652996543,-31.029692
0,-0.5938888352887237$-0.004044537909588408,-1.0,-0.5898442973791354$-0.003538115215785302,-31.046175
0,-0.5984100959911931$-0.004521260702469352,-1.0,-0.5938888352887237$-0.004044537909588408,-31.069958
0,-0.6033749703058819$-0.004964874314688889,-1.0,-0.5984100959911931$-0.004521260702469352,-31.100876
0,-0.6087472186176719$-0.0053722483117899945,-1.0,-0.6033749703058819$-0.004964874314688889,-31.138695
0,-0.6144877761489824$-0.00574055753131054,-1.0,-0.6087472186176719$-0.0053722483117899945,-31.183125
0,-0.6205550815212971$-0.006067305372314704,-1.0,-0.6144877761489824$-0.00574055753131054,-31.233849
0,-0.6269054250131594$-0.006350343491862257,-1.0,-0.6205550815212971$-0.006067305372314704,-31.284145
0,-0.6334933125062915$-0.006587887493132106,-1.0,-0.6269054250131594$-0.006350343491862257,-31.323427
0,-0.6402718407631011$-0.006778528256809604,-1.0,-0.6334933125062915$-0.006587887493132106,-31.35054
0,-0.6471930794221208$-0.006921238659019773,-1.0,-0.6402718407631011$-0.006778528256809604,-31.368671
