action,newObservation,reward,observation,qValue
0,-0.480909043114399$-0.0013291831470908955,-1.0,-0.4795798599673081$0.0,-31.168303
0,-0.4835575247413404$-0.0026484816269413776,-1.0,-0.480909043114399$-0.0013291831470908955,-31.112915
0,-0.48750559404076427$-0.003948069299423882,-1.0,-0.4835575247413404$-0.0026484816269413776,-31.044655
0,-0.49272383354555527$-0.005218239504791025,-1.0,-0.48750559404076427$-0.003948069299423882,-30.993612
0,-0.4991733041487554$-0.006449470603200112,-1.0,-0.49272383354555527$-0.005218239504791025,-30.964024
0,-0.5068058018931718$-0.0076324977444164515,-1.0,-0.4991733041487554$-0.006449470603200112,-30.949575
2,-0.5135641936706788$-0.0067583917775070595,-1.0,-0.5068058018931718$-0.0076324977444164515,-30.672468
2,-0.5193978334460401$-0.005833639775361172,-1.0,-0.5135641936706788$-0.0067583917775070595,-30.756584
0,-0.5262629794534988$-0.0068651460074587,-1.0,-0.5193978334460401$-0.005833639775361172,-30.84704
0,-0.5341081441447856$-0.007845164691286826,-1.0,-0.5262629794534988$-0.0068651460074587,-30.745207
2,-0.5408745016294969$-0.0067663574847113255,-1.0,-0.5341081441447856$-0.007845164691286826,-30.7136
0,-0.5485113491656525$-0.007636847536155529,-1.0,-0.5408745016294969$-0.0067663574847113255,-30.7648
1,-0.5559615262950195$-0.007450177129367053,-1.0,-0.5485113491656525$-0.007636847536155529,-30.760817
0,-0.5641693639337995$-0.008207837638779926,-1.0,-0.5559615262950195$-0.007450177129367053,-30.71098
0,-0.5730736728571961$-0.008904308923396676,-1.0,-0.5641693639337995$-0.008207837638779926,-30.662897
0,-0.5826082809593796$-0.009534608102183451,-1.0,-0.5730736728571961$-0.008904308923396676,-30.63179
0,-0.5927026257824912$-0.010094344823111652,-1.0,-0.5826082809593796$-0.009534608102183451,-30.669662
0,-0.6032823961981213$-0.010579770415630099,-1.0,-0.5927026257824912$-0.010094344823111652,-30.763102
0,-0.6142702151499534$-0.010987818951832058,-1.0,-0.6032823961981213$-0.010579770415630099,-30.852982
0,-0.6255863535119276$-0.011316138361974152,-1.0,-0.6142702151499534$-0.010987818951832058,-30.886057
0,-0.6371494635325318$-0.011563110020604174,-1.0,-0.6255863535119276$-0.011316138361974152,-30.927765
0,-0.6488773191596553$-0.011727855627123553,-1.0,-0.6371494635325318$-0.011563110020604174,-30.850885
0,-0.6606875498821887$-0.011810230722533425,-1.0,-0.6488773191596553$-0.011727855627123553,-30.763588
0,-0.672498354656897$-0.011810804774708278,-1.0,-0.6606875498821887$-0.011810230722533425,-30.685394
0,-0.6842291830396845$-0.011730828382787476,-1.0,-0.672498354656897$-0.011810804774708278,-30.61671
0,-0.6958013717891888$-0.011572188749504305,-1.0,-0.6842291830396845$-0.011730828382787476,-30.557196
0,-0.7071387268923686$-0.011337355103179753,-1.0,-0.6958013717891888$-0.011572188749504305,-30.514553
0,-0.7181680430727524$-0.011029316180383851,-1.0,-0.7071387268923686$-0.011337355103179753,-30.41264
0,-0.7288195552509641$-0.010651512178211696,-1.0,-0.7181680430727524$-0.011029316180383851,-30.250828
0,-0.7390273189877613$-0.010207763736797236,-1.0,-0.7288195552509641$-0.010651512178211696,-30.108261
0,-0.7487295195041707$-0.009702200516409387,-1.0,-0.7390273189877613$-0.010207763736797236,-29.985561
0,-0.7578687113038817$-0.009139191799710995,-1.0,-0.7487295195041707$-0.009702200516409387,-29.832333
0,-0.7663919926026475$-0.008523281298765763,-1.0,-0.7578687113038817$-0.009139191799710995,-29.678661
