action,newObservation,reward,observation,qValue
0,-0.48107509547835525$-0.0013279393088114167,-1.0,-0.47974715616954383$0.0,-31.169537
0,-0.48372109803405894$-0.0026460025557036916,-1.0,-0.48107509547835525$-0.0013279393088114167,-31.11453
0,-0.4876654702670747$-0.003944372233015767,-1.0,-0.48372109803405894$-0.0026460025557036916,-31.046371
0,-0.4928788206250993$-0.005213350358024621,-1.0,-0.4876654702670747$-0.003944372233015767,-30.995491
0,-0.4993222446362558$-0.00644342401115648,-1.0,-0.4928788206250993$-0.005213350358024621,-30.965929
0,-0.5069475817143695$-0.007625337078113674,-1.0,-0.4993222446362558$-0.00644342401115648,-30.951496
0,-0.5156977508146818$-0.00875016910031239,-1.0,-0.5069475817143695$-0.007625337078113674,-30.625435
0,-0.5255071720521797$-0.009809421237497824,-1.0,-0.5156977508146818$-0.00875016910031239,-30.532883
0,-0.5363022803944646$-0.01079510834228487,-1.0,-0.5255071720521797$-0.009809421237497824,-30.481972
0,-0.5480021355124959$-0.011699855118031312,-1.0,-0.5363022803944646$-0.01079510834228487,-30.442177
0,-0.5605191288812037$-0.012516993368707796,-1.0,-0.5480021355124959$-0.011699855118031312,-30.40142
0,-0.5737597854272884$-0.013240656546084717,-1.0,-0.5605191288812037$-0.012516993368707796,-30.354591
0,-0.5876256526718525$-0.013865867244564048,-1.0,-0.5737597854272884$-0.013240656546084717,-30.331184
0,-0.6020142657329532$-0.014388613061100735,-1.0,-0.5876256526718525$-0.013865867244564048,-30.416279
0,-0.6168201721079534$-0.014805906375000174,-1.0,-0.6020142657329532$-0.014388613061100735,-30.468142
0,-0.631935996231682$-0.015115824123728628,-1.0,-0.6168201721079534$-0.014805906375000174,-30.522274
0,-0.647253520762302$-0.01531752453062004,-1.0,-0.631935996231682$-0.015115824123728628,-30.437313
0,-0.6626647596758308$-0.015411238913528826,-1.0,-0.647253520762302$-0.01531752453062004,-30.349724
0,-0.6780629977473043$-0.015398238071473403,-1.0,-0.6626647596758308$-0.015411238913528826,-30.254896
1,-0.692343771935236$-0.014280774187931668,-1.0,-0.6780629977473043$-0.015398238071473403,-30.294725
0,-0.706412326368276$-0.014068554433039959,-1.0,-0.692343771935236$-0.014280774187931668,-30.19807
0,-0.7201774877716878$-0.01376516140341173,-1.0,-0.706412326368276$-0.014068554433039959,-29.96084
0,-0.733552294803479$-0.013374807031791272,-1.0,-0.7201774877716878$-0.01376516140341173,-29.745062
0,-0.7464545216379392$-0.01290222683446015,-1.0,-0.733552294803479$-0.013374807031791272,-29.551702
0,-0.7588070926718135$-0.012352571033874176,-1.0,-0.7464545216379392$-0.01290222683446015,-29.381557
