action,newObservation,reward,observation,qValue
2,-0.5823662243224694$0.0014491722477692041,-1.0,-0.5838153965702386$0.0,-31.20948
2,-0.5794785759636575$0.0028876483588119815,-1.0,-0.5823662243224694$0.0014491722477692041,-31.220474
2,-0.5751737893310221$0.004304786632635322,-1.0,-0.5794785759636575$0.0028876483588119815,-31.21913
2,-0.5694837316209065$0.005690057710115626,-1.0,-0.5751737893310221$0.004304786632635322,-31.15964
2,-0.5624506225460365$0.007033109074870035,-1.0,-0.5694837316209065$0.005690057710115626,-31.116398
2,-0.5541267839334059$0.008323838612630646,-1.0,-0.5624506225460365$0.007033109074870035,-31.064554
2,-0.5445743051962433$0.00955247873716261,-1.0,-0.5541267839334059$0.008323838612630646,-30.9486
2,-0.5338646137890053$0.010709691407237945,-1.0,-0.5445743051962433$0.00955247873716261,-30.854988
2,-0.5220779407660262$0.011786673022979094,-1.0,-0.5338646137890053$0.010709691407237945,-30.806334
2,-0.5093026739647162$0.01277526680130998,-1.0,-0.5220779407660262$0.011786673022979094,-30.776775
2,-0.4956345950582497$0.0136680789064665,-1.0,-0.5093026739647162$0.01277526680130998,-30.717144
0,-0.4831760015789616$0.01245859347928806,-1.0,-0.4956345950582497$0.0136680789064665,-30.659561
0,-0.4720198363790651$0.011156165199896567,-1.0,-0.4831760015789616$0.01245859347928806,-30.701641
0,-0.46224897134606524$0.009770865032999834,-1.0,-0.4720198363790651$0.011156165199896567,-30.705418
0,-0.45393563652281393$0.008313334823251297,-1.0,-0.46224897134606524$0.009770865032999834,-30.695747
0,-0.4471409802304932$0.006794656292320742,-1.0,-0.45393563652281393$0.008313334823251297,-30.705444
0,-0.4419147423529831$0.005226237877510103,-1.0,-0.4471409802304932$0.006794656292320742,-30.751442
0,-0.4382950216463676$0.0036197207066155585,-1.0,-0.4419147423529831$0.005226237877510103,-30.878132
0,-0.43630811868582925$0.0019869029605383208,-1.0,-0.4382950216463676$0.0036197207066155585,-30.991558
0,-0.4359684386106792$0.00033968007515005564,-1.0,-0.43630811868582925$0.0019869029605383208,-30.92647
0,-0.4372784418297537$-0.0013100032190744753,-1.0,-0.4359684386106792$0.00033968007515005564,-30.807186
0,-0.44022863588729244$-0.00295019405753876,-1.0,-0.4372784418297537$-0.0013100032190744753,-30.705187
1,-0.4437976073053704$-0.0035689714180779106,-1.0,-0.44022863588729244$-0.00295019405753876,-30.770172
0,-0.44895938668797425$-0.0051617793826038705,-1.0,-0.4437976073053704$-0.0035689714180779106,-30.609549
0,-0.45567629523828873$-0.00671690855031448,-1.0,-0.44895938668797425$-0.0051617793826038705,-30.547375
0,-0.4638991044266805$-0.008222809188391772,-1.0,-0.45567629523828873$-0.00671690855031448,-30.497168
0,-0.47356727129259485$-0.009668166865914395,-1.0,-0.4638991044266805$-0.008222809188391772,-30.4303
0,-0.4846092671171216$-0.011041995824526769,-1.0,-0.47356727129259485$-0.009668166865914395,-30.404018
0,-0.49694301791092876$-0.012333750793807136,-1.0,-0.4846092671171216$-0.011041995824526769,-30.097263
0,-0.5104764738838831$-0.013533455972954264,-1.0,-0.49694301791092876$-0.012333750793807136,-30.026842
2,-0.5231083217012534$-0.012631847817370399,-1.0,-0.5104764738838831$-0.013533455972954264,-30.074657
0,-0.5367438479215244$-0.013635526220271007,-1.0,-0.5231083217012534$-0.012631847817370399,-30.155018
1,-0.5502808116503589$-0.013536963728834506,-1.0,-0.5367438479215244$-0.013635526220271007,-30.213387
0,-0.564617873742761$-0.014337062092402098,-1.0,-0.5502808116503589$-0.013536963728834506,-30.221188
0,-0.5796480684566663$-0.015030194713905366,-1.0,-0.564617873742761$-0.014337062092402098,-30.185745
0,-0.5952598715773961$-0.015611803120729819,-1.0,-0.5796480684566663$-0.015030194713905366,-30.234348
0,-0.6113383469456753$-0.016078475368279256,-1.0,-0.5952598715773961$-0.015611803120729819,-30.287277
0,-0.6277663479443983$-0.016428000998723026,-1.0,-0.6113383469456753$-0.016078475368279256,-30.357922
0,-0.6444257461930568$-0.016659398248658516,-1.0,-0.6277663479443983$-0.016428000998723026,-30.268064
0,-0.6611986568811101$-0.016772910688053255,-1.0,-0.6444257461930568$-0.016659398248658516,-30.179117
0,-0.6779686291337882$-0.016769972252678088,-1.0,-0.6611986568811101$-0.016772910688053255,-30.095896
2,-0.6926217706722765$-0.01465314153848829,-1.0,-0.6779686291337882$-0.016769972252678088,-30.13127
0,-0.7070608693943411$-0.01443909872206466,-1.0,-0.6926217706722765$-0.01465314153848829,-30.129143
0,-0.7211924268557$-0.014131557461358867,-1.0,-0.7070608693943411$-0.01443909872206466,-29.885023
0,-0.7349273101265938$-0.013734883270893934,-1.0,-0.7211924268557$-0.014131557461358867,-29.66283
0,-0.7481812920288298$-0.013253981902235867,-1.0,-0.7349273101265938$-0.013734883270893934,-29.463552
0,-0.7608754763563351$-0.0126941843275054,-1.0,-0.7481812920288298$-0.013253981902235867,-29.287992
0,-0.7729366092877008$-0.012061132931365655,-1.0,-0.7608754763563351$-0.0126941843275054,-29.14309
0,-0.784297282426843$-0.011360673139142224,-1.0,-0.7729366092877008$-0.012061132931365655,-29.030727
0,-0.7948960365463086$-0.01059875411946556,-1.0,-0.784297282426843$-0.011360673139142224,-28.942533
0,-0.8046773780138781$-0.009781341467569461,-1.0,-0.7948960365463086$-0.01059875411946556,-28.850498
1,-0.8125917219842467$-0.007914343970368623,-1.0,-0.8046773780138781$-0.009781341467569461,-28.830694
0,-0.8196001226368544$-0.007008400652607789,-1.0,-0.8125917219842467$-0.007914343970368623,-28.735926
2,-0.8236689884895478$-0.004068865852693377,-1.0,-0.8196001226368544$-0.007008400652607789,-28.629469
2,-0.8247792097738706$-0.0011102212843227756,-1.0,-0.8236689884895478$-0.004068865852693377,-28.714117
2,-0.822925622802692$0.0018535869711786197,-1.0,-0.8247792097738706$-0.0011102212843227756,-28.936903
2,-0.8181168608371863$0.004808761965505722,-1.0,-0.822925622802692$0.0018535869711786197,-29.198185
2,-0.8103756023617725$0.007741258475413792,-1.0,-0.8181168608371863$0.004808761965505722,-29.335125
2,-0.7997391985382822$0.010636403823490249,-1.0,-0.8103756023617725$0.007741258475413792,-29.476574
2,-0.7862606322034408$0.01347856633484145,-1.0,-0.7997391985382822$0.010636403823490249,-29.496822
2,-0.7700097309064835$0.016250901296957283,-1.0,-0.7862606322034408$0.01347856633484145,-29.53713
0,-0.7530745265873231$0.016935204319160395,-1.0,-0.7700097309064835$0.016250901296957283,-30.0062
2,-0.7335510137166814$0.01952351287064166,-1.0,-0.7530745265873231$0.016935204319160395,-29.833529
0,-0.713554928413159$0.019996085303522357,-1.0,-0.7335510137166814$0.01952351287064166,-30.296087
2,-0.6912100398618821$0.022344888551276934,-1.0,-0.713554928413159$0.019996085303522357,-29.689665
2,-0.6666603750670321$0.024549664794849973,-1.0,-0.6912100398618821$0.022344888551276934,-29.192913
2,-0.6400703860880148$0.026589988979017324,-1.0,-0.6666603750670321$0.024549664794849973,-28.484016
2,-0.6116245269654259$0.028445859122588853,-1.0,-0.6400703860880148$0.026589988979017324,-27.895016
2,-0.5815261212887713$0.030098405676654602,-1.0,-0.6116245269654259$0.028445859122588853,-27.496704
2,-0.5499954439912866$0.03153067729748466,-1.0,-0.5815261212887713$0.030098405676654602,-27.389225
0,-0.5192669985347468$0.030728445456539855,-1.0,-0.5499954439912866$0.03153067729748466,-27.955627
2,-0.48757104049176053$0.03169595804298623,-1.0,-0.5192669985347468$0.030728445456539855,-27.804323
2,-0.4551447646752105$0.03242627581655007,-1.0,-0.48757104049176053$0.03169595804298623,-27.920118
2,-0.4222282928554504$0.032916471819760075,-1.0,-0.4551447646752105$0.03242627581655007,-27.853981
0,-0.3910604348216329$0.031167858033817518,-1.0,-0.4222282928554504$0.032916471819760075,-28.182867
2,-0.359860628105214$0.031199806716418876,-1.0,-0.3910604348216329$0.031167858033817518,-28.426111
2,-0.3288400640971852$0.031020564008028842,-1.0,-0.359860628105214$0.031199806716418876,-28.42916
2,-0.29819848944490324$0.03064157465228196,-1.0,-0.3288400640971852$0.031020564008028842,-28.628464
2,-0.26812150075382024$0.030076988691083,-1.0,-0.29819848944490324$0.03064157465228196,-28.86494
2,-0.2387784350159259$0.029343065737894327,-1.0,-0.26812150075382024$0.030076988691083,-28.964806
2,-0.21032091207564488$0.028457522940281022,-1.0,-0.2387784350159259$0.029343065737894327,-28.969288
2,-0.1828820389926984$0.0274388730829465,-1.0,-0.21032091207564488$0.028457522940281022,-28.963339
2,-0.15657624440442702$0.02630579458827137,-1.0,-0.1828820389926984$0.0274388730829465,-28.913395
