action,newObservation,reward,observation,qValue
0,-0.40816066439107945$-0.001861703685787384,-1.0,-0.4062989607052921$0.0,-30.998396
0,-0.41187095125658385$-0.0037102868655043953,-1.0,-0.40816066439107945$-0.001861703685787384,-30.825
0,-0.41740359421747786$-0.00553264296089401,-1.0,-0.41187095125658385$-0.0037102868655043953,-30.652107
0,-0.4247192961653524$-0.007315701947874579,-1.0,-0.41740359421747786$-0.00553264296089401,-30.545708
2,-0.43176576591436217$-0.007046469749009736,-1.0,-0.4247192961653524$-0.007315701947874579,-30.577822
0,-0.4404923036165177$-0.008726537702155545,-1.0,-0.43176576591436217$-0.007046469749009736,-30.363138
0,-0.45083570250783017$-0.01034339889131245,-1.0,-0.4404923036165177$-0.008726537702155545,-30.195446
0,-0.4627205007941224$-0.011884798286292228,-1.0,-0.45083570250783017$-0.01034339889131245,-30.095562
0,-0.47605935209133515$-0.013338851297212757,-1.0,-0.4627205007941224$-0.011884798286292228,-30.075014
0,-0.4907535416053646$-0.014694189514029435,-1.0,-0.47605935209133515$-0.013338851297212757,-29.768852
0,-0.5066936719381625$-0.01594013033279787,-1.0,-0.4907535416053646$-0.014694189514029435,-29.695065
0,-0.5237605362045886$-0.017066864266426084,-1.0,-0.5066936719381625$-0.01594013033279787,-29.643126
0,-0.5418261872665151$-0.01806565106192653,-1.0,-0.5237605362045886$-0.017066864266426084,-29.613487
0,-0.5607552008590415$-0.018929013592526363,-1.0,-0.5418261872665151$-0.01806565106192653,-29.601484
0,-0.5804061180079629$-0.019650917148921476,-1.0,-0.5607552008590415$-0.018929013592526363,-29.594303
0,-0.6006330394628931$-0.020226921454930262,-1.0,-0.5804061180079629$-0.019650917148921476,-29.73405
0,-0.621287333078309$-0.020654293615415837,-1.0,-0.6006330394628931$-0.020226921454930262,-29.77743
0,-0.6422194053472119$-0.02093207226890294,-1.0,-0.621287333078309$-0.020654293615415837,-29.69949
0,-0.6632804816574713$-0.021061076310259424,-1.0,-0.6422194053472119$-0.02093207226890294,-29.606243
0,-0.6843243370295737$-0.02104385537210237,-1.0,-0.6632804816574713$-0.021061076310259424,-29.504353
0,-0.7052089204317009$-0.020884583402127208,-1.0,-0.6843243370295737$-0.02104385537210237,-29.153473
1,-0.7247978211264134$-0.019588900694712544,-1.0,-0.7052089204317009$-0.020884583402127208,-28.986471
0,-0.7439677026739605$-0.019169881547547084,-1.0,-0.7247978211264134$-0.019588900694712544,-28.661781
0,-0.7626026071594001$-0.018634904485439575,-1.0,-0.7439677026739605$-0.019169881547547084,-28.360683
0,-0.780594674256432$-0.01799206709703193,-1.0,-0.7626026071594001$-0.018634904485439575,-28.10568
0,-0.7978446314123755$-0.017249957155943428,-1.0,-0.780594674256432$-0.01799206709703193,-27.887009
2,-0.8122620617826759$-0.014417430370300462,-1.0,-0.7978446314123755$-0.017249957155943428,-27.92294
0,-0.8257751497714144$-0.013513087988738466,-1.0,-0.8122620617826759$-0.014417430370300462,-27.915848
0,-0.8383198158799051$-0.01254466610849069,-1.0,-0.8257751497714144$-0.013513087988738466,-27.91647
0,-0.8498394658533539$-0.01151964997344879,-1.0,-0.8383198158799051$-0.01254466610849069,-27.937195
0,-0.8602846536839405$-0.010445187830586513,-1.0,-0.8498394658533539$-0.01151964997344879,-27.90474
0,-0.8696126852730045$-0.009328031589064017,-1.0,-0.8602846536839405$-0.010445187830586513,-27.839878
0,-0.8777871887174296$-0.008174503444425083,-1.0,-0.8696126852730045$-0.009328031589064017,-27.790287
2,-0.8827776754502817$-0.004990486732852144,-1.0,-0.8777871887174296$-0.008174503444425083,-27.712482
2,-0.8845661769108882$-0.0017885014606065018,-1.0,-0.8827776754502817$-0.004990486732852144,-27.785471
2,-0.8831463734171694$0.0014198034937187914,-1.0,-0.8845661769108882$-0.0017885014606065018,-27.892746
