action,newObservation,reward,observation,qValue
0,-0.40939480346957285$-0.0018529472369888623,-1.0,-0.407541856232584$0.0,-30.977503
0,-0.4130876215769576$-0.003692818107384775,-1.0,-0.40939480346957285$-0.0018529472369888623,-30.804918
1,-0.41759417310153385$-0.004506551524576261,-1.0,-0.4130876215769576$-0.003692818107384775,-30.810816
0,-0.4238824260688657$-0.006288252967331853,-1.0,-0.41759417310153385$-0.004506551524576261,-30.582249
0,-0.43190744692327154$-0.008025020854405832,-1.0,-0.4238824260688657$-0.006288252967331853,-30.464954
0,-0.4416115131332465$-0.009704066209974943,-1.0,-0.43190744692327154$-0.008025020854405832,-30.298199
0,-0.4529243025389937$-0.011312789405747228,-1.0,-0.4416115131332465$-0.009704066209974943,-30.124098
0,-0.46576318804040195$-0.012838885501408276,-1.0,-0.4529243025389937$-0.011312789405747228,-30.021233
0,-0.4800336673258265$-0.014270479285424529,-1.0,-0.46576318804040195$-0.012838885501408276,-29.85118
0,-0.49562995553329925$-0.015596288207472797,-1.0,-0.4800336673258265$-0.014270479285424529,-29.6781
0,-0.5124357638419912$-0.01680580830869193,-1.0,-0.49562995553329925$-0.015596288207472797,-29.613907
0,-0.5303252790903698$-0.01788951524837861,-1.0,-0.5124357638419912$-0.01680580830869193,-29.57219
0,-0.5491643489863847$-0.01883906989601495,-1.0,-0.5303252790903698$-0.01788951524837861,-29.553314
0,-0.5688118650099492$-0.019647516023564515,-1.0,-0.5491643489863847$-0.01883906989601495,-29.539503
0,-0.5891213216954934$-0.02030945668554423,-1.0,-0.5688118650099492$-0.019647516023564515,-29.577309
0,-0.6099425178206986$-0.02082119612520529,-1.0,-0.5891213216954934$-0.02030945668554423,-29.741419
0,-0.6311233533995018$-0.021180835578803146,-1.0,-0.6099425178206986$-0.02082119612520529,-29.662514
0,-0.6525116674908995$-0.02138831409139777,-1.0,-0.6311233533995018$-0.021180835578803146,-29.601513
0,-0.6739570566568659$-0.02144538916596642,-1.0,-0.6525116674908995$-0.02138831409139777,-29.503975
0,-0.6953126130176005$-0.02135555636073456,-1.0,-0.6739570566568659$-0.02144538916596642,-29.260513
0,-0.7164365243753545$-0.021123911357754096,-1.0,-0.6953126130176005$-0.02135555636073456,-28.91225
0,-0.7371934864389824$-0.020756962063627874,-1.0,-0.7164365243753545$-0.021123911357754096,-28.562424
0,-0.7574558879849339$-0.020262401545951447,-1.0,-0.7371934864389824$-0.020756962063627874,-28.221605
0,-0.777104742739949$-0.019648854755015124,-1.0,-0.7574558879849339$-0.020262401545951447,-27.923779
0,-0.7960303556292024$-0.018925612889253412,-1.0,-0.777104742739949$-0.019648854755015124,-27.669987
0,-0.8141327245912572$-0.018102368962054742,-1.0,-0.7960303556292024$-0.018925612889253412,-27.447935
1,-0.8303216913797131$-0.016188966788455942,-1.0,-0.8141327245912572$-0.018102368962054742,-27.518274
0,-0.8455213985700422$-0.01519970719032904,-1.0,-0.8303216913797131$-0.016188966788455942,-27.469933
0,-0.8596648909815297$-0.014143492411487529,-1.0,-0.8455213985700422$-0.01519970719032904,-27.467417
0,-0.8726937027884407$-0.013028811806911069,-1.0,-0.8596648909815297$-0.014143492411487529,-27.485443
0,-0.8845573420561607$-0.01186363926771996,-1.0,-0.8726937027884407$-0.013028811806911069,-27.49089
0,-0.8952127074314777$-0.010655365375317107,-1.0,-0.8845573420561607$-0.01186363926771996,-27.374607
