action,newObservation,reward,observation,qValue
0,-0.4432520564150505$-0.0016084900287193337,-1.0,-0.4416435663863312$0.0,-30.836555
0,-0.44645732854923065$-0.0032052721341801456,-1.0,-0.4432520564150505$-0.0016084900287193337,-30.740187
0,-0.4512360109957156$-0.0047786824464849526,-1.0,-0.44645732854923065$-0.0032052721341801456,-30.659512
0,-0.4575531613806291$-0.006317150384913526,-1.0,-0.4512360109957156$-0.0047786824464849526,-30.595112
0,-0.4653624191874943$-0.007809257806865172,-1.0,-0.4575531613806291$-0.006317150384913526,-30.54747
0,-0.4746062311018132$-0.009243811914318905,-1.0,-0.4653624191874943$-0.007809257806865172,-30.484997
0,-0.4852161655808699$-0.01060993447905665,-1.0,-0.4746062311018132$-0.009243811914318905,-30.454477
0,-0.4971133339117821$-0.011897168330912186,-1.0,-0.4852161655808699$-0.01060993447905665,-30.189713
0,-0.5102089341078865$-0.013095600196104352,-1.0,-0.4971133339117821$-0.011897168330912186,-30.07697
0,-0.5244049311101932$-0.01419599700230672,-1.0,-0.5102089341078865$-0.013095600196104352,-30.022476
0,-0.5395948819520546$-0.015189950841861494,-1.0,-0.5244049311101932$-0.01419599700230672,-29.977375
0,-0.5556649080373284$-0.01607002608527374,-1.0,-0.5395948819520546$-0.015189950841861494,-29.952106
1,-0.5714948088879791$-0.015829900850650683,-1.0,-0.5556649080373284$-0.01607002608527374,-30.04756
0,-0.5879667243065954$-0.016471915418616298,-1.0,-0.5714948088879791$-0.015829900850650683,-30.057636
0,-0.6049588747992044$-0.016992150492609066,-1.0,-0.5879667243065954$-0.016471915418616298,-30.135866
0,-0.6223468653300448$-0.01738799053084043,-1.0,-0.6049588747992044$-0.016992150492609066,-30.21273
0,-0.6400050305004213$-0.01765816517037658,-1.0,-0.6223468653300448$-0.01738799053084043,-30.150856
0,-0.6578077860913659$-0.01780275559094461,-1.0,-0.6400050305004213$-0.01765816517037658,-30.061424
0,-0.6756309500522943$-0.017823163960928368,-1.0,-0.6578077860913659$-0.01780275559094461,-29.969769
0,-0.6933529964791869$-0.01772204642689252,-1.0,-0.6756309500522943$-0.017823163960928368,-29.893986
1,-0.7098562088883056$-0.016503212409118652,-1.0,-0.6933529964791869$-0.01772204642689252,-29.736555
0,-0.7260340572407799$-0.01617784835247427,-1.0,-0.7098562088883056$-0.016503212409118652,-29.47857
0,-0.7417852627811614$-0.01575120554038153,-1.0,-0.7260340572407799$-0.01617784835247427,-29.21965
0,-0.7570144437812341$-0.015229181000072653,-1.0,-0.7417852627811614$-0.01575120554038153,-28.986294
0,-0.7716326083135995$-0.01461816453236544,-1.0,-0.7570144437812341$-0.015229181000072653,-28.784117
0,-0.7855574951983745$-0.013924886884775008,-1.0,-0.7716326083135995$-0.01461816453236544,-28.621475
0,-0.798713770347688$-0.013156275149313458,-1.0,-0.7855574951983745$-0.013924886884775008,-28.485382
0,-0.811033090922012$-0.012319320574324015,-1.0,-0.798713770347688$-0.013156275149313458,-28.37604
0,-0.8224540537958986$-0.011420962873886609,-1.0,-0.811033090922012$-0.012319320574324015,-28.293503
0,-0.8329220477115394$-0.010467993915640792,-1.0,-0.8224540537958986$-0.011420962873886609,-28.263277
2,-0.8403890301848327$-0.007466982473293278,-1.0,-0.8329220477115394$-0.010467993915640792,-28.343655
2,-0.844821934868413$-0.00443290468358031,-1.0,-0.8403890301848327$-0.007466982473293278,-28.27502
2,-0.8462016131339629$-0.0013796782655500217,-1.0,-0.844821934868413$-0.00443290468358031,-28.374474
0,-0.846522179182688$-0.0003205660487250795,-1.0,-0.8462016131339629$-0.0013796782655500217,-28.800568
2,-0.8437822705052678$0.002739908677420217,-1.0,-0.846522179182688$-0.0003205660487250795,-28.655125
2,-0.8379935939324643$0.005788676572803489,-1.0,-0.8437822705052678$0.002739908677420217,-28.900917
2,-0.8291813369695681$0.008812256962896243,-1.0,-0.8379935939324643$0.005788676572803489,-29.143433
2,-0.8173850122635904$0.011796324705977704,-1.0,-0.8291813369695681$0.008812256962896243,-29.078266
2,-0.802659677880529$0.014725334383061341,-1.0,-0.8173850122635904$0.011796324705977704,-28.932152
2,-0.7850774441753616$0.017582233705167392,-1.0,-0.802659677880529$0.014725334383061341,-28.875158
2,-0.7647291452057441$0.020348298969617488,-1.0,-0.7850774441753616$0.017582233705167392,-28.809296
2,-0.7417260204091433$0.023003124796600792,-1.0,-0.7647291452057441$0.020348298969617488,-28.708996
2,-0.7162012235807748$0.02552479682836853,-1.0,-0.7417260204091433$0.023003124796600792,-28.519192
2,-0.6883109553874275$0.02789026819334724,-1.0,-0.7162012235807748$0.02552479682836853,-28.233398
2,-0.6582350080542223$0.030075947333205216,-1.0,-0.6883109553874275$0.02789026819334724,-27.819853
2,-0.6261765219533222$0.03205848610090008,-1.0,-0.6582350080542223$0.030075947333205216,-27.297066
2,-0.5923607879973415$0.03381573395598074,-1.0,-0.6261765219533222$0.03205848610090008,-26.877304
2,-0.5570329887912031$0.0353277992061384,-1.0,-0.5923607879973415$0.03381573395598074,-26.578217
2,-0.5204548532357854$0.0365781355554177,-1.0,-0.5570329887912031$0.0353277992061384,-26.334232
2,-0.48290029674849094$0.037554556487294506,-1.0,-0.5204548532357854$0.0365781355554177,-26.302458
2,-0.4446502210373197$0.03825007571117125,-1.0,-0.48290029674849094$0.037554556487294506,-26.053518
2,-0.40598673913191735$0.03866348190540235,-1.0,-0.4446502210373197$0.03825007571117125,-25.455633
2,-0.3671871586980474$0.03879958043386997,-1.0,-0.40598673913191735$0.03866348190540235,-25.193558
2,-0.3285180881892344$0.038669070508813026,-1.0,-0.3671871586980474$0.03879958043386997,-25.335527
2,-0.2902300206213083$0.03828806756792606,-1.0,-0.3285180881892344$0.038669070508813026,-25.503101
2,-0.25255270045213835$0.03767732016916995,-1.0,-0.2902300206213083$0.03828806756792606,-25.404493
2,-0.2156914987974365$0.036861201654701865,-1.0,-0.25255270045213835$0.03767732016916995,-25.400345
2,-0.17982492430365796$0.03586657449377852,-1.0,-0.2156914987974365$0.036861201654701865,-25.062002
2,-0.14510329631287047$0.03472162799078749,-1.0,-0.17982492430365796$0.03586657449377852,-24.724606
2,-0.11164851684292182$0.033454779469948646,-1.0,-0.14510329631287047$0.03472162799078749,-24.491173
2,-0.07955480789682348$0.03209370894609834,-1.0,-0.11164851684292182$0.033454779469948646,-24.301815
2,-0.04889023539681377$0.03066457250000971,-1.0,-0.07955480789682348$0.03209370894609834,-24.161072
2,-0.019698820698315342$0.02919141469849843,-1.0,-0.04889023539681377$0.03066457250000971,-23.952969
2,0.007996958219621084$0.027695778917936426,-1.0,-0.019698820698315342$0.02919141469849843,-23.720783
2,0.03419345655563433$0.02619649833601324,-1.0,0.007996958219621084$0.027695778917936426,-23.552364
2,0.058903096776838144$0.024709640221203817,-1.0,0.03419345655563433$0.02619649833601324,-23.437881
2,0.0821516682501183$0.02324857147328016,-1.0,0.058903096776838144$0.024709640221203817,-23.337149
1,0.10297578127944007$0.020824113029321776,-1.0,0.0821516682501183$0.02324857147328016,-23.358183
0,0.12041824369632251$0.01744246241688243,-1.0,0.10297578127944007$0.020824113029321776,-23.729189
0,0.13452207091908733$0.014103827222764813,-1.0,0.12041824369632251$0.01744246241688243,-24.617552
0,0.14532673216354233$0.01080466124445501,-1.0,0.13452207091908733$0.014103827222764813,-25.29192
0,0.152865252053709$0.007538519890166653,-1.0,0.14532673216354233$0.01080466124445501,-25.940035
0,0.15716208438074697$0.004296832327037973,-1.0,0.152865252053709$0.007538519890166653,-26.06543
0,0.15823168120762388$0.001069596826876915,-1.0,0.15716208438074697$0.004296832327037973,-25.992542
0,0.15607769766313684$-0.002153983544487044,-1.0,0.15823168120762388$0.001069596826876915,-25.974783
1,0.15169279635862098$-0.004384901304515843,-1.0,0.15607769766313684$-0.002153983544487044,-26.31179
0,0.1440623286131699$-0.007630467745451099,-1.0,0.15169279635862098$-0.004384901304515843,-26.087318
0,0.13316173115244045$-0.010900597460729442,-1.0,0.1440623286131699$-0.007630467745451099,-26.218157
1,0.11995798032408092$-0.013203750828359541,-1.0,0.13316173115244045$-0.010900597460729442,-26.711758
0,0.10341437643674874$-0.016543603887332184,-1.0,0.11995798032408092$-0.013203750828359541,-26.204514
0,0.08349012411680787$-0.019924252319940876,-1.0,0.10341437643674874$-0.016543603887332184,-25.814419
0,0.060143881940499216$-0.023346242176308655,-1.0,0.08349012411680787$-0.019924252319940876,-25.455688
0,0.03333822395476737$-0.026805657985731847,-1.0,0.060143881940499216$-0.023346242176308655,-25.128681
0,0.003045059217964049$-0.03029316473680332,-1.0,0.03333822395476737$-0.026805657985731847,-24.846657
0,-0.03074800120522624$-0.03379306042319029,-1.0,0.003045059217964049$-0.03029316473680332,-24.621021
0,-0.06803043297293387$-0.03728243176770764,-1.0,-0.03074800120522624$-0.03379306042319029,-24.434021
0,-0.10876097864556306$-0.04073054567262918,-1.0,-0.06803043297293387$-0.03728243176770764,-23.9898
1,-0.15185962505301773$-0.043098646407454665,-1.0,-0.10876097864556306$-0.04073054567262918,-23.65837
0,-0.1982032876701572$-0.04634366261713949,-1.0,-0.15185962505301773$-0.043098646407454665,-23.234497
0,-0.24761786806481467$-0.049414580394657445,-1.0,-0.1982032876701572$-0.04634366261713949,-22.843435
2,-0.29787380196905816$-0.05025593390424347,-1.0,-0.24761786806481467$-0.049414580394657445,-22.994175
0,-0.35069622040648896$-0.05282241843743079,-1.0,-0.29787380196905816$-0.05025593390424347,-23.416328
0,-0.40575803437049224$-0.05506181396400327,-1.0,-0.35069622040648896$-0.05282241843743079,-23.268131
0,-0.462685359220565$-0.05692732485007274,-1.0,-0.40575803437049224$-0.05506181396400327,-22.784035
