action,newObservation,reward,observation,qValue
0,-0.5808642366601564$-0.0005768821554739355,-1.0,-0.5802873545046825$0.0,-31.181786
0,-0.5820137374080229$-0.0011495007478664675,-1.0,-0.5808642366601564$-0.0005768821554739355,-31.148333
0,-0.5837273649620099$-0.0017136275539870974,-1.0,-0.5820137374080229$-0.0011495007478664675,-31.116339
0,-0.5859924697770009$-0.0022651048149910295,-1.0,-0.5837273649620099$-0.0017136275539870974,-31.086033
0,-0.5887923496935149$-0.002799879916513935,-1.0,-0.5859924697770009$-0.0022651048149910295,-31.061773
0,-0.5921063890637722$-0.0033140393702573443,-1.0,-0.5887923496935149$-0.002799879916513935,-31.069332
0,-0.5959102308723022$-0.0038038418085299666,-1.0,-0.5921063890637722$-0.0033140393702573443,-31.084026
0,-0.6001759805365332$-0.0042657496642309785,-1.0,-0.5959102308723022$-0.0038038418085299666,-31.105742
1,-0.6038724397065347$-0.0036964591700014665,-1.0,-0.6001759805365332$-0.0042657496642309785,-31.183125
0,-0.6079726488584101$-0.0041002091518753565,-1.0,-0.6038724397065347$-0.0036964591700014665,-31.206001
0,-0.6124467896975125$-0.004474140839102421,-1.0,-0.6079726488584101$-0.0041002091518753565,-31.23542
0,-0.6172624327891264$-0.0048156430916138915,-1.0,-0.6124467896975125$-0.004474140839102421,-31.270752
0,-0.6223848061524074$-0.005122373363280983,-1.0,-0.6172624327891264$-0.0048156430916138915,-31.306719
0,-0.6277770819991533$-0.00539227584674587,-1.0,-0.6223848061524074$-0.005122373363280983,-31.346704
0,-0.633400678489932$-0.005623596490778702,-1.0,-0.6277770819991533$-0.00539227584674587,-31.390797
0,-0.6392155731145934$-0.005814894624661411,-1.0,-0.633400678489932$-0.005623596490778702,-31.41473
0,-0.6451806240985674$-0.005965050983973957,-1.0,-0.6392155731145934$-0.005814894624661411,-31.441559
0,-0.6512538961052164$-0.006073272006649135,-1.0,-0.6451806240985674$-0.005965050983973957,-31.455334
0,-0.6573929864595305$-0.006139090354314057,-1.0,-0.6512538961052164$-0.006073272006649135,-31.407461
0,-0.663555348167283$-0.006162361707752554,-1.0,-0.6573929864595305$-0.006139090354314057,-31.364141
0,-0.6696986061493394$-0.006143257982056428,-1.0,-0.663555348167283$-0.006162361707752554,-31.325268
0,-0.6757808633508913$-0.006082257201551876,-1.0,-0.6696986061493394$-0.006143257982056428,-31.257713
0,-0.6817609937126571$-0.005980130361765837,-1.0,-0.6757808633508913$-0.006082257201551876,-31.19255
2,-0.6855989193934657$-0.003837925680808707,-1.0,-0.6817609937126571$-0.005980130361765837,-31.110802
2,-0.6872691121178225$-0.0016701927243567794,-1.0,-0.6855989193934657$-0.003837925680808707,-31.031061
0,-0.6887605106060536$-0.0014913984882311325,-1.0,-0.6872691121178225$-0.0016701927243567794,-31.245686
2,-0.6880632626928457$0.0006972479132079203,-1.0,-0.6887605106060536$-0.0014913984882311325,-30.958624
2,-0.6851819714419947$0.002881291250851025,-1.0,-0.6880632626928457$0.0006972479132079203,-30.95823
2,-0.6801357131631545$0.005046258278840205,-1.0,-0.6851819714419947$0.002881291250851025,-31.036274
2,-0.6729581067242404$0.007177606438914023,-1.0,-0.6801357131631545$0.005046258278840205,-31.132492
2,-0.6636974151191308$0.00926069160510961,-1.0,-0.6729581067242404$0.007177606438914023,-31.001972
2,-0.6524166469260989$0.011280768193031941,-1.0,-0.6636974151191308$0.00926069160510961,-30.659369
2,-0.6391936138664229$0.013223033059676014,-1.0,-0.6524166469260989$0.011280768193031941,-30.312773
2,-0.6241208920543936$0.015072721812029344,-1.0,-0.6391936138664229$0.013223033059676014,-29.964703
2,-0.60730562965678$0.01681526239761357,-1.0,-0.6241208920543936$0.015072721812029344,-29.617746
2,-0.5888691434333894$0.018436486223390648,-1.0,-0.60730562965678$0.01681526239761357,-29.280518
2,-0.5689462517041478$0.019922891729241547,-1.0,-0.5888691434333894$0.018436486223390648,-29.07523
2,-0.5476843020216535$0.021261949682494258,-1.0,-0.5689462517041478$0.019922891729241547,-29.020035
2,-0.5252418680385207$0.022442433983132826,-1.0,-0.5476843020216535$0.021261949682494258,-29.043665
2,-0.5017871109119905$0.02345475712653019,-1.0,-0.5252418680385207$0.022442433983132826,-29.10337
2,-0.47749582455579337$0.02429128635619707,-1.0,-0.5017871109119905$0.02345475712653019,-29.212475
2,-0.4525492089876271$0.02494661556816626,-1.0,-0.47749582455579337$0.02429128635619707,-29.447681
2,-0.42713143938737885$0.025417769600248285,-1.0,-0.4525492089876271$0.02494661556816626,-29.652498
2,-0.40142711766824646$0.025704321719132367,-1.0,-0.42713143938737885$0.025417769600248285,-29.58115
2,-0.3756187060924273$0.025808411575819167,-1.0,-0.40142711766824646$0.025704321719132367,-29.54039
2,-0.3498840471657301$0.025734658926697174,-1.0,-0.3756187060924273$0.025808411575819167,-29.510605
2,-0.3243940701348474$0.02548997703088274,-1.0,-0.3498840471657301$0.025734658926697174,-29.47694
2,-0.29931077238759235$0.025083297747255057,-1.0,-0.3243940701348474$0.02548997703088274,-29.532207
0,-0.27678554541517636$0.022525226972415976,-1.0,-0.29931077238759235$0.025083297747255057,-29.718824
2,-0.25494684980297205$0.0218386956122043,-1.0,-0.27678554541517636$0.022525226972415976,-29.891434
2,-0.23391188612501654$0.021034963677955508,-1.0,-0.25494684980297205$0.0218386956122043,-29.890572
0,-0.21578622968199754$0.018125656443019,-1.0,-0.23391188612501654$0.021034963677955508,-29.896711
0,-0.2006547720020436$0.015131457679953934,-1.0,-0.21578622968199754$0.018125656443019,-29.980515
0,-0.18858387653979236$0.012070895462251246,-1.0,-0.2006547720020436$0.015131457679953934,-29.925146
0,-0.17962344589629442$0.00896043064349793,-1.0,-0.18858387653979236$0.012070895462251246,-29.850618
0,-0.1738087375878366$0.005814708308457813,-1.0,-0.17962344589629442$0.00896043064349793,-29.67471
0,-0.17116180338066744$0.0026469342071691556,-1.0,-0.1738087375878366$0.005814708308457813,-29.644085
0,-0.17169246345370326$-0.0005306600730358257,-1.0,-0.17116180338066744$0.0026469342071691556,-29.721478
0,-0.17539876003234425$-0.0037062965786409992,-1.0,-0.17169246345370326$-0.0005306600730358257,-29.709953
0,-0.18226686593960437$-0.006868105907260102,-1.0,-0.17539876003234425$-0.0037062965786409992,-29.64859
0,-0.1922704529533039$-0.010003587013699529,-1.0,-0.18226686593960437$-0.006868105907260102,-29.363373
0,-0.20536955458272724$-0.013099101629423343,-1.0,-0.1922704529533039$-0.010003587013699529,-29.0845
0,-0.22150898944232936$-0.016139434859602113,-1.0,-0.20536955458272724$-0.013099101629423343,-28.823997
0,-0.24061644576591049$-0.019107456323581122,-1.0,-0.22150898944232936$-0.016139434859602113,-28.58319
0,-0.26260036463839886$-0.021983918872488392,-1.0,-0.24061644576591049$-0.019107456323581122,-28.389797
0,-0.28734779754317485$-0.02474743290477599,-1.0,-0.26260036463839886$-0.021983918872488392,-28.2572
0,-0.31472244929101006$-0.027374651747835224,-1.0,-0.28734779754317485$-0.02474743290477599,-28.144875
0,-0.34456314488355905$-0.02984069559254899,-1.0,-0.31472244929101006$-0.027374651747835224,-28.123978
0,-0.37668297147539387$-0.0321198265918348,-1.0,-0.34456314488355905$-0.02984069559254899,-27.954191
0,-0.4108693369887699$-0.034186365513376005,-1.0,-0.37668297147539387$-0.0321198265918348,-27.433601
2,-0.4448851489323574$-0.034015811943587576,-1.0,-0.4108693369887699$-0.034186365513376005,-26.991585
0,-0.48048584176568576$-0.03560069283332836,-1.0,-0.4448851489323574$-0.034015811943587576,-26.889494
2,-0.5154089808367431$-0.03492313907105734,-1.0,-0.48048584176568576$-0.03560069283332836,-27.20041
0,-0.5513935371889391$-0.035984556352195975,-1.0,-0.5154089808367431$-0.03492313907105734,-27.174332
0,-0.5881698743143389$-0.036776337125399794,-1.0,-0.5513935371889391$-0.035984556352195975,-27.24007
0,-0.6254649512970014$-0.0372950769826626,-1.0,-0.5881698743143389$-0.036776337125399794,-27.267496
0,-0.6630078682180788$-0.03754291692107732,-1.0,-0.6254649512970014$-0.0372950769826626,-27.217312
0,-0.7005354322385958$-0.03752756402051708,-1.0,-0.6630078682180788$-0.03754291692107732,-26.12321
0,-0.7377974162014249$-0.03726198396282909,-1.0,-0.7005354322385958$-0.03752756402051708,-25.7382
0,-0.7745612111524972$-0.036763794951072244,-1.0,-0.7377974162014249$-0.03726198396282909,-25.20628
0,-0.8106156347886151$-0.03605442363611792,-1.0,-0.7745612111524972$-0.036763794951072244,-24.82872
0,-0.8457737394729348$-0.03515810468431968,-1.0,-0.8106156347886151$-0.03605442363611792,-24.663256
0,-0.8798745535088901$-0.0341008140359553,-1.0,-0.8457737394729348$-0.03515810468431968,-24.471022
0,-0.9127837753554044$-0.032909221846514326,-1.0,-0.8798745535088901$-0.0341008140359553,-24.291058
0,-0.9443935123884217$-0.03160973703301728,-1.0,-0.9127837753554044$-0.032909221846514326,-24.061747
0,-0.9746212075047238$-0.030227695116302026,-1.0,-0.9443935123884217$-0.03160973703301728,-23.849356
0,-1.0034079263082754$-0.028786718803551506,-1.0,-0.9746212075047238$-0.030227695116302026,-23.666882
1,-1.029716186332143$-0.02630826002386746,-1.0,-1.0034079263082754$-0.028786718803551506,-23.785177
0,-1.054527883546925$-0.024811697214781953,-1.0,-1.029716186332143$-0.02630826002386746,-23.466953
0,-1.0778401852422848$-0.02331230169535972,-1.0,-1.054527883546925$-0.024811697214781953,-23.226345
0,-1.099663042924667$-0.021822857682382315,-1.0,-1.0778401852422848$-0.02331230169535972,-22.888239
0,-1.1200168037922202$-0.020353760867553236,-1.0,-1.099663042924667$-0.021822857682382315,-22.528053
0,-1.1389299825309163$-0.018913178738696093,-1.0,-1.1200168037922202$-0.020353760867553236,-22.084728
0,-1.1564372322588243$-0.017507249727907993,-1.0,-1.1389299825309163$-0.018913178738696093,-21.598053
0,-1.1725775344616711$-0.01614030220284688,-1.0,-1.1564372322588243$-0.017507249727907993,-21.074522
0,-1.1873926129517238$-0.014815078490052667,-1.0,-1.1725775344616711$-0.01614030220284688,-20.55218
0,-1.2$0.0,-1.0,-1.1873926129517238$-0.014815078490052667,-20.074501
0,-1.1987581039591646$0.0012418960408353682,-1.0,-1.2$0.0,-20.322308
0,-1.196270205713714$0.002487898245450696,-1.0,-1.1987581039591646$0.0012418960408353682,-20.376083
1,-1.1915281732028722$0.004742032510841902,-1.0,-1.196270205713714$0.002487898245450696,-20.521023
0,-1.1855168545376424$0.006011318665229854,-1.0,-1.1915281732028722$0.004742032510841902,-20.607075
0,-1.1782177026475653$0.00729915189007704,-1.0,-1.1855168545376424$0.006011318665229854,-20.649134
0,-1.1696091978053338$0.008608504842231614,-1.0,-1.1782177026475653$0.00729915189007704,-20.684168
0,-1.159667383791397$0.009941814013936751,-1.0,-1.1696091978053338$0.008608504842231614,-20.7143
0,-1.1483665312766047$0.011300852514792428,-1.0,-1.159667383791397$0.009941814013936751,-20.77124
2,-1.1336799431495959$0.01468658812700878,-1.0,-1.1483665312766047$0.011300852514792428,-20.81831
2,-1.1155770251456092$0.018102918003986623,-1.0,-1.1336799431495959$0.01468658812700878,-20.043325
2,-1.0940265251491286$0.021550499996480683,-1.0,-1.1155770251456092$0.018102918003986623,-19.265415
2,-1.0690006553220575$0.02502586982707103,-1.0,-1.0940265251491286$0.021550499996480683,-18.565676
2,-1.0404801315612195$0.028520523760837975,-1.0,-1.0690006553220575$0.02502586982707103,-17.983192
2,-1.0084601154251256$0.03202001613609399,-1.0,-1.0404801315612195$0.028520523760837975,-17.278154
2,-0.9729569619237616$0.035503153501364064,-1.0,-1.0084601154251256$0.03202001613609399,-16.657484
2,-0.9340155587599798$0.038941403163781835,-1.0,-0.9729569619237616$0.035503153501364064,-15.922064
2,-0.8917168906485436$0.04229866811143615,-1.0,-0.9340155587599798$0.038941403163781835,-14.999575
2,-0.8461852874893177$0.04553160315922596,-1.0,-0.8917168906485436$0.04229866811143615,-14.13987
2,-0.7975946415535067$0.04859064593581093,-1.0,-0.8461852874893177$0.04553160315922596,-13.631651
2,-0.7461727447026015$0.051421896850905174,-1.0,-0.7975946415535067$0.04859064593581093,-13.363077
2,-0.6922028509546732$0.05396989374792832,-1.0,-0.7461727447026015$0.051421896850905174,-13.361015
2,-0.6360216619062888$0.056181189048384275,-1.0,-0.6922028509546732$0.05396989374792832,-13.470455
2,-0.5780131956907635$0.05800846621552541,-1.0,-0.6360216619062888$0.056181189048384275,-13.872509
2,-0.5185984314799342$0.05941476421082924,-1.0,-0.5780131956907635$0.05800846621552541,-13.984745
2,-0.45822116844346816$0.060377263036466046,-1.0,-0.5185984314799342$0.05941476421082924,-13.823519
2,-0.39733109981263637$0.060890068630831795,-1.0,-0.45822116844346816$0.060377263036466046,-13.088791
0,-0.33836555272630003$0.058965547086336334,-1.0,-0.39733109981263637$0.060890068630831795,-13.421988
2,-0.2797188501895654$0.05864670253673467,-1.0,-0.33836555272630003$0.058965547086336334,-12.774403
2,-0.2217423742957409$0.05797647589382449,-1.0,-0.2797188501895654$0.05864670253673467,-11.976879
2,-0.16473283994336976$0.057009534352371126,-1.0,-0.2217423742957409$0.05797647589382449,-11.62566
2,-0.1089241784800263$0.055808661463343456,-1.0,-0.16473283994336976$0.057009534352371126,-11.05673
2,-0.05448322514635534$0.054440953333670966,-1.0,-0.1089241784800263$0.055808661463343456,-10.439906
2,-0.0015089513482747854$0.052974273798080555,-1.0,-0.05448322514635534$0.054440953333670966,-9.959145
2,0.049965348065271455$0.05147429941354624,-1.0,-0.0015089513482747854$0.052974273798080555,-9.57056
2,0.09996768095993139$0.05000233289465994,-1.0,0.049965348065271455$0.05147429941354624,-9.211332
2,0.14858160101103296$0.04861392005110156,-1.0,0.09996768095993139$0.05000233289465994,-8.477589
2,0.1959397965402905$0.047358195529257546,-1.0,0.14858160101103296$0.04861392005110156,-7.661882
2,0.2422176122966143$0.04627781575632378,-1.0,0.1959397965402905$0.047358195529257546,-6.8420367
0,0.28562692218958463$0.04340930989297036,-1.0,0.2422176122966143$0.04627781575632378,-6.570419
2,0.32839923663703563$0.04277231444745101,-1.0,0.28562692218958463$0.04340930989297036,-5.6983743
2,0.3707898051907539$0.04239056855371828,-1.0,0.32839923663703563$0.04277231444745101,-4.8716245
2,0.41307402877417126$0.042284223583417366,-1.0,0.3707898051907539$0.04239056855371828,-3.9869523
2,0.45554442254659233$0.042470393772421094,-1.0,0.41307402877417126$0.042284223583417366,-3.1062837
2,0.49850794713757207$0.04296352459097977,-1.0,0.45554442254659233$0.042470393772421094,-2.3068442
2,0.5422834681688922$0.04377552103132005,-1.0,0.49850794713757207$0.04296352459097977,-1.4517112
