action,newObservation,reward,observation,qValue
0,-0.49483090532293833$-0.001224640430566567,-1.0,-0.49360626489237175$0.0,-31.271822
0,-0.4972710370401639$-0.0024401317172255636,-1.0,-0.49483090532293833$-0.001224640430566567,-31.221092
0,-0.5009084215585975$-0.0036373845184335726,-1.0,-0.4972710370401639$-0.0024401317172255636,-31.185513
0,-0.5057158523382725$-0.004807430779675093,-1.0,-0.5009084215585975$-0.0036373845184335726,-31.151926
0,-0.5116573407135813$-0.005941488375308743,-1.0,-0.5057158523382725$-0.004807430779675093,-31.123846
0,-0.5186883706949943$-0.007031029981412981,-1.0,-0.5116573407135813$-0.005941488375308743,-30.916643
0,-0.5267562273811959$-0.008067856686201568,-1.0,-0.5186883706949943$-0.007031029981412981,-30.701546
2,-0.5338004035331542$-0.007044176151958239,-1.0,-0.5267562273811959$-0.008067856686201568,-30.67861
0,-0.5417680794193488$-0.007967675886194611,-1.0,-0.5338004035331542$-0.007044176151958239,-30.741611
0,-0.550599552995667$-0.008831473576318217,-1.0,-0.5417680794193488$-0.007967675886194611,-30.68135
0,-0.5602287421217419$-0.009629189126074945,-1.0,-0.550599552995667$-0.008831473576318217,-30.626856
0,-0.5705837590848705$-0.010355016963128533,-1.0,-0.5602287421217419$-0.009629189126074945,-30.57851
0,-0.5815875544027627$-0.01100379531789224,-1.0,-0.5705837590848705$-0.010355016963128533,-30.536674
0,-0.5931586242986674$-0.011571069895904729,-1.0,-0.5815875544027627$-0.01100379531789224,-30.576897
0,-0.605211773510193$-0.012053149211525607,-1.0,-0.5931586242986674$-0.011571069895904729,-30.688366
0,-0.6176589224130716$-0.012447148902878652,-1.0,-0.605211773510193$-0.012053149211525607,-30.736582
0,-0.6304099450306774$-0.012751022617605735,-1.0,-0.6176589224130716$-0.012447148902878652,-30.785265
0,-0.6433735225670962$-0.012963577536418875,-1.0,-0.6304099450306774$-0.012751022617605735,-30.751873
1,-0.6554579958232629$-0.012084473256166696,-1.0,-0.6433735225670962$-0.012963577536418875,-30.756937
0,-0.6675791158209466$-0.012121119997683677,-1.0,-0.6554579958232629$-0.012084473256166696,-30.68388
0,-0.6796536499752928$-0.012074534154346108,-1.0,-0.6675791158209466$-0.012121119997683677,-30.609196
2,-0.6896000612304227$-0.009946411255129982,-1.0,-0.6796536499752928$-0.012074534154346108,-30.635368
0,-0.6993522904749712$-0.009752229244548388,-1.0,-0.6896000612304227$-0.009946411255129982,-30.733738
2,-0.7068466001550618$-0.007494309680090724,-1.0,-0.6993522904749712$-0.009752229244548388,-30.789906
1,-0.7130347385432813$-0.006188138388219447,-1.0,-0.7068466001550618$-0.007494309680090724,-30.88864
2,-0.7168773602144358$-0.003842621671154571,-1.0,-0.7130347385432813$-0.006188138388219447,-30.753094
2,-0.718350265526517$-0.001472905312081249,-1.0,-0.7168773602144358$-0.003842621671154571,-30.665485
2,-0.7174442266601572$0.0009060388663598819,-1.0,-0.718350265526517$-0.001472905312081249,-30.604454
2,-0.7141649168148708$0.0032793098452863394,-1.0,-0.7174442266601572$0.0009060388663598819,-30.644417
2,-0.7085329540339576$0.005631962780913221,-1.0,-0.7141649168148708$0.0032793098452863394,-30.730211
2,-0.7005840525915407$0.007948901442416938,-1.0,-0.7085329540339576$0.005631962780913221,-30.75814
2,-0.6903692566294339$0.010214795962106768,-1.0,-0.7005840525915407$0.007948901442416938,-30.744091
2,-0.6779552135863867$0.012414043043047284,-1.0,-0.6903692566294339$0.010214795962106768,-30.728971
2,-0.6634244298484795$0.014530783737907157,-1.0,-0.6779552135863867$0.012414043043047284,-30.330692
2,-0.6468754390661263$0.016548990782353147,-1.0,-0.6634244298484795$0.014530783737907157,-29.937088
2,-0.6284228059784133$0.018452633087713007,-1.0,-0.6468754390661263$0.016548990782353147,-29.557882
2,-0.608196886655081$0.02022591932333233,-1.0,-0.6284228059784133$0.018452633087713007,-29.182453
