action,newObservation,reward,observation,qValue
0,-0.44610245221471073$-0.0015875805384156212,-1.0,-0.4445148716762951$0.0,-30.863466
0,-0.44926603335680165$-0.0031635811420909045,-1.0,-0.44610245221471073$-0.0015875805384156212,-30.768194
0,-0.4539825009979878$-0.004716467641186138,-1.0,-0.44926603335680165$-0.0031635811420909045,-30.688566
0,-0.46021730332931793$-0.0062348023313300955,-1.0,-0.4539825009979878$-0.004716467641186138,-30.625013
0,-0.46792460743795455$-0.007707304108636613,-1.0,-0.46021730332931793$-0.0062348023313300955,-30.577993
0,-0.4770475291196793$-0.009122921681724742,-1.0,-0.46792460743795455$-0.007707304108636613,-30.519972
0,-0.4875184513852447$-0.010470922265565393,-1.0,-0.4770475291196793$-0.009122921681724742,-30.493046
0,-0.4992594479906359$-0.011740996605391197,-1.0,-0.4875184513852447$-0.010470922265565393,-30.197884
0,-0.512182827386087$-0.012923379395451138,-1.0,-0.4992594479906359$-0.011740996605391197,-30.107784
0,-0.5261918096566921$-0.014008982270605121,-1.0,-0.512182827386087$-0.012923379395451138,-30.054739
0,-0.5411813443680037$-0.014989534711311554,-1.0,-0.5261918096566921$-0.014008982270605121,-30.012482
0,-0.5570390709554633$-0.015857726587459698,-1.0,-0.5411813443680037$-0.014989534711311554,-29.987581
0,-0.5736464158067249$-0.016607344851261578,-1.0,-0.5570390709554633$-0.015857726587459698,-29.982431
0,-0.5908798120411675$-0.01723339623444258,-1.0,-0.5736464158067249$-0.016607344851261578,-29.995481
2,-0.6066120198701608$-0.01573220782899337,-1.0,-0.5908798120411675$-0.01723339623444258,-30.18475
0,-0.6227280441228362$-0.01611602425267544,-1.0,-0.6066120198701608$-0.01573220782899337,-30.359451
0,-0.639111509184017$-0.01638346506118078,-1.0,-0.6227280441228362$-0.01611602425267544,-30.32515
0,-0.6556458646463136$-0.01653435546229655,-1.0,-0.639111509184017$-0.01638346506118078,-30.237846
0,-0.6722155667995401$-0.01656970215322647,-1.0,-0.6556458646463136$-0.01653435546229655,-30.15107
0,-0.6887072057506339$-0.016491638951093804,-1.0,-0.6722155667995401$-0.01656970215322647,-30.063423
0,-0.7050105500228347$-0.016303344272200794,-1.0,-0.6887072057506339$-0.016491638951093804,-29.891592
0,-0.7210194841873769$-0.01600893416454216,-1.0,-0.7050105500228347$-0.016303344272200794,-29.60685
0,-0.7366328201266127$-0.015613335939235735,-1.0,-0.7210194841873769$-0.01600893416454216,-29.345924
0,-0.751754968501104$-0.015122148374491376,-1.0,-0.7366328201266127$-0.015613335939235735,-29.109959
0,-0.766296463427022$-0.014541494925917928,-1.0,-0.751754968501104$-0.015122148374491376,-28.899841
0,-0.7801743397952309$-0.013877876368208867,-1.0,-0.766296463427022$-0.014541494925917928,-28.731594
0,-0.7933123686576271$-0.013138028862396211,-1.0,-0.7801743397952309$-0.013877876368208867,-28.591335
0,-0.8056411613308322$-0.012328792673205118,-1.0,-0.7933123686576271$-0.013138028862396211,-28.477455
2,-0.815098157088121$-0.009456995757288764,-1.0,-0.8056411613308322$-0.012328792673205118,-28.585365
0,-0.8236370985509726$-0.008538941462851642,-1.0,-0.815098157088121$-0.009456995757288764,-28.56107
