action,newObservation,reward,observation,qValue
0,-0.4516653497558984$-0.0015466480327059231,-1.0,-0.45011870172319246$0.0,-30.916342
0,-0.4547473208189835$-0.003081971063085092,-1.0,-0.4516653497558984$-0.0015466480327059231,-30.822866
0,-0.459342013709211$-0.004594692890227533,-1.0,-0.4547473208189835$-0.003081971063085092,-30.745295
1,-0.46441565309708327$-0.005073639387872263,-1.0,-0.459342013709211$-0.004594692890227533,-30.819885
0,-0.4709308374822669$-0.006515184385183596,-1.0,-0.46441565309708327$-0.005073639387872263,-30.697502
0,-0.47883938987135727$-0.007908552389090377,-1.0,-0.4709308374822669$-0.006515184385183596,-30.658415
0,-0.48808262976293365$-0.009243239891576402,-1.0,-0.47883938987135727$-0.007908552389090377,-30.62413
0,-0.49859173703488835$-0.01050910727195472,-1.0,-0.48808262976293365$-0.009243239891576402,-30.472433
0,-0.5102882212158086$-0.011696484180920274,-1.0,-0.49859173703488835$-0.01050910727195472,-30.24212
0,-0.5230845080264863$-0.012796286810677718,-1.0,-0.5102882212158086$-0.011696484180920274,-30.180937
0,-0.5368846518424225$-0.013800143815936212,-1.0,-0.5230845080264863$-0.012796286810677718,-30.13639
0,-0.5515851779673686$-0.014700526124946135,-1.0,-0.5368846518424225$-0.013800143815936212,-30.108522
0,-0.5670760525880265$-0.015490874620657947,-1.0,-0.5515851779673686$-0.014700526124946135,-30.091778
0,-0.5832417714145519$-0.01616571882652545,-1.0,-0.5670760525880265$-0.015490874620657947,-30.06671
0,-0.5999625508360666$-0.016720779421514682,-1.0,-0.5832417714145519$-0.01616571882652545,-30.14361
0,-0.6171155985477795$-0.01715304771171287,-1.0,-0.5999625508360666$-0.016720779421514682,-30.202042
0,-0.634576434665123$-0.01746083611734355,-1.0,-0.6171155985477795$-0.01715304771171287,-30.19776
0,-0.6522202299042783$-0.017643795239155283,-1.0,-0.634576434665123$-0.01746083611734355,-30.106646
0,-0.6699231249270564$-0.017702895022778078,-1.0,-0.6522202299042783$-0.017643795239155283,-30.014267
0,-0.6875634946896282$-0.017640369762571814,-1.0,-0.6699231249270564$-0.017702895022778078,-29.93372
0,-0.7050231236519225$-0.01745962896229434,-1.0,-0.6875634946896282$-0.017640369762571814,-29.71786
0,-0.722188261829719$-0.017165138177796364,-1.0,-0.7050231236519225$-0.01745962896229434,-29.409351
0,-0.7389505375403855$-0.01676227571066657,-1.0,-0.722188261829719$-0.017165138177796364,-29.125973
0,-0.7552077097954031$-0.016257172255017525,-1.0,-0.7389505375403855$-0.01676227571066657,-28.868912
0,-0.7708642510378806$-0.01565654124247753,-1.0,-0.7552077097954031$-0.016257172255017525,-28.642931
0,-0.7858317587122179$-0.01496750767433728,-1.0,-0.7708642510378806$-0.01565654124247753,-28.459625
1,-0.7990292014434016$-0.013197442731183739,-1.0,-0.7858317587122179$-0.01496750767433728,-28.45596
0,-0.8113880857371412$-0.01235888429373956,-1.0,-0.7990292014434016$-0.013197442731183739,-28.363325
0,-0.8228468809692507$-0.011458795232109562,-1.0,-0.8113880857371412$-0.01235888429373956,-28.280344
0,-0.8333508692953573$-0.010503988326106554,-1.0,-0.8228468809692507$-0.011458795232109562,-28.2537
