action,newObservation,reward,observation,qValue
0,-0.4188266820281828$-0.0017856408419038698,-1.0,-0.41704104118627894$0.0,-30.8178
0,-0.42238523867268213$-0.0035585566444993368,-1.0,-0.4188266820281828$-0.0017856408419038698,-30.674
0,-0.4276912859393791$-0.005306047266696987,-1.0,-0.42238523867268213$-0.0035585566444993368,-30.583387
0,-0.43470675584407464$-0.007015469904695527,-1.0,-0.4276912859393791$-0.005306047266696987,-30.481358
0,-0.4433810418781284$-0.008674286034053725,-1.0,-0.43470675584407464$-0.007015469904695527,-30.345686
0,-0.45365117054909193$-0.010270128670963578,-1.0,-0.4433810418781284$-0.008674286034053725,-30.185875
0,-0.4654420646341219$-0.011790894085029983,-1.0,-0.45365117054909193$-0.010270128670963578,-30.130207
0,-0.4786669245665868$-0.013224859932464902,-1.0,-0.4654420646341219$-0.011790894085029983,-30.11858
0,-0.49322775380276607$-0.014560829236179228,-1.0,-0.4786669245665868$-0.013224859932464902,-29.80017
1,-0.5080160506734628$-0.01478829687069672,-1.0,-0.49322775380276607$-0.014560829236179228,-29.819452
0,-0.5239211754177969$-0.01590512474433417,-1.0,-0.5080160506734628$-0.01478829687069672,-29.796076
0,-0.5408238821638619$-0.016902706746064932,-1.0,-0.5239211754177969$-0.01590512474433417,-29.760082
0,-0.558597458099094$-0.0177735759352321,-1.0,-0.5408238821638619$-0.016902706746064932,-29.745552
0,-0.5771090259390796$-0.018511567839985647,-1.0,-0.558597458099094$-0.0177735759352321,-29.737747
0,-0.5962209883889656$-0.019111962449885948,-1.0,-0.5771090259390796$-0.018511567839985647,-29.823574
0,-0.6157925828741461$-0.019571594485180394,-1.0,-0.5962209883889656$-0.019111962449885948,-29.897793
2,-0.6336815058668727$-0.017888922992726625,-1.0,-0.6157925828741461$-0.019571594485180394,-29.999033
0,-0.6517597343160402$-0.018078228449167538,-1.0,-0.6336815058668727$-0.017888922992726625,-30.05013
0,-0.669900263222751$-0.01814052890671076,-1.0,-0.6517597343160402$-0.018078228449167538,-29.957088
0,-0.6879784220779112$-0.01807815885516018,-1.0,-0.669900263222751$-0.01814052890671076,-29.874313
0,-0.7058730980468$-0.017894675968888857,-1.0,-0.6879784220779112$-0.01807815885516018,-29.635113
1,-0.7224678337722823$-0.016594735725482326,-1.0,-0.7058730980468$-0.017894675968888857,-29.467684
0,-0.7386579719747801$-0.01619013820249784,-1.0,-0.7224678337722823$-0.016594735725482326,-29.217846
0,-0.7543447593261156$-0.0156867873513354,-1.0,-0.7386579719747801$-0.01619013820249784,-28.972198
0,-0.7694358926832277$-0.015091133357112064,-1.0,-0.7543447593261156$-0.0156867873513354,-28.755226
0,-0.7838459059487995$-0.014410013265571942,-1.0,-0.7694358926832277$-0.015091133357112064,-28.581375
0,-0.7974964034873587$-0.013650497538559235,-1.0,-0.7838459059487995$-0.014410013265571942,-28.43439
0,-0.8103161517693287$-0.012819748281969932,-1.0,-0.7974964034873587$-0.013650497538559235,-28.31451
0,-0.8222410455301301$-0.011924893760801426,-1.0,-0.8103161517693287$-0.012819748281969932,-28.221811
0,-0.8332139680835239$-0.010972922553393721,-1.0,-0.8222410455301301$-0.011924893760801426,-28.189802
0,-0.8431845675022821$-0.009970599418758198,-1.0,-0.8332139680835239$-0.010972922553393721,-28.16437
0,-0.8521089712556477$-0.00892440375336553,-1.0,-0.8431845675022821$-0.009970599418758198,-28.100838
0,-0.8599494617212998$-0.007840490465652203,-1.0,-0.8521089712556477$-0.00892440375336553,-28.054308
2,-0.8646741339587142$-0.004724672237414346,-1.0,-0.8599494617212998$-0.007840490465652203,-27.990171
2,-0.8662643261893902$-0.0015901922306760167,-1.0,-0.8646741339587142$-0.004724672237414346,-28.103294
2,-0.864713853649778$0.00155047253961212,-1.0,-0.8662643261893902$-0.0015901922306760167,-28.224625
2,-0.8600287460287974$0.004685107620980652,-1.0,-0.864713853649778$0.00155047253961212,-28.39624
2,-0.8522275035006674$0.007801242528129932,-1.0,-0.8600287460287974$0.004685107620980652,-28.657692
2,-0.841341856718906$0.010885646781761394,-1.0,-0.8522275035006674$0.007801242528129932,-28.592655
2,-0.8274179857955694$0.013923870923336735,-1.0,-0.841341856718906$0.010885646781761394,-28.400253
2,-0.8105181210841595$0.016899864711409758,-1.0,-0.8274179857955694$0.013923870923336735,-28.264893
2,-0.7907224140815008$0.01979570700265879,-1.0,-0.8105181210841595$0.016899864711409758,-28.133583
2,-0.7681309307226187$0.022591483358882114,-1.0,-0.7907224140815008$0.01979570700265879,-27.937794
2,-0.7428655840879065$0.025265346634712266,-1.0,-0.7681309307226187$0.022591483358882114,-28.004963
2,-0.7150717931446592$0.02779379094324732,-1.0,-0.7428655840879065$0.025265346634712266,-27.788887
2,-0.6849196342704479$0.030152158874211313,-1.0,-0.7150717931446592$0.02779379094324732,-27.364315
2,-0.652604249581923$0.03231538468852491,-1.0,-0.6849196342704479$0.030152158874211313,-27.058681
2,-0.6183452969216949$0.0342589526602281,-1.0,-0.652604249581923$0.03231538468852491,-26.74849
2,-0.5823852752395242$0.035960021682170724,-1.0,-0.6183452969216949$0.0342589526602281,-26.281342
2,-0.5449866367799675$0.03739863845955676,-1.0,-0.5823852752395242$0.035960021682170724,-26.089453
2,-0.5064276994052505$0.038558937374717016,-1.0,-0.5449866367799675$0.03739863845955676,-25.91716
2,-0.4669974881528052$0.0394302112524453,-1.0,-0.5064276994052505$0.038558937374717016,-25.781301
2,-0.42698974948916146$0.04000773866364372,-1.0,-0.4669974881528052$0.0394302112524453,-25.24734
2,-0.3866964771247595$0.04029327236440196,-1.0,-0.42698974948916146$0.04000773866364372,-24.634176
2,-0.34640134860247623$0.040295128522283286,-1.0,-0.3866964771247595$0.04029327236440196,-24.23996
2,-0.3063734864078542$0.04002786219462203,-1.0,-0.34640134860247623$0.040295128522283286,-24.449661
2,-0.26686192342895987$0.039511562978894355,-1.0,-0.3063734864078542$0.04002786219462203,-24.466415
2,-0.22809107640996215$0.03877084701899771,-1.0,-0.26686192342895987$0.039511562978894355,-24.467146
2,-0.19025742601791656$0.03783365039204557,-1.0,-0.22809107640996215$0.03877084701899771,-24.252108
2,-0.15352748557125814$0.03672994044665842,-1.0,-0.19025742601791656$0.03783365039204557,-23.955532
2,-0.11803702953707264$0.035490456034185505,-1.0,-0.15352748557125814$0.03672994044665842,-23.62825
2,-0.08389146124130208$0.03414556829577056,-1.0,-0.11803702953707264$0.035490456034185505,-23.34076
2,-0.051167134981880136$0.03272432625942194,-1.0,-0.08389146124130208$0.03414556829577056,-23.122145
0,-0.021913413158731566$0.02925372182314857,-1.0,-0.051167134981880136$0.03272432625942194,-23.228024
