action,newObservation,reward,observation,qValue
1,-0.45559247388503643$-0.0005102632851134927,-1.0,-0.45508221059992293$0.0,-31.101183
1,-0.456609253446119$-0.0010167795610825994,-1.0,-0.45559247388503643$-0.0005102632851134927,-31.06956
0,-0.4591250792498796$-0.002515825803760568,-1.0,-0.456609253446119$-0.0010167795610825994,-30.905718
0,-0.46312144832155866$-0.003996369071679063,-1.0,-0.4591250792498796$-0.002515825803760568,-30.825283
0,-0.46856891298243697$-0.005447464660878322,-1.0,-0.46312144832155866$-0.003996369071679063,-30.760021
0,-0.47542722939688653$-0.006858316414449558,-1.0,-0.46856891298243697$-0.005447464660878322,-30.71032
0,-0.4836455761731919$-0.008218346776305414,-1.0,-0.47542722939688653$-0.006858316414449558,-30.67981
0,-0.4931628549846591$-0.009517278811467175,-1.0,-0.4836455761731919$-0.008218346776305414,-30.65004
0,-0.5039080861484997$-0.010745231163840593,-1.0,-0.4931628549846591$-0.009517278811467175,-30.357868
0,-0.515800911609644$-0.011892825461144346,-1.0,-0.5039080861484997$-0.010745231163840593,-30.248432
0,-0.528752215716524$-0.012951304106879996,-1.0,-0.515800911609644$-0.011892825461144346,-30.192928
0,-0.5426648705622277$-0.013912654845703677,-1.0,-0.528752215716524$-0.012951304106879996,-30.153986
0,-0.5574346076547871$-0.014769737092559495,-1.0,-0.5426648705622277$-0.013912654845703677,-30.131895
1,-0.5719510115783253$-0.01451640392353816,-1.0,-0.5574346076547871$-0.014769737092559495,-30.21453
0,-0.5871060441460639$-0.015155032567738695,-1.0,-0.5719510115783253$-0.01451640392353816,-30.194078
0,-0.6027876485023188$-0.01568160435625491,-1.0,-0.5871060441460639$-0.015155032567738695,-30.269154
0,-0.6188809071352029$-0.01609325863288418,-1.0,-0.6027876485023188$-0.01568160435625491,-30.336214
0,-0.6352692417607348$-0.016388334625531905,-1.0,-0.6188809071352029$-0.01609325863288418,-30.339039
0,-0.6518356265495131$-0.016566384788778223,-1.0,-0.6352692417607348$-0.016388334625531905,-30.252567
0,-0.6684637841836475$-0.016628157634134336,-1.0,-0.6518356265495131$-0.016566384788778223,-30.162014
0,-0.6850393340482558$-0.016575549864608293,-1.0,-0.6684637841836475$-0.016628157634134336,-30.07872
0,-0.701450863524333$-0.016411529476077144,-1.0,-0.6850393340482558$-0.016575549864608293,-29.949654
0,-0.7175908967315855$-0.01614003320725256,-1.0,-0.701450863524333$-0.016411529476077144,-29.657578
0,-0.7333567398898667$-0.015765843158281206,-1.0,-0.7175908967315855$-0.01614003320725256,-29.390198
2,-0.746651188327761$-0.013294448437894313,-1.0,-0.7333567398898667$-0.015765843158281206,-29.30638
0,-0.7593948237866034$-0.012743635458842351,-1.0,-0.746651188327761$-0.013294448437894313,-29.310825
2,-0.769513832199568$-0.010119008412964627,-1.0,-0.7593948237866034$-0.012743635458842351,-29.322266
0,-0.7789512879182641$-0.009437455718696051,-1.0,-0.769513832199568$-0.010119008412964627,-29.372051
0,-0.7876554948877973$-0.008704206969533182,-1.0,-0.7789512879182641$-0.009437455718696051,-29.24907
2,-0.7935800042224939$-0.005924509334696523,-1.0,-0.7876554948877973$-0.008704206969533182,-29.186201
2,-0.7966938926953926$-0.003113888472898777,-1.0,-0.7935800042224939$-0.005924509334696523,-29.139547
2,-0.7969811359318986$-0.00028724323650592375,-1.0,-0.7966938926953926$-0.003113888472898777,-29.222076
0,-0.7964402637594142$0.0005408721724843141,-1.0,-0.7969811359318986$-0.00028724323650592375,-29.787003
2,-0.793074045605571$0.0033662181538431893,-1.0,-0.7964402637594142$0.0005408721724843141,-29.563416
2,-0.7868998252620357$0.006174220343535306,-1.0,-0.793074045605571$0.0033662181538431893,-29.744905
2,-0.7779498921661072$0.008949933095928463,-1.0,-0.7868998252620357$0.006174220343535306,-29.922915
2,-0.7662721305499177$0.01167776161618951,-1.0,-0.7779498921661072$0.008949933095928463,-29.939098
2,-0.7519308866040597$0.014341243945858,-1.0,-0.7662721305499177$0.01167776161618951,-30.015327
2,-0.7350079672288745$0.016922919375185176,-1.0,-0.7519308866040597$0.014341243945858,-30.138292
2,-0.7156036591540181$0.01940430807485634,-1.0,-0.7350079672288745$0.016922919375185176,-30.152296
2,-0.6938376360851023$0.021766023068915803,-1.0,-0.7156036591540181$0.01940430807485634,-29.785309
2,-0.6698496067311205$0.023988029353981862,-1.0,-0.6938376360851023$0.021766023068915803,-29.298113
2,-0.6437995512515207$0.026050055479599855,-1.0,-0.6698496067311205$0.023988029353981862,-28.630278
2,-0.6158674010588527$0.027932150192667905,-1.0,-0.6437995512515207$0.026050055479599855,-28.014858
2,-0.5862520395807796$0.02961536147807307,-1.0,-0.6158674010588527$0.027932150192667905,-27.554583
2,-0.5551695405768049$0.031082499003974723,-1.0,-0.5862520395807796$0.02961536147807307,-27.440125
2,-0.5228506146804773$0.03231892589632761,-1.0,-0.5551695405768049$0.031082499003974723,-27.361534
2,-0.4895372999863221$0.03331331469415521,-1.0,-0.5228506146804773$0.03231892589632761,-27.388115
2,-0.45547900201849256$0.03405829796782954,-1.0,-0.4895372999863221$0.03331331469415521,-27.545553
2,-0.42092805368591546$0.03455094833257712,-1.0,-0.45547900201849256$0.03405829796782954,-27.112907
2,-0.3861350177375213$0.03479303594839415,-1.0,-0.42092805368591546$0.03455094833257712,-26.976185
2,-0.3513439849716984$0.034791032765822925,-1.0,-0.3861350177375213$0.03479303594839415,-27.108591
2,-0.3167881262099093$0.03455585876178905,-1.0,-0.3513439849716984$0.034791032765822925,-27.33718
2,-0.2826857340971899$0.034102392112719405,-1.0,-0.3167881262099093$0.03455585876178905,-27.39463
2,-0.24923694569765978$0.03344878839953012,-1.0,-0.2826857340971899$0.034102392112719405,-27.565794
2,-0.21662127562951677$0.03261567006814302,-1.0,-0.24923694569765978$0.03344878839953012,-27.565289
2,-0.1849960210645831$0.03162525456493367,-1.0,-0.21662127562951677$0.03261567006814302,-27.306908
2,-0.15449553332522284$0.030500487739360267,-1.0,-0.1849960210645831$0.03162525456493367,-27.11595
2,-0.12523129354794038$0.029264239777282465,-1.0,-0.15449553332522284$0.030500487739360267,-26.95602
2,-0.09729268689192919$0.027938606656011198,-1.0,-0.12523129354794038$0.029264239777282465,-26.921951
2,-0.07074834311162569$0.0265443437803035,-1.0,-0.09729268689192919$0.027938606656011198,-26.970432
2,-0.04564790046085587$0.025100442650769817,-1.0,-0.07074834311162569$0.0265443437803035,-26.893177
2,-0.02202405245057609$0.023623848010279783,-1.0,-0.04564790046085587$0.025100442650769817,-26.787373
2,0.00010525048727102679$0.022129302937847116,-1.0,-0.02202405245057609$0.023623848010279783,-26.750038
0,0.018734553549741875$0.018629303062470848,-1.0,0.00010525048727102679$0.022129302937847116,-26.612812
0,0.033867804137249435$0.015133250587507564,-1.0,0.018734553549741875$0.018629303062470848,-27.193928
1,0.04651394769434744$0.012646143557098005,-1.0,0.033867804137249435$0.015133250587507564,-27.723795
0,0.055684391689129$0.009170443994781556,-1.0,0.04651394769434744$0.012646143557098005,-27.486614
0,0.06138963808976995$0.005705246400640955,-1.0,0.055684391689129$0.009170443994781556,-27.387203
0,0.06363716252417809$0.002247524434408137,-1.0,0.06138963808976995$0.005705246400640955,-27.390024
0,0.0624301077468959$-0.00120705477728219,-1.0,0.06363716252417809$0.002247524434408137,-27.455853
0,0.05776677202975555$-0.004663335717140345,-1.0,0.0624301077468959$-0.00120705477728219,-27.56886
0,0.04964088369970963$-0.008125888330045926,-1.0,0.05776677202975555$-0.004663335717140345,-27.691633
2,0.040042666616941225$-0.009598217082768404,-1.0,0.04964088369970963$-0.008125888330045926,-28.072517
0,0.02696246627273241$-0.013080200344208814,-1.0,0.040042666616941225$-0.009598217082768404,-27.73687
0,0.010390439934453776$-0.016572026338278634,-1.0,0.02696246627273241$-0.013080200344208814,-27.282808
0,-0.009680371938193193$-0.02007081187264697,-1.0,0.010390439934453776$-0.016572026338278634,-26.86673
0,-0.0332501296519222$-0.023569757713729007,-1.0,-0.009680371938193193$-0.02007081187264697,-26.489206
0,-0.060307460000161066$-0.027057330348238866,-1.0,-0.0332501296519222$-0.023569757713729007,-26.156874
0,-0.09082398570088464$-0.030516525700723572,-1.0,-0.060307460000161066$-0.027057330348238866,-25.893608
0,-0.12474828291104265$-0.033924297210158015,-1.0,-0.09082398570088464$-0.030516525700723572,-25.675264
2,-0.1599995399905452$-0.03525125707950255,-1.0,-0.12474828291104265$-0.033924297210158015,-25.637524
0,-0.19846828597016475$-0.03846874597961955,-1.0,-0.1599995399905452$-0.03525125707950255,-25.4776
0,-0.24000683571121367$-0.041538549741048925,-1.0,-0.19846828597016475$-0.03846874597961955,-25.060823
0,-0.2844248659694957$-0.04441803025828198,-1.0,-0.24000683571121367$-0.041538549741048925,-24.856205
0,-0.3314866949041393$-0.047061828934643585,-1.0,-0.2844248659694957$-0.04441803025828198,-24.809748
0,-0.3809109130110319$-0.04942421810689263,-1.0,-0.3314866949041393$-0.047061828934643585,-24.631351
0,-0.43237290584182214$-0.05146199283079024,-1.0,-0.3809109130110319$-0.04942421810689263,-24.172846
1,-0.48451058366695604$-0.0521376778251339,-1.0,-0.43237290584182214$-0.05146199283079024,-24.524576
0,-0.5379407515171538$-0.05343016785019778,-1.0,-0.48451058366695604$-0.0521376778251339,-24.543339
0,-0.5922633877327668$-0.05432263621561292,-1.0,-0.5379407515171538$-0.05343016785019778,-24.33406
0,-0.6470746737342311$-0.05481128600146433,-1.0,-0.5922633877327668$-0.05432263621561292,-24.34814
0,-0.7019809243605181$-0.054906250626286936,-1.0,-0.6470746737342311$-0.05481128600146433,-23.333529
0,-0.7566122574440366$-0.0546313330835185,-1.0,-0.7019809243605181$-0.054906250626286936,-22.255278
2,-0.8086348818199647$-0.05202262437592808,-1.0,-0.7566122574440366$-0.0546313330835185,-22.38712
0,-0.859770901214841$-0.05113601939487632,-1.0,-0.8086348818199647$-0.05202262437592808,-21.997551
0,-0.9097918160296375$-0.05002091481479649,-1.0,-0.859770901214841$-0.05113601939487632,-21.791275
0,-0.9585221439182744$-0.04873032788863685,-1.0,-0.9097918160296375$-0.05002091481479649,-21.564743
0,-1.0058404137675756$-0.04731826984930121,-1.0,-0.9585221439182744$-0.04873032788863685,-21.191757
0,-1.0516779010897155$-0.0458374873221398,-1.0,-1.0058404137675756$-0.04731826984930121,-20.787607
0,-1.096015614235726$-0.04433771314601056,-1.0,-1.0516779010897155$-0.0458374873221398,-20.961655
0,-1.1388800905307601$-0.042864476295034155,-1.0,-1.096015614235726$-0.04433771314601056,-20.94414
0,-1.1803385361607583$-0.04145844562999819,-1.0,-1.1388800905307601$-0.042864476295034155,-20.346113
0,-1.2$0.0,-1.0,-1.1803385361607583$-0.04145844562999819,-19.532692
0,-1.1987581039591646$0.0012418960408353682,-1.0,-1.2$0.0,-20.322308
1,-1.195270205713714$0.003487898245450696,-1.0,-1.1987581039591646$0.0012418960408353682,-20.438593
0,-1.1905249399105031$0.004745265803210866,-1.0,-1.195270205713714$0.003487898245450696,-20.496632
0,-1.1845072411474293$0.006017698763073744,-1.0,-1.1905249399105031$0.004745265803210866,-20.632267
0,-1.1771986669553285$0.0073085741921008395,-1.0,-1.1845072411474293$0.006017698763073744,-20.67407
0,-1.1685778232950863$0.008620843660242093,-1.0,-1.1771986669553285$0.0073085741921008395,-20.705751
0,-1.1586209043814426$0.009956918913643621,-1.0,-1.1685778232950863$0.008620843660242093,-20.7358
2,-1.1453023603679775$0.013318544013465085,-1.0,-1.1586209043814426$0.009956918913643621,-20.792517
2,-1.1285913132527772$0.016711047115200297,-1.0,-1.1453023603679775$0.013318544013465085,-20.183043
2,-1.1084544271775$0.020136886075276982,-1.0,-1.1285913132527772$0.016711047115200297,-19.426947
2,-1.0848596369859267$0.02359479019157345,-1.0,-1.1084544271775$0.020136886075276982,-18.680317
2,-1.0577807871936784$0.027078849792248283,-1.0,-1.0848596369859267$0.02359479019157345,-18.18316
2,-1.0272031973505313$0.030577589843147047,-1.0,-1.0577807871936784$0.027078849792248283,-17.544807
2,-0.9931301036186592$0.034073093731872145,-1.0,-1.0272031973505313$0.030577589843147047,-16.9281
2,-0.9555898248463255$0.037540278772333686,-1.0,-0.9931301036186592$0.034073093731872145,-16.302563
2,-0.9146433630795675$0.040946461766757945,-1.0,-0.9555898248463255$0.037540278772333686,-15.363255
0,-0.8723919795194748$0.0422513835600927,-1.0,-0.9146433630795675$0.040946461766757945,-15.443182
2,-0.826976555598339$0.04541542392113579,-1.0,-0.8723919795194748$0.0422513835600927,-14.14477
2,-0.7785871677533795$0.04838938784495955,-1.0,-0.826976555598339$0.04541542392113579,-13.794458
1,-0.7284665002157703$0.05012066753760929,-1.0,-0.7785871677533795$0.04838938784495955,-13.902903
2,-0.675904246778645$0.052562253437125304,-1.0,-0.7284665002157703$0.05012066753760929,-13.7016735
2,-0.6212390359781284$0.0546652108005167,-1.0,-0.675904246778645$0.052562253437125304,-13.735096
1,-0.565851950622509$0.05538708535561931,-1.0,-0.6212390359781284$0.0546652108005167,-14.746941
2,-0.5091488144264774$0.056703136196031644,-1.0,-0.565851950622509$0.05538708535561931,-14.237667
