action,newObservation,reward,observation,qValue
0,-0.4201567914124823$-0.0017760961370538923,-1.0,-0.4183806952754284$0.0,-30.795277
0,-0.423696310139024$-0.003539518726541663,-1.0,-0.4201567914124823$-0.0017760961370538923,-30.664951
1,-0.4279739305133093$-0.0042776203742853,-1.0,-0.423696310139024$-0.003539518726541663,-30.736456
0,-0.4339589405772584$-0.005985010063949154,-1.0,-0.4279739305133093$-0.0042776203742853,-30.51733
0,-0.4416081754702507$-0.007649234892992286,-1.0,-0.4339589405772584$-0.005985010063949154,-30.41198
0,-0.45086615783806966$-0.009257982367818935,-1.0,-0.4416081754702507$-0.007649234892992286,-30.268726
0,-0.4616653166040648$-0.010799158765995152,-1.0,-0.45086615783806966$-0.009257982367818935,-30.20192
0,-0.4739263083552503$-0.012260991751185495,-1.0,-0.4616653166040648$-0.010799158765995152,-30.166538
0,-0.487558466345779$-0.013632157990528707,-1.0,-0.4739263083552503$-0.012260991751185495,-29.922071
0,-0.5024604003183419$-0.014901933972562939,-1.0,-0.487558466345779$-0.013632157990528707,-29.807243
0,-0.5185207658674746$-0.016060365549132736,-1.0,-0.5024604003183419$-0.014901933972562939,-29.745537
0,-0.5356192150165027$-0.017098449149028028,-1.0,-0.5185207658674746$-0.016060365549132736,-29.705345
0,-0.5536275304081286$-0.018008315391625927,-1.0,-0.5356192150165027$-0.017098449149028028,-29.687016
0,-0.5724109346393601$-0.01878340423123143,-1.0,-0.5536275304081286$-0.018008315391625927,-29.677374
0,-0.5918295546637388$-0.019418620024378653,-1.0,-0.5724109346393601$-0.01878340423123143,-29.736881
0,-0.6117400098640484$-0.019910455200309672,-1.0,-0.5918295546637388$-0.019418620024378653,-29.846264
0,-0.6319970824529101$-0.02025707258886166,-1.0,-0.6117400098640484$-0.019910455200309672,-29.810007
1,-0.6514554213007622$-0.019458338847852086,-1.0,-0.6319970824529101$-0.02025707258886166,-29.862686
0,-0.6709781767157953$-0.01952275541503307,-1.0,-0.6514554213007622$-0.019458338847852086,-29.770699
0,-0.690431249548447$-0.019453072832651738,-1.0,-0.6709781767157953$-0.01952275541503307,-29.68057
0,-0.7096846673610581$-0.019253417812611022,-1.0,-0.690431249548447$-0.019453072832651738,-29.351967
0,-0.7286138121764412$-0.01892914481538311,-1.0,-0.7096846673610581$-0.019253417812611022,-29.012743
0,-0.7471004685764951$-0.018486656400054015,-1.0,-0.7286138121764412$-0.01892914481538311,-28.700163
0,-0.7650336704774906$-0.017933201900995493,-1.0,-0.7471004685764951$-0.018486656400054015,-28.416346
0,-0.7823103352803422$-0.0172766648028516,-1.0,-0.7650336704774906$-0.017933201900995493,-28.180248
0,-0.7988356844249209$-0.016525349144578726,-1.0,-0.7823103352803422$-0.0172766648028516,-27.976921
