action,newObservation,reward,observation,qValue
0,-0.5124364326057738$-0.0010918860170567883,-1.0,-0.511344546588717$0.0,-31.312494
0,-0.5146120205496011$-0.002175587943827275,-1.0,-0.5124364326057738$-0.0010918860170567883,-31.294325
0,-0.5178550009914955$-0.0032429804418943713,-1.0,-0.5146120205496011$-0.002175587943827275,-31.278267
0,-0.5221410576111812$-0.004286056619685721,-1.0,-0.5178550009914955$-0.0032429804418943713,-31.264439
0,-0.5274380470809228$-0.005296989469741521,-1.0,-0.5221410576111812$-0.004286056619685721,-31.064848
0,-0.5337062426511878$-0.006268195570265051,-1.0,-0.5274380470809228$-0.005296989469741521,-30.85468
0,-0.5408986438346353$-0.007192401183447463,-1.0,-0.5337062426511878$-0.006268195570265051,-30.798819
0,-0.5489613542464513$-0.008062710411816006,-1.0,-0.5408986438346353$-0.007192401183447463,-30.739794
0,-0.5578340288061362$-0.008872674559684872,-1.0,-0.5489613542464513$-0.008062710411816006,-30.68375
0,-0.5674503901407943$-0.009616361334658183,-1.0,-0.5578340288061362$-0.008872674559684872,-30.633446
0,-0.5777388122029714$-0.010288422062177052,-1.0,-0.5674503901407943$-0.009616361334658183,-30.58924
0,-0.5886229669247447$-0.01088415472177331,-1.0,-0.5777388122029714$-0.010288422062177052,-30.575054
0,-0.6000225273140546$-0.01139956038930987,-1.0,-0.5886229669247447$-0.01088415472177331,-30.676186
0,-0.6118539179316433$-0.011831390617588743,-1.0,-0.6000225273140546$-0.01139956038930987,-30.76488
0,-0.6240311013584753$-0.012177183426831965,-1.0,-0.6118539179316433$-0.011831390617588743,-30.80112
0,-0.6364663872666048$-0.012435285908129501,-1.0,-0.6240311013584753$-0.012177183426831965,-30.846634
0,-0.6490712492165925$-0.012604861949987747,-1.0,-0.6364663872666048$-0.012435285908129501,-30.75341
0,-0.6617571334625362$-0.012685884245943631,-1.0,-0.6490712492165925$-0.012604861949987747,-30.660458
0,-0.6744362439431391$-0.012679110480602919,-1.0,-0.6617571334625362$-0.012685884245943631,-30.577335
