action,newObservation,reward,observation,qValue
0,-0.4509586955653371$-0.0015518565563237378,-1.0,-0.44940683900901335$0.0,-30.909628
0,-0.45405105092215114$-0.003092355356814093,-1.0,-0.4509586955653371$-0.0015518565563237378,-30.815918
0,-0.458661238005521$-0.00461018708336985,-1.0,-0.45405105092215114$-0.003092355356814093,-30.738085
2,-0.4627553818283019$-0.0040941438227809065,-1.0,-0.458661238005521$-0.00461018708336985,-30.825653
0,-0.4683033214026734$-0.005547939574371508,-1.0,-0.4627553818283019$-0.0040941438227809065,-30.74984
2,-0.47326407745374416$-0.004960756051070758,-1.0,-0.4683033214026734$-0.005547939574371508,-30.847887
0,-0.47960091069609023$-0.006336833242346054,-1.0,-0.47326407745374416$-0.004960756051070758,-30.787766
0,-0.48726677057904305$-0.00766585988295282,-1.0,-0.47960091069609023$-0.006336833242346054,-30.756607
1,-0.49520458128380024$-0.007937810704757211,-1.0,-0.48726677057904305$-0.00766585988295282,-30.857996
0,-0.5043550910014223$-0.009150509717622081,-1.0,-0.49520458128380024$-0.007937810704757211,-30.69762
0,-0.5146498481958961$-0.010294757194473762,-1.0,-0.5043550910014223$-0.009150509717622081,-30.43044
0,-0.5260117142837574$-0.011361866087861234,-1.0,-0.5146498481958961$-0.010294757194473762,-30.36544
0,-0.5383554834895261$-0.012343769205768747,-1.0,-0.5260117142837574$-0.011361866087861234,-30.315708
0,-0.5515886135336223$-0.013233130044096196,-1.0,-0.5383554834895261$-0.012343769205768747,-30.281612
0,-0.565612066397458$-0.014023452863835717,-1.0,-0.5515886135336223$-0.013233130044096196,-30.26113
1,-0.5793212531993969$-0.013709186801938894,-1.0,-0.565612066397458$-0.014023452863835717,-30.313053
0,-0.5936144651538148$-0.014293211954417913,-1.0,-0.5793212531993969$-0.013709186801938894,-30.358562
0,-0.6083864122726673$-0.014771947118852503,-1.0,-0.5936144651538148$-0.014293211954417913,-30.415562
0,-0.6235292872192743$-0.01514287494660688,-1.0,-0.6083864122726673$-0.014771947118852503,-30.473991
0,-0.6389338595511579$-0.01540457233188361,-1.0,-0.6235292872192743$-0.01514287494660688,-30.457073
0,-0.6544905755728987$-0.015556716021740845,-1.0,-0.6389338595511579$-0.01540457233188361,-30.371288
0,-0.6700906377117629$-0.015600062138864255,-1.0,-0.6544905755728987$-0.015556716021740845,-30.285645
0,-0.6856270374946565$-0.015536399782893597,-1.0,-0.6700906377117629$-0.015600062138864255,-30.189087
0,-0.7009955178583573$-0.015368480363700891,-1.0,-0.6856270374946565$-0.015536399782893597,-30.104925
0,-0.7160954435463055$-0.01509992568794813,-1.0,-0.7009955178583573$-0.015368480363700891,-29.844364
0,-0.7308305624975939$-0.014735118951288432,-1.0,-0.7160954435463055$-0.01509992568794813,-29.596697
0,-0.7451096460928692$-0.0142790835952753,-1.0,-0.7308305624975939$-0.014735118951288432,-29.372541
0,-0.7588470015144597$-0.013737355421590484,-1.0,-0.7451096460928692$-0.0142790835952753,-29.172817
0,-0.771962854923608$-0.01311585340914839,-1.0,-0.7588470015144597$-0.013737355421590484,-29.003372
0,-0.7843836093062769$-0.012420754382668832,-1.0,-0.771962854923608$-0.01311585340914839,-28.869854
0,-0.7960419854014393$-0.011658376095162383,-1.0,-0.7843836093062769$-0.012420754382668832,-28.761452
0,-0.8068770578926289$-0.010835072491189552,-1.0,-0.7960419854014393$-0.011658376095162383,-28.678322
0,-0.8168342018922652$-0.009957143999636358,-1.0,-0.8068770578926289$-0.010835072491189552,-28.603498
0,-0.8258649666396302$-0.009030764747364963,-1.0,-0.8168342018922652$-0.009957143999636358,-28.486845
0,-0.8339268942993764$-0.008061927659746252,-1.0,-0.8258649666396302$-0.009030764747364963,-28.396965
