action,newObservation,reward,observation,qValue
0,-0.54606206938469$-0.0008379234727473506,-1.0,-0.5452241459119427$0.0,-31.35656
0,-0.5477316456434808$-0.0016695762587907337,-1.0,-0.54606206938469$-0.0008379234727473506,-31.185974
2,-0.5482203834528189$-0.0004887378093381509,-1.0,-0.5477316456434808$-0.0016695762587907337,-31.002775
0,-0.5495246270771853$-0.001304243624366413,-1.0,-0.5482203834528189$-0.0004887378093381509,-31.232113
2,-0.5496346227992933$-0.00010999572210805379,-1.0,-0.5495246270771853$-0.001304243624366413,-31.058723
0,-0.5505495481558195$-0.0009149253565261447,-1.0,-0.5496346227992933$-0.00010999572210805379,-31.291374
0,-0.5522625628709711$-0.001713014715151643,-1.0,-0.5505495481558195$-0.0009149253565261447,-31.12641
2,-0.5527608640271199$-0.0004983011561487895,-1.0,-0.5522625628709711$-0.001713014715151643,-31.015087
2,-0.5520407284159895$0.000720135611130388,-1.0,-0.5527608640271199$-0.0004983011561487895,-31.207285
0,-0.5521075369041409$-6.680848815140267e-05,-1.0,-0.5520407284159895$0.000720135611130388,-31.359657
0,-0.5529607902550867$-0.0008532533509458244,-1.0,-0.5521075369041409$-6.680848815140267e-05,-31.275127
0,-0.5545941131660312$-0.0016333229109445784,-1.0,-0.5529607902550867$-0.0008532533509458244,-31.114353
2,-0.5549953058979741$-0.00040119273194285906,-1.0,-0.5545941131660312$-0.0016333229109445784,-31.026924
2,-0.5541613726731817$0.0008339332247924056,-1.0,-0.5549953058979741$-0.00040119273194285906,-31.200539
0,-0.5540985409967214$6.283167646022741e-05,-1.0,-0.5541613726731817$0.0008339332247924056,-31.35894
0,-0.5548072801308528$-0.0007087391341313691,-1.0,-0.5540985409967214$6.283167646022741e-05,-31.28042
0,-0.5562822972880668$-0.001475017157213951,-1.0,-0.5548072801308528$-0.0007087391341313691,-31.123962
2,-0.5565125806145278$-0.00023028332646099535,-1.0,-0.5562822972880668$-0.001475017157213951,-31.04092
0,-0.5574964113393921$-0.0009838307248643133,-1.0,-0.5565125806145278$-0.00023028332646099535,-31.199642
0,-0.5592264477579493$-0.0017300364185572309,-1.0,-0.5574964113393921$-0.0009838307248643133,-31.075043
0,-0.5616897851070164$-0.0024633373490670647,-1.0,-0.5592264477579493$-0.0017300364185572309,-31.033827
0,-0.5648680612349192$-0.0031782761279027824,-1.0,-0.5616897851070164$-0.0024633373490670647,-30.994926
0,-0.5687376078541265$-0.0038695466192073097,-1.0,-0.5648680612349192$-0.0031782761279027824,-30.95862
0,-0.5732696469570261$-0.004532039102899568,-1.0,-0.5687376078541265$-0.0038695466192073097,-30.925184
0,-0.5784305316570705$-0.0051608847000443716,-1.0,-0.5732696469570261$-0.004532039102899568,-30.894857
0,-0.5841820302737293$-0.005751498616658812,-1.0,-0.5784305316570705$-0.0051608847000443716,-30.86787
0,-0.5904816519084294$-0.006299621634700118,-1.0,-0.5841820302737293$-0.005751498616658812,-30.871483
0,-0.5972830110718931$-0.006801359163463729,-1.0,-0.5904816519084294$-0.006299621634700118,-30.920181
0,-0.6045362281466518$-0.007253217074758634,-1.0,-0.5972830110718931$-0.006801359163463729,-30.977108
0,-0.6121883616399881$-0.007652133493336353,-1.0,-0.6045362281466518$-0.007253217074758634,-31.041843
0,-0.6201838673498615$-0.007995505709873379,-1.0,-0.6121883616399881$-0.007652133493336353,-31.11391
0,-0.6284650787833451$-0.008281211433483563,-1.0,-0.6201838673498615$-0.007995505709873379,-31.17047
0,-0.6369727024893922$-0.008507623706047063,-1.0,-0.6284650787833451$-0.008281211433483563,-31.18834
0,-0.6456463214480254$-0.00867361895863321,-1.0,-0.6369727024893922$-0.008507623706047063,-31.207287
0,-0.6544248993413846$-0.008778577893359231,-1.0,-0.6456463214480254$-0.00867361895863321,-31.137596
0,-0.6632472784518425$-0.008822379110457872,-1.0,-0.6544248993413846$-0.008778577893359231,-31.074389
0,-0.6720526641071454$-0.008805385655302814,-1.0,-0.6632472784518425$-0.008822379110457872,-31.018034
0,-0.6807810890241908$-0.008728424917045344,-1.0,-0.6720526641071454$-0.008805385655302814,-30.968857
2,-0.6873738515766349$-0.006592762552444142,-1.0,-0.6807810890241908$-0.008728424917045344,-30.994305
2,-0.6917871272122847$-0.0044132756356498135,-1.0,-0.6873738515766349$-0.006592762552444142,-31.037617
2,-0.6939918359937516$-0.0022047087814668674,-1.0,-0.6917871272122847$-0.0044132756356498135,-30.949215
2,-0.6939735296973413$1.8306296410332962e-05,-1.0,-0.6939918359937516$-0.0022047087814668674,-30.892067
2,-0.691732328071177$0.002241201626164235,-1.0,-0.6939735296973413$1.8306296410332962e-05,-30.87387
2,-0.6872829193846826$0.004449408686494516,-1.0,-0.691732328071177$0.002241201626164235,-30.940998
2,-0.680654625142853$0.0066282942418294825,-1.0,-0.6872829193846826$0.004449408686494516,-31.060926
0,-0.6738915135865264$0.006763111556326602,-1.0,-0.680654625142853$0.0066282942418294825,-31.642277
2,-0.6650390116514657$0.008852501935060668,-1.0,-0.6738915135865264$0.006763111556326602,-31.064468
2,-0.654157255152697$0.01088175649876875,-1.0,-0.6650390116514657$0.008852501935060668,-30.723549
2,-0.6413211548809665$0.012836100271730431,-1.0,-0.654157255152697$0.01088175649876875,-30.378193
2,-0.6266203765952557$0.014700778285710847,-1.0,-0.6413211548809665$0.012836100271730431,-30.030884
2,-0.6101591786003802$0.016461197994875554,-1.0,-0.6266203765952557$0.014700778285710847,-29.684196
2,-0.592056049449473$0.018103129150907143,-1.0,-0.6101591786003802$0.016461197994875554,-29.340784
2,-0.5724430923440635$0.01961295710540949,-1.0,-0.592056049449473$0.018103129150907143,-29.11789
2,-0.5514651124320149$0.020977979912048667,-1.0,-0.5724430923440635$0.01961295710540949,-29.026018
2,-0.5292783783487889$0.02218673408322606,-1.0,-0.5514651124320149$0.020977979912048667,-29.047298
2,-0.5060490493060391$0.023229329042749814,-1.0,-0.5292783783487889$0.02218673408322606,-29.09961
2,-0.4819512824105101$0.024097766895528994,-1.0,-0.5060490493060391$0.023229329042749814,-29.19025
2,-0.45716505966882104$0.024786222741689085,-1.0,-0.4819512824105101$0.024097766895528994,-29.357018
1,-0.43287379782873425$0.024291261840086804,-1.0,-0.45716505966882104$0.024786222741689085,-29.697325
2,-0.4082546033426386$0.02461919448609567,-1.0,-0.43287379782873425$0.024291261840086804,-29.803577
2,-0.38348332928900486$0.02477127405363374,-1.0,-0.4082546033426386$0.02461919448609567,-29.754112
0,-0.36073224690247696$0.022751082386527913,-1.0,-0.38348332928900486$0.02477127405363374,-29.855312
2,-0.3381546390056448$0.022577607896832164,-1.0,-0.36073224690247696$0.022751082386527913,-29.984493
2,-0.3158972192282622$0.022257419777382596,-1.0,-0.3381546390056448$0.022577607896832164,-29.898602
2,-0.2940986973996138$0.021798521828648377,-1.0,-0.3158972192282622$0.022257419777382596,-29.945532
2,-0.2728886250176758$0.02121007238193801,-1.0,-0.2940986973996138$0.021798521828648377,-30.009964
2,-0.25238654273511407$0.02050208228256172,-1.0,-0.2728886250176758$0.02121007238193801,-30.028313
0,-0.23470143514572508$0.017685107589388988,-1.0,-0.25238654273511407$0.02050208228256172,-30.022842
0,-0.21992180677271994$0.014779628373005142,-1.0,-0.23470143514572508$0.017685107589388988,-30.076912
0,-0.20811751848600585$0.011804288286714107,-1.0,-0.21992180677271994$0.014779628373005142,-30.022705
0,-0.19934158461814946$0.008775933867856373,-1.0,-0.20811751848600585$0.011804288286714107,-29.971943
0,-0.1936317740302694$0.005709810587880061,-1.0,-0.19934158461814946$0.008775933867856373,-29.89949
0,-0.1910118925843617$0.002619881445907707,-1.0,-0.1936317740302694$0.005709810587880061,-29.903994
0,-0.1914926585121401$-0.00048076592777841114,-1.0,-0.1910118925843617$0.002619881445907707,-29.985786
0,-0.19507211464774024$-0.0035794561356001387,-1.0,-0.1914926585121401$-0.00048076592777841114,-29.911463
0,-0.2017355522868037$-0.006663437639063462,-1.0,-0.19507211464774024$-0.0035794561356001387,-29.803978
0,-0.2114549512795794$-0.009719398992775696,-1.0,-0.2017355522868037$-0.006663437639063462,-29.490246
0,-0.22418797099356028$-0.012733019713980897,-1.0,-0.2114549512795794$-0.009719398992775696,-29.205223
0,-0.23987655805081393$-0.015688587057253636,-1.0,-0.22418797099356028$-0.012733019713980897,-28.950289
0,-0.25844526976999516$-0.01856871171918125,-1.0,-0.23987655805081393$-0.015688587057253636,-28.727535
0,-0.27979944654569144$-0.02135417677569631,-1.0,-0.25844526976999516$-0.01856871171918125,-28.548103
0,-0.3038234001395251$-0.024023953593833622,-1.0,-0.27979944654569144$-0.02135417677569631,-28.41737
0,-0.33037881462804897$-0.026555414488523863,-1.0,-0.3038234001395251$-0.024023953593833622,-28.313877
0,-0.35930357764121784$-0.02892476301316886,-1.0,-0.33037881462804897$-0.026555414488523863,-28.33789
0,-0.39041126560328515$-0.0311076879620673,-1.0,-0.35930357764121784$-0.02892476301316886,-28.065054
0,-0.42349149198658054$-0.033080226383295386,-1.0,-0.39041126560328515$-0.0311076879620673,-27.408058
0,-0.45831128753786776$-0.034819795551287246,-1.0,-0.42349149198658054$-0.033080226383295386,-26.892183
0,-0.49461761454232145$-0.03630632700445369,-1.0,-0.45831128753786776$-0.034819795551287246,-26.858543
0,-0.5321410265162998$-0.037523411973978335,-1.0,-0.49461761454232145$-0.03630632700445369,-26.867626
0,-0.5706003786206083$-0.0384593521043085,-1.0,-0.5321410265162998$-0.037523411973978335,-26.920095
0,-0.6097083856698073$-0.03910800704919905,-1.0,-0.5706003786206083$-0.0384593521043085,-26.92823
0,-0.6491777297391985$-0.039469344069391156,-1.0,-0.6097083856698073$-0.03910800704919905,-26.981976
2,-0.6867273534597631$-0.03754962372056463,-1.0,-0.6491777297391985$-0.039469344069391156,-26.488705
2,-0.7221017676503934$-0.0353744141906302,-1.0,-0.6867273534597631$-0.03754962372056463,-26.174314
0,-0.7570738563667272$-0.03497208871633386,-1.0,-0.7221017676503934$-0.0353744141906302,-25.819515
0,-0.7914345879024722$-0.03436073153574506,-1.0,-0.7570738563667272$-0.03497208871633386,-25.329746
0,-0.8249958311176544$-0.03356124321518214,-1.0,-0.7914345879024722$-0.03436073153574506,-25.100815
0,-0.8575922611003133$-0.03259642998265887,-1.0,-0.8249958311176544$-0.03356124321518214,-24.91685
0,-0.8890823426351878$-0.031490081534874544,-1.0,-0.8575922611003133$-0.03259642998265887,-24.737953
0,-0.9193484446657245$-0.030266102030536698,-1.0,-0.8890823426351878$-0.031490081534874544,-24.575441
0,-0.9482961891413138$-0.02894774447558927,-1.0,-0.9193484446657245$-0.030266102030536698,-24.369076
0,-0.975853170347975$-0.0275569812066613,-1.0,-0.9482961891413138$-0.02894774447558927,-24.193565
0,-1.0019671960194343$-0.026114025671459172,-1.0,-0.975853170347975$-0.0275569812066613,-24.046589
0,-1.0266042014812085$-0.024637005461774174,-1.0,-1.0019671960194343$-0.026114025671459172,-23.919224
0,-1.0497459763937906$-0.023141774912582083,-1.0,-1.0266042014812085$-0.024637005461774174,-23.75179
0,-1.0713878243688155$-0.021641847975024796,-1.0,-1.0497459763937906$-0.023141774912582083,-23.525791
0,-1.091536252609959$-0.02014842824114345,-1.0,-1.0713878243688155$-0.021641847975024796,-23.179522
0,-1.1102067648656984$-0.018670512255739354,-1.0,-1.091536252609959$-0.02014842824114345,-22.787655
0,-1.1274218085976888$-0.0172150437319904,-1.0,-1.1102067648656984$-0.018670512255739354,-22.395868
0,-1.1432089077413798$-0.015787099143691113,-1.0,-1.1274218085976888$-0.0172150437319904,-21.993637
0,-1.1575989964211615$-0.014390088679781643,-1.0,-1.1432089077413798$-0.015787099143691113,-21.497087
0,-1.170624956598537$-0.013025960177375527,-1.0,-1.1575989964211615$-0.014390088679781643,-21.033466
0,-1.182320353639052$-0.011695397040515153,-1.0,-1.170624956598537$-0.013025960177375527,-20.613771
0,-1.192718357741071$-0.010398004102018873,-1.0,-1.182320353639052$-0.011695397040515153,-20.24817
0,-1.2$0.0,-1.0,-1.192718357741071$-0.010398004102018873,-20.048128
0,-1.1987581039591646$0.0012418960408353682,-1.0,-1.2$0.0,-20.322308
0,-1.196270205713714$0.002487898245450696,-1.0,-1.1987581039591646$0.0012418960408353682,-20.376083
2,-1.190528173202872$0.005742032510841903,-1.0,-1.196270205713714$0.002487898245450696,-20.600264
0,-1.18351371784087$0.0070144553620020925,-1.0,-1.190528173202872$0.005742032510841903,-20.5525
0,-1.1752054138452024$0.00830830399566748,-1.0,-1.18351371784087$0.0070144553620020925,-20.585453
0,-1.1655791981213166$0.00962621572388587,-1.0,-1.1752054138452024$0.00830830399566748,-20.626516
0,-1.154608992150046$0.010970205971270722,-1.0,-1.1655791981213166$0.00962621572388587,-20.67832
2,-1.140267460663713$0.01434153148633284,-1.0,-1.154608992150046$0.010970205971270722,-20.73966
