action,newObservation,reward,observation,qValue
0,-0.4440139668100948$-0.001602905314008027,-1.0,-0.4424110614960868$0.0,-30.843704
0,-0.44720810354754076$-0.0031941367374459474,-1.0,-0.4440139668100948$-0.001602905314008027,-30.747673
0,-0.4519701684485701$-0.0047620649010293135,-1.0,-0.44720810354754076$-0.0031941367374459474,-30.667274
0,-0.45826532304250306$-0.006295154593933007,-1.0,-0.4519701684485701$-0.0047620649010293135,-30.603104
0,-0.46604734722744723$-0.00778202418494418,-1.0,-0.45826532304250306$-0.006295154593933007,-30.555626
0,-0.47525886584490473$-0.009211518617457516,-1.0,-0.46604734722744723$-0.00778202418494418,-30.494343
0,-0.48583166434211694$-0.010572798497212198,-1.0,-0.47525886584490473$-0.009211518617457516,-30.464787
0,-0.4976871105330334$-0.011855446190916469,-1.0,-0.48583166434211694$-0.010572798497212198,-30.191887
0,-0.5107366985495876$-0.013049588016554155,-1.0,-0.4976871105330334$-0.011855446190916469,-30.085207
0,-0.5248827282079004$-0.014146029658312801,-1.0,-0.5107366985495876$-0.013049588016554155,-30.031622
0,-0.5400191282454534$-0.015136400037552972,-1.0,-0.5248827282079004$-0.014146029658312801,-29.986761
0,-0.5560324254402083$-0.01601329719475481,-1.0,-0.5400191282454534$-0.015136400037552972,-29.961586
0,-0.5728028539104465$-0.01677042847023827,-1.0,-0.5560324254402083$-0.01601329719475481,-29.956362
0,-0.5902055904914933$-0.017402736581046803,-1.0,-0.5728028539104465$-0.01677042847023827,-29.968353
1,-0.6071120936939776$-0.016906503202484224,-1.0,-0.5902055904914933$-0.017402736581046803,-30.154257
0,-0.6243987791675129$-0.01728668547353528,-1.0,-0.6071120936939776$-0.016906503202484224,-30.237988
0,-0.6419409342131528$-0.017542155045639937,-1.0,-0.6243987791675129$-0.01728668547353528,-30.159088
0,-0.6596140512835511$-0.017673117070398318,-1.0,-0.6419409342131528$-0.017542155045639937,-30.069393
0,-0.67729512746564$-0.017681076182088917,-1.0,-0.6596140512835511$-0.017673117070398318,-29.979992
0,-0.6948638944114934$-0.01756876694585339,-1.0,-0.67729512746564$-0.017681076182088917,-29.903805
0,-0.7122039461088688$-0.017340051697375434,-1.0,-0.6948638944114934$-0.01756876694585339,-29.588184
2,-0.7272037367821531$-0.014999790673284247,-1.0,-0.7122039461088688$-0.017340051697375434,-29.440672
0,-0.7417696894866566$-0.014565952704503483,-1.0,-0.7272037367821531$-0.014999790673284247,-29.397884
0,-0.7558137103116145$-0.014044020824957882,-1.0,-0.7417696894866566$-0.014565952704503483,-29.188793
0,-0.769253611460005$-0.013439901148390524,-1.0,-0.7558137103116145$-0.014044020824957882,-29.00666
0,-0.7820134046262763$-0.01275979316627126,-1.0,-0.769253611460005$-0.013439901148390524,-28.864296
0,-0.7940234720610534$-0.012010067434777016,-1.0,-0.7820134046262763$-0.01275979316627126,-28.747192
0,-0.8052206268235801$-0.01119715476252665,-1.0,-0.7940234720610534$-0.012010067434777016,-28.655514
0,-0.8155480769131467$-0.010327450089566606,-1.0,-0.8052206268235801$-0.01119715476252665,-28.589336
1,-0.823955310177648$-0.008407233264501329,-1.0,-0.8155480769131467$-0.010327450089566606,-28.595623
2,-0.8294025650977418$-0.005447254920093828,-1.0,-0.823955310177648$-0.008407233264501329,-28.51614
2,-0.831864743240388$-0.0024621781426461494,-1.0,-0.8294025650977418$-0.005447254920093828,-28.530409
2,-0.8313306735883328$0.0005340696520551658,-1.0,-0.831864743240388$-0.0024621781426461494,-28.685755
2,-0.8278027700111744$0.0035279035771583877,-1.0,-0.8313306735883328$0.0005340696520551658,-28.99594
2,-0.8212971060882619$0.006505663922912512,-1.0,-0.8278027700111744$0.0035279035771583877,-29.15027
2,-0.8118439020466025$0.009453204041659367,-1.0,-0.8212971060882619$0.006505663922912512,-29.359678
2,-0.7994883890214093$0.01235551302519321,-1.0,-0.8118439020466025$0.009453204041659367,-29.377419
2,-0.7842919856855451$0.015196403335864155,-1.0,-0.7994883890214093$0.01235551302519321,-29.348537
2,-0.766333691513058$0.01795829417248713,-1.0,-0.7842919856855451$0.015196403335864155,-29.315445
2,-0.7457115703779245$0.020622121135133543,-1.0,-0.766333691513058$0.01795829417248713,-29.251858
0,-0.724544169800655$0.02116740057726951,-1.0,-0.7457115703779245$0.020622121135133543,-29.656208
2,-0.7009593167188815$0.023584853081773466,-1.0,-0.724544169800655$0.02116740057726951,-29.451702
2,-0.6751061429271443$0.025853173791737093,-1.0,-0.7009593167188815$0.023584853081773466,-29.04868
2,-0.6471553866692131$0.027950756257931152,-1.0,-0.6751061429271443$0.025853173791737093,-28.344133
2,-0.6172990307747437$0.029856355894469454,-1.0,-0.6471553866692131$0.027950756257931152,-27.697313
2,-0.5857491414362223$0.03154988933852146,-1.0,-0.6172990307747437$0.029856355894469454,-27.254902
2,-0.552735820408425$0.033013321027797346,-1.0,-0.5857491414362223$0.03154988933852146,-27.148129
2,-0.5185042497227632$0.0342315706856617,-1.0,-0.552735820408425$0.033013321027797346,-26.915401
2,-0.4833108864936619$0.03519336322910132,-1.0,-0.5185042497227632$0.0342315706856617,-26.83488
2,-0.4474189473118159$0.03589193918184597,-1.0,-0.4833108864936619$0.03519336322910132,-26.82778
2,-0.4110933961959177$0.0363255511158982,-1.0,-0.4474189473118159$0.03589193918184597,-26.360714
2,-0.3745957060638184$0.036497690132099275,-1.0,-0.4110933961959177$0.0363255511158982,-26.238247
2,-0.33817869229005326$0.036417013773765154,-1.0,-0.3745957060638184$0.036497690132099275,-26.43182
2,-0.30208171343736856$0.03609697885268472,-1.0,-0.33817869229005326$0.036417013773765154,-26.639051
