action,newObservation,reward,observation,qValue
0,-0.5639932249174889$-0.0007030172263023428,-1.0,-0.5632902076911865$0.0,-31.176788
0,-0.5653940247406188$-0.0014007998231298647,-1.0,-0.5639932249174889$-0.0007030172263023428,-31.10549
0,-0.5674821809092561$-0.0020881561686372702,-1.0,-0.5653940247406188$-0.0014007998231298647,-31.0665
0,-0.5702421614363887$-0.0027599805271326626,-1.0,-0.5674821809092561$-0.0020881561686372702,-31.02957
0,-0.573653457075628$-0.003411295639239254,-1.0,-0.5702421614363887$-0.0027599805271326626,-30.994982
1,-0.5766907518827373$-0.0030372948071092937,-1.0,-0.573653457075628$-0.003411295639239254,-30.994024
0,-0.5803315383345417$-0.0036407864518042945,-1.0,-0.5766907518827373$-0.0030372948071092937,-30.991806
0,-0.5845488803474016$-0.00421734201285999,-1.0,-0.5803315383345417$-0.0036407864518042945,-30.96316
0,-0.5893116395950624$-0.004762759247660781,-1.0,-0.5845488803474016$-0.00421734201285999,-30.950087
0,-0.5945847384653518$-0.005273098870289401,-1.0,-0.5893116395950624$-0.004762759247660781,-30.980564
0,-0.6003294576101316$-0.005744719144779787,-1.0,-0.5945847384653518$-0.005273098870289401,-31.018835
1,-0.6055037654846589$-0.005174307874527285,-1.0,-0.6003294576101316$-0.005744719144779787,-31.121408
0,-0.6110699486554692$-0.00556618317081026,-1.0,-0.6055037654846589$-0.005174307874527285,-31.15398
0,-0.6169876013222525$-0.005917652666783309,-1.0,-0.6110699486554692$-0.00556618317081026,-31.201477
0,-0.6232139648927228$-0.006226363570470318,-1.0,-0.6169876013222525$-0.005917652666783309,-31.253372
0,-0.6297042856160454$-0.006490320723322531,-1.0,-0.6232139648927228$-0.006226363570470318,-31.304909
0,-0.6364121860735672$-0.006707900457521783,-1.0,-0.6297042856160454$-0.006490320723322531,-31.333754
0,-0.643290046011164$-0.006877859937596849,-1.0,-0.6364121860735672$-0.006707900457521783,-31.355272
1,-0.6492893877858005$-0.005999341774636414,-1.0,-0.643290046011164$-0.006877859937596849,-31.428253
0,-0.6553682305571713$-0.006078842771370861,-1.0,-0.6492893877858005$-0.005999341774636414,-31.427471
0,-0.6614843413529673$-0.006116110795796038,-1.0,-0.6553682305571713$-0.006078842771370861,-31.382908
0,-0.6675955514269438$-0.006111210073976531,-1.0,-0.6614843413529673$-0.006116110795796038,-31.343044
0,-0.6736600637132862$-0.006064512286342402,-1.0,-0.6675955514269438$-0.006111210073976531,-31.282423
0,-0.6796367482824419$-0.005976684569155649,-1.0,-0.6736600637132862$-0.006064512286342402,-31.216873
2,-0.6834854230766088$-0.003848674794166792,-1.0,-0.6796367482824419$-0.005976684569155649,-31.14115
2,-0.6851804040719912$-0.0016949809953824132,-1.0,-0.6834854230766088$-0.003848674794166792,-31.061417
2,-0.6847104284403667$0.0004699756316245158,-1.0,-0.6851804040719912$-0.0016949809953824132,-31.012703
2,-0.6820786160752449$0.002631812365121824,-1.0,-0.6847104284403667$0.0004699756316245158,-31.009087
2,-0.6773024805446188$0.004776135530626078,-1.0,-0.6820786160752449$0.002631812365121824,-31.062317
2,-0.6704139863891345$0.006888494155484314,-1.0,-0.6773024805446188$0.004776135530626078,-31.158932
2,-0.6614596357101762$0.008954350678958282,-1.0,-0.6704139863891345$0.006888494155484314,-31.025623
2,-0.6505005539763877$0.010959081733788432,-1.0,-0.6614596357101762$0.008954350678958282,-30.68729
2,-0.6376125337503792$0.012888020226008597,-1.0,-0.6505005539763877$0.010959081733788432,-30.344803
2,-0.6228859864817841$0.014726547268595127,-1.0,-0.6376125337503792$0.012888020226008597,-30.000643
2,-0.6064257475326583$0.01646023894912572,-1.0,-0.6228859864817841$0.014726547268595127,-29.657373
2,-0.588350679046493$0.0180750684861654,-1.0,-0.6064257475326583$0.01646023894912572,-29.326536
2,-0.5687930198160082$0.01955765923048485,-1.0,-0.588350679046493$0.0180750684861654,-29.122375
2,-0.5478974412888121$0.02089557852719605,-1.0,-0.5687930198160082$0.01955765923048485,-29.081915
2,-0.5258197841246741$0.022077657164137978,-1.0,-0.5478974412888121$0.02089557852719605,-29.10023
2,-0.5027254695198426$0.023094314604831447,-1.0,-0.5258197841246741$0.022077657164137978,-29.155624
2,-0.4787876024187344$0.023937867101108207,-1.0,-0.5027254695198426$0.023094314604831447,-29.252716
2,-0.45418480772562403$0.02460279469311036,-1.0,-0.4787876024187344$0.023937867101108207,-29.45406
2,-0.4290988632974004$0.025085944428223664,-1.0,-0.45418480772562403$0.02460279469311036,-29.719744
2,-0.4037122123453241$0.025386650952076248,-1.0,-0.4290988632974004$0.025085944428223664,-29.646582
2,-0.3782054506872702$0.02550676165805394,-1.0,-0.4037122123453241$0.025386650952076248,-29.602768
2,-0.352754889507919$0.025450561179351162,-1.0,-0.3782054506872702$0.02550676165805394,-29.57157
2,-0.327530291255916$0.025224598252003034,-1.0,-0.352754889507919$0.025450561179351162,-29.51304
2,-0.30269286541836515$0.02483742583755082,-1.0,-0.327530291255916$0.025224598252003034,-29.565065
2,-0.2783935935085316$0.02429927190983356,-1.0,-0.30269286541836515$0.02483742583755082,-29.621231
2,-0.254771930747998$0.023621662760533606,-1.0,-0.2783935935085316$0.02429927190983356,-29.693472
2,-0.23195490805679267$0.022817022691205304,-1.0,-0.254771930747998$0.023621662760533606,-29.685072
2,-0.21005663451043213$0.02189827354636053,-1.0,-0.23195490805679267$0.022817022691205304,-29.706387
0,-0.19117817946125926$0.01887845504917287,-1.0,-0.21005663451043213$0.02189827354636053,-29.738853
0,-0.17539969533716518$0.015778484124094088,-1.0,-0.19117817946125926$0.01887845504917287,-29.837807
0,-0.16278301701852066$0.01261667831864452,-1.0,-0.17539969533716518$0.015778484124094088,-29.70108
0,-0.15337411028765918$0.009408906730861482,-1.0,-0.16278301701852066$0.01261667831864452,-29.53915
0,-0.14720519901246265$0.006168911275196539,-1.0,-0.15337411028765918$0.009408906730861482,-29.379898
0,-0.14429644357779417$0.0029087554346684786,-1.0,-0.14720519901246265$0.006168911275196539,-29.348633
0,-0.14465708184213463$-0.0003606382643404544,-1.0,-0.14429644357779417$0.0029087554346684786,-29.441732
0,-0.14828597783190517$-0.0036288959897705403,-1.0,-0.14465708184213463$-0.0003606382643404544,-29.538704
0,-0.15517155334650964$-0.00688557551460448,-1.0,-0.14828597783190517$-0.0036288959897705403,-29.477873
