action,newObservation,reward,observation,qValue
0,-0.4128012562438889$-0.0018287162103832345,-1.0,-0.4109725400335057$0.0,-30.919825
0,-0.4164457363542915$-0.0036444801104025663,-1.0,-0.4128012562438889$-0.0018287162103832345,-30.749493
0,-0.4218800946434319$-0.005434358289140398,-1.0,-0.4164457363542915$-0.0036444801104025663,-30.622196
0,-0.42906555796398116$-0.007185463320549276,-1.0,-0.4218800946434319$-0.005434358289140398,-30.517698
0,-0.43795055457616583$-0.008884996612184679,-1.0,-0.42906555796398116$-0.007185463320549276,-30.37194
0,-0.44847086796225116$-0.010520313386085313,-1.0,-0.43795055457616583$-0.008884996612184679,-30.201921
0,-0.46054988233965327$-0.012079014377402103,-1.0,-0.44847086796225116$-0.010520313386085313,-30.05519
0,-0.47409894887266774$-0.013549066533014468,-1.0,-0.46054988233965327$-0.012079014377402103,-30.025688
0,-0.48901790114116467$-0.014918952268496953,-1.0,-0.47409894887266774$-0.013549066533014468,-29.729702
0,-0.5051957449961687$-0.016177843855003992,-1.0,-0.48901790114116467$-0.014918952268496953,-29.655563
0,-0.5225115414748193$-0.017315796478650534,-1.0,-0.5051957449961687$-0.016177843855003992,-29.603556
0,-0.5408354921949374$-0.01832395072011819,-1.0,-0.5225115414748193$-0.017315796478650534,-29.574133
0,-0.5600302251453024$-0.01919473295036495,-1.0,-0.5408354921949374$-0.01832395072011819,-29.560905
0,-0.5799522658779365$-0.01992204073263402,-1.0,-0.5600302251453024$-0.01919473295036495,-29.554264
0,-0.6004536658883103$-0.020501400010373785,-1.0,-0.5799522658779365$-0.01992204073263402,-29.699272
0,-0.6213837476781574$-0.02093008178984708,-1.0,-0.6004536658883103$-0.020501400010373785,-29.741081
1,-0.6415909158736227$-0.020207168195465308,-1.0,-0.6213837476781574$-0.02093008178984708,-29.79106
0,-0.6619315079993452$-0.020340592125722475,-1.0,-0.6415909158736227$-0.020207168195465308,-29.708267
0,-0.6822641294235273$-0.020332621424182122,-1.0,-0.6619315079993452$-0.020340592125722475,-29.607838
0,-0.7024511908217554$-0.020187061398228155,-1.0,-0.6822641294235273$-0.020332621424182122,-29.322208
0,-0.7223603020442341$-0.019909111222478605,-1.0,-0.7024511908217554$-0.020187061398228155,-28.994064
0,-0.7418654829812218$-0.01950518093698767,-1.0,-0.7223603020442341$-0.019909111222478605,-28.65453
0,-0.7608481621220935$-0.018982679140871744,-1.0,-0.7418654829812218$-0.01950518093698767,-28.344341
0,-0.7791979449832241$-0.018349782861130624,-1.0,-0.7608481621220935$-0.018982679140871744,-28.078728
0,-0.7968131464200303$-0.017615201436806137,-1.0,-0.7791979449832241$-0.018349782861130624,-27.851862
0,-0.8136010920895248$-0.016787945669494507,-1.0,-0.7968131464200303$-0.017615201436806137,-27.655582
0,-0.829478204213489$-0.015877112123964095,-1.0,-0.8136010920895248$-0.016787945669494507,-27.546087
2,-0.8423698947661595$-0.012891690552670613,-1.0,-0.829478204213489$-0.015877112123964095,-27.757915
0,-0.8542189062113528$-0.011849011445193245,-1.0,-0.8423698947661595$-0.012891690552670613,-27.84493
0,-0.8649753043830863$-0.010756398171733617,-1.0,-0.8542189062113528$-0.011849011445193245,-27.82351
0,-0.874596047467314$-0.009620743084227652,-1.0,-0.8649753043830863$-0.010756398171733617,-27.755756
0,-0.8830445205963735$-0.008448473129059535,-1.0,-0.874596047467314$-0.009620743084227652,-27.688847
2,-0.888290061526125$-0.005245540929751442,-1.0,-0.8830445205963735$-0.008448473129059535,-27.614143
2,-0.890314343327154$-0.0020242818010290306,-1.0,-0.888290061526125$-0.005245540929751442,-27.677036
2,-0.8891104403920145$0.0012039029351395172,-1.0,-0.890314343327154$-0.0020242818010290306,-27.78098
2,-0.8846824617067074$0.0044279786853070905,-1.0,-0.8891104403920145$0.0012039029351395172,-27.942245
2,-0.8770457693731044$0.007636692333602937,-1.0,-0.8846824617067074$0.0044279786853070905,-28.137196
2,-0.8662277717198062$0.010817997653298115,-1.0,-0.8770457693731044$0.007636692333602937,-28.006056
2,-0.8522692509216402$0.013958520798166021,-1.0,-0.8662277717198062$0.010817997653298115,-27.587109
2,-0.8352261530128972$0.01704309790874306,-1.0,-0.8522692509216402$0.013958520798166021,-27.309042
2,-0.8151717324029603$0.020054420609936938,-1.0,-0.8352261530128972$0.01704309790874306,-27.124859
2,-0.7921989036212082$0.022972828781752115,-1.0,-0.8151717324029603$0.020054420609936938,-26.895542
2,-0.7664226119213488$0.025776291699859392,-1.0,-0.7921989036212082$0.022972828781752115,-26.81638
0,-0.7399819955613438$0.026440616360004995,-1.0,-0.7664226119213488$0.025776291699859392,-27.461441
2,-0.7110301060887549$0.028951889472588838,-1.0,-0.7399819955613438$0.026440616360004995,-27.382729
2,-0.6797453956297679$0.031284710458987036,-1.0,-0.7110301060887549$0.028951889472588838,-26.992205
0,-0.6483319482620118$0.031413447367756045,-1.0,-0.6797453956297679$0.031284710458987036,-27.483208
2,-0.6150046820012391$0.0333272662607727,-1.0,-0.6483319482620118$0.031413447367756045,-26.992615
2,-0.5800004308224678$0.035004251178771414,-1.0,-0.6150046820012391$0.0333272662607727,-26.61707
2,-0.5435751828387992$0.03642524798366852,-1.0,-0.5800004308224678$0.035004251178771414,-26.331617
2,-0.506000201466597$0.037574981372202255,-1.0,-0.5435751828387992$0.03642524798366852,-26.15078
2,-0.46755714809135307$0.038443053375243876,-1.0,-0.506000201466597$0.037574981372202255,-26.110611
2,-0.42853242962985505$0.03902471846149803,-1.0,-0.46755714809135307$0.038443053375243876,-25.566217
2,-0.38921108230528206$0.039321347324572965,-1.0,-0.42853242962985505$0.03902471846149803,-25.058197
