action,newObservation,reward,observation,qValue
0,-0.42066978263718063$-0.0017724115915695431,-1.0,-0.4188973710456111$0.0,-30.786587
0,-0.4242019522576544$-0.0035321696204737496,-1.0,-0.42066978263718063$-0.0017724115915695431,-30.661465
0,-0.42946859941253607$-0.005266647154881688,-1.0,-0.4242019522576544$-0.0035321696204737496,-30.571516
0,-0.4364318772854479$-0.006963277872911825,-1.0,-0.42946859941253607$-0.005266647154881688,-30.47025
0,-0.4450414814543924$-0.008609604168944445,-1.0,-0.4364318772854479$-0.006963277872911825,-30.337671
0,-0.4552348264938571$-0.010193345039464707,-1.0,-0.4450414814543924$-0.008609604168944445,-30.208406
0,-0.46693731424123935$-0.011702487747382263,-1.0,-0.4552348264938571$-0.010193345039464707,-30.153172
0,-0.4800627193841836$-0.013125405142944266,-1.0,-0.46693731424123935$-0.011702487747382263,-30.12731
0,-0.4945137174157763$-0.014450998031592745,-1.0,-0.4800627193841836$-0.013125405142944266,-29.821753
0,-0.51018257669148$-0.015668859275703752,-1.0,-0.4945137174157763$-0.014450998031592745,-29.750105
0,-0.5269520302942288$-0.016769453602748736,-1.0,-0.51018257669148$-0.015668859275703752,-29.69991
0,-0.5446963349109378$-0.01774430461670903,-1.0,-0.5269520302942288$-0.016769453602748736,-29.6716
0,-0.5632825134566982$-0.018586178545760366,-1.0,-0.5446963349109378$-0.01774430461670903,-29.66142
0,-0.5825717665269788$-0.01928925307028057,-1.0,-0.5632825134566982$-0.018586178545760366,-29.655159
0,-0.602421025899032$-0.01984925937205319,-1.0,-0.5825717665269788$-0.01928925307028057,-29.797413
0,-0.6226846123440246$-0.02026358644499265,-1.0,-0.602421025899032$-0.01984925937205319,-29.81939
0,-0.6432159510438569$-0.02053133869983229,-1.0,-0.6226846123440246$-0.02026358644499265,-29.750423
0,-0.6638692918728532$-0.020653340828996256,-1.0,-0.6432159510438569$-0.02053133869983229,-29.658566
0,-0.68450137936446$-0.02063208749160679,-1.0,-0.6638692918728532$-0.020653340828996256,-29.557377
0,-0.7049730186197101$-0.02047163925525013,-1.0,-0.68450137936446$-0.02063208749160679,-29.22816
0,-0.7251504885929757$-0.02017746997326569,-1.0,-0.7049730186197101$-0.02047163925525013,-28.8965
0,-0.7449067625824056$-0.019756273989429918,-1.0,-0.7251504885929757$-0.02017746997326569,-28.55452
0,-0.764122506515662$-0.01921574393325642,-1.0,-0.7449067625824056$-0.019756273989429918,-28.242397
0,-0.7826868377256576$-0.018564331209995535,-1.0,-0.764122506515662$-0.01921574393325642,-27.979658
