action,newObservation,reward,observation,qValue
0,-0.4521271768987191$-0.0015432426929755361,-1.0,-0.4505839342057436$0.0,-30.920732
2,-0.4532023587452052$-0.0010751818464860908,-1.0,-0.4521271768987191$-0.0015432426929755361,-30.96717
0,-0.45580159778161655$-0.002599239036411333,-1.0,-0.4532023587452052$-0.0010751818464860908,-30.869825
0,-0.4599058170940505$-0.00410421931243391,-1.0,-0.45580159778161655$-0.002599239036411333,-30.788538
0,-0.46548483201943536$-0.005579014925384892,-1.0,-0.4599058170940505$-0.00410421931243391,-30.722591
0,-0.47249749690279264$-0.007012664883357261,-1.0,-0.46548483201943536$-0.005579014925384892,-30.672482
0,-0.48089192190744123$-0.008394425004648595,-1.0,-0.47249749690279264$-0.007012664883357261,-30.634415
1,-0.4896057727489452$-0.008713850841503949,-1.0,-0.48089192190744123$-0.008394425004648595,-30.723654
0,-0.4995741294444803$-0.009968356695535113,-1.0,-0.4896057727489452$-0.008713850841503949,-30.577723
0,-0.5107225150270688$-0.011148385582588512,-1.0,-0.4995741294444803$-0.009968356695535113,-30.308971
0,-0.5229674485485656$-0.012244933521496758,-1.0,-0.5107225150270688$-0.011148385582588512,-30.245224
1,-0.5352171170201045$-0.012249668471538916,-1.0,-0.5229674485485656$-0.012244933521496758,-30.275639
0,-0.5483796655734158$-0.01316254855331118,-1.0,-0.5352171170201045$-0.012249668471538916,-30.272797
0,-0.5623565286043976$-0.013976863030981735,-1.0,-0.5483796655734158$-0.01316254855331118,-30.251524
0,-0.5770433630256123$-0.014686834421214821,-1.0,-0.5623565286043976$-0.013976863030981735,-30.216864
0,-0.5923310782044141$-0.015287715178801783,-1.0,-0.5770433630256123$-0.014686834421214821,-30.242794
0,-0.6081069462343208$-0.015775868029906683,-1.0,-0.5923310782044141$-0.015287715178801783,-30.29692
0,-0.6242557708669642$-0.016148824632643288,-1.0,-0.6081069462343208$-0.015775868029906683,-30.365993
0,-0.640661089034392$-0.016405318167427897,-1.0,-0.6242557708669642$-0.016148824632643288,-30.316357
0,-0.657206375839347$-0.016545286804955,-1.0,-0.640661089034392$-0.016405318167427897,-30.228668
0,-0.6737762224941601$-0.016569846654813092,-1.0,-0.657206375839347$-0.016545286804955,-30.143198
0,-0.690257457106257$-0.016481234612096874,-1.0,-0.6737762224941601$-0.016569846654813092,-30.054207
0,-0.7065401804294575$-0.01628272332320054,-1.0,-0.690257457106257$-0.016481234612096874,-29.863237
0,-0.7225186925479467$-0.015978512118489156,-1.0,-0.7065401804294575$-0.01628272332320054,-29.580639
0,-0.7380922916141845$-0.015573599066237901,-1.0,-0.7225186925479467$-0.015978512118489156,-29.32198
0,-0.7531659318022308$-0.01507364018804621,-1.0,-0.7380922916141845$-0.015573599066237901,-29.088371
0,-0.7676507340935629$-0.014484802291332062,-1.0,-0.7531659318022308$-0.01507364018804621,-28.880692
0,-0.7814643499167738$-0.013813615823210926,-1.0,-0.7676507340935629$-0.014484802291332062,-28.716541
0,-0.7945311835997279$-0.013066833682953975,-1.0,-0.7814643499167738$-0.013813615823210926,-28.578735
0,-0.8067824847330678$-0.012251301133339903,-1.0,-0.7945311835997279$-0.013066833682953975,-28.467325
0,-0.8181563256636177$-0.01137384093054999,-1.0,-0.8067824847330678$-0.012251301133339903,-28.3824
0,-0.8285974823218744$-0.010441156658256612,-1.0,-0.8181563256636177$-0.01137384093054999,-28.323935
0,-0.8380572384276671$-0.009459756105792702,-1.0,-0.8285974823218744$-0.010441156658256612,-28.262789
0,-0.8464931338834979$-0.00843589545583082,-1.0,-0.8380572384276671$-0.009459756105792702,-28.204628
0,-0.8538686779866018$-0.007375544103103934,-1.0,-0.8464931338834979$-0.00843589545583082,-28.163055
2,-0.8581530471331974$-0.004284369146595537,-1.0,-0.8538686779866018$-0.007375544103103934,-28.094177
2,-0.8593288053725683$-0.001175758239370908,-1.0,-0.8581530471331974$-0.004284369146595537,-28.21159
2,-0.8573912285560763$0.0019375768164920102,-1.0,-0.8593288053725683$-0.001175758239370908,-28.365446
2,-0.8523481157981759$0.005043112757900356,-1.0,-0.8573912285560763$0.0019375768164920102,-28.5658
2,-0.8442200994756043$0.008128016322571666,-1.0,-0.8523481157981759$0.005043112757900356,-28.845884
2,-0.8330414352291047$0.011178664246499553,-1.0,-0.8442200994756043$0.008128016322571666,-28.762486
2,-0.8188612229081392$0.014180212320965413,-1.0,-0.8330414352291047$0.011178664246499553,-28.588165
1,-0.8027449771807267$0.016116245727412527,-1.0,-0.8188612229081392$0.014180212320965413,-28.62928
2,-0.7837714038457615$0.018973573334965233,-1.0,-0.8027449771807267$0.016116245727412527,-28.647274
2,-0.7620387117704286$0.02173269207533288,-1.0,-0.7837714038457615$0.018973573334965233,-28.50389
1,-0.7386663725240588$0.02337233924636983,-1.0,-0.7620387117704286$0.02173269207533288,-28.538889
1,-0.7137906320871541$0.02487574043690463,-1.0,-0.7386663725240588$0.02337233924636983,-28.67701
2,-0.6865646003207052$0.02722603176644884,-1.0,-0.7137906320871541$0.02487574043690463,-28.538385
1,-0.6581644365353544$0.028400163785350794,-1.0,-0.6865646003207052$0.02722603176644884,-28.35227
2,-0.6277822207000167$0.030382215835337775,-1.0,-0.6581644365353544$0.028400163785350794,-27.686901
2,-0.5956312888355441$0.0321509318644726,-1.0,-0.6277822207000167$0.030382215835337775,-27.148493
2,-0.5619443080461286$0.03368698078941544,-1.0,-0.5956312888355441$0.0321509318644726,-26.97361
2,-0.5269703696468958$0.03497393839923282,-1.0,-0.5619443080461286$0.03368698078941544,-26.717926
2,-0.490971144723476$0.035999224923419754,-1.0,-0.5269703696468958$0.03497393839923282,-26.605083
0,-0.4562162364596305$0.03475490826384553,-1.0,-0.490971144723476$0.035999224923419754,-27.46691
2,-0.4209632623934632$0.035252974066167266,-1.0,-0.4562162364596305$0.03475490826384553,-26.801554
2,-0.38546794906936144$0.03549531332410175,-1.0,-0.4209632623934632$0.035252974066167266,-26.66116
2,-0.3499792205056842$0.03548872856367724,-1.0,-0.38546794906936144$0.03549531332410175,-26.81471
2,-0.3147345547439391$0.03524466576174513,-1.0,-0.3499792205056842$0.03548872856367724,-27.071135
2,-0.2799558592845034$0.034778695459435675,-1.0,-0.3147345547439391$0.03524466576174513,-27.118801
2,-0.24584606739314058$0.03410979189136281,-1.0,-0.2799558592845034$0.034778695459435675,-27.294754
2,-0.21258659120137774$0.03325947619176285,-1.0,-0.24584606739314058$0.03410979189136281,-27.1466
