action,newObservation,reward,observation,qValue
0,-0.5670068261216872$-0.0006804196118196976,-1.0,-0.5663264065098674$0.0,-31.1526
0,-0.5683626047347154$-0.0013557786130282941,-1.0,-0.5670068261216872$-0.0006804196118196976,-31.113148
0,-0.5703836628197057$-0.002021058084990201,-1.0,-0.5683626047347154$-0.0013557786130282941,-31.075409
0,-0.5730549851609112$-0.00267132234120565,-1.0,-0.5703836628197057$-0.002021058084990201,-31.039669
0,-0.5763567452982093$-0.003301760137298066,-1.0,-0.5730549851609112$-0.00267132234120565,-31.006187
0,-0.5802644706202709$-0.003907725322061511,-1.0,-0.5763567452982093$-0.003301760137298066,-30.97522
0,-0.5847492472519532$-0.004484776631682392,-1.0,-0.5802644706202709$-0.003907725322061511,-30.946983
0,-0.5897779635006308$-0.005028716248677666,-1.0,-0.5847492472519532$-0.004484776631682392,-30.939539
0,-0.5953135901644986$-0.005535626663867726,-1.0,-0.5897779635006308$-0.005028716248677666,-30.973263
0,-0.6013154954679701$-0.0060019053034715344,-1.0,-0.5953135901644986$-0.005535626663867726,-31.014832
2,-0.6057397917918284$-0.0044242963238582565,-1.0,-0.6013154954679701$-0.0060019053034715344,-31.115711
0,-0.6105542465375129$-0.004814454745684498,-1.0,-0.6057397917918284$-0.0044242963238582565,-31.193083
0,-0.6157239069132978$-0.00516966037578494,-1.0,-0.6105542465375129$-0.004814454745684498,-31.23169
0,-0.621211391305372$-0.00548748439207416,-1.0,-0.6157239069132978$-0.00516966037578494,-31.274284
0,-0.6269771996483493$-0.0057658083429773235,-1.0,-0.621211391305372$-0.00548748439207416,-31.317612
0,-0.6329800393466725$-0.006002839698323213,-1.0,-0.6269771996483493$-0.0057658083429773235,-31.361359
2,-0.6371771629973056$-0.004197123650633211,-1.0,-0.6329800393466725$-0.006002839698323213,-31.434122
0,-0.641538836449062$-0.0043616734517563215,-1.0,-0.6371771629973056$-0.004197123650633211,-31.532104
1,-0.6450343002210992$-0.003495463772037271,-1.0,-0.641538836449062$-0.0043616734517563215,-31.605461
2,-0.6466390103359241$-0.0016047101148248398,-1.0,-0.6450343002210992$-0.003495463772037271,-31.534931
2,-0.6463417316988241$0.0002972786370999303,-1.0,-0.6466390103359241$-0.0016047101148248398,-31.454159
2,-0.6441445440838837$0.002197187614940521,-1.0,-0.6463417316988241$0.0002972786370999303,-31.332306
1,-0.6410628411954832$0.0030817028884004387,-1.0,-0.6441445440838837$0.002197187614940521,-31.378035
2,-0.6361182783356628$0.004944562859820327,-1.0,-0.6410628411954832$0.0030817028884004387,-31.150501
2,-0.6293457545440537$0.006772523791609082,-1.0,-0.6361182783356628$0.004944562859820327,-30.997223
2,-0.620793364837052$0.008552389707001628,-1.0,-0.6293457545440537$0.006772523791609082,-30.785227
1,-0.6115223013761631$0.009271063460888953,-1.0,-0.620793364837052$0.008552389707001628,-30.69822
2,-0.6005994315054808$0.010922869870682354,-1.0,-0.6115223013761631$0.009271063460888953,-30.33239
2,-0.5881041791567146$0.012495252348766129,-1.0,-0.6005994315054808$0.010922869870682354,-30.046833
2,-0.5741281501726079$0.013976028984106801,-1.0,-0.5881041791567146$0.012495252348766129,-29.952255
0,-0.5607746006030829$0.013353549569524933,-1.0,-0.5741281501726079$0.013976028984106801,-30.232716
0,-0.5481428099953441$0.012631790607738782,-1.0,-0.5607746006030829$0.013353549569524933,-30.39352
2,-0.5343271054221205$0.013815704573223687,-1.0,-0.5481428099953441$0.012631790607738782,-30.360012
2,-0.51943095226599$0.014896153156130484,-1.0,-0.5343271054221205$0.013815704573223687,-30.351795
2,-0.5035660569703782$0.015864895295611806,-1.0,-0.51943095226599$0.014896153156130484,-30.371284
2,-0.4868513166383828$0.016714740331995326,-1.0,-0.5035660569703782$0.015864895295611806,-30.335415
2,-0.4694116243303572$0.017439692308025584,-1.0,-0.4868513166383828$0.016714740331995326,-30.239582
0,-0.45337654806803807$0.01603507626231915,-1.0,-0.4694116243303572$0.017439692308025584,-30.21964
0,-0.4388642515298571$0.014512296538181006,-1.0,-0.45337654806803807$0.01603507626231915,-30.547092
0,-0.4259806416286061$0.012883609901251005,-1.0,-0.4388642515298571$0.014512296538181006,-30.81792
0,-0.41481874740141855$0.011161894227187578,-1.0,-0.4259806416286061$0.012883609901251005,-30.959637
0,-0.40545829925148374$0.009360448149934822,-1.0,-0.41481874740141855$0.011161894227187578,-31.094572
0,-0.39796547063169974$0.007492828619783981,-1.0,-0.40545829925148374$0.009360448149934822,-31.187767
0,-0.3923927413925538$0.0055727292391459385,-1.0,-0.39796547063169974$0.007492828619783981,-31.275528
0,-0.38877884299154547$0.00361389840100835,-1.0,-0.3923927413925538$0.0055727292391459385,-31.311893
0,-0.38714875009500116$0.0016300928965443107,-1.0,-0.38877884299154547$0.00361389840100835,-31.352554
0,-0.38751369016214177$-0.0003649400671406279,-1.0,-0.38714875009500116$0.0016300928965443107,-31.379436
0,-0.38987115168257497$-0.0023574615204331813,-1.0,-0.38751369016214177$-0.0003649400671406279,-31.280027
0,-0.3942048821196271$-0.00433373043705213,-1.0,-0.38987115168257497$-0.0023574615204331813,-31.094645
0,-0.4004848775749438$-0.0062799954553166455,-1.0,-0.3942048821196271$-0.00433373043705213,-30.870937
0,-0.40866737702284295$-0.008182499447899144,-1.0,-0.4004848775749438$-0.0062799954553166455,-30.620483
0,-0.41869488395258453$-0.010027506929741579,-1.0,-0.40866737702284295$-0.008182499447899144,-30.441847
0,-0.430496246682146$-0.011801362729561473,-1.0,-0.41869488395258453$-0.010027506929741579,-30.21856
0,-0.4439868347488297$-0.01349058806668372,-1.0,-0.430496246682146$-0.011801362729561473,-29.959965
0,-0.4590688519550987$-0.015082017206269012,-1.0,-0.4439868347488297$-0.01349058806668372,-29.706572
0,-0.47563182626337214$-0.016562974308273425,-1.0,-0.4590688519550987$-0.015082017206269012,-29.43943
0,-0.4935533123847846$-0.017921486121412485,-1.0,-0.47563182626337214$-0.016562974308273425,-29.362116
0,-0.5126998344711893$-0.019146522086404678,-1.0,-0.4935533123847846$-0.017921486121412485,-29.309023
0,-0.5329280840519951$-0.020228249580805775,-1.0,-0.5126998344711893$-0.019146522086404678,-29.28065
0,-0.554086372953879$-0.021158288901883905,-1.0,-0.5329280840519951$-0.020228249580805775,-29.258297
1,-0.5750163235450731$-0.020929950591194214,-1.0,-0.554086372953879$-0.021158288901883905,-29.38544
0,-0.5965621699869106$-0.02154584644183746,-1.0,-0.5750163235450731$-0.020929950591194214,-29.506733
1,-0.6175651503750242$-0.021002980388113615,-1.0,-0.5965621699869106$-0.02154584644183746,-29.74422
0,-0.6388726799809618$-0.021307529605937563,-1.0,-0.6175651503750242$-0.021002980388113615,-29.646675
0,-0.6603327849442591$-0.021460104963297266,-1.0,-0.6388726799809618$-0.021307529605937563,-29.563938
0,-0.6817959033976343$-0.02146311845337524,-1.0,-0.6603327849442591$-0.021460104963297266,-29.462177
0,-0.7031165842779129$-0.021320680880278626,-1.0,-0.6817959033976343$-0.02146311845337524,-29.116413
0,-0.7241550283704244$-0.02103844409251154,-1.0,-0.7031165842779129$-0.021320680880278626,-28.787743
0,-0.7447784250323563$-0.02062339666193183,-1.0,-0.7241550283704244$-0.02103844409251154,-28.426994
0,-0.764862049823231$-0.02008362479087472,-1.0,-0.7447784250323563$-0.02062339666193183,-28.096964
0,-0.7842901017634419$-0.019428051940210918,-1.0,-0.764862049823231$-0.02008362479087472,-27.819231
0,-0.8029562728911641$-0.018666171127722203,-1.0,-0.7842901017634419$-0.019428051940210918,-27.576576
0,-0.8207640560252145$-0.017807783134050383,-1.0,-0.8029562728911641$-0.018666171127722203,-27.370026
0,-0.8376268082135079$-0.01686275218829332,-1.0,-0.8207640560252145$-0.017807783134050383,-27.321991
