action,newObservation,reward,observation,qValue
0,-0.5500656000746961$-0.0008077469153913242,-1.0,-0.5492578531593048$0.0,-31.31642
0,-0.5516750543137517$-0.0016094542390556643,-1.0,-0.5500656000746961$-0.0008077469153913242,-31.151978
2,-0.5520741853579739$-0.0003991310442221642,-1.0,-0.5516750543137517$-0.0016094542390556643,-31.018768
0,-0.55326001048837$-0.0011858251303961446,-1.0,-0.5520741853579739$-0.0003991310442221642,-31.21111
2,-0.5532236698166532$3.6340671716851135e-05,-1.0,-0.55326001048837$-0.0011858251303961446,-31.046736
0,-0.5539654348208338$-0.00074176500418064,-1.0,-0.5532236698166532$3.6340671716851135e-05,-31.283997
0,-0.5554797647740968$-0.0015143299532629317,-1.0,-0.5539654348208338$-0.00074176500418064,-31.125948
2,-0.5557553516841072$-0.00027558691001044653,-1.0,-0.5554797647740968$-0.0015143299532629317,-31.036203
0,-0.5567901381772367$-0.0010347864931294797,-1.0,-0.5557553516841072$-0.00027558691001044653,-31.198406
2,-0.5565764006125442$0.00021373756469245412,-1.0,-0.5567901381772367$-0.0010347864931294797,-31.066292
0,-0.5571157341322815$-0.0005393335197373722,-1.0,-0.5565764006125442$0.00021373756469245412,-31.284985
0,-0.5584041138395447$-0.001288379707263188,-1.0,-0.5571157341322815$-0.0005393335197373722,-31.133797
2,-0.5584319275918673$-2.781375232258727e-05,-1.0,-0.5584041138395447$-0.001288379707263188,-31.057846
0,-0.5591989679231506$-0.0007670403312832572,-1.0,-0.5584319275918673$-2.781375232258727e-05,-31.219746
0,-0.560699514108497$-0.0015005461853464463,-1.0,-0.5591989679231506$-0.0007670403312832572,-31.091621
0,-0.5629223789126941$-0.0022228648041970897,-1.0,-0.560699514108497$-0.0015005461853464463,-31.050695
0,-0.5658510003049034$-0.002928621392209247,-1.0,-0.5629223789126941$-0.0022228648041970897,-31.01195
1,-0.5684635779268989$-0.002612577621995565,-1.0,-0.5658510003049034$-0.002928621392209247,-30.997953
0,-0.571740684555669$-0.0032771066287699806,-1.0,-0.5684635779268989$-0.002612577621995565,-31.000122
0,-0.5756579807862787$-0.003917296230609786,-1.0,-0.571740684555669$-0.0032771066287699806,-30.967049
0,-0.5801864182925567$-0.0045284375062779525,-1.0,-0.5756579807862787$-0.003917296230609786,-30.93678
0,-0.5852924840742231$-0.005106065781666407,-1.0,-0.5801864182925567$-0.0045284375062779525,-30.90953
0,-0.5909384841707733$-0.0056460000965502756,-1.0,-0.5852924840742231$-0.005106065781666407,-30.915966
0,-0.5970828647620529$-0.006144380591279483,-1.0,-0.5909384841707733$-0.0056460000965502756,-30.957254
0,-0.6036805679347375$-0.006597703172684545,-1.0,-0.5970828647620529$-0.006144380591279483,-31.006504
2,-0.6086834186992319$-0.005002850764494486,-1.0,-0.6036805679347375$-0.006597703172684545,-31.117603
0,-0.6140550416673131$-0.005371622968081104,-1.0,-0.6086834186992319$-0.005002850764494486,-31.200237
0,-0.6197565386497024$-0.005701496982389301,-1.0,-0.6140550416673131$-0.005371622968081104,-31.24653
0,-0.625746813304341$-0.005990274654638638,-1.0,-0.6197565386497024$-0.005701496982389301,-31.29247
0,-0.6319829121477238$-0.006236098843382834,-1.0,-0.625746813304341$-0.005990274654638638,-31.338507
0,-0.6384203779579523$-0.006437465810228389,-1.0,-0.6319829121477238$-0.006236098843382834,-31.365736
0,-0.6450136113383897$-0.0065932333804375074,-1.0,-0.6384203779579523$-0.006437465810228389,-31.387144
0,-0.6517162360465291$-0.006702624708139352,-1.0,-0.6450136113383897$-0.0065932333804375074,-31.38324
0,-0.6584814636394731$-0.006765227592944015,-1.0,-0.6517162360465291$-0.006702624708139352,-31.331573
0,-0.6652624530552462$-0.00678098941577306,-1.0,-0.6584814636394731$-0.006765227592944015,-31.284988
0,-0.6720126609413459$-0.00675020788609971,-1.0,-0.6652624530552462$-0.00678098941577306,-31.243763
0,-0.6786861788548477$-0.0066735179135017485,-1.0,-0.6720126609413459$-0.00675020788609971,-31.207077
0,-0.6852380538814136$-0.006551875026565875,-1.0,-0.6786861788548477$-0.0066735179135017485,-31.13598
2,-0.689624589736918$-0.004386535855504457,-1.0,-0.6852380538814136$-0.006551875026565875,-31.067694
2,-0.6918167819659204$-0.002192192229002423,-1.0,-0.689624589736918$-0.004386535855504457,-30.979836
2,-0.6918002126506138$1.6569315306680203e-05,-1.0,-0.6918167819659204$-0.002192192229002423,-30.923037
2,-0.6895749905710997$0.0022252220795140718,-1.0,-0.6918002126506138$1.6569315306680203e-05,-30.906124
2,-0.6851557516757985$0.004419238895301237,-1.0,-0.6895749905710997$0.0022252220795140718,-30.964546
2,-0.6785717197488415$0.0065840319269570395,-1.0,-0.6851557516757985$0.004419238895301237,-31.08955
2,-0.6698668121952259$0.008704907553615561,-1.0,-0.6785717197488415$0.0065840319269570395,-31.107952
2,-0.6590997616988885$0.01076705049633739,-1.0,-0.6698668121952259$0.008704907553615561,-30.773857
2,-0.6463442119840322$0.012755549714856217,-1.0,-0.6590997616988885$0.01076705049633739,-30.424717
2,-0.6316887359361906$0.014655476047841707,-1.0,-0.6463442119840322$0.012755549714856217,-30.07324
2,-0.6152367178807909$0.01645201805539959,-1.0,-0.6316887359361906$0.014655476047841707,-29.722015
2,-0.5971060398235547$0.01813067805723619,-1.0,-0.6152367178807909$0.01645201805539959,-29.373718
2,-0.5774285147425918$0.01967752508096293,-1.0,-0.5971060398235547$0.01813067805723619,-29.113153
2,-0.5563490190979139$0.021079495644677964,-1.0,-0.5774285147425918$0.01967752508096293,-28.951462
2,-0.5340242916173551$0.022324727480558856,-1.0,-0.5563490190979139$0.021079495644677964,-28.976646
2,-0.5106213855141222$0.0234029061032329,-1.0,-0.5340242916173551$0.022324727480558856,-29.024628
2,-0.48631578525087105$0.024305600263251115,-1.0,-0.5106213855141222$0.0234029061032329,-29.111471
2,-0.4612892247580782$0.02502656049279286,-1.0,-0.48631578525087105$0.024305600263251115,-29.22015
2,-0.4357272690970786$0.02556195566099961,-1.0,-0.4612892247580782$0.02502656049279286,-29.601824
2,-0.40981674318699257$0.025910525910086038,-1.0,-0.4357272690970786$0.02556195566099961,-29.5461
2,-0.3837431068495804$0.026073636337412165,-1.0,-0.40981674318699257$0.025910525910086038,-29.493425
2,-0.3576878831447679$0.026055223704812495,-1.0,-0.3837431068495804$0.026073636337412165,-29.459599
2,-0.33182624580294323$0.025861637341824662,-1.0,-0.3576878831447679$0.026055223704812495,-29.405401
2,-0.30632486166567074$0.025501384137272484,-1.0,-0.33182624580294323$0.025861637341824662,-29.48288
2,-0.2813400666779869$0.024984794987683853,-1.0,-0.30632486166567074$0.025501384137272484,-29.535809
2,-0.2570164312549188$0.024323635423068094,-1.0,-0.2813400666779869$0.024984794987683853,-29.60847
2,-0.23348574539225977$0.02353068586265902,-1.0,-0.2570164312549188$0.024323635423068094,-29.612614
2,-0.21086642839887973$0.022619316993380042,-1.0,-0.23348574539225977$0.02353068586265902,-29.623142
0,-0.19126334496839617$0.019603083430483555,-1.0,-0.21086642839887973$0.022619316993380042,-29.68134
0,-0.17475988581061003$0.016503459157786157,-1.0,-0.19126334496839617$0.019603083430483555,-29.832905
0,-0.16142063855819705$0.013339247252412992,-1.0,-0.17475988581061003$0.016503459157786157,-29.688763
0,-0.15129393832875473$0.010126700229442315,-1.0,-0.16142063855819705$0.013339247252412992,-29.542984
0,-0.1444141177660244$0.006879820562730336,-1.0,-0.15129393832875473$0.010126700229442315,-29.377592
0,-0.14080332053257827$0.003610797233446109,-1.0,-0.1444141177660244$0.006879820562730336,-29.297695
0,-0.14047278230578325$0.00033053822679501377,-1.0,-0.14080332053257827$0.003610797233446109,-29.384844
0,-0.14342351826971475$-0.0029507359639315005,-1.0,-0.14047278230578325$0.00033053822679501377,-29.501732
0,-0.14964638655866566$-0.006222868288950923,-1.0,-0.14342351826971475$-0.0029507359639315005,-29.464317
0,-0.15912152490904347$-0.00947513835037779,-1.0,-0.14964638655866566$-0.006222868288950923,-29.280256
0,-0.17181718532338455$-0.012695660414341083,-1.0,-0.15912152490904347$-0.00947513835037779,-28.986858
0,-0.18768802130404183$-0.01587083598065727,-1.0,-0.17181718532338455$-0.012695660414341083,-28.711554
0,-0.20667291615440297$-0.018984894850361138,-1.0,-0.18768802130404183$-0.01587083598065727,-28.45554
0,-0.228692479912272$-0.022019563757869044,-1.0,-0.20667291615440297$-0.018984894850361138,-28.236712
0,-0.2536463859968372$-0.024953906084565193,-1.0,-0.228692479912272$-0.022019563757869044,-28.05177
0,-0.2814107637941447$-0.0277643777973075,-1.0,-0.2536463859968372$-0.024953906084565193,-27.905037
0,-0.31183590486821516$-0.030425141074070464,-1.0,-0.2814107637941447$-0.0277643777973075,-27.775848
0,-0.34474457055016877$-0.03290866568195362,-1.0,-0.31183590486821516$-0.030425141074070464,-27.722345
0,-0.37993119794515695$-0.035186627394988186,-1.0,-0.34474457055016877$-0.03290866568195362,-27.395779
0,-0.4171622804466862$-0.037231082501529254,-1.0,-0.37993119794515695$-0.035186627394988186,-26.902992
0,-0.4561781405102428$-0.03901586006355662,-1.0,-0.4171622804466862$-0.037231082501529254,-26.28087
0,-0.49669621466989716$-0.04051807415965437,-1.0,-0.4561781405102428$-0.03901586006355662,-26.280046
0,-0.5384158390628188$-0.041719624392921546,-1.0,-0.49669621466989716$-0.04051807415965437,-26.311338
0,-0.5810243720725898$-0.04260853300977112,-1.0,-0.5384158390628188$-0.041719624392921546,-26.28143
0,-0.6242043403883611$-0.0431799683157713,-1.0,-0.5810243720725898$-0.04260853300977112,-26.31498
0,-0.6676411705229724$-0.043436830134611346,-1.0,-0.6242043403883611$-0.0431799683157713,-26.110607
0,-0.7110309921677795$-0.043389821644807064,-1.0,-0.6676411705229724$-0.043436830134611346,-25.046274
0,-0.7540879872037934$-0.043056995036013915,-1.0,-0.7110309921677795$-0.043389821644807064,-24.40678
0,-0.7965508112303469$-0.04246282402655348,-1.0,-0.7540879872037934$-0.043056995036013915,-23.92049
0,-0.8381877228483658$-0.041636911618019,-1.0,-0.7965508112303469$-0.04246282402655348,-23.692966
0,-0.8788001994562487$-0.04061247660788277,-1.0,-0.8381877228483658$-0.041636911618019,-23.503017
0,-0.918224972212778$-0.03942477275652932,-1.0,-0.8788001994562487$-0.04061247660788277,-23.324924
0,-0.95633455370623$-0.03810958149345203,-1.0,-0.918224972212778$-0.03942477275652932,-23.027225
1,-0.9920364424460909$-0.03570188873986088,-1.0,-0.95633455370623$-0.03810958149345203,-23.045942
0,-1.0262724840542763$-0.0342360416081853,-1.0,-0.9920364424460909$-0.03570188873986088,-22.621258
0,-1.0590134499524293$-0.032740965898152945,-1.0,-1.0262724840542763$-0.0342360416081853,-22.368103
0,-1.0902559863600847$-0.031242536407655393,-1.0,-1.0590134499524293$-0.032740965898152945,-22.163176
0,-1.1200193516050467$-0.02976336524496213,-1.0,-1.0902559863600847$-0.031242536407655393,-21.600168
0,-1.1483421388625201$-0.0283227872574733,-1.0,-1.1200193516050467$-0.02976336524496213,-21.061796
2,-1.1732791358381984$-0.024936996975678274,-1.0,-1.1483421388625201$-0.0283227872574733,-20.88175
0,-1.1968928471604154$-0.02361371132221705,-1.0,-1.1732791358381984$-0.024936996975678274,-20.175808
0,-1.2$0.0,-1.0,-1.1968928471604154$-0.02361371132221705,-19.664799
0,-1.1987581039591646$0.0012418960408353682,-1.0,-1.2$0.0,-20.322308
0,-1.196270205713714$0.002487898245450696,-1.0,-1.1987581039591646$0.0012418960408353682,-20.376083
0,-1.192528173202872$0.0037420325108419024,-1.0,-1.196270205713714$0.002487898245450696,-20.456528
2,-1.1855200116579745$0.007008161544897544,-1.0,-1.192528173202872$0.0037420325108419024,-20.703539
0,-1.177224026434314$0.008295985223660696,-1.0,-1.1855200116579745$0.007008161544897544,-20.535173
0,-1.1676158440601432$0.009608182374170632,-1.0,-1.177224026434314$0.008295985223660696,-20.582977
0,-1.1566690266221904$0.010946817437952706,-1.0,-1.1676158440601432$0.009608182374170632,-20.635078
2,-1.142355821813667$0.014313204808523494,-1.0,-1.1566690266221904$0.010946817437952706,-20.684336
2,-1.1246437968861525$0.017712024927514513,-1.0,-1.142355821813667$0.014313204808523494,-19.912457
2,-1.1034989455756872$0.021144851310465347,-1.0,-1.1246437968861525$0.017712024927514513,-19.151978
0,-1.0808896703452437$0.02260927523044338,-1.0,-1.1034989455756872$0.021144851310465347,-18.971485
2,-1.0547931547836036$0.026096515561640242,-1.0,-1.0808896703452437$0.02260927523044338,-18.477932
2,-1.0251972882423104$0.02959586654129319,-1.0,-1.0547931547836036$0.026096515561640242,-17.80374
2,-0.9921068648548378$0.03309042338747255,-1.0,-1.0251972882423104$0.02959586654129319,-17.09769
2,-0.9555505073860843$0.036556357468753554,-1.0,-0.9921068648548378$0.03309042338747255,-16.450142
2,-0.9155880469634806$0.03996246042260363,-1.0,-0.9555505073860843$0.036556357468753554,-15.600822
2,-0.8723179301896054$0.0432701167738753,-1.0,-0.9155880469634806$0.03996246042260363,-14.731169
2,-0.825884051186376$0.04643387900322936,-1.0,-0.8723179301896054$0.0432701167738753,-13.907795
2,-0.7764812468894828$0.049402804296893116,-1.0,-0.825884051186376$0.04643387900322936,-13.66552
2,-0.7243585915623639$0.05212265532711893,-1.0,-0.7764812468894828$0.049402804296893116,-13.27656
1,-0.6708196304492794$0.053538961113084496,-1.0,-0.7243585915623639$0.05212265532711893,-13.770983
2,-0.615212061626836$0.05560756882244341,-1.0,-0.6708196304492794$0.053538961113084496,-13.737032
0,-0.5599260107822396$0.0552860508445964,-1.0,-0.615212061626836$0.05560756882244341,-14.995861
2,-0.5033680446773433$0.05655796610489631,-1.0,-0.5599260107822396$0.0552860508445964,-14.294342
2,-0.4459617159205685$0.05740632875677481,-1.0,-0.5033680446773433$0.05655796610489631,-14.269003
2,-0.3881324148404837$0.057829301080084765,-1.0,-0.4459617159205685$0.05740632875677481,-14.05901
2,-0.3302913744458749$0.057841040394608814,-1.0,-0.3881324148404837$0.057829301080084765,-13.690781
2,-0.27282023120434423$0.05747114324153069,-1.0,-0.3302913744458749$0.057841040394608814,-12.88105
2,-0.21605745260291223$0.056762778601432,-1.0,-0.27282023120434423$0.05747114324153069,-12.59034
2,-0.16028764533291168$0.05576980727000057,-1.0,-0.21605745260291223$0.056762778601432,-12.087433
2,-0.10573432832966248$0.054553317003249197,-1.0,-0.16028764533291168$0.05576980727000057,-11.364837
2,-0.05255629020455394$0.05317803812510854,-1.0,-0.10573432832966248$0.054553317003249197,-10.801709
2,-0.0008472420594856644$0.05170904814506828,-1.0,-0.05255629020455394$0.05317803812510854,-10.367086
2,0.049361814161043224$0.05020905622052889,-1.0,-0.0008472420594856644$0.05170904814506828,-10.139748
0,0.09609823194788117$0.04673641778683795,-1.0,0.049361814161043224$0.05020905622052889,-10.471016
2,0.14143782444102349$0.045339592493142324,-1.0,0.09609823194788117$0.04673641778683795,-9.901268
2,0.18549911296553317$0.044061288524509704,-1.0,0.14143782444102349$0.045339592493142324,-8.911886
2,0.22843762530225126$0.04293851233671808,-1.0,0.18549911296553317$0.044061288524509704,-7.9532075
2,0.27044058498634793$0.042002959684096695,-1.0,0.22843762530225126$0.04293851233671808,-7.205766
2,0.31172219341850277$0.04128160843215486,-1.0,0.27044058498634793$0.042002959684096695,-6.370461
2,0.3525195908811183$0.0407973974626155,-1.0,0.31172219341850277$0.04128160843215486,-5.508488
2,0.39308948774104535$0.04056989685992709,-1.0,0.3525195908811183$0.0407973974626155,-4.677626
2,0.4337053818367636$0.040615894095718245,-1.0,0.39308948774104535$0.04056989685992709,-3.806684
2,0.4746552179547746$0.04094983611801101,-1.0,0.4337053818367636$0.040615894095718245,-2.9857516
1,0.5152392949521557$0.04058407699738104,-1.0,0.4746552179547746$0.04094983611801101,-2.3754086
