action,newObservation,reward,observation,qValue
0,-0.5169679586998788$-0.0010576584522968906,-1.0,-0.5159103002475819$0.0,-31.32075
2,-0.5170753449991313$-0.00010738629925260014,-1.0,-0.5169679586998788$-0.0010576584522968906,-31.400084
0,-0.5182316539048751$-0.001156308905743762,-1.0,-0.5170753449991313$-0.00010738629925260014,-31.320873
0,-0.5204282144840326$-0.0021965605791575624,-1.0,-0.5182316539048751$-0.001156308905743762,-31.303616
0,-0.5236485539129896$-0.003220339428956949,-1.0,-0.5204282144840326$-0.0021965605791575624,-31.288391
0,-0.5278685200045877$-0.0042199660915981565,-1.0,-0.5236485539129896$-0.003220339428956949,-31.207088
0,-0.5330564638888372$-0.005187943884249467,-1.0,-0.5278685200045877$-0.0042199660915981565,-30.962326
0,-0.5391734846276877$-0.00611702073885044,-1.0,-0.5330564638888372$-0.005187943884249467,-30.85237
0,-0.5461737375464703$-0.007000252918782561,-1.0,-0.5391734846276877$-0.00611702073885044,-30.798769
0,-0.5540048076505606$-0.00783107010409034,-1.0,-0.5461737375464703$-0.007000252918782561,-30.7462
0,-0.5626081486336124$-0.008603340983051804,-1.0,-0.5540048076505606$-0.00783107010409034,-30.695066
0,-0.571919586681758$-0.009311438048145599,-1.0,-0.5626081486336124$-0.008603340983051804,-30.645733
2,-0.5798698865871837$-0.007950299905425697,-1.0,-0.571919586681758$-0.009311438048145599,-30.669064
0,-0.5884001548194331$-0.008530268232249304,-1.0,-0.5798698865871837$-0.007950299905425697,-30.71362
0,-0.5974474682235781$-0.00904731340414497,-1.0,-0.5884001548194331$-0.008530268232249304,-30.787403
0,-0.6069454361899431$-0.009497967966365005,-1.0,-0.5974474682235781$-0.00904731340414497,-30.87041
0,-0.6168247974115703$-0.009879361221627145,-1.0,-0.6069454361899431$-0.009497967966365005,-30.96091
0,-0.6270140430399759$-0.010189245628405634,-1.0,-0.6168247974115703$-0.009879361221627145,-30.993872
0,-0.6374400568858036$-0.010426013845827801,-1.0,-0.6270140430399759$-0.010189245628405634,-31.026463
0,-0.6480287624433799$-0.010588705557576274,-1.0,-0.6374400568858036$-0.010426013845827801,-30.98145
0,-0.658705766027025$-0.010677003583645046,-1.0,-0.6480287624433799$-0.010588705557576274,-30.90101
0,-0.6693969852468005$-0.010691219219775418,-1.0,-0.658705766027025$-0.010677003583645046,-30.828712
0,-0.6800292524458033$-0.010632267199002756,-1.0,-0.6693969852468005$-0.010691219219775418,-30.764948
0,-0.690530883560598$-0.010501631114794768,-1.0,-0.6800292524458033$-0.010632267199002756,-30.710033
0,-0.7008322041091987$-0.010301320548600678,-1.0,-0.690530883560598$-0.010501631114794768,-30.663467
0,-0.7108660255874578$-0.0100338214782592,-1.0,-0.7008322041091987$-0.010301320548600678,-30.646437
0,-0.7205680673737964$-0.009702041786338614,-1.0,-0.7108660255874578$-0.0100338214782592,-30.562572
0,-0.7298773211999784$-0.009309253826181961,-1.0,-0.7205680673737964$-0.009702041786338614,-30.4306
0,-0.7387363572342489$-0.0088590360342705,-1.0,-0.7298773211999784$-0.009309253826181961,-30.28246
0,-0.7470915727393825$-0.008355215505133606,-1.0,-0.7387363572342489$-0.0088590360342705,-30.125315
0,-0.754893386020702$-0.0078018132813194585,-1.0,-0.7470915727393825$-0.008355215505133606,-29.983892
2,-0.7600963798938324$-0.0052029938731304425,-1.0,-0.754893386020702$-0.0078018132813194585,-29.841833
2,-0.7626707511273909$-0.0025743712335585048,-1.0,-0.7600963798938324$-0.0052029938731304425,-29.793995
2,-0.7626018997687785$6.885135861243227e-05,-1.0,-0.7626707511273909$-0.0025743712335585048,-29.833782
2,-0.7598902150208514$0.002711684747927044,-1.0,-0.7626018997687785$6.885135861243227e-05,-30.079296
2,-0.754551081062667$0.00533913395818437,-1.0,-0.7598902150208514$0.002711684747927044,-30.30067
2,-0.746615102187206$0.007935978875461047,-1.0,-0.754551081062667$0.00533913395818437,-30.432873
2,-0.7361285226215867$0.01048657956561927,-1.0,-0.746615102187206$0.007935978875461047,-30.405754
2,-0.7231537929350994$0.012974729686487281,-1.0,-0.7361285226215867$0.01048657956561927,-30.357712
2,-0.7077702127724078$0.015383580162691595,-1.0,-0.7231537929350994$0.012974729686487281,-30.332285
2,-0.6900745598928419$0.017695652879565857,-1.0,-0.7077702127724078$0.015383580162691595,-30.318108
2,-0.6701815997260249$0.01989296016681707,-1.0,-0.6900745598928419$0.017695652879565857,-29.822758
0,-0.6502243598552954$0.01995723987072947,-1.0,-0.6701815997260249$0.01989296016681707,-29.993088
2,-0.628340104956433$0.021884254898862317,-1.0,-0.6502243598552954$0.01995723987072947,-29.121302
2,-0.6046831536858509$0.023656951270582115,-1.0,-0.628340104956433$0.021884254898862317,-28.659843
2,-0.5794240492754891$0.025259104410361884,-1.0,-0.6046831536858509$0.023656951270582115,-28.27396
2,-0.5527482098141323$0.026675839461356717,-1.0,-0.5794240492754891$0.025259104410361884,-28.112753
2,-0.5248540281292825$0.02789418168484978,-1.0,-0.5527482098141323$0.026675839461356717,-28.116434
2,-0.4959504320727011$0.028903596056581365,-1.0,-0.5248540281292825$0.02789418168484978,-28.230684
2,-0.46625396090279897$0.029696471169902133,-1.0,-0.4959504320727011$0.028903596056581365,-28.395704
2,-0.4359854575195593$0.03026850338323964,-1.0,-0.46625396090279897$0.029696471169902133,-28.552147
2,-0.40536651417330677$0.030618943346252557,-1.0,-0.4359854575195593$0.03026850338323964,-28.59995
2,-0.374615835927308$0.03075067824599874,-1.0,-0.40536651417330677$0.030618943346252557,-28.539928
2,-0.3439456978978011$0.030670138029506893,-1.0,-0.374615835927308$0.03075067824599874,-28.518505
1,-0.31455866746468225$0.02938703043311886,-1.0,-0.3439456978978011$0.030670138029506893,-28.828585
2,-0.2856386756848384$0.028919991779843855,-1.0,-0.31455866746468225$0.02938703043311886,-29.004221
2,-0.2573556127244757$0.028283062960362725,-1.0,-0.2856386756848384$0.028919991779843855,-29.106995
2,-0.22986372561000853$0.027491887114467182,-1.0,-0.2573556127244757$0.028283062960362725,-29.158916
2,-0.20330060394975852$0.026563121660250016,-1.0,-0.22986372561000853$0.027491887114467182,-29.149435
2,-0.1777867429462356$0.025513861003522945,-1.0,-0.20330060394975852$0.026563121660250016,-29.20617
2,-0.15342564068013073$0.024361102266104852,-1.0,-0.1777867429462356$0.025513861003522945,-29.16703
0,-0.13230436222441144$0.021121278455719282,-1.0,-0.15342564068013073$0.024361102266104852,-29.133757
1,-0.11348873052958486$0.01881563169482659,-1.0,-0.13230436222441144$0.021121278455719282,-29.383371
0,-0.09802959657028343$0.015459133959301435,-1.0,-0.11348873052958486$0.01881563169482659,-29.202543
0,-0.08596312928650415$0.012066467283779275,-1.0,-0.09802959657028343$0.015459133959301435,-29.01627
0,-0.0773139880591888$0.008649141227315344,-1.0,-0.08596312928650415$0.012066467283779275,-28.827833
0,-0.07209790141973037$0.005216086639458433,-1.0,-0.0773139880591888$0.008649141227315344,-28.66994
0,-0.07032356370086919$0.001774337718861184,-1.0,-0.07209790141973037$0.005216086639458433,-28.711758
0,-0.07199379624154653$-0.0016702325406773434,-1.0,-0.07032356370086919$0.001774337718861184,-28.821636
0,-0.07710594514973718$-0.005112148908190646,-1.0,-0.07199379624154653$-0.0016702325406773434,-28.962421
0,-0.08565150683980743$-0.008545561690070251,-1.0,-0.07710594514973718$-0.005112148908190646,-28.986359
0,-0.09761498960204334$-0.011963482762235918,-1.0,-0.08565150683980743$-0.008545561690070251,-28.745409
0,-0.11297203854806018$-0.01535704894601684,-1.0,-0.09761498960204334$-0.011963482762235918,-28.446283
0,-0.1316868764268847$-0.018714837878824536,-1.0,-0.11297203854806018$-0.01535704894601684,-28.165287
0,-0.1537091473857668$-0.022022270958882106,-1.0,-0.1316868764268847$-0.018714837878824536,-27.819704
0,-0.178970296850455$-0.02526114946468822,-1.0,-0.1537091473857668$-0.022022270958882106,-27.517193
0,-0.2073796783371597$-0.028409381486704702,-1.0,-0.178970296850455$-0.02526114946468822,-27.253815
0,-0.23882064417666735$-0.03144096583950765,-1.0,-0.2073796783371597$-0.028409381486704702,-27.02702
0,-0.2731469449317103$-0.03432630075504297,-1.0,-0.23882064417666735$-0.03144096583950765,-26.840084
0,-0.31017982051655424$-0.03703287558484393,-1.0,-0.2731469449317103$-0.03432630075504297,-26.600126
2,-0.34770619973185385$-0.03752637921529961,-1.0,-0.31017982051655424$-0.03703287558484393,-26.749535
0,-0.38749139971415764$-0.03978519998230377,-1.0,-0.34770619973185385$-0.03752637921529961,-26.588825
0,-0.42926927458632397$-0.04177787487216631,-1.0,-0.38749139971415764$-0.03978519998230377,-26.09134
0,-0.47274521577673523$-0.04347594119041123,-1.0,-0.42926927458632397$-0.04177787487216631,-25.719994
0,-0.5176010808810528$-0.04485586510431765,-1.0,-0.47274521577673523$-0.04347594119041123,-25.773916
0,-0.563501926268589$-0.04590084538753613,-1.0,-0.5176010808810528$-0.04485586510431765,-25.846132
0,-0.6101042122969068$-0.04660228602831788,-1.0,-0.563501926268589$-0.04590084538753613,-25.721266
