action,newObservation,reward,observation,qValue
0,-0.585601892330391$-0.0005416464655690421,-1.0,-0.5850602458648219$0.0,-31.191761
0,-0.5866811923795704$-0.00107930004917943,-1.0,-0.585601892330391$-0.0005416464655690421,-31.160357
0,-0.5882901933332768$-0.0016090009537064191,-1.0,-0.5866811923795704$-0.00107930004917943,-31.130314
0,-0.5904170486611667$-0.002126855327889902,-1.0,-0.5882901933332768$-0.0016090009537064191,-31.120953
0,-0.5930461163307642$-0.002629067669597435,-1.0,-0.5904170486611667$-0.002126855327889902,-31.121288
0,-0.5961580888490479$-0.003111972518283695,-1.0,-0.5930461163307642$-0.002629067669597435,-31.128382
0,-0.5997301540070779$-0.0035720651580299603,-1.0,-0.5961580888490479$-0.003111972518283695,-31.142174
0,-0.6037361850308882$-0.004006031023810388,-1.0,-0.5997301540070779$-0.0035720651580299603,-31.162563
0,-0.6081469585066509$-0.004410773475762729,-1.0,-0.6037361850308882$-0.004006031023810388,-31.189398
0,-0.61293039809024$-0.0047834395835890334,-1.0,-0.6081469585066509$-0.004410773475762729,-31.222479
0,-0.6180518416403055$-0.00512144355006553,-1.0,-0.61293039809024$-0.0047834395835890334,-31.261562
0,-0.6234743290431373$-0.005422487402831841,-1.0,-0.6180518416403055$-0.00512144355006553,-31.301044
2,-0.6271589076432962$-0.0036845786001589004,-1.0,-0.6234743290431373$-0.005422487402831841,-31.385635
0,-0.6310792199188004$-0.003920312275504226,-1.0,-0.6271589076432962$-0.0036845786001589004,-31.46288
0,-0.6352073246427951$-0.004128104723994568,-1.0,-0.6310792199188004$-0.003920312275504226,-31.493431
1,-0.6385139181062072$-0.003306593463412129,-1.0,-0.6352073246427951$-0.004128104723994568,-31.575047
2,-0.6399756188336612$-0.0014617007274539628,-1.0,-0.6385139181062072$-0.003306593463412129,-31.556446
2,-0.6395821172579202$0.0003935015757408715,-1.0,-0.6399756188336612$-0.0014617007274539628,-31.44122
2,-0.6373361871879015$0.00224593007001868,-1.0,-0.6395821172579202$0.0003935015757408715,-31.321995
2,-0.63325368290085$0.004082504287051479,-1.0,-0.6373361871879015$0.00224593007001868,-31.201817
2,-0.6273635200187926$0.00589016288205742,-1.0,-0.63325368290085$0.004082504287051479,-31.081532
2,-0.619707629830763$0.0076558901880296425,-1.0,-0.6273635200187926$0.00589016288205742,-30.85905
2,-0.6103408689816887$0.009366760849074302,-1.0,-0.619707629830763$0.0076558901880296425,-30.604305
