action,newObservation,reward,observation,qValue
0,-0.5672078738169586$-0.0006789129768869968,-1.0,-0.5665289608400715$0.0,-31.153025
0,-0.5685606507637956$-0.0013527769468370024,-1.0,-0.5672078738169586$-0.0006789129768869968,-31.113657
0,-0.5705772352699339$-0.0020165845061382815,-1.0,-0.5685606507637956$-0.0013527769468370024,-31.076002
0,-0.5732426465742553$-0.0026654113043213913,-1.0,-0.5705772352699339$-0.0020165845061382815,-31.040344
0,-0.576537103735703$-0.0032944571614477282,-1.0,-0.5732426465742553$-0.0026654113043213913,-31.006931
0,-0.5804361903588849$-0.003899086623181915,-1.0,-0.576537103735703$-0.0032944571614477282,-30.976032
0,-0.5849110590145425$-0.0044748686556576114,-1.0,-0.5804361903588849$-0.003899086623181915,-30.94786
0,-0.5899286741168543$-0.005017615102311821,-1.0,-0.5849110590145425$-0.0044748686556576114,-30.941952
0,-0.5954520915592867$-0.005523417442432345,-1.0,-0.5899286741168543$-0.005017615102311821,-30.975603
0,-0.6014407728749961$-0.005988681315709379,-1.0,-0.5954520915592867$-0.005523417442432345,-31.017075
0,-0.6078509310932102$-0.006410158218214154,-1.0,-0.6014407728749961$-0.005988681315709379,-31.066069
0,-0.6146359048349516$-0.006784973741741325,-1.0,-0.6078509310932102$-0.006410158218214154,-31.122208
0,-0.6217465565624533$-0.0071106517275016864,-1.0,-0.6146359048349516$-0.006784973741741325,-31.185085
2,-0.6271316903039731$-0.00538513374151979,-1.0,-0.6217465565624533$-0.0071106517275016864,-31.294186
0,-0.6327527520808657$-0.00562106177689263,-1.0,-0.6271316903039731$-0.00538513374151979,-31.384739
0,-0.6385697116951347$-0.005816959614268928,-1.0,-0.6327527520808657$-0.00562106177689263,-31.410429
0,-0.6445413847544414$-0.005971673059306757,-1.0,-0.6385697116951347$-0.005816959614268928,-31.43797
0,-0.650625759373761$-0.006084374619319538,-1.0,-0.6445413847544414$-0.005971673059306757,-31.455244
0,-0.656780323758618$-0.006154564384856973,-1.0,-0.650625759373761$-0.006084374619319538,-31.409819
0,-0.6629623909141162$-0.006182067155498305,-1.0,-0.656780323758618$-0.006154564384856973,-31.365898
1,-0.6681294168607363$-0.005167025946620112,-1.0,-0.6629623909141162$-0.006182067155498305,-31.395296
2,-0.6712461102026229$-0.0031166933418865605,-1.0,-0.6681294168607363$-0.005167025946620112,-31.296368
2,-0.6722913050426715$-0.0010451948400485868,-1.0,-0.6712461102026229$-0.0031166933418865605,-31.228008
2,-0.6712579242004403$0.0010333808422313046,-1.0,-0.6722913050426715$-0.0010451948400485868,-31.20074
2,-0.6681529648029167$0.003104959397523545,-1.0,-0.6712579242004403$0.0010333808422313046,-31.205902
2,-0.6629975125367183$0.005155452266198419,-1.0,-0.6681529648029167$0.003104959397523545,-31.165596
2,-0.6558267783439158$0.007170734192802524,-1.0,-0.6629975125367183$0.005155452266198419,-31.106102
2,-0.6466901392104756$0.009136639133440153,-1.0,-0.6558267783439158$0.007170734192802524,-30.896015
2,-0.6356511536975722$0.011038985512903436,-1.0,-0.6466901392104756$0.009136639133440153,-30.570208
2,-0.6227875137869533$0.012863639910618934,-1.0,-0.6356511536975722$0.011038985512903436,-30.24122
2,-0.6081908882520939$0.01459662553485937,-1.0,-0.6227875137869533$0.012863639910618934,-29.911469
1,-0.5929666098991367$0.015224278352957192,-1.0,-0.6081908882520939$0.01459662553485937,-29.81501
2,-0.5762258198129718$0.01674079008616488,-1.0,-0.5929666098991367$0.015224278352957192,-29.489176
2,-0.5580919646096106$0.018133855203361148,-1.0,-0.5762258198129718$0.01674079008616488,-29.437044
2,-0.5386998719337687$0.019392092675842014,-1.0,-0.5580919646096106$0.018133855203361148,-29.431114
2,-0.5181945597730713$0.020505312160697453,-1.0,-0.5386998719337687$0.019392092675842014,-29.44439
2,-0.4967297774554641$0.021464782317607154,-1.0,-0.5181945597730713$0.020505312160697453,-29.493368
2,-0.4744662944685872$0.022263482986876918,-1.0,-0.4967297774554641$0.021464782317607154,-29.582054
2,-0.45156997222315687$0.02289632224543031,-1.0,-0.4744662944685872$0.022263482986876918,-29.712944
2,-0.42820967172581$0.02336030049734687,-1.0,-0.45156997222315687$0.02289632224543031,-29.93855
2,-0.40455506493766813$0.02365460678814183,-1.0,-0.42820967172581$0.02336030049734687,-29.994164
2,-0.38077442770656095$0.023780637231107172,-1.0,-0.40455506493766813$0.02365460678814183,-29.9505
2,-0.3570324963904066$0.023741931316154388,-1.0,-0.38077442770656095$0.023780637231107172,-29.917343
