action,newObservation,reward,observation,qValue
0,-0.5712395151892454$-0.0006487261531151113,-1.0,-0.5705907890361304$0.0,-31.161512
0,-0.5725321509861229$-0.0012926357968774927,-1.0,-0.5712395151892454$-0.0006487261531151113,-31.123898
0,-0.5744591032077301$-0.0019269522216072228,-1.0,-0.5725321509861229$-0.0012926357968774927,-31.087921
0,-0.5770060813466503$-0.002546978138920221,-1.0,-0.5744591032077301$-0.0019269522216072228,-31.05384
0,-0.5801542162719495$-0.0031481349252991606,-1.0,-0.5770060813466503$-0.002546978138920221,-31.02192
0,-0.583880217517945$-0.0037260012459955846,-1.0,-0.5801542162719495$-0.0031481349252991606,-30.992386
0,-0.588156568278726$-0.004276350760780875,-1.0,-0.583880217517945$-0.0037260012459955846,-30.965876
0,-0.5929517568258672$-0.004795188547141225,-1.0,-0.588156568278726$-0.004276350760780875,-30.990307
0,-0.5982305426348943$-0.005278785809027094,-1.0,-0.5929517568258672$-0.004795188547141225,-31.022455
0,-0.6039542550133026$-0.005723712378408298,-1.0,-0.5982305426348943$-0.005278785809027094,-31.062084
0,-0.6100811214841421$-0.006126866470839447,-1.0,-0.6039542550133026$-0.005723712378408298,-31.108898
0,-0.6165666226166067$-0.006485501132464648,-1.0,-0.6100811214841421$-0.006126866470839447,-31.162544
0,-0.6233638694370144$-0.006797246820407719,-1.0,-0.6165666226166067$-0.006485501132464648,-31.222626
0,-0.6304239990322895$-0.007060129595275079,-1.0,-0.6233638694370144$-0.006797246820407719,-31.270409
0,-0.6376965835072901$-0.007272584475000614,-1.0,-0.6304239990322895$-0.007060129595275079,-31.297045
0,-0.6451300471094706$-0.007433463602180603,-1.0,-0.6376965835072901$-0.007272584475000614,-31.315855
0,-0.6526720861177869$-0.007542039008316275,-1.0,-0.6451300471094706$-0.007433463602180603,-31.284834
2,-0.658270086029225$-0.005597999911438083,-1.0,-0.6526720861177869$-0.007542039008316275,-31.286366
0,-0.6638853052635464$-0.0056152192343214245,-1.0,-0.658270086029225$-0.005597999911438083,-31.40721
0,-0.6694791615390617$-0.0055938562755153565,-1.0,-0.6638853052635464$-0.0056152192343214245,-31.344036
2,-0.6730135075254033$-0.0035343459863416615,-1.0,-0.6694791615390617$-0.0055938562755153565,-31.282007
2,-0.6744643938726542$-0.0014508863472508854,-1.0,-0.6730135075254033$-0.0035343459863416615,-31.20757
2,-0.6738220242317655$0.000642369640888674,-1.0,-0.6744643938726542$-0.0014508863472508854,-31.170486
2,-0.6710907333227081$0.0027312909090574226,-1.0,-0.6738220242317655$0.000642369640888674,-31.169773
2,-0.6662889968945104$0.004801736428197726,-1.0,-0.6710907333227081$0.0027312909090574226,-31.176966
2,-0.6594494696482986$0.006839527246211745,-1.0,-0.6662889968945104$0.004801736428197726,-31.123837
2,-0.6506190346533351$0.008830434994963488,-1.0,-0.6594494696482986$0.006839527246211745,-30.96391
