action,newObservation,reward,observation,qValue
0,-0.5227414686690386$-0.0010140349906751101,-1.0,-0.5217274336783635$0.0,-31.331263
0,-0.5247619334545945$-0.002020464785555947,-1.0,-0.5227414686690386$-0.0010140349906751101,-31.314388
0,-0.5277736745739321$-0.0030117411193376006,-1.0,-0.5247619334545945$-0.002020464785555947,-31.299477
0,-0.5317541047695813$-0.003980430195649169,-1.0,-0.5277736745739321$-0.0030117411193376006,-31.159237
0,-0.5366733760983308$-0.004919271328749425,-1.0,-0.5317541047695813$-0.003980430195649169,-30.924202
0,-0.5424946130655948$-0.00582123696726405,-1.0,-0.5366733760983308$-0.004919271328749425,-30.860558
0,-0.5491742071412641$-0.006679594075669355,-1.0,-0.5424946130655948$-0.00582123696726405,-30.80868
0,-0.5566621736257592$-0.007487966484495082,-1.0,-0.5491742071412641$-0.006679594075669355,-30.757763
1,-0.5639025710509065$-0.007240397425147232,-1.0,-0.5566621736257592$-0.007487966484495082,-30.755913
0,-0.5718414260018229$-0.00793885495091642,-1.0,-0.5639025710509065$-0.007240397425147232,-30.712574
0,-0.5804197228765317$-0.008578296874708818,-1.0,-0.5718414260018229$-0.00793885495091642,-30.687214
0,-0.5895739234992626$-0.009154200622730972,-1.0,-0.5804197228765317$-0.008578296874708818,-30.6898
0,-0.5992365348683735$-0.00966261136911084,-1.0,-0.5895739234992626$-0.009154200622730972,-30.771233
0,-0.6093367187260507$-0.010100183857677235,-1.0,-0.5992365348683735$-0.00966261136911084,-30.862005
0,-0.6198009350082545$-0.010464216282203813,-1.0,-0.6093367187260507$-0.010100183857677235,-30.929825
0,-0.6305536097549841$-0.010752674746729545,-1.0,-0.6198009350082545$-0.010464216282203813,-30.963364
0,-0.6415178168533897$-0.010964207098405641,-1.0,-0.6305536097549841$-0.010752674746729545,-30.983463
0,-0.652615962155471$-0.011098145302081336,-1.0,-0.6415178168533897$-0.010964207098405641,-30.895157
0,-0.6637704581391594$-0.01115449598368831,-1.0,-0.652615962155471$-0.011098145302081336,-30.81511
0,-0.6749043774147413$-0.011133919275581914,-1.0,-0.6637704581391594$-0.01115449598368831,-30.743752
0,-0.685942074028492$-0.011037696613750703,-1.0,-0.6749043774147413$-0.011133919275581914,-30.68146
0,-0.6968097626541709$-0.010867688625678912,-1.0,-0.685942074028492$-0.011037696613750703,-30.627972
0,-0.7074360473272417$-0.010626284673070828,-1.0,-0.6968097626541709$-0.010867688625678912,-30.591152
0,-0.7177523932737218$-0.010316345946480045,-1.0,-0.7074360473272417$-0.010626284673070828,-30.528168
0,-0.7276935375027079$-0.009941144228986204,-1.0,-0.7177523932737218$-0.010316345946480045,-30.380531
0,-0.7371978360463697$-0.0095042985436617,-1.0,-0.7276935375027079$-0.009941144228986204,-30.251328
0,-0.7462075479217543$-0.00900971187538457,-1.0,-0.7371978360463697$-0.0095042985436617,-30.104033
0,-0.7546690579434444$-0.008461510021690188,-1.0,-0.7462075479217543$-0.00900971187538457,-29.947357
0,-0.7625330423407639$-0.007863984397319505,-1.0,-0.7546690579434444$-0.008461510021690188,-29.80739
2,-0.7677545826560344$-0.0052215403152703985,-1.0,-0.7625330423407639$-0.007863984397319505,-29.673944
2,-0.7703043573157293$-0.002549774659694915,-1.0,-0.7677545826560344$-0.0052215403152703985,-29.637249
0,-0.7721681966762812$-0.001863839360551864,-1.0,-0.7703043573157293$-0.002549774659694915,-30.003445
2,-0.7713358053465846$0.0008323913296965409,-1.0,-0.7721681966762812$-0.001863839360551864,-29.715729
2,-0.7678117747176891$0.003524030628895474,-1.0,-0.7713358053465846$0.0008323913296965409,-30.000875
2,-0.7616156595291457$0.006196115188543453,-1.0,-0.7678117747176891$0.003524030628895474,-30.20113
2,-0.7527822936532315$0.008833365875914184,-1.0,-0.7616156595291457$0.006196115188543453,-30.370712
2,-0.7413623124042434$0.01141998124898804,-1.0,-0.7527822936532315$0.008833365875914184,-30.319044
2,-0.7274228243399108$0.013939488064332622,-1.0,-0.7413623124042434$0.01141998124898804,-30.275885
2,-0.7110481525739867$0.016374671765924078,-1.0,-0.7274228243399108$0.013939488064332622,-30.299877
2,-0.6923405453140202$0.01870760725996642,-1.0,-0.7110481525739867$0.016374671765924078,-30.197878
2,-0.6714207394636674$0.020919805850352757,-1.0,-0.6923405453140202$0.01870760725996642,-29.694698
2,-0.6484282519340695$0.022992487529597934,-1.0,-0.6714207394636674$0.020919805850352757,-29.180038
