action,newObservation,reward,observation,qValue
0,-0.5686745281181319$-0.0006679256396242076,-1.0,-0.5680066024785076$0.0,-31.156113
0,-0.5700054150143858$-0.0013308868962539117,-1.0,-0.5686745281181319$-0.0006679256396242076,-31.11738
0,-0.5719893753535504$-0.0019839603391645574,-1.0,-0.5700054150143858$-0.0013308868962539117,-31.08034
0,-0.5746116796328014$-0.002622304279250975,-1.0,-0.5719893753535504$-0.0019839603391645574,-31.045256
2,-0.5758528788406685$-0.0012411992078671284,-1.0,-0.5746116796328014$-0.002622304279250975,-31.038357
0,-0.5777037754460626$-0.0018508966053940627,-1.0,-0.5758528788406685$-0.0012411992078671284,-31.09795
0,-0.5801506640305257$-0.0024468885844632342,-1.0,-0.5777037754460626$-0.0018508966053940627,-31.065193
0,-0.5831754451949747$-0.0030247811644489283,-1.0,-0.5801506640305257$-0.0024468885844632342,-31.034504
0,-0.5867557764680649$-0.0035803312730902054,-1.0,-0.5831754451949747$-0.0030247811644489283,-31.006111
0,-0.5908652592639108$-0.0041094827958458955,-1.0,-0.5867557764680649$-0.0035803312730902054,-31.007254
0,-0.5954736605848171$-0.004608401320906303,-1.0,-0.5908652592639108$-0.0041094827958458955,-31.030722
1,-0.5995471677562542$-0.004073507171437099,-1.0,-0.5954736605848171$-0.004608401320906303,-31.110727
0,-0.60405597763613$-0.004508809879875793,-1.0,-0.5995471677562542$-0.004073507171437099,-31.13612
0,-0.6089672007772091$-0.004911223141079213,-1.0,-0.60405597763613$-0.004508809879875793,-31.168892
0,-0.6142451369460149$-0.0052779361688058074,-1.0,-0.6089672007772091$-0.004911223141079213,-31.208057
0,-0.6198515736977636$-0.005606436751748625,-1.0,-0.6142451369460149$-0.0052779361688058074,-31.25333
1,-0.6247461048396586$-0.00489453114189514,-1.0,-0.6198515736977636$-0.005606436751748625,-31.358694
0,-0.6298936192163465$-0.005147514376687767,-1.0,-0.6247461048396586$-0.00489453114189514,-31.382036
2,-0.6332573647872553$-0.0033637455709087574,-1.0,-0.6298936192163465$-0.005147514376687767,-31.457115
0,-0.6368134256298041$-0.0035560608425489163,-1.0,-0.6332573647872553$-0.0033637455709087574,-31.538713
0,-0.640536607964103$-0.003723182334298878,-1.0,-0.6368134256298041$-0.0035560608425489163,-31.559462
0,-0.6444006356211883$-0.0038640276570853027,-1.0,-0.640536607964103$-0.003723182334298878,-31.557013
2,-0.6463783518118322$-0.001977716190643854,-1.0,-0.6444006356211883$-0.0038640276570853027,-31.552094
2,-0.6464559027900675$-7.755097823522288e-05,-1.0,-0.6463783518118322$-0.001977716190643854,-31.469852
