action,newObservation,reward,observation,qValue
0,-0.5159521442472652$-0.0010653322887903792,-1.0,-0.5148868119584749$0.0,-31.318897
0,-0.5180748212413786$-0.0021226769941134266,-1.0,-0.5159521442472652$-0.0010653322887903792,-31.301168
0,-0.5212389259969137$-0.0031641047555350473,-1.0,-0.5180748212413786$-0.0021226769941134266,-31.2855
0,-0.5254207294766149$-0.004181803479701196,-1.0,-0.5212389259969137$-0.0031641047555350473,-31.26379
0,-0.5305888683702686$-0.0051681388936537795,-1.0,-0.5254207294766149$-0.004181803479701196,-31.016857
0,-0.5367045854104373$-0.006115717040168622,-1.0,-0.5305888683702686$-0.0051681388936537795,-30.856682
0,-0.5437220341997457$-0.007017448789308397,-1.0,-0.5367045854104373$-0.006115717040168622,-30.802181
0,-0.5515886502071066$-0.007866616007360855,-1.0,-0.5437220341997457$-0.007017448789308397,-30.748688
0,-0.5602455887601249$-0.008656938553018353,-1.0,-0.5515886502071066$-0.007866616007360855,-30.69661
0,-0.5696282295628785$-0.009382640802753636,-1.0,-0.5602455887601249$-0.008656938553018353,-30.646282
0,-0.5796667455501445$-0.010038515987266062,-1.0,-0.5696282295628785$-0.009382640802753636,-30.598207
0,-0.5902867318422945$-0.010619986292150031,-1.0,-0.5796667455501445$-0.010038515987266062,-30.610165
0,-0.6014098883194461$-0.01112315647715153,-1.0,-0.5902867318422945$-0.010619986292150031,-30.708828
0,-0.6129547470483893$-0.011544858728943177,-1.0,-0.6014098883194461$-0.01112315647715153,-30.79634
1,-0.6238374336471305$-0.01088268659874121,-1.0,-0.6129547470483893$-0.011544858728943177,-30.921503
0,-0.6349796099281575$-0.01114217628102699,-1.0,-0.6238374336471305$-0.01088268659874121,-30.953165
0,-0.6463018881589748$-0.011322278230817336,-1.0,-0.6349796099281575$-0.01114217628102699,-30.912445
0,-0.6577245362134947$-0.011422648054519872,-1.0,-0.6463018881589748$-0.011322278230817336,-30.825722
0,-0.6691681671144305$-0.011443630900935817,-1.0,-0.6577245362134947$-0.011422648054519872,-30.747684
0,-0.6805544008200411$-0.011386233705610621,-1.0,-0.6691681671144305$-0.011443630900935817,-30.678764
2,-0.6898064870407288$-0.009252086220687617,-1.0,-0.6805544008200411$-0.011386233705610621,-30.70543
0,-0.6988630313333065$-0.009056544292577722,-1.0,-0.6898064870407288$-0.009252086220687617,-30.813534
0,-0.7076648285070256$-0.008801797173719084,-1.0,-0.6988630313333065$-0.009056544292577722,-30.789139
2,-0.7141552258086127$-0.006490397301587117,-1.0,-0.7076648285070256$-0.008801797173719084,-30.858467
2,-0.7182930312999481$-0.004137805491335514,-1.0,-0.7141552258086127$-0.006490397301587117,-30.752874
2,-0.7200522506862833$-0.001759219386335129,-1.0,-0.7182930312999481$-0.004137805491335514,-30.662983
2,-0.7194218964213881$0.0006303542648952464,-1.0,-0.7200522506862833$-0.001759219386335129,-30.596329
2,-0.7164059010715261$0.0030159953498619984,-1.0,-0.7194218964213881$0.0006303542648952464,-30.624828
2,-0.7110231487346015$0.005382752336924649,-1.0,-0.7164059010715261$0.0030159953498619984,-30.709381
2,-0.7033076195577732$0.007715529176828242,-1.0,-0.7110231487346015$0.005382752336924649,-30.739147
2,-0.6933086238448738$0.00999899571289943,-1.0,-0.7033076195577732$0.007715529176828242,-30.73392
2,-0.6810910846895063$0.012217539155367461,-1.0,-0.6933086238448738$0.00999899571289943,-30.770351
2,-0.6667358124249785$0.014355272264527765,-1.0,-0.6810910846895063$0.012217539155367461,-30.394787
2,-0.650339701536019$0.016396110888959443,-1.0,-0.6667358124249785$0.014355272264527765,-29.98175
2,-0.6320157722818507$0.01832392925416835,-1.0,-0.650339701536019$0.016396110888959443,-29.600399
2,-0.6118929764609304$0.020122795820920202,-1.0,-0.6320157722818507$0.01832392925416835,-29.222473
