action,newObservation,reward,observation,qValue
0,-0.566337992915569$-0.0006854326455152767,-1.0,-0.5656525602700537$0.0,-31.15328
0,-0.5677037589879819$-0.0013657660724128455,-1.0,-0.566337992915569$-0.0006854326455152767,-31.111444
2,-0.5677397020364227$-3.59430484407799e-05,-1.0,-0.5677037589879819$-0.0013657660724128455,-31.083748
2,-0.5664455548462446$0.001294147190178108,-1.0,-0.5677397020364227$-3.59430484407799e-05,-31.155548
0,-0.5658309410071599$0.0006146138390846504,-1.0,-0.5664455548462446$0.001294147190178108,-31.352863
0,-0.5659004326361673$-6.949162900740451e-05,-1.0,-0.5658309410071599$0.0006146138390846504,-31.270515
0,-0.5666535127303742$-0.0007530800942069555,-1.0,-0.5659004326361673$-6.949162900740451e-05,-31.147537
0,-0.5680845794213112$-0.0014310666909369708,-1.0,-0.5666535127303742$-0.0007530800942069555,-31.108042
0,-0.5701829921161217$-0.0020984126948104644,-1.0,-0.5680845794213112$-0.0014310666909369708,-31.070307
0,-0.5729331593609093$-0.002750167244787645,-1.0,-0.5701829921161217$-0.0020984126948104644,-31.034603
1,-0.5753146680817043$-0.002381508720794972,-1.0,-0.5729331593609093$-0.002750167244787645,-31.027796
0,-0.5783098617909221$-0.00299519370921784,-1.0,-0.5753146680817043$-0.002381508720794972,-31.028324
0,-0.5818965622507578$-0.0035867004598356222,-1.0,-0.5783098617909221$-0.00299519370921784,-30.997717
1,-0.5850482548972841$-0.0031516926465263062,-1.0,-0.5818965622507578$-0.0035867004598356222,-31.007998
0,-0.5887416824175178$-0.003693427520233718,-1.0,-0.5850482548972841$-0.0031516926465263062,-31.007607
0,-0.5929496421568812$-0.004207959739363352,-1.0,-0.5887416824175178$-0.003693427520233718,-31.025496
0,-0.5976412146761163$-0.004691572519235184,-1.0,-0.5929496421568812$-0.004207959739363352,-31.05084
0,-0.6027820242674002$-0.0051408095912839225,-1.0,-0.5976412146761163$-0.004691572519235184,-31.083458
1,-0.6073345291324218$-0.004552504865021599,-1.0,-0.6027820242674002$-0.0051408095912839225,-31.177456
0,-0.6122656002262651$-0.004931071093843236,-1.0,-0.6073345291324218$-0.004552504865021599,-31.205921
0,-0.6175394846032274$-0.00527388437696234,-1.0,-0.6122656002262651$-0.004931071093843236,-31.246477
0,-0.6231181030954362$-0.0055786184922088315,-1.0,-0.6175394846032274$-0.00527388437696234,-31.288662
0,-0.628961365867794$-0.005843262772357787,-1.0,-0.6231181030954362$-0.0055786184922088315,-31.333551
0,-0.6350275022994644$-0.006066136431670264,-1.0,-0.628961365867794$-0.005843262772357787,-31.370071
0,-0.6412734013628812$-0.0062458990634168985,-1.0,-0.6350275022994644$-0.006066136431670264,-31.397598
0,-0.6476549584681877$-0.006381557105306447,-1.0,-0.6412734013628812$-0.0062458990634168985,-31.416817
0,-0.6541274246302871$-0.006472466162099386,-1.0,-0.6476549584681877$-0.006381557105306447,-31.392511
2,-0.6586457538093475$-0.004518329179060509,-1.0,-0.6541274246302871$-0.006472466162099386,-31.394636
2,-0.661178712263867$-0.0025329584545194916,-1.0,-0.6586457538093475$-0.004518329179060509,-31.424503
2,-0.6617088693045164$-0.0005301570406493717,-1.0,-0.661178712263867$-0.0025329584545194916,-31.372879
2,-0.6602325839218335$0.0014762853826829408,-1.0,-0.6617088693045164$-0.0005301570406493717,-31.345573
2,-0.6567600012370609$0.003472582684772565,-1.0,-0.6602325839218335$0.0014762853826829408,-31.265202
2,-0.6513150617388642$0.005444939498196674,-1.0,-0.6567600012370609$0.003472582684772565,-31.13504
2,-0.6439355150928048$0.007379546646059483,-1.0,-0.6513150617388642$0.005444939498196674,-31.04972
2,-0.6346729196626727$0.009262595430132033,-1.0,-0.6439355150928048$0.007379546646059483,-30.793266
2,-0.6235925994875869$0.011080320175085721,-1.0,-0.6346729196626727$0.009262595430132033,-30.478004
2,-0.6107735230479541$0.012819076439632829,-1.0,-0.6235925994875869$0.011080320175085721,-30.160328
2,-0.5963080634452897$0.014465459602664342,-1.0,-0.6107735230479541$0.012819076439632829,-29.8426
2,-0.5803015982713327$0.016006465173957134,-1.0,-0.5963080634452897$0.014465459602664342,-29.586315
2,-0.5628719099661283$0.017429688305204305,-1.0,-0.5803015982713327$0.016006465173957134,-29.50213
