action,newObservation,reward,observation,qValue
0,-0.4729309288104946$-0.0013888400666985786,-1.0,-0.471542088743796$0.0,-31.108982
0,-0.4756983160621377$-0.0027673872516431105,-1.0,-0.4729309288104946$-0.0013888400666985786,-31.033419
0,-0.4798237216005259$-0.004125405538388201,-1.0,-0.4756983160621377$-0.0027673872516431105,-30.962296
0,-0.48527649716028515$-0.005452775559759247,-1.0,-0.4798237216005259$-0.004125405538388201,-30.906725
0,-0.4920160570768057$-0.006739559916520523,-1.0,-0.48527649716028515$-0.005452775559759247,-30.87247
0,-0.4999921331352939$-0.007976076058488194,-1.0,-0.4920160570768057$-0.006739559916520523,-30.857365
0,-0.5091451110515879$-0.009152977916293981,-1.0,-0.4999921331352939$-0.007976076058488194,-30.63566
0,-0.5194064574858881$-0.010261346434300257,-1.0,-0.5091451110515879$-0.009152977916293981,-30.459763
0,-0.530699245477113$-0.011292787991224944,-1.0,-0.5194064574858881$-0.010261346434300257,-30.398586
0,-0.5429387839714537$-0.012239538494340696,-1.0,-0.530699245477113$-0.011292787991224944,-30.352432
2,-0.5540333537702005$-0.011094569798746783,-1.0,-0.5429387839714537$-0.012239538494340696,-30.40092
0,-0.5658999812429476$-0.011866627472747098,-1.0,-0.5540333537702005$-0.011094569798746783,-30.457481
0,-0.5784502005391191$-0.012550219296171542,-1.0,-0.5658999812429476$-0.011866627472747098,-30.414127
0,-0.5915908882273097$-0.01314068768819056,-1.0,-0.5784502005391191$-0.012550219296171542,-30.429056
0,-0.6052251638510345$-0.013634275623724837,-1.0,-0.5915908882273097$-0.01314068768819056,-30.523302
0,-0.6192533417341598$-0.014028177883125286,-1.0,-0.6052251638510345$-0.013634275623724837,-30.570606
2,-0.6315739161321444$-0.012320574397984667,-1.0,-0.6192533417341598$-0.014028177883125286,-30.722343
0,-0.6440987648383861$-0.0125248487062417,-1.0,-0.6315739161321444$-0.012320574397984667,-30.795174
0,-0.6567394194159221$-0.012640654577535918,-1.0,-0.6440987648383861$-0.0125248487062417,-30.69865
0,-0.6694078593912504$-0.012668439975328329,-1.0,-0.6567394194159221$-0.012640654577535918,-30.611744
0,-0.6820172734681127$-0.012609414076862358,-1.0,-0.6694078593912504$-0.012668439975328329,-30.534916
0,-0.6944827734428327$-0.012465499974719999,-1.0,-0.6820172734681127$-0.012609414076862358,-30.46772
0,-0.7067220483168793$-0.012239274874046614,-1.0,-0.6944827734428327$-0.012465499974719999,-30.4175
0,-0.7186559484916673$-0.01193390017478795,-1.0,-0.7067220483168793$-0.012239274874046614,-30.26688
2,-0.7282089927379461$-0.009553044246278942,-1.0,-0.7186559484916673$-0.01193390017478795,-30.20408
0,-0.7373220293962944$-0.009113036658348252,-1.0,-0.7282089927379461$-0.009553044246278942,-30.29843
0,-0.7459397328216012$-0.00861770342530676,-1.0,-0.7373220293962944$-0.009113036658348252,-30.1348
0,-0.7540108119948877$-0.008071079173286536,-1.0,-0.7459397328216012$-0.00861770342530676,-29.986855
2,-0.7594881660682683$-0.0054773540733805475,-1.0,-0.7540108119948877$-0.008071079173286536,-29.85461
2,-0.762340361065218$-0.0028521949969496727,-1.0,-0.7594881660682683$-0.0054773540733805475,-29.800386
2,-0.7625512017371076$-0.00021084067188962673,-1.0,-0.762340361065218$-0.0028521949969496727,-29.82154
2,-0.7601194956502475$0.0024317060868600786,-1.0,-0.7625512017371076$-0.00021084067188962673,-30.051455
2,-0.7550590353946197$0.005060460255627749,-1.0,-0.7601194956502475$0.0024317060868600786,-30.291847
2,-0.7473988008337266$0.007660234560893205,-1.0,-0.7550590353946197$0.005060460255627749,-30.429632
2,-0.7371833593035371$0.010215441530189467,-1.0,-0.7473988008337266$0.007660234560893205,-30.413427
2,-0.7244734181427676$0.012709941160769558,-1.0,-0.7371833593035371$0.010215441530189467,-30.363247
2,-0.7093464616118549$0.015126956530912682,-1.0,-0.7244734181427676$0.012709941160769558,-30.334496
2,-0.6918973842084067$0.017449077403448168,-1.0,-0.7093464616118549$0.015126956530912682,-30.362263
2,-0.6722390161371468$0.019658368071259986,-1.0,-0.6918973842084067$0.017449077403448168,-29.876453
2,-0.6505024261886898$0.021736589948456973,-1.0,-0.6722390161371468$0.019658368071259986,-29.36533
1,-0.627836884711774$0.0226655414769158,-1.0,-0.6505024261886898$0.021736589948456973,-29.173761
2,-0.6034022370984955$0.024434647613278498,-1.0,-0.627836884711774$0.0226655414769158,-28.517265
2,-0.5773747648121746$0.026027472286320862,-1.0,-0.6034022370984955$0.024434647613278498,-28.146698
2,-0.54994571984676$0.027429044965414665,-1.0,-0.5773747648121746$0.026027472286320862,-28.011747
2,-0.521319278486848$0.02862644135991195,-1.0,-0.54994571984676$0.027429044965414665,-28.026436
2,-0.4917099332220215$0.029609345264826507,-1.0,-0.521319278486848$0.02862644135991195,-28.154022
2,-0.4613393896301985$0.030370543591822986,-1.0,-0.4917099332220215$0.029609345264826507,-28.283058
2,-0.4304330811825387$0.030906308447659778,-1.0,-0.4613393896301985$0.030370543591822986,-28.43296
2,-0.3992164534417679$0.031216627740770757,-1.0,-0.4304330811825387$0.030906308447659778,-28.473328
2,-0.3679111947995177$0.031305258642250214,-1.0,-0.3992164534417679$0.031216627740770757,-28.413967
2,-0.33673160008171293$0.031179594717804814,-1.0,-0.3679111947995177$0.031305258642250214,-28.405666
2,-0.3058812447344911$0.030850355347221862,-1.0,-0.33673160008171293$0.031179594717804814,-28.556366
2,-0.27555012219237235$0.030331122542118737,-1.0,-0.3058812447344911$0.030850355347221862,-28.784916
2,-0.2459123590726764$0.029637763119695973,-1.0,-0.27555012219237235$0.030331122542118737,-28.926098
2,-0.21712457727328754$0.02878778179938886,-1.0,-0.2459123590726764$0.029637763119695973,-28.959713
0,-0.19132492468346796$0.025799652589819578,-1.0,-0.21712457727328754$0.02878778179938886,-29.099876
2,-0.1666246456307237$0.02470027905274423,-1.0,-0.19132492468346796$0.025799652589819578,-29.245264
2,-0.14311847405995537$0.023506171570768352,-1.0,-0.1666246456307237$0.02470027905274423,-29.19014
0,-0.1228853881554385$0.020233085904516876,-1.0,-0.14311847405995537$0.023506171570768352,-29.138702
0,-0.10598433338913349$0.016901054766305004,-1.0,-0.1228853881554385$0.020233085904516876,-29.22447
2,-0.09045797198928672$0.015526361399846766,-1.0,-0.10598433338913349$0.016901054766305004,-29.351017
0,-0.07834011939012153$0.012117852599165188,-1.0,-0.09045797198928672$0.015526361399846766,-28.948906
0,-0.0696535407931412$0.008686578596980327,-1.0,-0.07834011939012153$0.012117852599165188,-28.759638
0,-0.06441257983354493$0.00524096095959628,-1.0,-0.0696535407931412$0.008686578596980327,-28.601072
0,-0.06262508790677784$0.0017874919267670832,-1.0,-0.06441257983354493$0.00524096095959628,-28.64212
0,-0.06429360421383806$-0.0016685163070602207,-1.0,-0.06262508790677784$0.0017874919267670832,-28.752304
0,-0.06941576075568313$-0.005122156541845076,-1.0,-0.06429360421383806$-0.0016685163070602207,-28.893492
0,-0.07798390425661704$-0.008568143500933911,-1.0,-0.06941576075568313$-0.005122156541845076,-28.937122
0,-0.08998394249071433$-0.012000038234097288,-1.0,-0.07798390425661704$-0.008568143500933911,-28.70782
0,-0.10539344008574959$-0.015409497595035264,-1.0,-0.08998394249071433$-0.012000038234097288,-28.407415
0,-0.12417901276588042$-0.01878557268013082,-1.0,-0.10539344008574959$-0.015409497595035264,-28.11596
0,-0.14629310273076102$-0.02211408996488061,-1.0,-0.12417901276588042$-0.01878557268013082,-27.754318
0,-0.1716702638002109$-0.025377161069449865,-1.0,-0.14629310273076102$-0.02211408996488061,-27.448112
0,-0.20022314338742703$-0.02855287958721614,-1.0,-0.1716702638002109$-0.025377161069449865,-27.18222
0,-0.23183841657790244$-0.031615273190475426,-1.0,-0.20022314338742703$-0.02855287958721614,-26.952648
0,-0.26637299887194577$-0.03453458229404331,-1.0,-0.23183841657790244$-0.031615273190475426,-26.742146
2,-0.3016509272460611$-0.035277928374115294,-1.0,-0.26637299887194577$-0.03453458229404331,-26.653141
0,-0.33947316240236053$-0.03782223515629947,-1.0,-0.3016509272460611$-0.035277928374115294,-26.781712
0,-0.37960717772023805$-0.04013401531787754,-1.0,-0.33947316240236053$-0.03782223515629947,-26.504879
0,-0.4217878555585668$-0.04218067783832873,-1.0,-0.37960717772023805$-0.04013401531787754,-26.138657
0,-0.46572029823188954$-0.04393244267332277,-1.0,-0.4217878555585668$-0.04218067783832873,-25.608957
0,-0.5110846515294272$-0.04536435329753768,-1.0,-0.46572029823188954$-0.04393244267332277,-25.671753
0,-0.5575428387118122$-0.04645818718238503,-1.0,-0.5110846515294272$-0.04536435329753768,-25.740519
0,-0.6047468851839821$-0.04720404647216993,-1.0,-0.5575428387118122$-0.04645818718238503,-25.60833
0,-0.6523483146132711$-0.04760142942928907,-1.0,-0.6047468851839821$-0.04720404647216993,-25.616571
0,-0.7000079538925342$-0.04765963927926313,-1.0,-0.6523483146132711$-0.04760142942928907,-24.623495
0,-0.747405426416598$-0.047397472524063775,-1.0,-0.7000079538925342$-0.04765963927926313,-23.638353
0,-0.7942476530653488$-0.046842226648750845,-1.0,-0.747405426416598$-0.047397472524063775,-23.233679
0,-0.8402758097110642$-0.04602815664571539,-1.0,-0.7942476530653488$-0.046842226648750845,-22.969076
0,-0.8852703823665291$-0.04499457265546497,-1.0,-0.8402758097110642$-0.04602815664571539,-22.745394
0,-0.9290541791866734$-0.04378379682014432,-1.0,-0.8852703823665291$-0.04499457265546497,-22.563927
0,-0.9714933649499995$-0.042439185763326025,-1.0,-0.9290541791866734$-0.04378379682014432,-22.255573
0,-1.0124967491960288$-0.04100338424602943,-1.0,-0.9714933649499995$-0.042439185763326025,-21.914572
1,-1.0510136678510515$-0.03851691865502263,-1.0,-1.0124967491960288$-0.04100338424602943,-21.888018
0,-1.088030750335181$-0.037017082484129375,-1.0,-1.0510136678510515$-0.03851691865502263,-21.463594
0,-1.1235665670635222$-0.03553581672834122,-1.0,-1.088030750335181$-0.037017082484129375,-21.182291
0,-1.1576677098421841$-0.034101142778661976,-1.0,-1.1235665670635222$-0.03553581672834122,-20.621126
0,-1.1904048917515018$-0.032737181909317715,-1.0,-1.1576677098421841$-0.034101142778661976,-19.98871
0,-1.2$0.0,-1.0,-1.1904048917515018$-0.032737181909317715,-19.332966
0,-1.1987581039591646$0.0012418960408353682,-1.0,-1.2$0.0,-20.322308
0,-1.196270205713714$0.002487898245450696,-1.0,-1.1987581039591646$0.0012418960408353682,-20.376083
0,-1.192528173202872$0.0037420325108419024,-1.0,-1.196270205713714$0.002487898245450696,-20.456528
0,-1.1875200116579745$0.005008161544897544,-1.0,-1.192528173202872$0.0037420325108419024,-20.567877
2,-1.1792301149799373$0.008289896678037213,-1.0,-1.1875200116579745$0.005008161544897544,-20.826956
0,-1.1696337842825093$0.00959633069742799,-1.0,-1.1792301149799373$0.008289896678037213,-20.538946
0,-1.158704210625472$0.010929573657037324,-1.0,-1.1696337842825093$0.00959633069742799,-20.591494
2,-1.1444132169255323$0.014290993699939579,-1.0,-1.158704210625472$0.010929573657037324,-20.62768
0,-1.1287277941917189$0.01568542273381349,-1.0,-1.1444132169255323$0.014290993699939579,-20.02755
2,-1.1096167801704238$0.01911101402129518,-1.0,-1.1287277941917189$0.01568542273381349,-19.82336
2,-1.087049470018593$0.022567310151830753,-1.0,-1.1096167801704238$0.01911101402129518,-19.046722
2,-1.0610000055686133$0.02604946444997977,-1.0,-1.087049470018593$0.022567310151830753,-18.40722
2,-1.0314526840245775$0.029547321544035877,-1.0,-1.0610000055686133$0.02604946444997977,-17.772017
2,-0.9984081508465306$0.033044533178046946,-1.0,-1.0314526840245775$0.029547321544035877,-17.097025
2,-0.9618903494557951$0.0365178013907355,-1.0,-0.9984081508465306$0.033044533178046946,-16.473965
2,-0.9219539720298341$0.03993637742596096,-1.0,-0.9618903494557951$0.0365178013907355,-15.626728
2,-0.8786919952928011$0.043261976737033074,-1.0,-0.9219539720298341$0.03993637742596096,-14.74538
2,-0.8322427075809119$0.04644928771188914,-1.0,-0.8786919952928011$0.043261976737033074,-13.897274
2,-0.7827954668603893$0.049447240720522694,-1.0,-0.8322427075809119$0.04644928771188914,-13.612936
1,-0.7315943158162284$0.05120115104416085,-1.0,-0.7827954668603893$0.049447240720522694,-13.7331505
2,-0.6779324768736273$0.05366183894260104,-1.0,-0.7315943158162284$0.05120115104416085,-13.459423
2,-0.6221540498053462$0.055778427068281206,-1.0,-0.6779324768736273$0.05366183894260104,-13.649523
2,-0.5646471806217112$0.057506869183635026,-1.0,-0.6221540498053462$0.055778427068281206,-14.015839
1,-0.506833225921313$0.05781395470039814,-1.0,-0.5646471806217112$0.057506869183635026,-14.642183
2,-0.4481449598343252$0.058688266086987774,-1.0,-0.506833225921313$0.05781395470039814,-13.974932
2,-0.3890177769617147$0.05912718287261051,-1.0,-0.4481449598343252$0.058688266086987774,-13.599937
2,-0.3298727519238941$0.059145025037820584,-1.0,-0.3890177769617147$0.05912718287261051,-13.326302
2,-0.2711002493077884$0.05877250261610565,-1.0,-0.3298727519238941$0.059145025037820584,-12.516689
2,-0.21304550667140415$0.05805474263638426,-1.0,-0.2711002493077884$0.05877250261610565,-11.846196
1,-0.1569972918477976$0.05604821482360656,-1.0,-0.21304550667140415$0.05805474263638426,-11.969814
2,-0.10217687363136242$0.05482041821643517,-1.0,-0.1569972918477976$0.05604821482360656,-11.214424
2,-0.04873992091593379$0.05343695271542863,-1.0,-0.10217687363136242$0.05482041821643517,-10.650726
1,0.002223709491171892$0.050963630407105685,-1.0,-0.04873992091593379$0.05343695271542863,-10.560837
0,0.049687395528015155$0.04746368603684326,-1.0,0.002223709491171892$0.050963630407105685,-11.344751
2,0.09567880459437866$0.0459914090663635,-1.0,0.049687395528015155$0.04746368603684326,-11.28405
2,0.14027249588500368$0.044593691290625,-1.0,0.09567880459437866$0.0459914090663635,-10.309603
2,0.18358429893535227$0.04331180305034858,-1.0,0.14027249588500368$0.044593691290625,-9.349073
2,0.22576577510839294$0.04218147617304066,-1.0,0.18358429893535227$0.04331180305034858,-8.376318
2,0.26699907803194656$0.04123330292355364,-1.0,0.22576577510839294$0.04218147617304066,-7.4268727
2,0.30749240347779005$0.04049332544584348,-1.0,0.26699907803194656$0.04123330292355364,-6.6047215
2,0.34747611035564147$0.03998370687785142,-1.0,0.30749240347779005$0.04049332544584348,-5.760015
2,0.3871995058240511$0.03972339546840965,-1.0,0.34747611035564147$0.03998370687785142,-4.934094
2,0.42692821755737365$0.03972871173332257,-1.0,0.3871995058240511$0.03972339546840965,-4.087938
2,0.4669420207613412$0.040013803203967566,-1.0,0.42692821755737365$0.03972871173332257,-3.243895
2,0.5075329413599411$0.04059092059859985,-1.0,0.4669420207613412$0.040013803203967566,-2.47399
