action,newObservation,reward,observation,qValue
0,-0.5019351955931022$-0.0011711263805222081,-1.0,-0.50076406921258$0.0,-31.29349
0,-0.5042686844696305$-0.002333488876528255,-1.0,-0.5019351955931022$-0.0011711263805222081,-31.273882
0,-0.5077470677875122$-0.003478383317881698,-1.0,-0.5042686844696305$-0.002333488876528255,-31.247963
0,-0.5123442941084477$-0.004597226320935552,-1.0,-0.5077470677875122$-0.003478383317881698,-31.224888
0,-0.5180259130042546$-0.005681618895806861,-1.0,-0.5123442941084477$-0.004597226320935552,-31.185692
0,-0.5247493264224473$-0.006723413418192673,-1.0,-0.5180259130042546$-0.005681618895806861,-30.894651
0,-0.5324641107265933$-0.007714784304145991,-1.0,-0.5247493264224473$-0.006723413418192673,-30.754063
0,-0.5411124128555906$-0.008648302128997384,-1.0,-0.5324641107265933$-0.007714784304145991,-30.688244
0,-0.5506294231308498$-0.009517010275259152,-1.0,-0.5411124128555906$-0.008648302128997384,-30.628136
0,-0.5609439256652222$-0.010314502534372367,-1.0,-0.5506294231308498$-0.009517010275259152,-30.574184
0,-0.5719789251491684$-0.011034999483946154,-1.0,-0.5609439256652222$-0.010314502534372367,-30.526785
0,-0.5836523461254741$-0.011673420976305702,-1.0,-0.5719789251491684$-0.011034999483946154,-30.48627
0,-0.5958777978863073$-0.012225451760833254,-1.0,-0.5836523461254741$-0.011673420976305702,-30.556728
0,-0.6085653950515204$-0.012687597165213008,-1.0,-0.5958777978863073$-0.012225451760833254,-30.650942
0,-0.6216226209567833$-0.013057225905262971,-1.0,-0.6085653950515204$-0.012687597165213008,-30.69421
0,-0.6349552184403869$-0.013332597483603579,-1.0,-0.6216226209567833$-0.013057225905262971,-30.749866
0,-0.6484680906942792$-0.013512872253892305,-1.0,-0.6349552184403869$-0.013332597483603579,-30.657822
0,-0.6620661937205508$-0.013598103026271532,-1.0,-0.6484680906942792$-0.013512872253892305,-30.55835
2,-0.6736554017285925$-0.011589208008041748,-1.0,-0.6620661937205508$-0.013598103026271532,-30.571304
1,-0.6841568135007866$-0.010501411772194116,-1.0,-0.6736554017285925$-0.011589208008041748,-30.73965
0,-0.6945000666277247$-0.010343253126938035,-1.0,-0.6841568135007866$-0.010501411772194116,-30.701069
0,-0.7046169816299601$-0.010116915002235478,-1.0,-0.6945000666277247$-0.010343253126938035,-30.658546
0,-0.7144420127286538$-0.009825031098693671,-1.0,-0.7046169816299601$-0.010116915002235478,-30.659578
2,-0.7219126436116501$-0.007470630882996243,-1.0,-0.7144420127286538$-0.009825031098693671,-30.626402
2,-0.726982123512105$-0.005069479900454963,-1.0,-0.7219126436116501$-0.007470630882996243,-30.601393
2,-0.7296191273207931$-0.0026370038086880997,-1.0,-0.726982123512105$-0.005069479900454963,-30.551222
2,-0.729807491119742$-0.00018836379894884847,-1.0,-0.7296191273207931$-0.0026370038086880997,-30.54376
2,-0.7275460637616131$0.0022614273581288225,-1.0,-0.729807491119742$-0.00018836379894884847,-30.542639
2,-0.7228486959832114$0.0046973677784016765,-1.0,-0.7275460637616131$0.0022614273581288225,-30.623993
0,-0.7177443685969417$0.005104327386269727,-1.0,-0.7228486959832114$0.0046973677784016765,-31.12802
2,-0.7102648897548263$0.007479478842115364,-1.0,-0.7177443685969417$0.005104327386269727,-30.689175
2,-0.7004574489287884$0.009807440826037954,-1.0,-0.7102648897548263$0.007479478842115364,-30.690994
2,-0.6883849324741729$0.012072516454615519,-1.0,-0.7004574489287884$0.009807440826037954,-30.668383
2,-0.6741262484500985$0.014258684024074382,-1.0,-0.6883849324741729$0.012072516454615519,-30.509682
2,-0.6577765897431936$0.016349658706904895,-1.0,-0.6741262484500985$0.014258684024074382,-30.076622
2,-0.6394475546735076$0.01832903506968611,-1.0,-0.6577765897431936$0.016349658706904895,-29.653154
2,-0.6192670399195451$0.020180514753962403,-1.0,-0.6394475546735076$0.01832903506968611,-29.268147
2,-0.5973788231457771$0.021888216773768013,-1.0,-0.6192670399195451$0.020180514753962403,-28.875477
2,-0.57394176320074$0.02343705994503712,-1.0,-0.5973788231457771$0.021888216773768013,-28.543707
2,-0.5491285646010821$0.024813198599657957,-1.0,-0.57394176320074$0.02343705994503712,-28.38369
2,-0.5231240797239876$0.02600448487709446,-1.0,-0.5491285646010821$0.024813198599657957,-28.45633
