action,newObservation,reward,observation,qValue
0,-0.4145755769483985$-0.0018160598022296608,-1.0,-0.4127595171461689$0.0,-30.889782
0,-0.4181948101374437$-0.0036192331890451913,-1.0,-0.4145755769483985$-0.0018160598022296608,-30.720629
0,-0.4235914646018017$-0.005396654464357996,-1.0,-0.4181948101374437$-0.0036192331890451913,-30.610767
0,-0.43072697196609827$-0.007135507364296582,-1.0,-0.4235914646018017$-0.005396654464357996,-30.506992
0,-0.4395500411234018$-0.008823069157303503,-1.0,-0.43072697196609827$-0.007135507364296582,-30.364197
0,-0.4499968174582586$-0.010446776334856784,-1.0,-0.4395500411234018$-0.008823069157303503,-30.195377
0,-0.4619911338004254$-0.01199431634216679,-1.0,-0.4499968174582586$-0.010446776334856784,-30.07727
0,-0.4754448813365807$-0.013453747536155325,-1.0,-0.4619911338004254$-0.01199431634216679,-30.053158
0,-0.4902585282245786$-0.014813646887997902,-1.0,-0.4754448813365807$-0.013453747536155325,-29.750443
0,-0.5063218102503823$-0.01606328202580366,-1.0,-0.4902585282245786$-0.014813646887997902,-29.676865
0,-0.5235146115071357$-0.017192801256753463,-1.0,-0.5063218102503823$-0.01606328202580366,-29.625267
0,-0.5417080439945662$-0.01819343248743048,-1.0,-0.5235146115071357$-0.017192801256753463,-29.596098
0,-0.5607657237712834$-0.019057679776717223,-1.0,-0.5417080439945662$-0.01819343248743048,-29.58356
0,-0.5805452286725028$-0.019779504901219325,-1.0,-0.5607657237712834$-0.019057679776717223,-29.577003
0,-0.6008997097011293$-0.0203544810286265,-1.0,-0.5805452286725028$-0.019779504901219325,-29.721413
0,-0.6216796162188376$-0.02077990651770833,-1.0,-0.6008997097011293$-0.0203544810286265,-29.758705
0,-0.6427344852113509$-0.021054868992513253,-1.0,-0.6216796162188376$-0.02077990651770833,-29.681004
0,-0.6639147382240024$-0.02118025301265147,-1.0,-0.6427344852113509$-0.021054868992513253,-29.587791
0,-0.6850734267974474$-0.021158688573445005,-1.0,-0.6639147382240024$-0.02118025301265147,-29.485552
0,-0.706067868700132$-0.0209944419026846,-1.0,-0.6850734267974474$-0.021158688573445005,-29.119383
0,-0.7267611228112343$-0.02069325411110225,-1.0,-0.706067868700132$-0.0209944419026846,-28.786036
0,-0.7470232595737198$-0.020262136762485526,-1.0,-0.7267611228112343$-0.02069325411110225,-28.43523
0,-0.7667323955828033$-0.019709136009083375,-1.0,-0.7470232595737198$-0.020262136762485526,-28.114965
0,-0.7857754739631075$-0.019043078380304234,-1.0,-0.7667323955828033$-0.019709136009083375,-27.848595
0,-0.8040487855319185$-0.018273311568810936,-1.0,-0.7857754739631075$-0.019043078380304234,-27.614727
0,-0.8214582382611867$-0.017409452729268204,-1.0,-0.8040487855319185$-0.018273311568810936,-27.418108
0,-0.837919393370421$-0.01646115510923431,-1.0,-0.8214582382611867$-0.017409452729268204,-27.374851
0,-0.8533572949264316$-0.015437901556010604,-1.0,-0.837919393370421$-0.01646115510923431,-27.353672
0,-0.8677061258192753$-0.014348830892843714,-1.0,-0.8533572949264316$-0.015437901556010604,-27.353893
0,-0.8809087264313387$-0.013202600612063372,-1.0,-0.8677061258192753$-0.014348830892843714,-27.374805
0,-0.8929160134455246$-0.012007287014185984,-1.0,-0.8809087264313387$-0.013202600612063372,-27.34443
0,-0.9036863354266794$-0.010770321981154758,-1.0,-0.8929160134455246$-0.012007287014185984,-27.227816
0,-0.9131847995121446$-0.009498464085465178,-1.0,-0.9036863354266794$-0.010770321981154758,-27.134293
2,-0.9193826002291532$-0.006197800717008597,-1.0,-0.9131847995121446$-0.009498464085465178,-27.052858
2,-0.9222619475426203$-0.0028793473134670635,-1.0,-0.9193826002291532$-0.006197800717008597,-27.086525
2,-0.9218148489451242$0.0004470985974960218,-1.0,-0.9222619475426203$-0.0028793473134670635,-27.179575
2,-0.9180425341257126$0.0037723148194116784,-1.0,-0.9218148489451242$0.0004470985974960218,-27.322422
2,-0.9109555446931213$0.007086989432591221,-1.0,-0.9180425341257126$0.0037723148194116784,-27.379787
2,-0.9005744855132037$0.010381059179917593,-1.0,-0.9109555446931213$0.007086989432591221,-27.094227
2,-0.8869314079092402$0.01364307760396358,-1.0,-0.9005744855132037$0.010381059179917593,-26.591938
2,-0.8700717654507523$0.016859642458487912,-1.0,-0.8869314079092402$0.01364307760396358,-26.21348
2,-0.8500568481114956$0.020014917339256633,-1.0,-0.8700717654507523$0.016859642458487912,-25.983091
2,-0.826966559189834$0.02309028892166161,-1.0,-0.8500568481114956$0.020014917339256633,-25.660536
2,-0.8009023523517425$0.026064206838091512,-1.0,-0.826966559189834$0.02309028892166161,-25.491701
2,-0.7719900966916278$0.028912255660114725,-1.0,-0.8009023523517425$0.026064206838091512,-25.45552
2,-0.740382591835266$0.03160750485636182,-1.0,-0.7719900966916278$0.028912255660114725,-25.181568
2,-0.7062614216014544$0.034121170233811546,-1.0,-0.740382591835266$0.03160750485636182,-24.8193
2,-0.6698378242679434$0.03642359733351103,-1.0,-0.7062614216014544$0.034121170233811546,-24.62689
2,-0.6313522808078949$0.038485543460048455,-1.0,-0.6698378242679434$0.03642359733351103,-24.723667
2,-0.5910725876479033$0.040279693159991595,-1.0,-0.6313522808078949$0.038485543460048455,-24.236258
2,-0.5492902897012071$0.041782297946696204,-1.0,-0.5910725876479033$0.040279693159991595,-24.248646
2,-0.5063154961171523$0.042974793584054816,-1.0,-0.5492902897012071$0.041782297946696204,-24.289608
2,-0.46247026905642796$0.04384522706072436,-1.0,-0.5063154961171523$0.042974793584054816,-23.724554
2,-0.418080940403701$0.04438932865272699,-1.0,-0.46247026905642796$0.04384522706072436,-23.19955
2,-0.3734698446616362$0.0446110957420648,-1.0,-0.418080940403701$0.04438932865272699,-22.018822
2,-0.32894703338964687$0.044522811271989295,-1.0,-0.3734698446616362$0.0446110957420648,-21.437145
2,-0.2848025422199645$0.044144491169682394,-1.0,-0.32894703338964687$0.044522811271989295,-21.729237
2,-0.24129971450595966$0.04350282771400481,-1.0,-0.2848025422199645$0.044144491169682394,-21.768818
2,-0.1986699592550092$0.042629755250950474,-1.0,-0.24129971450595966$0.04350282771400481,-21.637733
2,-0.15710915908234035$0.04156080017266882,-1.0,-0.1986699592550092$0.042629755250950474,-21.310066
2,-0.11677577467610584$0.04033338440623451,-1.0,-0.15710915908234035$0.04156080017266882,-20.856184
2,-0.077790541329459$0.03898523334664683,-1.0,-0.11677577467610584$0.04033338440623451,-20.549181
2,-0.04023753850214676$0.03755300282731225,-1.0,-0.077790541329459$0.03898523334664683,-20.217394
2,-0.004166343362338024$0.036071195139808734,-1.0,-0.04023753850214676$0.03755300282731225,-19.95233
2,0.03040504705711978$0.0345713904194578,-1.0,-0.004166343362338024$0.036071195139808734,-19.38097
0,0.06148683052003406$0.031081783462914278,-1.0,0.03040504705711978$0.0345713904194578,-19.22246
2,0.09111102561224474$0.029624195092210683,-1.0,0.06148683052003406$0.031081783462914278,-19.534357
2,0.11932802943399312$0.028217003821748375,-1.0,0.09111102561224474$0.029624195092210683,-19.143301
2,0.14620352056761696$0.026875491133623846,-1.0,0.11932802943399312$0.028217003821748375,-18.781744
2,0.17181565518547673$0.02561213461785978,-1.0,0.14620352056761696$0.026875491133623846,-18.438091
2,0.19625260858018706$0.024436953394710338,-1.0,0.17181565518547673$0.02561213461785978,-18.101833
2,0.21961048413691067$0.0233578755567236,-1.0,0.19625260858018706$0.024436953394710338,-17.7635
2,0.24199158932317147$0.022381105186260804,-1.0,0.21961048413691067$0.0233578755567236,-17.39476
2,0.2635030628512378$0.021511473528066347,-1.0,0.24199158932317147$0.022381105186260804,-16.99809
2,0.2842558275776331$0.02075276472639529,-1.0,0.2635030628512378$0.021511473528066347,-16.57802
2,0.30436383864003$0.020108011062396916,-1.0,0.2842558275776331$0.02075276472639529,-16.127737
2,0.3239435945597511$0.019579755919721067,-1.0,0.30436383864003$0.020108011062396916,-15.64073
2,0.3431138794861563$0.019170284926405233,-1.0,0.3239435945597511$0.019579755919721067,-15.110662
1,0.36099570654745716$0.017881827061300877,-1.0,0.3431138794861563$0.019170284926405233,-14.837004
2,0.378705804229257$0.017710097681799826,-1.0,0.36099570654745716$0.017881827061300877,-14.499361
2,0.39636310391987806$0.017657299690621065,-1.0,0.378705804229257$0.017710097681799826,-13.848162
2,0.4140891406786835$0.01772603675880545,-1.0,0.39636310391987806$0.017657299690621065,-13.132465
2,0.4320085500378059$0.01791940935912241,-1.0,0.4140891406786835$0.01772603675880545,-12.345669
2,0.4502496438387341$0.018241093800928202,-1.0,0.4320085500378059$0.01791940935912241,-11.480782
2,0.468945047950244$0.018695404111509866,-1.0,0.4502496438387341$0.018241093800928202,-10.530323
2,0.48823238322591045$0.019287335275666454,-1.0,0.468945047950244$0.018695404111509866,-9.486254
2,0.5082549679296683$0.020022584703757874,-1.0,0.48823238322591045$0.019287335275666454,-8.33901
