action,newObservation,reward,observation,qValue
2,-0.5475667921826791$0.0011884947828799243,-1.0,-0.5487552869655591$0.0,-31.379398
0,-0.5471986921344489$0.00036810004823013376,-1.0,-0.5475667921826791$0.0011884947828799243,-31.368038
0,-0.5476537405464522$-0.00045504841200324554,-1.0,-0.5471986921344489$0.00036810004823013376,-31.360395
0,-0.5489285332715425$-0.0012747927250902355,-1.0,-0.5476537405464522$-0.00045504841200324554,-31.24427
0,-0.5510135355905332$-0.0020850023189907885,-1.0,-0.5489285332715425$-0.0012747927250902355,-31.072855
2,-0.5518931589271625$-0.0008796233366292485,-1.0,-0.5510135355905332$-0.0020850023189907885,-30.990997
0,-0.553560829128601$-0.001667670201438595,-1.0,-0.5518931589271625$-0.0008796233366292485,-31.119875
2,-0.5540040864051765$-0.00044325727657544903,-1.0,-0.553560829128601$-0.001667670201438595,-31.021732
0,-0.5552196199475651$-0.0012155335423885676,-1.0,-0.5540040864051765$-0.00044325727657544903,-31.183363
2,-0.5551983526883543$2.1267259210810963e-05,-1.0,-0.5552196199475651$-0.0012155335423885676,-31.05147
0,-0.5559404434153258$-0.0007420907269715025,-1.0,-0.5551983526883543$2.1267259210810963e-05,-31.261429
0,-0.5574403520291404$-0.001499908613814643,-1.0,-0.5559404434153258$-0.0007420907269715025,-31.106232
2,-0.5576868846129309$-0.0002465325837904689,-1.0,-0.5574403520291404$-0.001499908613814643,-31.043327
0,-0.5586782017626462$-0.0009913171497152142,-1.0,-0.5576868846129309$-0.0002465325837904689,-31.18481
2,-0.55840690858226$0.00027129318038612003,-1.0,-0.5586782017626462$-0.0009913171497152142,-31.074741
0,-0.5588750286005318$-0.00046812001827174353,-1.0,-0.55840690858226$0.00027129318038612003,-31.277912
0,-0.5600790703002785$-0.001204041699746611,-1.0,-0.5588750286005318$-0.00046812001827174353,-31.130081
0,-0.562010055632388$-0.0019309853321095255,-1.0,-0.5600790703002785$-0.001204041699746611,-31.06721
0,-0.5646535935125169$-0.0026435378801288757,-1.0,-0.562010055632388$-0.0019309853321095255,-31.027576
0,-0.5679899981434847$-0.0033364046309678408,-1.0,-0.5646535935125169$-0.0026435378801288757,-30.990295
0,-0.5719944518435026$-0.004004453700017844,-1.0,-0.5679899981434847$-0.0033364046309678408,-30.955647
0,-0.5766372118104686$-0.004642759966965973,-1.0,-0.5719944518435026$-0.004004453700017844,-30.923887
0,-0.5818838598951114$-0.005246648084642764,-1.0,-0.5766372118104686$-0.004642759966965973,-30.895247
0,-0.5876955939811292$-0.005811734086017902,-1.0,-0.5818838598951114$-0.005246648084642764,-30.869936
1,-0.5930295589814674$-0.0053339650003381535,-1.0,-0.5876955939811292$-0.005811734086017902,-30.963598
2,-0.5968465503258782$-0.003816991344410786,-1.0,-0.5930295589814674$-0.0053339650003381535,-31.047007
0,-0.6011185938537402$-0.004272043527862048,-1.0,-0.5968465503258782$-0.003816991344410786,-31.116283
0,-0.605814465308623$-0.004695871454882795,-1.0,-0.6011185938537402$-0.004272043527862048,-31.145273
0,-0.610899952067758$-0.005085486759135059,-1.0,-0.605814465308623$-0.004695871454882795,-31.180834
0,-0.6163381397349712$-0.005438187667213119,-1.0,-0.610899952067758$-0.005085486759135059,-31.2227
0,-0.6220897206553117$-0.00575158092034042,-1.0,-0.6163381397349712$-0.005438187667213119,-31.268469
0,-0.6281133210073756$-0.006023600352063932,-1.0,-0.6220897206553117$-0.00575158092034042,-31.314785
0,-0.6343658427650496$-0.006252521757674031,-1.0,-0.6281133210073756$-0.006023600352063932,-31.352676
0,-0.6408028165163623$-0.006436973751312701,-1.0,-0.6343658427650496$-0.006252521757674031,-31.381107
2,-0.6453787609043269$-0.004575944387964566,-1.0,-0.6408028165163623$-0.006436973751312701,-31.449192
0,-0.6500615382054282$-0.004682777301101301,-1.0,-0.6453787609043269$-0.004575944387964566,-31.549456
0,-0.6548184346950713$-0.004756896489643082,-1.0,-0.6500615382054282$-0.004682777301101301,-31.536055
0,-0.6596164059751715$-0.004797971280100166,-1.0,-0.6548184346950713$-0.004756896489643082,-31.480099
2,-0.6624223201567361$-0.0028059141815646492,-1.0,-0.6596164059751715$-0.004797971280100166,-31.413864
2,-0.6632168961013604$-0.0007945759446243241,-1.0,-0.6624223201567361$-0.0028059141815646492,-31.355762
2,-0.6619946867563282$0.0012222093450321905,-1.0,-0.6632168961013604$-0.0007945759446243241,-31.334137
2,-0.6587640731081819$0.0032306136481463766,-1.0,-0.6619946867563282$0.0012222093450321905,-31.276031
2,-0.6535472732402395$0.005216799867942327,-1.0,-0.6587640731081819$0.0032306136481463766,-31.151787
0,-0.6483803596083147$0.0051669136319248245,-1.0,-0.6535472732402395$0.005216799867942327,-31.498253
2,-0.6412992891332153$0.007081070475099475,-1.0,-0.6483803596083147$0.0051669136319248245,-31.05468
2,-0.632353694517777$0.008945594615438368,-1.0,-0.6412992891332153$0.007081070475099475,-30.817625
1,-0.6226068322078044$0.009746862309972518,-1.0,-0.632353694517777$0.008945594615438368,-30.738504
2,-0.611128279939805$0.01147855226799941,-1.0,-0.6226068322078044$0.009746862309972518,-30.336498
2,-0.598000774669623$0.01312750527018205,-1.0,-0.611128279939805$0.01147855226799941,-30.028103
2,-0.5833198763476957$0.014680898321927371,-1.0,-0.598000774669623$0.01312750527018205,-29.758574
2,-0.5671934621981434$0.016126414149552334,-1.0,-0.5833198763476957$0.014680898321927371,-29.671196
2,-0.5497410191823076$0.017452443015835768,-1.0,-0.5671934621981434$0.016126414149552334,-29.630033
2,-0.5310927102708622$0.018648308911445297,-1.0,-0.5497410191823076$0.017452443015835768,-29.63361
2,-0.5113882015838415$0.019704508687020755,-1.0,-0.5310927102708622$0.018648308911445297,-29.648643
2,-0.49077525172185027$0.02061294986199121,-1.0,-0.5113882015838415$0.019704508687020755,-29.697887
2,-0.46940808064205436$0.021367171079795928,-1.0,-0.49077525172185027$0.02061294986199121,-29.714716
0,-0.4494455518352033$0.01996252880685108,-1.0,-0.46940808064205436$0.021367171079795928,-29.980606
1,-0.43003459639699093$0.01941095543821236,-1.0,-0.4494455518352033$0.01996252880685108,-30.272612
0,-0.412316193831954$0.01771840256503695,-1.0,-0.43003459639699093$0.01941095543821236,-30.480175
0,-0.3964169931435268$0.01589920068842721,-1.0,-0.412316193831954$0.01771840256503695,-30.66945
0,-0.3824486802935783$0.01396831284994848,-1.0,-0.3964169931435268$0.01589920068842721,-30.769821
0,-0.37050763853771435$0.01194104175586395,-1.0,-0.3824486802935783$0.01396831284994848,-30.881622
0,-0.3606748391021266$0.009832799435587715,-1.0,-0.37050763853771435$0.01194104175586395,-30.988207
0,-0.35301589431814007$0.007658944783986547,-1.0,-0.3606748391021266$0.009832799435587715,-31.043413
2,-0.3455812060817777$0.007434688236362359,-1.0,-0.35301589431814007$0.007658944783986547,-31.005896
0,-0.3404190825596085$0.005162123522169243,-1.0,-0.3455812060817777$0.007434688236362359,-30.936619
2,-0.3355626946051051$0.004856387954503366,-1.0,-0.3404190825596085$0.005162123522169243,-31.023846
0,-0.33304296273912104$0.002519731865984086,-1.0,-0.3355626946051051$0.004856387954503366,-30.961256
0,-0.33287581866329874$0.00016714407582231082,-1.0,-0.33304296273912104$0.002519731865984086,-31.0132
0,-0.3350623164688112$-0.0021864978055124436,-1.0,-0.33287581866329874$0.00016714407582231082,-31.088278
