action,newObservation,reward,observation,qValue
0,-0.5637290589080401$-0.00070499929695544,-1.0,-0.5630240596110847$0.0,-31.17944
1,-0.564133807611695$-0.00040474870365479466,-1.0,-0.5637290589080401$-0.00070499929695544,-31.112387
0,-0.565235292301336$-0.001101484689641046,-1.0,-0.564133807611695$-0.00040474870365479466,-31.123701
0,-0.5670253145192155$-0.0017900222178795068,-1.0,-0.565235292301336$-0.001101484689641046,-31.084148
0,-0.5694905582499071$-0.002465243730691729,-1.0,-0.5670253145192155$-0.0017900222178795068,-31.046526
2,-0.5706126999005215$-0.0011221416506144652,-1.0,-0.5694905582499071$-0.002465243730691729,-31.030258
0,-0.5723834050038065$-0.0017707051032849045,-1.0,-0.5706126999005215$-0.0011221416506144652,-31.09415
1,-0.5737895301639435$-0.0014061251601370573,-1.0,-0.5723834050038065$-0.0017707051032849045,-31.079294
0,-0.5758206454596662$-0.0020311152957226365,-1.0,-0.5737895301639435$-0.0014061251601370573,-31.083729
0,-0.5784616969407382$-0.0026410514810720227,-1.0,-0.5758206454596662$-0.0020311152957226365,-31.05043
0,-0.581693131755807$-0.003231434815068738,-1.0,-0.5784616969407382$-0.0026410514810720227,-31.01931
0,-0.5854910612923572$-0.003797929536550235,-1.0,-0.581693131755807$-0.003231434815068738,-30.9906
0,-0.5898274613321485$-0.004336400039791263,-1.0,-0.5854910612923572$-0.003797929536550235,-30.981628
0,-0.5946704078513203$-0.004842946519171854,-1.0,-0.5898274613321485$-0.004336400039791263,-31.007349
0,-0.5999843466565579$-0.005313938805237549,-1.0,-0.5946704078513203$-0.004842946519171854,-31.040665
2,-0.6037303945554746$-0.0037460478989167828,-1.0,-0.5999843466565579$-0.005313938805237549,-31.130056
0,-0.6078812270859895$-0.0041508325305148475,-1.0,-0.6037303945554746$-0.0037460478989167828,-31.201908
0,-0.6124066551421773$-0.004525428056187807,-1.0,-0.6078812270859895$-0.0041508325305148475,-31.231878
0,-0.6172738758352628$-0.004867220693085522,-1.0,-0.6124066551421773$-0.004525428056187807,-31.26779
0,-0.6224477443434551$-0.005173868508192224,-1.0,-0.6172738758352628$-0.004867220693085522,-31.304482
0,-0.6278910638894597$-0.005443319546004599,-1.0,-0.6224477443434551$-0.005173868508192224,-31.345007
1,-0.6325648906722795$-0.004673826782819753,-1.0,-0.6278910638894597$-0.005443319546004599,-31.448229
0,-0.6374359495109583$-0.004871058838678816,-1.0,-0.6325648906722795$-0.004673826782819753,-31.469793
0,-0.6424697290876117$-0.005033779576653416,-1.0,-0.6374359495109583$-0.004871058838678816,-31.49073
0,-0.6476307531506694$-0.005161024063057793,-1.0,-0.6424697290876117$-0.005033779576653416,-31.514996
2,-0.6508828553847547$-0.0032521022340852527,-1.0,-0.6476307531506694$-0.005161024063057793,-31.575298
2,-0.6522033577654798$-0.0013205023807251574,-1.0,-0.6508828553847547$-0.0032521022340852527,-31.499554
2,-0.6515830771679499$0.0006202805975298173,-1.0,-0.6522033577654798$-0.0013205023807251574,-31.418447
2,-0.6490263253585024$0.002556751809447639,-1.0,-0.6515830771679499$0.0006202805975298173,-31.3148
2,-0.6445509091930626$0.004475416165439832,-1.0,-0.6490263253585024$0.002556751809447639,-31.18904
2,-0.6381881278052358$0.006362781387826765,-1.0,-0.6445509091930626$0.004475416165439832,-31.06325
2,-0.6299827537443341$0.008205374060901757,-1.0,-0.6381881278052358$0.006362781387826765,-30.887844
2,-0.6199929760991226$0.00998977764521148,-1.0,-0.6299827537443341$0.008205374060901757,-30.593292
0,-0.6102902762975115$0.009702699801611103,-1.0,-0.6199929760991226$0.00998977764521148,-30.706146
2,-0.5989446951227526$0.011345581174758916,-1.0,-0.6102902762975115$0.009702699801611103,-30.265682
2,-0.5860388193411046$0.012905875781648053,-1.0,-0.5989446951227526$0.011345581174758916,-30.001146
2,-0.5716673771157567$0.014371442225347928,-1.0,-0.5860388193411046$0.012905875781648053,-29.91332
2,-0.5559366685825631$0.015730708533193572,-1.0,-0.5716673771157567$0.014371442225347928,-29.847063
2,-0.5389638061143195$0.016972862468243605,-1.0,-0.5559366685825631$0.015730708533193572,-29.820023
2,-0.5208757467215747$0.01808805939274486,-1.0,-0.5389638061143195$0.016972862468243605,-29.830624
2,-0.5018081098182579$0.019067636903316854,-1.0,-0.5208757467215747$0.01808805939274486,-29.8524
2,-0.4819037865302019$0.01990432328805596,-1.0,-0.5018081098182579$0.019067636903316854,-29.897287
2,-0.46131136083513835$0.02059242569506352,-1.0,-0.4819037865302019$0.01990432328805596,-29.823067
