action,newObservation,reward,observation,qValue
0,-0.4854755139673735$-0.0012949480159182214,-1.0,-0.48418056595145526$0.0,-31.202257
0,-0.4880557635164106$-0.0025802495490371237,-1.0,-0.4854755139673735$-0.0012949480159182214,-31.148617
0,-0.49190208079913933$-0.0038463172827287308,-1.0,-0.4880557635164106$-0.0025802495490371237,-31.091917
0,-0.4969857651979851$-0.0050836843988457635,-1.0,-0.49190208079913933$-0.0038463172827287308,-31.045263
0,-0.5032688351942333$-0.006283069996248187,-1.0,-0.4969857651979851$-0.0050836843988457635,-31.016434
0,-0.510704285233011$-0.007435450038777723,-1.0,-0.5032688351942333$-0.006283069996248187,-30.945759
0,-0.5192364198320125$-0.008532134599001442,-1.0,-0.510704285233011$-0.007435450038777723,-30.62875
0,-0.528801271165336$-0.009564851333323493,-1.0,-0.5192364198320125$-0.008532134599001442,-30.56865
0,-0.539327105366006$-0.010525834200669968,-1.0,-0.528801271165336$-0.009564851333323493,-30.519014
0,-0.5507350208609438$-0.011407915494937798,-1.0,-0.539327105366006$-0.010525834200669968,-30.48022
0,-0.562939639244769$-0.012204618383825156,-1.0,-0.5507350208609438$-0.011407915494937798,-30.428936
0,-0.5758498856642684$-0.012910246419499458,-1.0,-0.562939639244769$-0.012204618383825156,-30.384148
0,-0.5893698516548646$-0.013519965990596114,-1.0,-0.5758498856642684$-0.012910246419499458,-30.37628
0,-0.6033997291414132$-0.014029877486548607,-1.0,-0.5893698516548646$-0.013519965990596114,-30.466225
0,-0.6178368002281239$-0.014437071086710732,-1.0,-0.6033997291414132$-0.014029877486548607,-30.515846
0,-0.6325764638073627$-0.014739663579238706,-1.0,-0.6178368002281239$-0.014437071086710732,-30.570284
0,-0.6475132772410321$-0.014936813433669434,-1.0,-0.6325764638073627$-0.014739663579238706,-30.48694
0,-0.6625419896775958$-0.015028712436563643,-1.0,-0.6475132772410321$-0.014936813433669434,-30.39828
0,-0.6775585431389926$-0.015016553461396704,-1.0,-0.6625419896775958$-0.015028712436563643,-30.300251
