action,newObservation,reward,observation,qValue
0,-0.528995436121448$-0.0009667768504248389,-1.0,-0.5280286592710232$0.0,-31.342655
0,-0.5309217397861115$-0.0019263036646635333,-1.0,-0.528995436121448$-0.0009667768504248389,-31.326569
0,-0.5337931256371331$-0.002871385851021596,-1.0,-0.5309217397861115$-0.0019263036646635333,-31.27224
0,-0.5375880657810681$-0.003794940143934953,-1.0,-0.5337931256371331$-0.002871385851021596,-31.062933
2,-0.5402781170451288$-0.0026900512640607027,-1.0,-0.5375880657810681$-0.003794940143934953,-30.914568
2,-0.5418431254440533$-0.001565008398924444,-1.0,-0.5402781170451288$-0.0026900512640607027,-30.956844
0,-0.5442713695273038$-0.002428244083250524,-1.0,-0.5418431254440533$-0.001565008398924444,-31.114725
2,-0.5455446685257744$-0.0012732989984705783,-1.0,-0.5442713695273038$-0.002428244083250524,-30.96391
0,-0.5476534922098535$-0.0021088236840790813,-1.0,-0.5455446685257744$-0.0012732989984705783,-31.106817
2,-0.5485820620646964$-0.000928569854842915,-1.0,-0.5476534922098535$-0.0021088236840790813,-30.978848
0,-0.550323432650709$-0.0017413705860126272,-1.0,-0.5485820620646964$-0.000928569854842915,-31.143343
2,-0.5508645829679584$-0.0005411503172493147,-1.0,-0.550323432650709$-0.0017413705860126272,-31.00729
0,-0.5522014676918617$-0.0013368847239033153,-1.0,-0.5508645829679584$-0.0005411503172493147,-31.195648
2,-0.5523240953811187$-0.00012262768925700015,-1.0,-0.5522014676918617$-0.0013368847239033153,-31.035168
0,-0.5532315497264179$-0.0009074543452991616,-1.0,-0.5523240953811187$-0.00012262768925700015,-31.262165
0,-0.5549170508816039$-0.0016855011551860167,-1.0,-0.5532315497264179$-0.0009074543452991616,-31.10117
2,-0.5553680103976255$-0.00045095951602157477,-1.0,-0.5549170508816039$-0.0016855011551860167,-31.025156
0,-0.5565810612109847$-0.0012130508133592242,-1.0,-0.5553680103976255$-0.00045095951602157477,-31.168303
2,-0.5565471483252323$3.3912885752333116e-05,-1.0,-0.5565810612109847$-0.0012130508133592242,-31.056007
0,-0.5572665248442169$-0.0007193765189845262,-1.0,-0.5565471483252323$3.3912885752333116e-05,-31.250458
2,-0.556733822358412$0.0005327024858049261,-1.0,-0.5572665248442169$-0.0007193765189845262,-31.09447
0,-0.5569530160948083$-0.00021919373639635732,-1.0,-0.556733822358412$0.0005327024858049261,-31.345177
2,-0.5559224702697203$0.0010305458250880147,-1.0,-0.5569530160948083$-0.00021919373639635732,-31.217693
0,-0.55564987649643$0.00027259377329020857,-1.0,-0.5559224702697203$0.0010305458250880147,-31.359337
0,-0.5561372697040803$-0.000487393207650267,-1.0,-0.55564987649643$0.00027259377329020857,-31.305603
0,-0.5573810115866148$-0.0012437418825344908,-1.0,-0.5561372697040803$-0.000487393207650267,-31.15359
1,-0.5583718202047836$-0.00099080861816878,-1.0,-0.5573810115866148$-0.0012437418825344908,-31.065119
2,-0.5581023037523642$0.00026951645241929823,-1.0,-0.5583718202047836$-0.00099080861816878,-31.073778
0,-0.5585744726988164$-0.0004721689464521645,-1.0,-0.5581023037523642$0.00026951645241929823,-31.280602
0,-0.5597848049917885$-0.0012103322929721129,-1.0,-0.5585744726988164$-0.0004721689464521645,-31.132286
0,-0.5617242748093418$-0.0019394698175533127,-1.0,-0.5597848049917885$-0.0012103322929721129,-31.066216
0,-0.5643784264215693$-0.002654151612227431,-1.0,-0.5617242748093418$-0.0019394698175533127,-31.026466
0,-0.5677274930089768$-0.003349066587407523,-1.0,-0.5643784264215693$-0.002654151612227431,-30.989082
0,-0.5717465601240092$-0.0040190671150322705,-1.0,-0.5677274930089768$-0.003349066587407523,-30.95434
0,-0.5764057732329659$-0.00465921310895679,-1.0,-0.5717465601240092$-0.0040190671150322705,-30.922493
0,-0.58167058841751$-0.005264815184544011,-1.0,-0.5764057732329659$-0.00465921310895679,-30.893772
0,-0.5875020648382647$-0.00583147642075476,-1.0,-0.58167058841751$-0.005264815184544011,-30.8684
0,-0.5938571969704636$-0.006355132132198793,-1.0,-0.5875020648382647$-0.00583147642075476,-30.907253
0,-0.600689283929169$-0.006832086958705379,-1.0,-0.5938571969704636$-0.006355132132198793,-30.95779
0,-0.6079483324377167$-0.007259048508547757,-1.0,-0.600689283929169$-0.006832086958705379,-31.01629
0,-0.615581489197065$-0.007633156759348263,-1.0,-0.6079483324377167$-0.007259048508547757,-31.082302
0,-0.6235334976330227$-0.007952008435957635,-1.0,-0.615581489197065$-0.007633156759348263,-31.155338
0,-0.631747173284657$-0.008213675651634365,-1.0,-0.6235334976330227$-0.007952008435957635,-31.190594
0,-0.6401638915024412$-0.00841671821778424,-1.0,-0.631747173284657$-0.008213675651634365,-31.210077
0,-0.6487240806964721$-0.0085601891940309,-1.0,-0.6401638915024412$-0.00841671821778424,-31.199326
0,-0.6573677141523901$-0.008643633455918037,-1.0,-0.6487240806964721$-0.0085601891940309,-31.132908
0,-0.6660347934423556$-0.008667079289965424,-1.0,-0.6573677141523901$-0.008643633455918037,-31.072987
0,-0.674665816712813$-0.00863102327045734,-1.0,-0.6660347934423556$-0.008667079289965424,-31.019907
0,-0.6832022256261656$-0.00853640891335259,-1.0,-0.674665816712813$-0.00863102327045734,-30.973957
0,-0.6915868254505575$-0.008384599824391853,-1.0,-0.6832022256261656$-0.00853640891335259,-30.935368
0,-0.6997641736973005$-0.008177348246743026,-1.0,-0.6915868254505575$-0.008384599824391853,-30.904253
0,-0.707680933754328$-0.007916760057027458,-1.0,-0.6997641736973005$-0.008177348246743026,-30.85279
0,-0.7152861911038968$-0.007605257349568801,-1.0,-0.707680933754328$-0.007916760057027458,-30.812763
2,-0.7205317308873962$-0.005245539783499362,-1.0,-0.7152861911038968$-0.007605257349568801,-30.748539
2,-0.7233847090322522$-0.002852978144855938,-1.0,-0.7205317308873962$-0.005245539783499362,-30.675488
0,-0.725827406360324$-0.002442697328071787,-1.0,-0.7233847090322522$-0.002852978144855938,-30.877056
2,-0.7258447338952287$-1.7327534904805052e-05,-1.0,-0.725827406360324$-0.002442697328071787,-30.565779
2,-0.7234365848741523$0.002408149021076412,-1.0,-0.7258447338952287$-1.7327534904805052e-05,-30.570007
1,-0.7196178338000072$0.003818751074145141,-1.0,-0.7234365848741523$0.002408149021076412,-30.936403
2,-0.7134122187227027$0.006205615077304543,-1.0,-0.7196178338000072$0.003818751074145141,-30.6775
2,-0.7048587017029049$0.008553517019797811,-1.0,-0.7134122187227027$0.006205615077304543,-30.720757
2,-0.6940117490332274$0.010846952669677513,-1.0,-0.7048587017029049$0.008553517019797811,-30.68244
2,-0.6809416510314489$0.013070098001778488,-1.0,-0.6940117490332274$0.010846952669677513,-30.703312
2,-0.6657348180018479$0.015206833029600964,-1.0,-0.6809416510314489$0.013070098001778488,-30.299353
0,-0.650493976894822$0.015240841107025872,-1.0,-0.6657348180018479$0.015206833029600964,-30.503824
2,-0.633324243092113$0.017169733802709072,-1.0,-0.650493976894822$0.015240841107025872,-29.75932
2,-0.6143463498882662$0.018977893203846824,-1.0,-0.633324243092113$0.017169733802709072,-29.388449
2,-0.5936962260966592$0.020650123791607078,-1.0,-0.6143463498882662$0.018977893203846824,-29.022804
2,-0.5715242377557178$0.022171988340941355,-1.0,-0.5936962260966592$0.020650123791607078,-28.733797
1,-0.5489940455421983$0.02253019221351951,-1.0,-0.5715242377557178$0.022171988340941355,-28.885572
2,-0.5252735730021308$0.02372047254006748,-1.0,-0.5489940455421983$0.02253019221351951,-28.82508
