action,newObservation,reward,observation,qValue
0,-0.553096083730173$-0.0007849233084014805,-1.0,-0.5523111604217715$0.0,-31.28604
0,-0.5546600658497182$-0.0015639821195451097,-1.0,-0.553096083730173$-0.0007849233084014805,-31.126244
2,-0.5549914252865898$-0.00033135943687172546,-1.0,-0.5546600658497182$-0.0015639821195451097,-31.030876
0,-0.5560876877423198$-0.0010962624557299243,-1.0,-0.5549914252865898$-0.00033135943687172546,-31.195206
2,-0.5559406689700386$0.0001470187722811382,-1.0,-0.5560876877423198$-0.0010962624557299243,-31.060707
0,-0.5565514664008966$-0.0006107974308579867,-1.0,-0.5559406689700386$0.0001470187722811382,-31.278393
0,-0.5579155210090252$-0.0013640546081285787,-1.0,-0.5565514664008966$-0.0006107974308579867,-31.125576
2,-0.5580226544290072$-0.00010713341998204928,-1.0,-0.5579155210090252$-0.0013640546081285787,-31.05218
2,-0.5568720674277686$0.0011505870012386396,-1.0,-0.5580226544290072$-0.00010713341998204928,-31.230068
0,-0.5564723449505576$0.0003997224772110305,-1.0,-0.5568720674277686$0.0011505870012386396,-31.35969
0,-0.5568264701711229$-0.00035412522056522196,-1.0,-0.5564723449505576$0.0003997224772110305,-31.322031
0,-0.5579318001951418$-0.001105330024018945,-1.0,-0.5568264701711229$-0.00035412522056522196,-31.17254
2,-0.5577800875838749$0.00015171261126687569,-1.0,-0.5579318001951418$-0.001105330024018945,-31.066183
1,-0.5573724641782368$0.00040762340563809096,-1.0,-0.5577800875838749$0.00015171261126687569,-31.286932
0,-0.5577119712849417$-0.0003395071067047798,-1.0,-0.5573724641782368$0.00040762340563809096,-31.314604
0,-0.5587960757912328$-0.0010841045062911492,-1.0,-0.5577119712849417$-0.0003395071067047798,-31.166555
2,-0.5586166908196274$0.00017938497160538782,-1.0,-0.5587960757912328$-0.0010841045062911492,-31.07012
0,-0.5591751543021705$-0.0005584634825431186,-1.0,-0.5586166908196274$0.00017938497160538782,-31.258028
2,-0.5584673012239814$0.0007078530781891255,-1.0,-0.5591751543021705$-0.0005584634825431186,-31.107262
0,-0.5584984108712315$-3.110964725013454e-05,-1.0,-0.5584673012239814$0.0007078530781891255,-31.354023
2,-0.5572682511980849$0.0012301596731466805,-1.0,-0.5584984108712315$-3.110964725013454e-05,-31.241806
0,-0.5567859996384857$0.0004822515595991324,-1.0,-0.5572682511980849$0.0012301596731466805,-31.360115
0,-0.5570552549063755$-0.00026925526788979036,-1.0,-0.5567859996384857$0.0004822515595991324,-31.33489
0,-0.5580740076690177$-0.0010187527626422006,-1.0,-0.5570552549063755$-0.00026925526788979036,-31.186699
2,-0.5578346569161889$0.00023935075282872204,-1.0,-0.5580740076690177$-0.0010187527626422006,-31.071308
1,-0.5573389882523327$0.0004956686638561775,-1.0,-0.5578346569161889$0.00023935075282872204,-31.305513
0,-0.5575906998839064$-0.00025171163157364186,-1.0,-0.5573389882523327$0.0004956686638561775,-31.331984
0,-0.5585879137086519$-0.0009972138247455,-1.0,-0.5575906998839064$-0.00025171163157364186,-31.184765
