action,newObservation,reward,observation,qValue
0,-0.5123504233181648$-0.0010925355156946152,-1.0,-0.5112578878024702$0.0,-31.31234
1,-0.5135273054658428$-0.0011768821476779794,-1.0,-0.5123504233181648$-0.0010925355156946152,-31.38228
0,-0.5157797121470991$-0.0022524066812562426,-1.0,-0.5135273054658428$-0.0011768821476779794,-31.294731
1,-0.5180907564264375$-0.0023110442793385128,-1.0,-0.5157797121470991$-0.0022524066812562426,-31.366123
0,-0.5214431089696729$-0.003352352543235371,-1.0,-0.5180907564264375$-0.0023110442793385128,-31.282055
0,-0.5258116288999302$-0.004368519930257203,-1.0,-0.5214431089696729$-0.003352352543235371,-31.229364
0,-0.5311635525523267$-0.0053519236523965775,-1.0,-0.5258116288999302$-0.004368519930257203,-30.978996
0,-0.5374587452475766$-0.006295192695249889,-1.0,-0.5311635525523267$-0.0053519236523965775,-30.846943
0,-0.5446500181208012$-0.0071912728732245025,-1.0,-0.5374587452475766$-0.006295192695249889,-30.792404
0,-0.5526835116049731$-0.008033493484171912,-1.0,-0.5446500181208012$-0.0071912728732245025,-30.738958
0,-0.5614991462521605$-0.008815634647187423,-1.0,-0.5526835116049731$-0.008033493484171912,-30.68692
0,-0.5710311401909515$-0.009531993938790992,-1.0,-0.5614991462521605$-0.008815634647187423,-30.636787
0,-0.5812085907210216$-0.010177450530070081,-1.0,-0.5710311401909515$-0.009531993938790992,-30.589813
0,-0.5919561154351329$-0.01074752471411134,-1.0,-0.5812085907210216$-0.010177450530070081,-30.621847
0,-0.6031945459720701$-0.011238430536937237,-1.0,-0.5919561154351329$-0.01074752471411134,-30.72259
0,-0.6148416652060776$-0.011647119234007542,-1.0,-0.6031945459720701$-0.011238430536937237,-30.797634
0,-0.6268129765483891$-0.011971311342311414,-1.0,-0.6148416652060776$-0.011647119234007542,-30.834679
0,-0.63902249225154$-0.012209515703150825,-1.0,-0.6268129765483891$-0.011971311342311414,-30.863197
0,-0.6513835263253995$-0.012361034073859578,-1.0,-0.63902249225154$-0.012209515703150825,-30.76482
0,-0.6638094770184119$-0.012425950693012345,-1.0,-0.6513835263253995$-0.012361034073859578,-30.67538
0,-0.6762145838640021$-0.012405106845590217,-1.0,-0.6638094770184119$-0.012425950693012345,-30.595642
0,-0.6885146450607567$-0.012300061196754525,-1.0,-0.6762145838640021$-0.012405106845590217,-30.525768
0,-0.7006276824089576$-0.012113037348200895,-1.0,-0.6885146450607567$-0.012300061196754525,-30.465513
0,-0.7124745430756958$-0.011846860666738266,-1.0,-0.7006276824089576$-0.012113037348200895,-30.406862
0,-0.7239794299735152$-0.011504886897819346,-1.0,-0.7124745430756958$-0.011846860666738266,-30.222017
0,-0.7350703553516862$-0.011090925378171045,-1.0,-0.7239794299735152$-0.011504886897819346,-30.056755
0,-0.7456795151400186$-0.010609159788332477,-1.0,-0.7350703553516862$-0.011090925378171045,-29.911812
0,-0.7557435844806774$-0.010064069340658696,-1.0,-0.7456795151400186$-0.010609159788332477,-29.787798
0,-0.7652039375787669$-0.009460353098089557,-1.0,-0.7557435844806774$-0.010064069340658696,-29.646385
0,-0.7740067973700826$-0.008802859791315653,-1.0,-0.7652039375787669$-0.009460353098089557,-29.508224
0,-0.7821033224511387$-0.008096525081056046,-1.0,-0.7740067973700826$-0.008802859791315653,-29.395306
0,-0.7894496401855758$-0.007346317734437157,-1.0,-0.7821033224511387$-0.008096525081056046,-29.299831
2,-0.7940068358703944$-0.00455719568481865,-1.0,-0.7894496401855758$-0.007346317734437157,-29.183922
2,-0.7957512047997163$-0.0017443689293218378,-1.0,-0.7940068358703944$-0.00455719568481865,-29.17354
2,-0.7946737628964804$0.0010774419032358899,-1.0,-0.7957512047997163$-0.0017443689293218378,-29.344646
2,-0.7907800534675921$0.003893709428888379,-1.0,-0.7946737628964804$0.0010774419032358899,-29.646107
2,-0.7840902669516439$0.006689786515948206,-1.0,-0.7907800534675921$0.003893709428888379,-29.80015
2,-0.7746396632409437$0.009450603710700188,-1.0,-0.7840902669516439$0.006689786515948206,-29.944798
1,-0.7634792589035421$0.011160404337401588,-1.0,-0.7746396632409437$0.009450603710700188,-29.96926
2,-0.7496710668921778$0.013808192011364264,-1.0,-0.7634792589035421$0.011160404337401588,-30.061243
2,-0.7332943610935789$0.016376705798598894,-1.0,-0.7496710668921778$0.013808192011364264,-30.197187
2,-0.7144466388287645$0.01884772226481446,-1.0,-0.7332943610935789$0.016376705798598894,-30.21494
2,-0.6932444871854536$0.021202151643310865,-1.0,-0.7144466388287645$0.01884772226481446,-29.860088
2,-0.6698242121383536$0.023420275047099953,-1.0,-0.6932444871854536$0.021202151643310865,-29.367943
